"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2014",,,,,,"Data collected as of October 1, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Wakayama,6,0.12,23,,4,0.13,15,0.48,43,1.39,16,0.52,12,0.39,-,-,15,0.48,-,-,8,0.26,2,0.06,-,-,2,0.5,-,-,-,-,2,0.18,-,-,-,-
Tottori,-,-,19,,8,0.42,47,2.47,70,3.68,7,0.37,-,-,-,-,7,0.37,1,0.05,-,-,3,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shimane,2,0.05,12,,6,0.26,44,1.91,83,3.61,15,0.65,1,0.04,-,-,12,0.52,-,-,7,0.3,11,0.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,2,0.02,21,,14,0.26,53,0.98,266,4.93,17,0.31,14,0.26,-,-,24,0.44,-,-,13,0.24,3,0.06,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-
Hiroshima,7,0.06,130,,23,0.32,83,1.15,237,3.29,41,0.57,28,0.39,3,0.04,26,0.36,2,0.03,12,0.17,33,0.46,-,-,16,0.84,-,-,-,-,3,0.14,-,-,-,-
Yamaguchi,8,0.12,80,,11,0.23,123,2.56,138,2.88,33,0.69,75,1.56,1,0.02,33,0.69,-,-,23,0.48,1,0.02,-,-,2,0.22,-,-,-,-,2,0.22,-,-,-,-
Tokushima,1,0.03,41,,25,1.09,12,0.52,89,3.87,16,0.7,2,0.09,-,-,18,0.78,-,-,2,0.09,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,25,,6,0.21,66,2.28,67,2.31,16,0.55,6,0.21,1,0.03,14,0.48,3,0.1,20,0.69,1,0.03,-,-,1,0.2,-,-,1,0.2,2,0.4,-,-,1,0.2
Ehime,17,0.28,78,,6,0.16,37,1,153,4.14,33,0.89,36,0.97,-,-,20,0.54,1,0.03,45,1.22,19,0.51,-,-,8,1,-,-,1,0.17,-,-,-,-,-,-
Kochi,10,0.21,31,,4,0.13,11,0.37,51,1.7,21,0.7,13,0.43,-,-,17,0.57,-,-,12,0.4,21,0.7,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-
Fukuoka,9,0.05,286,,18,0.15,216,1.8,457,3.81,83,0.69,140,1.17,16,0.13,115,0.96,7,0.06,54,0.45,87,0.73,1,0.04,5,0.19,-,-,-,-,2,0.14,-,-,-,-
Saga,1,0.03,43,,3,0.13,23,1,24,1.04,12,0.52,33,1.43,5,0.22,19,0.83,-,-,16,0.7,18,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nagasaki,13,0.19,88,,4,0.09,35,0.8,79,1.8,16,0.36,49,1.11,2,0.05,31,0.7,-,-,28,0.64,23,0.52,-,-,2,0.25,-,-,-,-,8,0.67,-,-,-,-
Kumamoto,62,0.78,123,,8,0.16,55,1.1,215,4.3,42,0.84,39,0.78,1,0.02,45,0.9,-,-,41,0.82,10,0.2,-,-,15,1.67,-,-,-,-,1,0.07,-,-,-,-
Oita,12,0.21,39,,16,0.44,63,1.75,234,6.5,31,0.86,57,1.58,1,0.03,36,1,-,-,20,0.56,28,0.78,-,-,1,0.2,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,6,0.1,84,,19,0.53,47,1.31,216,6,36,1,39,1.08,1,0.03,44,1.22,-,-,50,1.39,13,0.36,-,-,11,1.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,-,-,113,,10,0.18,109,1.98,223,4.05,57,1.04,98,1.78,2,0.04,22,0.4,-,-,48,0.87,17,0.31,-,-,4,0.57,-,-,-,-,1,0.08,-,-,-,-
Okinawa,63,1.09,17,,24,0.71,34,1,81,2.38,21,0.62,54,1.59,1,0.03,18,0.53,2,0.06,19,0.56,35,1.03,-,-,8,0.8,-,-,-,-,3,0.43,-,-,-,-
