"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2nd week, 2015",,,,,,"Data collected as of January 14, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,6738,27.84,150,,50,0.32,277,1.78,1436,9.21,160,1.03,28,0.18,130,0.83,69,0.44,1,0.01,1,0.01,70,0.45,2,0.05,24,0.57,-,-,1,0.1,4,0.4,1,0.1,3,0.3
Chiba,6759,32.81,62,,37,0.29,193,1.51,1255,9.8,118,0.92,25,0.2,85,0.66,47,0.37,1,0.01,3,0.02,62,0.48,-,-,28,0.88,1,0.11,-,-,-,-,2,0.22,1,0.11
Tokyo,9806,23.8,164,,69,0.27,426,1.64,2252,8.69,189,0.73,46,0.18,236,0.91,101,0.39,2,0.01,6,0.02,85,0.33,-,-,23,0.61,-,-,3,0.12,5,0.2,-,-,2,0.08
Kanagawa,8997,27.68,134,,39,0.19,266,1.31,1657,8.16,272,1.34,25,0.12,266,1.31,87,0.43,1,0,3,0.01,54,0.27,2,0.05,59,1.4,1,0.11,1,0.11,-,-,-,-,-,-
Niigata,1890,19.69,84,,79,1.3,177,2.9,321,5.26,146,2.39,10,0.16,47,0.77,32,0.52,2,0.03,8,0.13,20,0.33,2,0.2,9,0.9,-,-,-,-,6,0.46,2,0.15,-,-
Toyama,1163,24.23,31,,13,0.45,61,2.1,306,10.55,47,1.62,3,0.1,2,0.07,9,0.31,-,-,1,0.03,5,0.17,-,-,1,0.14,-,-,-,-,16,3.2,-,-,-,-
Ishikawa,1181,24.6,17,,10,0.34,120,4.14,198,6.83,65,2.24,2,0.07,20,0.69,7,0.24,-,-,-,-,10,0.34,-,-,4,0.57,-,-,-,-,8,1.6,-,-,-,-
Fukui,1090,34.06,20,,20,0.91,57,2.59,322,14.64,18,0.82,13,0.59,1,0.05,14,0.64,-,-,-,-,26,1.18,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Yamanashi,1634,40.85,20,,2,0.08,36,1.5,256,10.67,14,0.58,-,-,2,0.08,-,-,-,-,-,-,-,-,-,-,4,0.44,-,-,-,-,1,0.1,-,-,1,0.1
Nagano,2526,29.03,96,,13,0.24,87,1.61,420,7.78,42,0.78,10,0.19,12,0.22,15,0.28,-,-,2,0.04,1,0.02,-,-,6,0.55,-,-,1,0.09,8,0.73,-,-,-,-
Gifu,2534,29.13,49,,18,0.34,36,0.68,275,5.19,27,0.51,8,0.15,5,0.09,25,0.47,-,-,1,0.02,3,0.06,-,-,3,0.27,-,-,-,-,1,0.2,-,-,-,-
Shizuoka,6232,44.83,88,,19,0.21,194,2.18,801,9,97,1.09,4,0.04,37,0.42,23,0.26,1,0.01,4,0.04,6,0.07,-,-,12,0.55,-,-,-,-,2,0.2,-,-,1,0.1
Aichi,8632,44.27,179,,56,0.31,302,1.67,1628,8.99,135,0.75,45,0.25,14,0.08,59,0.33,1,0.01,2,0.01,57,0.31,-,-,13,0.38,1,0.07,-,-,3,0.21,-,-,1,0.07
Mie,2294,31.86,54,,32,0.71,55,1.22,505,11.22,26,0.58,15,0.33,4,0.09,25,0.56,-,-,-,-,9,0.2,-,-,3,0.25,-,-,-,-,3,0.33,-,-,-,-
Shiga,2040,38.49,43,,8,0.25,78,2.44,170,5.31,19,0.59,7,0.22,15,0.47,10,0.31,-,-,1,0.03,6,0.19,-,-,1,0.13,1,0.14,-,-,1,0.14,-,-,-,-
Kyoto,3420,28.26,46,,33,0.45,68,0.93,447,6.12,60,0.82,27,0.37,27,0.37,21,0.29,-,-,4,0.05,19,0.26,-,-,7,0.39,-,-,-,-,1,0.14,-,-,-,-
Osaka,8502,27.6,383,,53,0.27,306,1.53,1117,5.59,225,1.13,39,0.2,44,0.22,94,0.47,9,0.05,2,0.01,51,0.26,1,0.02,14,0.27,-,-,-,-,3,0.18,-,-,2,0.12
Hyogo,6892,34.63,213,,64,0.5,227,1.76,1127,8.74,156,1.21,38,0.29,20,0.16,48,0.37,2,0.02,2,0.02,25,0.19,1,0.03,17,0.49,-,-,-,-,1,0.08,-,-,-,-
Nara,1444,26.74,41,,11,0.32,38,1.12,150,4.41,27,0.79,14,0.41,1,0.03,9,0.26,-,-,1,0.03,7,0.21,-,-,13,1.44,-,-,1,0.17,1,0.17,-,-,1,0.17
Wakayama,1456,29.12,45,,10,0.32,31,1,138,4.45,18,0.58,12,0.39,3,0.1,14,0.45,-,-,-,-,1,0.03,-,-,3,0.75,-,-,-,-,3,0.27,-,-,1,0.09
Tottori,975,33.62,8,,6,0.32,58,3.05,201,10.58,23,1.21,-,-,-,-,9,0.47,-,-,-,-,7,0.37,-,-,1,0.33,-,-,-,-,-,-,-,-,1,0.2
Shimane,923,24.29,16,,9,0.39,77,3.35,197,8.57,34,1.48,3,0.13,2,0.09,11,0.48,-,-,-,-,21,0.91,-,-,-,-,-,-,1,0.13,1,0.13,-,-,-,-
Okayama,3611,42.99,45,,6,0.11,103,1.91,453,8.39,78,1.44,8,0.15,2,0.04,24,0.44,-,-,-,-,11,0.2,1,0.08,5,0.42,-,-,-,-,-,-,-,-,-,-
Hiroshima,4268,37.44,65,,33,0.46,141,1.99,862,12.14,70,0.99,33,0.46,-,-,34,0.48,-,-,1,0.01,62,0.87,-,-,19,1,-,-,1,0.05,2,0.1,-,-,1,0.05
Yamaguchi,2405,34.86,71,,6,0.13,128,2.67,477,9.94,95,1.98,22,0.46,-,-,38,0.79,-,-,-,-,3,0.06,-,-,2,0.22,-,-,-,-,2,0.22,-,-,-,-
Tokushima,1534,40.37,78,,16,0.7,32,1.39,193,8.39,17,0.74,6,0.26,1,0.04,10,0.43,-,-,-,-,-,-,-,-,2,0.5,-,-,-,-,1,0.14,-,-,-,-
Kagawa,1972,41.08,47,,6,0.21,55,1.9,172,5.93,18,0.62,6,0.21,1,0.03,6,0.21,1,0.03,-,-,2,0.07,-,-,2,0.4,-,-,1,0.2,6,1.2,-,-,-,-
Ehime,2173,35.62,55,,11,0.3,99,2.68,415,11.22,28,0.76,23,0.62,1,0.03,21,0.57,-,-,-,-,35,0.95,-,-,21,2.63,-,-,-,-,-,-,-,-,-,-
Kochi,1479,30.81,47,,2,0.07,52,1.73,204,6.8,16,0.53,17,0.57,1,0.03,19,0.63,-,-,-,-,13,0.43,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Fukuoka,10750,54.29,126,,54,0.45,381,3.18,930,7.75,180,1.5,59,0.49,83,0.69,80,0.67,2,0.02,2,0.02,100,0.83,-,-,23,0.88,-,-,-,-,2,0.14,-,-,-,-
Saga,1808,46.36,30,,10,0.43,55,2.39,142,6.17,46,2,15,0.65,15,0.65,17,0.74,-,-,1,0.04,45,1.96,-,-,1,0.25,-,-,-,-,-,-,-,-,1,0.17
Nagasaki,3560,50.86,28,,11,0.25,69,1.57,443,10.07,41,0.93,15,0.34,5,0.11,20,0.45,-,-,-,-,17,0.39,1,0.13,7,0.88,-,-,-,-,2,0.17,-,-,3,0.25
Kumamoto,4578,57.23,55,,18,0.36,54,1.08,604,12.08,57,1.14,24,0.48,2,0.04,29,0.58,-,-,7,0.14,44,0.88,-,-,13,1.44,-,-,3,0.2,1,0.07,-,-,1,0.07
Oita,2661,45.88,46,,10,0.28,106,2.94,445,12.36,75,2.08,16,0.44,12,0.33,33,0.92,-,-,2,0.06,13,0.36,-,-,13,2.6,-,-,-,-,-,-,-,-,-,-
Miyazaki,4509,76.42,36,,14,0.39,52,1.44,538,14.94,60,1.67,7,0.19,-,-,27,0.75,-,-,-,-,9,0.25,-,-,10,1.67,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,3370,36.24,40,,25,0.45,112,2.04,679,12.35,94,1.71,41,0.75,17,0.31,30,0.55,1,0.02,-,-,20,0.36,1,0.14,4,0.57,-,-,-,-,-,-,-,-,-,-
Okinawa,3653,62.98,-,,24,0.71,77,2.26,114,3.35,66,1.94,15,0.44,3,0.09,11,0.32,1,0.03,-,-,156,4.59,-,-,16,1.6,1,0.14,-,-,4,0.57,-,-,-,-
