"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2017",,,,,,"Data collected as of May 24, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,5184,1.05,737,,2047,0.65,10034,3.17,23094,7.3,1118,0.35,2711,0.86,240,0.08,1805,0.57,41,0.01,598,0.19,1905,0.6,15,0.02,570,0.82,14,0.03,18,0.04,106,0.22,3,0.01,232,0.49
Hokkaido,475,2.12,126,,192,1.36,600,4.26,520,3.69,37,0.26,12,0.09,4,0.03,45,0.32,2,0.01,7,0.05,56,0.4,2,0.07,7,0.24,-,-,1,0.04,3,0.13,-,-,12,0.52
Aomori,86,1.32,4,,13,0.31,116,2.76,265,6.31,8,0.19,5,0.12,12,0.29,15,0.36,-,-,2,0.05,29,0.69,-,-,1,0.09,-,-,-,-,5,0.83,-,-,3,0.5
Iwate,226,3.53,6,,33,0.85,127,3.26,330,8.46,7,0.18,-,-,7,0.18,21,0.54,-,-,-,-,32,0.82,-,-,8,0.57,-,-,-,-,2,0.11,-,-,10,0.53
Miyagi,204,2.15,11,,46,0.78,212,3.59,547,9.27,12,0.2,7,0.12,8,0.14,39,0.66,-,-,2,0.03,14,0.24,-,-,3,0.25,-,-,-,-,2,0.17,-,-,-,-
Akita,40,0.74,1,,7,0.2,67,1.91,235,6.71,20,0.57,62,1.77,1,0.03,12,0.34,-,-,7,0.2,1,0.03,3,0.43,2,0.29,1,0.13,-,-,3,0.38,-,-,8,1
Yamagata,151,3.15,5,,14,0.47,222,7.4,293,9.77,14,0.47,11,0.37,10,0.33,28,0.93,-,-,1,0.03,8,0.27,-,-,-,-,-,-,-,-,4,0.4,-,-,1,0.1
Fukushima,185,2.4,8,,14,0.3,183,3.98,271,5.89,20,0.43,-,-,9,0.2,31,0.67,-,-,3,0.07,16,0.35,-,-,10,0.83,-,-,-,-,-,-,-,-,4,0.57
Ibaraki,54,0.45,3,,30,0.4,220,2.93,391,5.21,19,0.25,3,0.04,3,0.04,20,0.27,-,-,2,0.03,11,0.15,-,-,27,1.59,-,-,-,-,1,0.08,-,-,5,0.38
Tochigi,62,0.82,2,,28,0.58,103,2.15,158,3.29,29,0.6,1,0.02,1,0.02,19,0.4,-,-,1,0.02,21,0.44,-,-,11,0.92,1,0.14,1,0.14,2,0.29,-,-,1,0.14
Gunma,69,0.73,4,,21,0.36,221,3.81,495,8.53,14,0.24,8,0.14,13,0.22,35,0.6,-,-,2,0.03,43,0.74,-,-,14,1,-,-,-,-,-,-,-,-,4,0.5
Saitama,195,0.76,28,,93,0.57,639,3.94,1458,9,76,0.47,20,0.12,14,0.09,110,0.68,2,0.01,9,0.06,75,0.46,3,0.08,46,1.15,1,0.1,-,-,2,0.2,-,-,5,0.5
Chiba,159,0.74,18,,80,0.6,489,3.65,827,6.17,65,0.49,31,0.23,7,0.05,72,0.54,1,0.01,21,0.16,48,0.36,2,0.06,42,1.2,4,0.44,1,0.11,1,0.11,-,-,8,0.89
Tokyo,251,0.61,52,,157,0.6,861,3.3,2158,8.27,104,0.4,96,0.37,25,0.1,170,0.65,1,0,19,0.07,71,0.27,-,-,38,1,-,-,-,-,2,0.08,1,0.04,6,0.24
Kanagawa,221,0.64,22,,90,0.41,747,3.43,1635,7.5,91,0.42,69,0.32,7,0.03,150,0.69,1,0,10,0.05,97,0.44,1,0.02,74,1.54,-,-,-,-,-,-,-,-,4,0.44
Niigata,253,2.81,12,,40,0.7,152,2.67,487,8.54,16,0.28,22,0.39,3,0.05,30,0.53,1,0.02,3,0.05,115,2.02,-,-,9,0.9,-,-,-,-,2,0.15,2,0.15,4,0.31
Toyama,22,0.46,13,,10,0.34,74,2.55,335,11.55,6,0.21,42,1.45,3,0.1,19,0.66,-,-,-,-,29,1,1,0.14,5,0.71,-,-,-,-,-,-,-,-,6,1.2
Ishikawa,39,0.81,6,,22,0.76,74,2.55,314,10.83,8,0.28,18,0.62,4,0.14,13,0.45,-,-,8,0.28,2,0.07,-,-,3,0.43,-,-,-,-,1,0.2,-,-,5,1
Fukui,80,2.5,-,,20,0.91,61,2.77,275,12.5,8,0.36,3,0.14,-,-,9,0.41,2,0.09,1,0.05,7,0.32,-,-,-,-,-,-,-,-,1,0.17,-,-,3,0.5
Yamanashi,22,0.54,-,,34,1.42,90,3.75,146,6.08,7,0.29,3,0.13,-,-,6,0.25,-,-,-,-,13,0.54,-,-,5,0.56,-,-,-,-,4,0.4,-,-,1,0.1
Nagano,149,1.71,7,,6,0.11,189,3.5,487,9.02,33,0.61,1,0.02,9,0.17,26,0.48,1,0.02,5,0.09,118,2.19,1,0.09,3,0.27,-,-,-,-,4,0.36,-,-,10,0.91
Gifu,51,0.59,4,,14,0.26,82,1.55,201,3.79,7,0.13,11,0.21,-,-,22,0.42,2,0.04,4,0.08,48,0.91,-,-,9,0.82,-,-,-,-,3,0.6,-,-,3,0.6
Shizuoka,151,1.09,2,,48,0.54,316,3.55,668,7.51,36,0.4,20,0.22,11,0.12,37,0.42,-,-,2,0.02,44,0.49,-,-,15,0.68,-,-,1,0.1,2,0.2,-,-,4,0.4
Aichi,119,0.61,15,,85,0.47,395,2.17,1127,6.19,68,0.37,91,0.5,8,0.04,80,0.44,3,0.02,13,0.07,64,0.35,-,-,32,0.91,-,-,-,-,4,0.27,-,-,12,0.8
Mie,25,0.35,15,,37,0.82,92,2.04,365,8.11,20,0.44,26,0.58,1,0.02,23,0.51,1,0.02,7,0.16,17,0.38,-,-,1,0.08,-,-,1,0.11,3,0.33,-,-,2,0.22
Shiga,19,0.36,2,,19,0.59,56,1.75,192,6,5,0.16,43,1.34,-,-,16,0.5,-,-,9,0.28,26,0.81,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-
Kyoto,52,0.42,7,,59,0.79,178,2.37,620,8.27,10,0.13,182,2.43,6,0.08,37,0.49,-,-,18,0.24,33,0.44,-,-,4,0.22,-,-,-,-,1,0.14,-,-,6,0.86
Osaka,137,0.45,67,,159,0.8,627,3.14,1572,7.86,72,0.36,414,2.07,8,0.04,116,0.58,2,0.01,50,0.25,103,0.52,2,0.04,16,0.31,-,-,1,0.06,8,0.47,-,-,13,0.76
Hyogo,65,0.33,58,,99,0.77,283,2.21,1185,9.26,35,0.27,140,1.09,20,0.16,68,0.53,2,0.02,24,0.19,89,0.7,-,-,20,0.57,4,0.31,1,0.08,3,0.23,-,-,14,1.08
Nara,31,0.57,13,,48,1.41,104,3.06,223,6.56,25,0.74,38,1.12,1,0.03,29,0.85,-,-,10,0.29,28,0.82,-,-,11,1.1,-,-,2,0.33,2,0.33,-,-,3,0.5
Wakayama,17,0.35,4,,19,0.63,32,1.07,196,6.53,9,0.3,7,0.23,-,-,15,0.5,2,0.07,3,0.1,53,1.77,-,-,8,2,-,-,-,-,4,0.36,-,-,5,0.45
Tottori,7,0.24,1,,8,0.42,156,8.21,113,5.95,5,0.26,6,0.32,-,-,7,0.37,1,0.05,7,0.37,42,2.21,-,-,7,1.4,-,-,1,0.2,2,0.4,-,-,1,0.2
Shimane,37,0.97,-,,10,0.43,93,4.04,159,6.91,8,0.35,9,0.39,7,0.3,20,0.87,-,-,5,0.22,41,1.78,-,-,-,-,-,-,-,-,4,0.5,-,-,4,0.5
Okayama,63,0.75,1,,21,0.39,74,1.37,394,7.3,8,0.15,37,0.69,1,0.02,40,0.74,-,-,13,0.24,26,0.48,-,-,17,1.42,-,-,-,-,2,0.4,-,-,1,0.2
Hiroshima,25,0.22,3,,76,1.06,223,3.1,476,6.61,8,0.11,174,2.42,4,0.06,29,0.4,1,0.01,10,0.14,40,0.56,-,-,23,1.21,-,-,-,-,3,0.14,-,-,7,0.33
Yamaguchi,71,1.04,15,,22,0.46,143,2.98,259,5.4,16,0.33,43,0.9,6,0.13,29,0.6,1,0.02,17,0.35,72,1.5,-,-,15,1.67,-,-,-,-,4,0.44,-,-,4,0.44
Tokushima,11,0.3,2,,17,0.74,76,3.3,149,6.48,4,0.17,12,0.52,-,-,27,1.17,-,-,6,0.26,14,0.61,-,-,2,0.5,-,-,-,-,-,-,-,-,1,0.14
Kagawa,27,0.57,17,,18,0.64,80,2.86,224,8,5,0.18,40,1.43,2,0.07,14,0.5,-,-,8,0.29,24,0.86,-,-,2,0.4,-,-,-,-,2,0.4,-,-,7,1.4
