"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2014",,,,,,"Data collected as of May 21, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,4076,0.83,299,,1870,0.59,8783,2.78,27587,8.74,3988,1.26,558,0.18,769,0.24,2018,0.64,39,0.01,542,0.17,919,0.29,8,0.01,451,0.66,7,0.01,12,0.03,135,0.29,11,0.02,314,0.67
Hokkaido,202,0.89,34,,139,0.97,553,3.87,1078,7.54,148,1.03,11,0.08,6,0.04,68,0.48,1,0.01,3,0.02,20,0.14,-,-,11,0.39,-,-,1,0.04,5,0.22,-,-,33,1.43
Aomori,67,1.03,2,,13,0.31,42,1,360,8.57,49,1.17,-,-,20,0.48,25,0.6,-,-,3,0.07,2,0.05,-,-,3,0.27,-,-,-,-,6,1,-,-,3,0.5
Iwate,127,1.98,-,,5,0.13,121,3.03,351,8.78,40,1,2,0.05,25,0.63,16,0.4,-,-,-,-,10,0.25,-,-,12,0.86,-,-,-,-,8,0.42,-,-,14,0.74
Miyagi,103,1.11,7,,18,0.31,144,2.48,644,11.1,43,0.74,2,0.03,51,0.88,42,0.72,1,0.02,2,0.03,13,0.22,-,-,3,0.25,-,-,-,-,10,0.83,-,-,3,0.25
Akita,76,1.38,2,,6,0.17,38,1.09,267,7.63,34,0.97,1,0.03,3,0.09,5,0.14,-,-,1,0.03,8,0.23,-,-,2,0.29,-,-,-,-,4,0.5,-,-,14,1.75
Yamagata,204,4.25,1,,19,0.63,142,4.73,304,10.13,41,1.37,-,-,11,0.37,20,0.67,-,-,3,0.1,9,0.3,-,-,3,0.38,-,-,-,-,4,0.4,-,-,8,0.8
Fukushima,138,1.82,5,,16,0.36,103,2.29,266,5.91,47,1.04,-,-,11,0.24,24,0.53,-,-,2,0.04,70,1.56,-,-,14,1.17,-,-,-,-,1,0.14,1,0.14,3,0.43
Ibaraki,26,0.22,5,,37,0.49,226,3.01,523,6.97,98,1.31,2,0.03,10,0.13,29,0.39,-,-,2,0.03,7,0.09,-,-,18,1.06,-,-,-,-,-,-,-,-,10,0.77
Tochigi,41,0.54,3,,15,0.31,79,1.65,159,3.31,54,1.13,4,0.08,6,0.13,25,0.52,-,-,1,0.02,7,0.15,-,-,4,0.33,-,-,-,-,1,0.14,1,0.14,-,-
Gunma,78,0.8,2,,21,0.35,214,3.57,408,6.8,93,1.55,3,0.05,4,0.07,29,0.48,-,-,4,0.07,7,0.12,-,-,15,1.07,-,-,-,-,2,0.25,-,-,12,1.5
Saitama,52,0.21,4,,80,0.51,646,4.09,1181,7.47,208,1.32,12,0.08,36,0.23,119,0.75,1,0.01,14,0.09,63,0.4,1,0.02,13,0.32,-,-,2,0.2,4,0.4,-,-,5,0.5
