"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48th week, 2016",,,,,,"Data collected as of December 7, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,12334,2.49,3054,,1358,0.43,7628,2.41,54876,17.37,1967,0.62,1918,0.61,401,0.13,1418,0.45,38,0.01,388,0.12,3331,1.05,5,0.01,496,0.72,6,0.01,25,0.05,536,1.13,4,0.01,8,0.02
Hokkaido,1092,4.83,237,,85,0.6,786,5.54,609,4.29,117,0.82,60,0.42,19,0.13,35,0.25,1,0.01,9,0.06,144,1.01,-,-,13,0.45,-,-,-,-,28,1.22,-,-,-,-
Aomori,53,0.82,29,,6,0.14,56,1.33,300,7.14,5,0.12,16,0.38,8,0.19,11,0.26,1,0.02,8,0.19,13,0.31,-,-,5,0.45,-,-,1,0.17,6,1,-,-,-,-
Iwate,404,6.22,27,,33,0.83,115,2.88,354,8.85,27,0.68,8,0.2,4,0.1,13,0.33,-,-,5,0.13,23,0.58,-,-,3,0.21,-,-,1,0.05,9,0.47,-,-,-,-
Miyagi,291,3.06,38,,7,0.12,186,3.15,2699,45.75,46,0.78,12,0.2,1,0.02,27,0.46,-,-,3,0.05,19,0.32,-,-,2,0.17,-,-,-,-,20,1.67,-,-,1,0.08
Akita,125,2.31,27,,19,0.54,71,2.03,178,5.09,14,0.4,6,0.17,1,0.03,7,0.2,-,-,1,0.03,10,0.29,-,-,2,0.29,-,-,-,-,8,1,-,-,1,0.13
Yamagata,60,1.25,38,,8,0.27,234,7.8,1004,33.47,18,0.6,4,0.13,4,0.13,22,0.73,-,-,5,0.17,63,2.1,-,-,-,-,-,-,-,-,7,0.7,-,-,-,-
Fukushima,384,4.99,89,,8,0.17,131,2.85,604,13.13,27,0.59,13,0.28,18,0.39,28,0.61,-,-,2,0.04,9,0.2,-,-,5,0.42,-,-,-,-,15,2.14,-,-,-,-
Ibaraki,252,2.1,27,,11,0.15,160,2.13,1230,16.4,43,0.57,33,0.44,14,0.19,18,0.24,1,0.01,3,0.04,21,0.28,-,-,13,0.76,-,-,-,-,10,0.77,-,-,-,-
Tochigi,572,7.53,47,,20,0.42,89,1.85,681,14.19,14,0.29,16,0.33,3,0.06,27,0.56,-,-,12,0.25,9,0.19,-,-,10,0.83,-,-,-,-,10,1.43,-,-,-,-
Gunma,253,2.66,13,,35,0.6,195,3.36,811,13.98,14,0.24,38,0.66,5,0.09,29,0.5,1,0.02,20,0.34,36,0.62,-,-,32,2.29,-,-,-,-,25,3.13,-,-,1,0.13
Saitama,685,2.73,99,,57,0.36,543,3.39,4276,26.73,168,1.05,78,0.49,26,0.16,104,0.65,-,-,6,0.04,194,1.21,1,0.02,33,0.8,1,0.1,1,0.1,18,1.8,1,0.1,1,0.1
Chiba,638,2.98,26,,35,0.26,538,4.01,2712,20.24,88,0.66,110,0.82,15,0.11,49,0.37,1,0.01,5,0.04,66,0.49,-,-,24,0.71,-,-,-,-,9,1,-,-,1,0.11
Tokyo,1160,2.79,76,,108,0.41,576,2.2,6979,26.64,206,0.79,149,0.57,39,0.15,147,0.56,4,0.02,29,0.11,172,0.66,-,-,12,0.31,-,-,-,-,33,1.32,-,-,-,-
Kanagawa,945,2.8,58,,71,0.34,372,1.76,4984,23.62,158,0.75,98,0.46,19,0.09,107,0.51,1,0,4,0.02,231,1.09,1,0.02,71,1.42,-,-,1,0.1,8,0.8,-,-,-,-
Niigata,226,2.46,80,,34,0.59,174,3,479,8.26,38,0.66,12,0.21,4,0.07,29,0.5,3,0.05,16,0.28,233,4.02,1,0.1,8,0.8,-,-,-,-,11,0.85,-,-,1,0.08
Toyama,284,5.92,30,,8,0.28,27,0.93,431,14.86,22,0.76,5,0.17,1,0.03,9,0.31,-,-,2,0.07,85,2.93,-,-,1,0.14,-,-,-,-,7,1.4,-,-,-,-
Ishikawa,196,4.08,14,,33,1.14,60,2.07,322,11.1,21,0.72,7,0.24,-,-,17,0.59,-,-,-,-,17,0.59,-,-,2,0.29,-,-,2,0.4,9,1.8,-,-,-,-
Fukui,166,5.19,28,,16,0.73,57,2.59,354,16.09,9,0.41,4,0.18,1,0.05,9,0.41,1,0.05,1,0.05,6,0.27,-,-,-,-,-,-,-,-,15,2.5,-,-,-,-
Yamanashi,134,3.27,17,,7,0.29,46,1.92,339,14.13,11,0.46,18,0.75,4,0.17,6,0.25,-,-,-,-,34,1.42,-,-,3,0.33,-,-,-,-,14,1.4,-,-,-,-
Nagano,142,1.63,130,,11,0.2,105,1.94,459,8.5,40,0.74,21,0.39,8,0.15,14,0.26,2,0.04,4,0.07,137,2.54,-,-,12,1.09,-,-,-,-,17,1.55,-,-,-,-
Gifu,121,1.39,44,,18,0.34,46,0.87,440,8.3,17,0.32,9,0.17,1,0.02,15,0.28,1,0.02,1,0.02,53,1,-,-,1,0.09,-,-,-,-,13,2.6,-,-,-,-
Shizuoka,273,1.96,70,,16,0.18,344,3.87,1707,19.18,21,0.24,65,0.73,4,0.04,34,0.38,-,-,5,0.06,53,0.6,-,-,7,0.33,-,-,1,0.1,18,1.8,1,0.1,-,-
Aichi,376,1.93,163,,45,0.25,291,1.61,3210,17.73,109,0.6,104,0.57,13,0.07,71,0.39,1,0.01,19,0.1,89,0.49,1,0.03,15,0.44,1,0.07,2,0.14,28,2,-,-,-,-
Mie,64,0.89,52,,17,0.38,66,1.47,1247,27.71,27,0.6,19,0.42,13,0.29,17,0.38,1,0.02,3,0.07,19,0.42,-,-,1,0.08,-,-,-,-,9,1,1,0.11,-,-
Shiga,77,1.45,40,,7,0.22,19,0.59,433,13.53,18,0.56,35,1.09,-,-,11,0.34,-,-,6,0.19,26,0.81,-,-,1,0.13,-,-,-,-,6,0.86,-,-,-,-
Kyoto,194,1.55,57,,65,0.86,83,1.09,1102,14.5,24,0.32,35,0.46,2,0.03,30,0.39,-,-,16,0.21,79,1.04,-,-,4,0.22,-,-,-,-,7,1,-,-,-,-
Osaka,511,1.65,334,,131,0.65,432,2.15,3552,17.67,120,0.6,70,0.35,10,0.05,87,0.43,-,-,10,0.05,366,1.82,-,-,33,0.63,-,-,-,-,17,1,-,-,-,-
Hyogo,375,1.89,168,,45,0.35,164,1.27,2595,20.12,85,0.66,42,0.33,12,0.09,52,0.4,1,0.01,9,0.07,174,1.35,-,-,19,0.54,-,-,1,0.09,8,0.73,-,-,-,-
Nara,80,1.48,66,,24,0.71,44,1.29,785,23.09,20,0.59,14,0.41,5,0.15,14,0.41,2,0.06,3,0.09,64,1.88,-,-,7,0.7,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,48,0.98,58,,9,0.3,12,0.4,265,8.83,19,0.63,9,0.3,4,0.13,16,0.53,-,-,1,0.03,72,2.4,1,0.25,1,0.25,-,-,1,0.09,8,0.73,1,0.09,-,-
Tottori,10,0.34,49,,1,0.05,74,3.89,299,15.74,16,0.84,3,0.16,2,0.11,6,0.32,1,0.05,1,0.05,19,1,-,-,2,0.4,-,-,1,0.2,3,0.6,-,-,-,-
Shimane,11,0.29,30,,12,0.52,45,1.96,279,12.13,5,0.22,24,1.04,20,0.87,14,0.61,1,0.04,2,0.09,27,1.17,-,-,1,0.33,-,-,-,-,1,0.13,-,-,-,-
Okayama,122,1.45,48,,21,0.39,41,0.76,873,16.17,19,0.35,66,1.22,4,0.07,25,0.46,-,-,4,0.07,21,0.39,-,-,5,0.42,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,320,2.78,92,,41,0.57,153,2.13,1331,18.49,45,0.63,30,0.42,17,0.24,16,0.22,-,-,5,0.07,47,0.65,-,-,23,1.21,-,-,-,-,12,0.57,-,-,-,-
Yamaguchi,62,0.91,75,,31,0.65,150,3.13,826,17.21,25,0.52,11,0.23,10,0.21,29,0.6,-,-,12,0.25,95,1.98,-,-,3,0.33,1,0.11,2,0.22,9,1,-,-,-,-
Tokushima,29,0.78,74,,4,0.17,36,1.57,347,15.09,7,0.3,10,0.43,11,0.48,13,0.57,1,0.04,3,0.13,47,2.04,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,175,3.72,43,,19,0.68,86,3.07,463,16.54,12,0.43,5,0.18,2,0.07,10,0.36,-,-,10,0.36,44,1.57,-,-,2,0.4,-,-,-,-,11,2.2,-,-,-,-
Ehime,84,1.38,63,,6,0.16,71,1.92,510,13.78,15,0.41,55,1.49,13,0.35,16,0.43,1,0.03,5,0.14,38,1.03,-,-,17,2.13,-,-,-,-,9,1.5,-,-,-,-
Kochi,23,0.48,31,,21,0.7,50,1.67,172,5.73,51,1.7,5,0.17,14,0.47,10,0.33,-,-,1,0.03,19,0.63,-,-,1,0.33,-,-,-,-,9,1.13,-,-,-,-
Fukuoka,314,1.59,116,,89,0.74,347,2.89,1244,10.37,77,0.64,181,1.51,5,0.04,69,0.58,6,0.05,39,0.33,124,1.03,-,-,19,0.73,2,0.13,1,0.07,37,2.47,-,-,-,-
Saga,46,1.18,37,,16,0.7,62,2.7,242,10.52,8,0.35,33,1.43,3,0.13,10,0.43,-,-,14,0.61,20,0.87,-,-,7,1.75,-,-,1,0.17,6,1,-,-,-,-
Nagasaki,75,1.07,30,,22,0.5,125,2.84,322,7.32,16,0.36,35,0.8,-,-,16,0.36,1,0.02,20,0.45,65,1.48,-,-,3,0.38,-,-,2,0.17,6,0.5,-,-,-,-
Kumamoto,71,0.89,76,,16,0.32,86,1.72,579,11.58,31,0.62,78,1.56,1,0.02,34,0.68,-,-,28,0.56,82,1.64,-,-,28,3.11,-,-,2,0.13,8,0.53,-,-,-,-
Oita,53,0.91,56,,14,0.39,117,3.25,468,13,38,1.06,26,0.72,4,0.11,31,0.86,1,0.03,18,0.5,9,0.25,-,-,2,0.4,-,-,-,-,9,0.82,-,-,1,0.09
Miyazaki,61,1.03,27,,31,0.86,60,1.67,750,20.83,25,0.69,122,3.39,33,0.92,33,0.92,-,-,7,0.19,23,0.64,-,-,28,5.6,-,-,1,0.14,3,0.43,-,-,-,-
