"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2017",,,,,,"Data collected as of May 17, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,32,0.28,5,,61,0.85,242,3.36,453,6.29,32,0.44,124,1.72,2,0.03,28,0.39,1,0.01,5,0.07,44,0.61,-,-,10,0.53,-,-,-,-,2,0.1,-,-,5,0.24
Yamaguchi,58,0.85,10,,22,0.46,135,2.81,272,5.67,18,0.38,25,0.52,1,0.02,24,0.5,-,-,6,0.13,76,1.58,-,-,9,1,-,-,-,-,4,0.44,-,-,15,1.67
Tokushima,26,0.7,10,,7,0.3,57,2.48,131,5.7,7,0.3,6,0.26,-,-,22,0.96,1,0.04,2,0.09,14,0.61,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,25,0.53,13,,29,1.04,88,3.14,227,8.11,5,0.18,26,0.93,3,0.11,27,0.96,-,-,2,0.07,17,0.61,-,-,1,0.2,-,-,-,-,-,-,-,-,2,0.4
Ehime,55,0.9,1,,10,0.27,105,2.84,334,9.03,14,0.38,58,1.57,4,0.11,28,0.76,-,-,5,0.14,89,2.41,-,-,20,2.5,-,-,-,-,-,-,-,-,3,0.5
Kochi,34,0.71,5,,26,0.87,59,1.97,123,4.1,20,0.67,3,0.1,3,0.1,16,0.53,-,-,-,-,3,0.1,-,-,1,0.33,-,-,-,-,1,0.13,-,-,4,0.5
Fukuoka,238,1.2,43,,80,0.67,460,3.83,907,7.56,122,1.02,168,1.4,10,0.08,111,0.93,5,0.04,83,0.69,92,0.77,-,-,16,0.62,-,-,-,-,7,0.47,-,-,4,0.27
Saga,30,0.77,4,,22,0.96,56,2.43,112,4.87,15,0.65,71,3.09,-,-,20,0.87,-,-,4,0.17,2,0.09,-,-,3,0.75,-,-,-,-,-,-,-,-,9,1.5
Nagasaki,76,1.09,4,,26,0.59,145,3.3,162,3.68,7,0.16,32,0.73,-,-,25,0.57,-,-,2,0.05,10,0.23,2,0.25,3,0.38,-,-,1,0.08,4,0.33,-,-,6,0.5
Kumamoto,150,1.88,4,,26,0.52,156,3.12,387,7.74,21,0.42,75,1.5,1,0.02,39,0.78,-,-,16,0.32,27,0.54,-,-,12,1.33,1,0.07,1,0.07,-,-,-,-,4,0.27
Oita,130,2.24,4,,24,0.67,137,3.81,415,11.53,24,0.67,12,0.33,-,-,33,0.92,-,-,6,0.17,6,0.17,-,-,1,0.2,-,-,-,-,6,0.55,-,-,1,0.09
Miyazaki,64,1.08,3,,33,0.92,100,2.78,313,8.69,60,1.67,108,3,2,0.06,31,0.86,-,-,8,0.22,9,0.25,-,-,13,2.17,-,-,-,-,1,0.14,-,-,7,1
Kagoshima,102,1.1,21,,80,1.45,149,2.71,464,8.44,23,0.42,61,1.11,3,0.05,22,0.4,-,-,8,0.15,96,1.75,-,-,31,4.43,-,-,2,0.17,1,0.08,-,-,5,0.42
Okinawa,455,7.98,60,,30,0.88,30,0.88,112,3.29,20,0.59,4,0.12,2,0.06,19,0.56,7,0.21,3,0.09,4,0.12,-,-,8,0.89,1,0.14,2,0.29,6,0.86,-,-,1,0.14
