"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2nd week, 2016",,,,,,"Data collected as of January 20, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shizuoka,445,3.2,41,,27,0.3,432,4.85,934,10.49,39,0.44,1,0.01,36,0.4,29,0.33,-,-,1,0.01,103,1.16,-,-,4,0.18,-,-,1,0.1,2,0.2,2,0.2,1,0.1
Aichi,844,4.33,127,,44,0.24,375,2.07,1266,6.99,66,0.36,4,0.02,170,0.94,97,0.54,2,0.01,2,0.01,67,0.37,-,-,10,0.29,-,-,-,-,16,1.14,-,-,5,0.36
Mie,178,2.47,53,,13,0.29,57,1.27,448,9.96,25,0.56,1,0.02,42,0.93,20,0.44,-,-,-,-,5,0.11,-,-,1,0.08,1,0.11,1,0.11,6,0.67,-,-,-,-
Shiga,221,4.17,32,,3,0.09,21,0.66,246,7.69,28,0.88,3,0.09,4,0.13,16,0.5,-,-,-,-,9,0.28,-,-,2,0.25,-,-,-,-,3,0.43,-,-,-,-
Kyoto,337,2.79,29,,15,0.21,119,1.63,436,5.97,23,0.32,1,0.01,61,0.84,27,0.37,-,-,3,0.04,64,0.88,-,-,9,0.53,-,-,-,-,5,0.71,-,-,2,0.29
Osaka,954,3.11,179,,108,0.54,334,1.67,1132,5.66,98,0.49,1,0.01,122,0.61,96,0.48,1,0.01,5,0.03,145,0.73,1,0.02,20,0.38,-,-,-,-,32,1.88,-,-,4,0.24
Hyogo,613,3.08,138,,50,0.39,231,1.79,958,7.43,91,0.71,12,0.09,81,0.63,47,0.36,3,0.02,-,-,93,0.72,-,-,15,0.43,-,-,-,-,4,0.36,-,-,2,0.18
Nara,106,1.96,48,,15,0.44,43,1.26,186,5.47,9,0.26,-,-,36,1.06,20,0.59,-,-,1,0.03,29,0.85,-,-,1,0.11,-,-,-,-,14,2.33,-,-,3,0.5
Wakayama,113,2.26,40,,12,0.39,24,0.77,87,2.81,12,0.39,-,-,49,1.58,11,0.35,-,-,-,-,11,0.35,-,-,2,0.5,-,-,-,-,1,0.09,-,-,2,0.18
Tottori,58,2,8,,15,0.79,114,6,101,5.32,1,0.05,-,-,25,1.32,7,0.37,-,-,-,-,4,0.21,-,-,3,1,-,-,-,-,5,1,-,-,5,1
Shimane,53,1.39,26,,24,1.04,53,2.3,147,6.39,8,0.35,2,0.09,5,0.22,13,0.57,-,-,2,0.09,20,0.87,-,-,-,-,-,-,-,-,4,0.5,-,-,2,0.25
Okayama,208,2.48,24,,14,0.26,64,1.19,400,7.41,12,0.22,-,-,24,0.44,11,0.2,1,0.02,2,0.04,103,1.91,-,-,7,0.58,-,-,-,-,5,1,-,-,1,0.2
Hiroshima,293,2.57,50,,29,0.41,136,1.92,502,7.07,34,0.48,2,0.03,79,1.11,31,0.44,2,0.03,1,0.01,58,0.82,2,0.11,18,0.95,1,0.05,-,-,21,1,-,-,3,0.14
Yamaguchi,235,3.41,83,,11,0.23,123,2.56,386,8.04,19,0.4,13,0.27,52,1.08,30,0.63,-,-,3,0.06,44,0.92,-,-,8,0.89,-,-,-,-,5,0.56,-,-,2,0.22
Tokushima,58,1.53,67,,13,0.57,30,1.3,272,11.83,6,0.26,-,-,12,0.52,13,0.57,-,-,-,-,7,0.3,-,-,2,0.5,-,-,-,-,2,0.29,-,-,2,0.29
Kagawa,81,1.72,39,,13,0.46,38,1.36,220,7.86,7,0.25,-,-,20,0.71,10,0.36,1,0.04,-,-,11,0.39,-,-,2,0.4,-,-,-,-,4,0.8,-,-,8,1.6
Ehime,124,2.03,51,,15,0.41,105,2.84,433,11.7,15,0.41,4,0.11,25,0.68,35,0.95,2,0.05,-,-,9,0.24,-,-,16,2,-,-,-,-,3,0.5,-,-,-,-
Kochi,30,0.63,21,,2,0.07,58,1.93,273,9.1,11,0.37,-,-,3,0.1,7,0.23,-,-,-,-,21,0.7,-,-,1,0.33,-,-,1,0.13,5,0.63,1,0.13,7,0.88
Fukuoka,873,4.41,130,,75,0.63,340,2.83,992,8.27,98,0.82,5,0.04,104,0.87,85,0.71,1,0.01,2,0.02,162,1.35,1,0.04,47,1.81,-,-,5,0.33,21,1.4,-,-,-,-
Saga,85,2.18,34,,13,0.57,74,3.22,101,4.39,8,0.35,2,0.09,26,1.13,17,0.74,-,-,-,-,72,3.13,-,-,1,0.25,-,-,-,-,5,0.83,-,-,5,0.83
Nagasaki,202,2.89,67,,13,0.3,88,2,237,5.39,19,0.43,1,0.02,40,0.91,13,0.3,-,-,1,0.02,69,1.57,-,-,21,2.63,-,-,-,-,5,0.42,-,-,-,-
Kumamoto,140,1.75,99,,11,0.22,87,1.74,548,10.96,8,0.16,9,0.18,117,2.34,31,0.62,1,0.02,5,0.1,53,1.06,-,-,38,4.22,-,-,2,0.13,7,0.47,1,0.07,5,0.33
Oita,234,4.03,25,,12,0.33,103,2.86,388,10.78,21,0.58,2,0.06,95,2.64,18,0.5,4,0.11,-,-,9,0.25,-,-,5,1,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,143,2.42,67,,16,0.44,94,2.61,345,9.58,21,0.58,3,0.08,40,1.11,25,0.69,-,-,2,0.06,92,2.56,-,-,22,3.67,-,-,-,-,1,0.14,-,-,1,0.14
Kagoshima,243,2.61,53,,43,0.78,178,3.24,506,9.2,36,0.65,2,0.04,55,1,22,0.4,1,0.02,11,0.2,45,0.82,-,-,10,1.43,-,-,-,-,2,0.17,-,-,-,-
Okinawa,709,12.22,5,,-,-,32,0.94,177,5.21,18,0.53,2,0.06,4,0.12,5,0.15,7,0.21,-,-,96,2.82,-,-,4,0.4,1,0.14,-,-,7,1,-,-,-,-
