"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2016",,,,,,"Data collected as of July 6, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,161,0.03,368,,2177,0.69,8478,2.68,15733,4.98,1407,0.45,1503,0.48,1311,0.41,1905,0.6,72,0.02,7139,2.26,3357,1.06,14,0.02,520,0.75,8,0.02,27,0.06,301,0.64,7,0.01,34,0.07
Hokkaido,10,0.04,47,,118,0.83,561,3.95,444,3.13,149,1.05,17,0.12,52,0.37,55,0.39,1,0.01,4,0.03,206,1.45,-,-,13,0.46,-,-,1,0.04,50,2.17,-,-,11,0.48
Aomori,-,-,2,,31,0.74,72,1.71,101,2.4,14,0.33,3,0.07,22,0.52,16,0.38,-,-,-,-,25,0.6,-,-,5,0.45,-,-,-,-,5,0.83,-,-,2,0.33
Iwate,-,-,1,,26,0.65,130,3.25,152,3.8,24,0.6,-,-,4,0.1,21,0.53,-,-,6,0.15,35,0.88,-,-,8,0.57,-,-,-,-,2,0.11,-,-,3,0.16
Miyagi,4,0.04,3,,30,0.51,203,3.44,344,5.83,58,0.98,10,0.17,4,0.07,43,0.73,-,-,22,0.37,24,0.41,-,-,-,-,-,-,-,-,7,0.58,-,-,-,-
Akita,2,0.04,2,,7,0.2,41,1.17,104,2.97,7,0.2,3,0.09,25,0.71,12,0.34,5,0.14,-,-,9,0.26,-,-,4,0.57,-,-,-,-,3,0.38,-,-,1,0.13
Yamagata,1,0.02,-,,36,1.2,146,4.87,131,4.37,9,0.3,2,0.07,25,0.83,19,0.63,1,0.03,4,0.13,59,1.97,-,-,-,-,-,-,-,-,4,0.4,-,-,-,-
Fukushima,9,0.12,10,,55,1.2,82,1.78,154,3.35,29,0.63,7,0.15,30,0.65,35,0.76,-,-,7,0.15,8,0.17,-,-,16,1.33,-,-,1,0.14,1,0.14,2,0.29,1,0.14
Ibaraki,2,0.02,1,,48,0.64,133,1.77,350,4.67,39,0.52,43,0.57,23,0.31,35,0.47,-,-,91,1.21,73,0.97,-,-,22,1.29,-,-,1,0.08,1,0.08,-,-,-,-
Tochigi,2,0.03,-,,20,0.42,91,1.9,97,2.02,22,0.46,33,0.69,65,1.35,22,0.46,1,0.02,30,0.63,35,0.73,-,-,11,0.92,-,-,1,0.14,3,0.43,-,-,-,-
Gunma,-,-,-,,45,0.78,219,3.78,233,4.02,26,0.45,3,0.05,48,0.83,36,0.62,6,0.1,84,1.45,39,0.67,-,-,10,0.71,-,-,-,-,7,0.88,-,-,2,0.25
Saitama,3,0.01,12,,135,0.85,561,3.53,994,6.25,98,0.62,78,0.49,38,0.24,126,0.79,2,0.01,269,1.69,238,1.5,4,0.1,29,0.73,-,-,1,0.1,6,0.6,1,0.1,1,0.1
Chiba,5,0.02,7,,71,0.53,578,4.28,645,4.78,77,0.57,128,0.95,41,0.3,99,0.73,2,0.01,235,1.74,147,1.09,-,-,29,0.83,-,-,-,-,6,0.67,-,-,1,0.11
Tokyo,7,0.02,32,,223,0.85,835,3.2,1535,5.88,111,0.43,130,0.5,56,0.21,208,0.8,4,0.02,608,2.33,187,0.72,1,0.03,18,0.46,1,0.04,2,0.08,14,0.56,2,0.08,-,-
Kanagawa,11,0.03,10,,173,0.81,682,3.19,1089,5.09,113,0.53,94,0.44,37,0.17,152,0.71,2,0.01,483,2.26,236,1.1,1,0.02,119,2.43,-,-,-,-,2,0.22,-,-,-,-
Niigata,3,0.03,8,,83,1.43,133,2.29,306,5.28,14,0.24,7,0.12,30,0.52,37,0.64,6,0.1,31,0.53,119,2.05,-,-,3,0.3,-,-,-,-,1,0.08,-,-,-,-
Toyama,-,-,-,,15,0.52,65,2.24,131,4.52,4,0.14,3,0.1,20,0.69,16,0.55,1,0.03,20,0.69,43,1.48,1,0.14,-,-,-,-,-,-,3,0.6,-,-,1,0.2
Ishikawa,-,-,-,,25,0.86,58,2,98,3.38,4,0.14,7,0.24,14,0.48,11,0.38,-,-,21,0.72,22,0.76,-,-,-,-,-,-,1,0.2,7,1.4,-,-,-,-
Fukui,-,-,-,,40,1.82,42,1.91,118,5.36,3,0.14,4,0.18,10,0.45,12,0.55,-,-,56,2.55,6,0.27,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-
Yamanashi,-,-,1,,33,1.38,50,2.08,90,3.75,8,0.33,11,0.46,29,1.21,5,0.21,1,0.04,32,1.33,9,0.38,1,0.11,-,-,-,-,1,0.1,3,0.3,-,-,-,-
Nagano,1,0.01,1,,12,0.22,184,3.41,318,5.89,26,0.48,13,0.24,62,1.15,27,0.5,2,0.04,22,0.41,58,1.07,-,-,8,0.73,1,0.09,-,-,9,0.82,-,-,-,-
Gifu,-,-,-,,19,0.36,71,1.34,161,3.04,15,0.28,27,0.51,8,0.15,19,0.36,1,0.02,40,0.75,26,0.49,-,-,1,0.09,-,-,-,-,7,1.4,-,-,-,-
Shizuoka,2,0.01,2,,76,0.85,296,3.33,332,3.73,45,0.51,16,0.18,15,0.17,59,0.66,-,-,244,2.74,67,0.75,-,-,10,0.48,-,-,-,-,10,1,1,0.1,-,-
Aichi,1,0.01,8,,84,0.46,372,2.06,659,3.64,61,0.34,38,0.21,111,0.61,84,0.46,3,0.02,306,1.69,112,0.62,-,-,31,0.91,-,-,-,-,6,0.43,1,0.07,1,0.07
Mie,-,-,6,,37,0.82,63,1.4,194,4.31,16,0.36,10,0.22,45,1,32,0.71,-,-,258,5.73,16,0.36,1,0.08,-,-,1,0.11,4,0.44,4,0.44,-,-,-,-
Shiga,-,-,-,,21,0.66,87,2.72,157,4.91,17,0.53,19,0.59,7,0.22,10,0.31,-,-,148,4.63,21,0.66,-,-,1,0.13,-,-,-,-,2,0.29,-,-,-,-
Kyoto,-,-,-,,25,0.33,117,1.54,411,5.41,32,0.42,46,0.61,32,0.42,24,0.32,-,-,230,3.03,69,0.91,1,0.06,4,0.25,-,-,-,-,-,-,-,-,1,0.14
Osaka,3,0.01,22,,127,0.63,548,2.73,1139,5.67,83,0.41,62,0.31,28,0.14,103,0.51,1,0,948,4.72,329,1.64,-,-,30,0.58,2,0.12,3,0.18,18,1.06,-,-,1,0.06
Hyogo,3,0.02,2,,74,0.58,247,1.94,821,6.46,37,0.29,39,0.31,47,0.37,68,0.54,4,0.03,385,3.03,149,1.17,-,-,16,0.46,-,-,-,-,4,0.36,-,-,1,0.09
Nara,-,-,2,,16,0.47,51,1.5,170,5,19,0.56,4,0.12,36,1.06,21,0.62,-,-,122,3.59,52,1.53,-,-,6,0.6,-,-,1,0.17,4,0.67,-,-,-,-
Wakayama,1,0.02,2,,7,0.23,16,0.52,89,2.87,12,0.39,6,0.19,15,0.48,17,0.55,-,-,180,5.81,35,1.13,-,-,-,-,-,-,-,-,5,0.45,-,-,-,-
Tottori,2,0.07,-,,6,0.32,88,4.63,101,5.32,6,0.32,11,0.58,8,0.42,6,0.32,-,-,82,4.32,10,0.53,-,-,3,0.6,-,-,-,-,2,0.4,-,-,-,-
Shimane,-,-,1,,29,1.26,55,2.39,126,5.48,3,0.13,7,0.3,17,0.74,19,0.83,-,-,41,1.78,26,1.13,-,-,1,0.33,-,-,-,-,1,0.13,-,-,-,-
Okayama,-,-,-,,19,0.35,47,0.87,295,5.46,12,0.22,17,0.31,36,0.67,38,0.7,-,-,296,5.48,75,1.39,-,-,1,0.08,-,-,1,0.2,-,-,-,-,-,-
Hiroshima,-,-,6,,78,1.08,178,2.47,344,4.78,28,0.39,13,0.18,58,0.81,24,0.33,5,0.07,124,1.72,45,0.63,-,-,13,0.68,1,0.05,-,-,10,0.48,-,-,1,0.05
Yamaguchi,1,0.01,7,,8,0.17,165,3.44,254,5.29,5,0.1,14,0.29,42,0.88,32,0.67,2,0.04,87,1.81,28,0.58,-,-,-,-,-,-,-,-,5,0.56,-,-,-,-
Tokushima,-,-,-,,15,0.65,29,1.26,113,4.91,5,0.22,6,0.26,6,0.26,14,0.61,-,-,147,6.39,28,1.22,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,-,,25,0.89,53,1.89,143,5.11,1,0.04,22,0.79,8,0.29,17,0.61,1,0.04,134,4.79,28,1,-,-,4,0.8,-,-,-,-,5,1,-,-,-,-
