"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2018",,,,,,"Data collected as of December 12, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,21602,284.24,1425,29.69,473,9.85,3566,74.29,5770,120.21,651,13.56,767,15.98,907,18.9,1090,22.71,1325,27.6,170,3.54,3,0.25,306,25.5,6,0.86,8,1.14,90,12.86,3,0.43,24,3.43
Gunma,29771,342.2,1446,27.28,1341,25.3,5943,112.13,13205,249.15,689,13,2853,53.83,328,6.19,1251,23.6,2224,41.96,473,8.92,8,0.57,797,56.93,4,0.44,13,1.44,93,10.33,-,-,54,6
Saitama,99246,389.2,4815,29.91,3883,24.12,24395,151.52,45752,284.17,3895,24.19,5276,32.77,3371,20.94,3972,24.67,5134,31.89,914,5.68,59,1.48,1954,48.85,7,0.7,60,6,84,8.4,4,0.4,43,4.3
Chiba,81460,384.25,2915,21.92,3396,25.53,15888,119.46,25928,194.95,2237,16.82,3751,28.2,2223,16.71,2564,19.28,3996,30.05,724,5.44,28,0.82,1257,36.97,20,2.22,53,5.89,115,12.78,4,0.44,38,4.22
Tokyo,128367,311.57,7648,29.53,4354,16.81,29786,115,69962,270.12,3997,15.43,7980,30.81,9263,35.76,6483,25.03,8157,31.49,1203,4.64,14,0.38,1003,27.11,30,1.2,33,1.32,201,8.04,37,1.48,108,4.32
Kanagawa,122220,358.42,4717,22.04,3473,16.23,21076,98.49,45999,214.95,4334,20.25,4969,23.22,9234,43.15,4970,23.22,5833,27.26,1454,6.79,25,0.49,4653,91.24,12,1.09,27,2.45,94,8.55,-,-,51,4.64
Niigata,35185,395.34,3393,60.59,2920,52.14,8755,156.34,11174,199.54,996,17.79,1139,20.34,1253,22.38,1285,22.95,3852,68.79,662,11.82,37,3.7,680,68,12,0.92,7,0.54,126,9.69,14,1.08,21,1.62
Toyama,15588,324.75,1322,45.59,1089,37.55,2122,73.17,7268,250.62,346,11.93,531,18.31,205,7.07,569,19.62,975,33.62,92,3.17,17,2.43,62,8.86,5,1,2,0.4,35,7,4,0.8,16,3.2
Ishikawa,15558,324.13,1259,43.41,831,28.66,4645,160.17,7486,258.14,530,18.28,466,16.07,294,10.14,604,20.83,782,26.97,105,3.62,1,0.14,109,15.57,3,0.6,12,2.4,170,34,-,-,10,2
Fukui,11797,346.97,891,40.5,629,28.59,3299,149.95,6161,280.05,297,13.5,626,28.45,58,2.64,446,20.27,391,17.77,231,10.5,-,-,34,11.33,22,3.67,4,0.67,28,4.67,7,1.17,85,14.17
Yamanashi,15146,369.41,572,23.83,264,11,1876,78.17,4494,187.25,242,10.08,532,22.17,339,14.13,370,15.42,783,32.63,156,6.5,11,1.22,379,42.11,10,1,13,1.3,109,10.9,4,0.4,31,3.1
Nagano,33591,390.59,1273,24.02,766,14.45,6022,113.62,13215,249.34,678,12.79,642,12.11,380,7.17,795,15,3448,65.06,362,6.83,15,1.5,168,16.8,16,1.45,4,0.36,124,11.27,2,0.18,86,7.82
Gifu,26101,303.5,1326,25.5,766,14.73,2579,49.6,8978,172.65,345,6.63,569,10.94,148,2.85,696,13.38,1080,20.77,254,4.88,3,0.27,176,16,1,0.2,10,2,62,12.4,-,-,95,19
Shizuoka,50632,366.9,2781,31.25,1684,18.92,7221,81.13,20310,228.2,820,9.21,1577,17.72,886,9.96,1494,16.79,4390,49.33,1102,12.38,10,0.48,753,35.86,8,0.89,39,4.33,53,5.89,4,0.44,18,2
Aichi,81304,416.94,5043,27.71,2213,12.16,14680,80.66,38012,208.86,2465,13.54,2794,15.35,776,4.26,2936,16.13,5432,29.85,921,5.06,9,0.26,1062,30.34,10,0.67,33,2.2,206,13.73,3,0.2,155,10.33
Mie,27599,388.72,2276,51.73,1031,23.43,4394,99.86,11151,253.43,626,14.23,785,17.84,155,3.52,1044,23.73,2111,47.98,216,4.91,5,0.42,63,5.25,14,1.56,23,2.56,74,8.22,2,0.22,16,1.78
Shiga,17671,339.83,671,21.65,412,13.29,1764,56.9,6310,203.55,488,15.74,1368,44.13,78,2.52,496,16,1071,34.55,322,10.39,1,0.13,159,19.88,6,0.86,15,2.14,15,2.14,-,-,11,1.57
Kyoto,40039,320.31,1809,23.8,955,12.57,5187,68.25,16599,218.41,842,11.08,1970,25.92,241,3.17,1170,15.39,1476,19.42,263,3.46,3,0.18,333,19.59,7,1,2,0.29,43,6.14,-,-,52,7.43
Osaka,90809,298.71,9754,49.26,4651,23.49,19722,99.61,50216,253.62,3527,17.81,4603,23.25,1354,6.84,4288,21.66,5237,26.45,1216,6.14,43,0.84,1216,23.84,18,1.06,26,1.53,151,8.88,2,0.12,209,12.29
Hyogo,66018,333.42,4516,35.28,2535,19.8,8333,65.1,35160,274.69,2189,17.1,3120,24.38,440,3.44,2254,17.61,2807,21.93,632,4.94,31,0.91,1153,33.91,33,2.54,30,2.31,84,6.46,2,0.15,112,8.62
Nara,16016,296.59,1582,46.53,648,19.06,2728,80.24,7741,227.68,420,12.35,1120,32.94,256,7.53,699,20.56,941,27.68,113,3.32,2,0.2,347,34.7,13,2.17,11,1.83,65,10.83,-,-,56,9.33
Wakayama,14893,310.27,1197,39.9,509,16.97,1298,43.27,4444,148.13,372,12.4,529,17.63,154,5.13,594,19.8,734,24.47,135,4.5,56,18.67,56,18.67,6,0.55,10,0.91,84,7.64,6,0.55,52,4.73
Tottori,10957,377.83,597,31.42,422,22.21,4243,223.32,5998,315.68,159,8.37,528,27.79,22,1.16,399,21,499,26.26,52,2.74,3,0.6,123,24.6,8,1.6,18,3.6,24,4.8,1,0.2,62,12.4
Shimane,10157,274.51,844,38.36,325,14.77,2296,104.36,6237,283.5,206,9.36,1166,53,21,0.95,596,27.09,409,18.59,204,9.27,-,-,28,9.33,14,1.75,53,6.63,21,2.63,-,-,78,9.75
Okayama,28664,341.24,1222,22.63,645,11.94,4125,76.39,16636,308.07,726,13.44,896,16.59,231,4.28,994,18.41,798,14.78,275,5.09,16,1.33,445,37.08,7,1.4,3,0.6,18,3.6,-,-,30,6
Hiroshima,34640,303.86,2370,33.38,1575,22.18,6592,92.85,21530,303.24,823,11.59,2780,39.15,138,1.94,1206,16.99,1748,24.62,398,5.61,21,1.11,824,43.37,7,0.35,6,0.3,85,4.25,2,0.1,380,19
Yamaguchi,26972,402.57,2650,56.38,771,16.4,6461,137.47,11719,249.34,554,11.79,2816,59.91,141,3,1153,24.53,1414,30.09,277,5.89,2,0.22,292,32.44,7,0.78,6,0.67,44,4.89,-,-,104,11.56
Tokushima,12024,324.97,1636,71.13,443,19.26,1659,72.13,5790,251.74,231,10.04,1201,52.22,185,8.04,820,35.65,815,35.43,110,4.78,-,-,53,13.25,4,0.57,3,0.43,26,3.71,1,0.14,2,0.29
Kagawa,15628,339.74,1280,47.41,503,18.63,2372,87.85,8541,316.33,330,12.22,729,27,76,2.81,718,26.59,1334,49.41,226,8.37,5,1,168,33.6,6,1.2,6,1.2,33,6.6,1,0.2,43,8.6
Ehime,23474,391.23,2069,57.47,506,14.06,4730,131.39,12731,353.64,447,12.42,3061,85.03,130,3.61,1155,32.08,1074,29.83,274,7.61,2,0.29,717,102.43,1,0.17,1,0.17,140,23.33,-,-,46,7.67
Kochi,20941,436.27,1101,36.7,503,16.77,1797,59.9,4639,154.63,269,8.97,1160,38.67,178,5.93,516,17.2,475,15.83,70,2.33,-,-,111,37,5,0.63,1,0.13,96,12,20,2.5,34,4.25
Fukuoka,91572,464.83,6361,53.45,4096,34.42,18245,153.32,44869,377.05,2495,20.97,11220,94.29,652,5.48,3883,32.63,3336,28.03,1725,14.5,16,0.62,1850,71.15,30,2,40,2.67,159,10.6,-,-,79,5.27
Saga,15771,415.03,1158,52.64,809,36.77,1627,73.95,4976,226.18,331,15.05,1388,63.09,104,4.73,728,33.09,1209,54.95,87,3.95,4,1.33,113,37.67,5,0.83,18,3,38,6.33,1,0.17,56,9.33
Nagasaki,27169,393.75,1740,39.55,869,19.75,4646,105.59,9639,219.07,631,14.34,2703,61.43,106,2.41,924,21,831,18.89,147,3.34,6,0.75,306,38.25,14,1.17,32,2.67,89,7.42,-,-,98,8.17
Kumamoto,30400,380,2190,43.8,933,18.66,3507,70.14,17032,340.64,513,10.26,4642,92.84,62,1.24,1647,32.94,1706,34.12,255,5.1,4,0.44,818,90.89,9,0.6,28,1.87,35,2.33,-,-,44,2.93
Oita,27320,471.03,1370,38.06,593,16.47,2768,76.89,19323,536.75,987,27.42,5224,145.11,41,1.14,1075,29.86,1222,33.94,816,22.67,3,0.6,233,46.6,2,0.18,3,0.27,64,5.82,-,-,26,2.36
Miyazaki,27864,480.41,2561,73.17,1310,37.43,3600,102.86,17233,492.37,669,19.11,5596,159.89,117,3.34,1476,42.17,1104,31.54,1226,35.03,1,0.17,840,140,3,0.43,-,-,5,0.71,-,-,155,22.14
Kagoshima,41593,452.1,3294,61,2986,55.3,7027,130.13,19448,360.15,923,17.09,5037,93.28,193,3.57,1264,23.41,1152,21.33,1317,24.39,1,0.14,464,66.29,6,0.5,6,0.5,15,1.25,-,-,15,1.25
Okinawa,31075,545.18,2489,73.21,949,27.91,2405,70.74,6186,181.94,826,24.29,2736,80.47,216,6.35,706,20.76,364,10.71,190,5.59,13,1.44,992,110.22,31,4.43,59,8.43,43,6.14,3,0.43,43,6.14
