"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2017",,,,,,"Data collected as of June 28, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,17,0.05,45,,187,0.87,840,3.93,1398,6.53,127,0.59,342,1.6,29,0.14,110,0.51,-,-,99,0.46,80,0.37,1,0.02,75,1.56,-,-,-,-,2,0.22,-,-,2,0.22
Niigata,9,0.1,51,,77,1.35,183,3.21,499,8.75,33,0.58,80,1.4,7,0.12,30,0.53,-,-,11,0.19,162,2.84,-,-,4,0.4,-,-,1,0.08,5,0.38,3,0.23,1,0.08
Toyama,6,0.13,14,,27,0.93,78,2.69,170,5.86,16,0.55,47,1.62,-,-,12,0.41,-,-,9,0.31,19,0.66,-,-,7,1,-,-,-,-,-,-,1,0.2,1,0.2
Ishikawa,2,0.04,1,,38,1.31,105,3.62,147,5.07,9,0.31,49,1.69,2,0.07,15,0.52,-,-,9,0.31,5,0.17,-,-,12,1.71,-,-,2,0.4,1,0.2,-,-,4,0.8
Fukui,2,0.06,1,,17,0.77,75,3.41,186,8.45,2,0.09,55,2.5,1,0.05,7,0.32,1,0.05,2,0.09,4,0.18,-,-,-,-,-,-,-,-,-,-,-,-,1,0.17
Yamanashi,1,0.02,1,,63,2.63,99,4.13,132,5.5,1,0.04,25,1.04,8,0.33,12,0.5,1,0.04,6,0.25,12,0.5,-,-,14,1.56,-,-,-,-,-,-,-,-,-,-
Nagano,3,0.03,6,,31,0.57,207,3.83,375,6.94,19,0.35,13,0.24,3,0.06,19,0.35,-,-,16,0.3,125,2.31,-,-,5,0.45,-,-,-,-,4,0.36,-,-,5,0.45
Gifu,3,0.04,5,,43,0.84,77,1.51,290,5.69,24,0.47,58,1.14,3,0.06,10,0.2,1,0.02,12,0.24,42,0.82,-,-,2,0.18,-,-,-,-,1,0.2,-,-,4,0.8
Shizuoka,5,0.04,10,,59,0.66,299,3.36,648,7.28,22,0.25,87,0.98,12,0.13,26,0.29,-,-,11,0.12,39,0.44,-,-,14,0.64,-,-,1,0.1,7,0.7,3,0.3,2,0.2
Aichi,23,0.12,14,,156,0.86,563,3.09,1089,5.98,90,0.49,339,1.86,9,0.05,80,0.44,2,0.01,57,0.31,53,0.29,1,0.03,15,0.43,1,0.07,-,-,4,0.27,1,0.07,8,0.53
Mie,8,0.11,7,,49,1.09,126,2.8,375,8.33,19,0.42,174,3.87,4,0.09,31,0.69,3,0.07,38,0.84,12,0.27,-,-,1,0.08,-,-,-,-,1,0.11,-,-,-,-
Shiga,2,0.04,2,,23,0.72,62,1.94,246,7.69,11,0.34,221,6.91,-,-,17,0.53,-,-,51,1.59,13,0.41,-,-,2,0.25,-,-,1,0.14,1,0.14,-,-,-,-
Kyoto,1,0.01,3,,55,0.72,243,3.2,597,7.86,11,0.14,294,3.87,1,0.01,26,0.34,-,-,39,0.51,29,0.38,-,-,7,0.39,-,-,-,-,-,-,-,-,3,0.43
Osaka,38,0.12,31,,170,0.85,709,3.55,1662,8.31,89,0.45,965,4.83,10,0.05,112,0.56,4,0.02,185,0.93,87,0.44,-,-,34,0.65,-,-,2,0.12,2,0.12,-,-,2,0.12
Hyogo,6,0.03,9,,162,1.27,276,2.16,1183,9.24,53,0.41,566,4.42,25,0.2,63,0.49,-,-,133,1.04,71,0.55,-,-,16,0.46,1,0.08,-,-,4,0.31,-,-,2,0.15
Nara,1,0.02,6,,51,1.5,109,3.21,272,8,20,0.59,68,2,6,0.18,22,0.65,-,-,9,0.26,24,0.71,-,-,9,0.9,-,-,1,0.17,-,-,-,-,1,0.17
Wakayama,2,0.04,5,,15,0.5,38,1.27,127,4.23,13,0.43,137,4.57,1,0.03,12,0.4,-,-,37,1.23,34,1.13,-,-,3,0.75,-,-,2,0.18,1,0.09,-,-,3,0.27
Tottori,-,-,1,,13,0.68,130,6.84,107,5.63,4,0.21,169,8.89,1,0.05,8,0.42,-,-,57,3,27,1.42,-,-,8,1.6,1,0.2,1,0.2,-,-,-,-,1,0.2
Shimane,2,0.05,-,,9,0.39,70,3.04,163,7.09,8,0.35,45,1.96,1,0.04,17,0.74,-,-,5,0.22,25,1.09,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Okayama,16,0.19,3,,31,0.57,87,1.61,448,8.3,25,0.46,126,2.33,2,0.04,17,0.31,-,-,44,0.81,18,0.33,-,-,10,0.83,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,-,-,-,,46,0.64,251,3.49,493,6.85,14,0.19,302,4.19,3,0.04,36,0.5,1,0.01,28,0.39,25,0.35,-,-,41,2.16,-,-,-,-,3,0.14,-,-,1,0.05
Yamaguchi,8,0.12,3,,24,0.5,145,3.02,314,6.54,17,0.35,161,3.35,1,0.02,32,0.67,1,0.02,39,0.81,73,1.52,-,-,3,0.33,-,-,-,-,1,0.11,-,-,-,-
Tokushima,2,0.05,4,,20,0.87,61,2.65,116,5.04,4,0.17,22,0.96,5,0.22,20,0.87,1,0.04,18,0.78,16,0.7,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-
Kagawa,-,-,7,,13,0.46,98,3.5,251,8.96,7,0.25,200,7.14,-,-,22,0.79,5,0.18,43,1.54,25,0.89,-,-,3,0.6,-,-,-,-,2,0.4,-,-,-,-
Ehime,-,-,1,,28,0.76,188,5.08,313,8.46,9,0.24,130,3.51,4,0.11,32,0.86,-,-,11,0.3,42,1.14,-,-,20,2.5,1,0.17,-,-,1,0.17,-,-,1,0.17
Kochi,-,-,1,,12,0.4,65,2.17,100,3.33,10,0.33,351,11.7,-,-,5,0.17,-,-,34,1.13,1,0.03,-,-,-,-,1,0.13,-,-,1,0.13,-,-,6,0.75
Fukuoka,50,0.25,15,,96,0.8,719,5.99,897,7.48,73,0.61,499,4.16,9,0.08,78,0.65,1,0.01,421,3.51,71,0.59,-,-,13,0.5,1,0.07,-,-,10,0.67,-,-,1,0.07
Saga,1,0.03,2,,29,1.26,53,2.3,83,3.61,5,0.22,133,5.78,2,0.09,19,0.83,-,-,36,1.57,3,0.13,-,-,1,0.33,-,-,1,0.17,1,0.17,-,-,2,0.33
Nagasaki,22,0.31,1,,13,0.3,155,3.52,195,4.43,15,0.34,136,3.09,-,-,25,0.57,-,-,37,0.84,32,0.73,-,-,5,0.63,-,-,1,0.08,4,0.33,-,-,15,1.25
Kumamoto,38,0.48,-,,43,0.86,178,3.56,466,9.32,10,0.2,182,3.64,-,-,45,0.9,1,0.02,85,1.7,17,0.34,-,-,15,1.67,-,-,-,-,1,0.07,-,-,-,-
Oita,48,0.83,-,,24,0.67,208,5.78,441,12.25,11,0.31,161,4.47,1,0.03,42,1.17,-,-,61,1.69,35,0.97,-,-,5,1,-,-,-,-,2,0.18,-,-,1,0.09
Miyazaki,25,0.43,2,,32,0.91,96,2.74,266,7.6,9,0.26,221,6.31,5,0.14,37,1.06,-,-,44,1.26,5,0.14,-,-,7,1.17,-,-,-,-,1,0.14,-,-,2,0.29
Kagoshima,123,1.32,20,,112,2.04,146,2.65,485,8.82,27,0.49,160,2.91,4,0.07,30,0.55,1,0.02,53,0.96,79,1.44,-,-,9,1.29,1,0.08,-,-,-,-,-,-,-,-
Okinawa,461,7.95,115,,37,1.09,31,0.91,93,2.74,8,0.24,35,1.03,-,-,12,0.35,2,0.06,24,0.71,4,0.12,-,-,7,0.78,1,0.14,4,0.57,3,0.43,-,-,-,-
