"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2015",,,,,,"Data collected as of June 24, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,632,0.13,301,,2578,0.82,9866,3.13,19537,6.19,1424,0.45,11018,3.49,2822,0.89,2062,0.65,67,0.02,3476,1.1,1560,0.49,11,0.02,511,0.75,7,0.01,22,0.05,126,0.27,5,0.01,61,0.13
Hokkaido,2,0.01,25,,241,1.69,599,4.19,577,4.03,102,0.71,166,1.16,118,0.83,45,0.31,2,0.01,13,0.09,93,0.65,-,-,10,0.36,-,-,-,-,4,0.17,-,-,16,0.7
Aomori,1,0.02,7,,18,0.43,97,2.31,157,3.74,27,0.64,98,2.33,41,0.98,17,0.4,-,-,4,0.1,3,0.07,-,-,8,0.73,-,-,1,0.17,1,0.17,-,-,3,0.5
Iwate,1,0.02,3,,30,0.75,133,3.33,240,6,22,0.55,25,0.63,32,0.8,25,0.63,1,0.03,12,0.3,2,0.05,-,-,7,0.5,-,-,-,-,6,0.32,-,-,2,0.11
Miyagi,7,0.07,-,,78,1.32,214,3.63,453,7.68,35,0.59,90,1.53,47,0.8,36,0.61,1,0.02,23,0.39,8,0.14,-,-,5,0.42,-,-,-,-,8,0.67,1,0.08,-,-
Akita,2,0.04,-,,20,0.59,53,1.56,148,4.35,15,0.44,5,0.15,17,0.5,7,0.21,-,-,2,0.06,8,0.24,-,-,-,-,-,-,-,-,3,0.38,-,-,9,1.13
Yamagata,26,0.54,-,,24,0.8,131,4.37,239,7.97,13,0.43,87,2.9,35,1.17,30,1,1,0.03,2,0.07,28,0.93,-,-,2,0.25,-,-,-,-,-,-,-,-,1,0.1
Fukushima,4,0.05,1,,25,0.54,125,2.72,223,4.85,26,0.57,183,3.98,75,1.63,33,0.72,-,-,10,0.22,35,0.76,-,-,5,0.42,-,-,-,-,3,0.43,-,-,1,0.14
Ibaraki,5,0.04,1,,64,0.85,229,3.05,377,5.03,30,0.4,79,1.05,89,1.19,30,0.4,-,-,17,0.23,52,0.69,6,0.35,14,0.82,-,-,-,-,2,0.15,-,-,-,-
