"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30th week, 2016",,,,,,"Data collected as of August 3, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,2,0.03,-,,5,0.1,43,0.9,51,1.06,6,0.13,62,1.29,40,0.83,25,0.52,-,-,316,6.58,30,0.63,-,-,11,0.92,-,-,3,0.43,3,0.43,-,-,-,-
Gunma,-,-,4,,25,0.43,155,2.67,182,3.14,14,0.24,12,0.21,30,0.52,26,0.45,3,0.05,349,6.02,49,0.84,-,-,11,0.79,-,-,-,-,11,1.38,-,-,-,-
Saitama,4,0.02,31,,87,0.54,303,1.88,696,4.32,85,0.53,154,0.96,22,0.14,105,0.65,4,0.02,1146,7.12,230,1.43,-,-,24,0.59,-,-,1,0.1,7,0.7,-,-,-,-
Chiba,3,0.01,33,,50,0.37,426,3.16,416,3.08,48,0.36,334,2.47,36,0.27,68,0.5,2,0.01,754,5.59,141,1.04,-,-,34,0.97,-,-,1,0.11,10,1.11,-,-,-,-
Tokyo,5,0.01,66,,141,0.54,512,1.98,1196,4.62,84,0.32,225,0.87,39,0.15,134,0.52,6,0.02,1599,6.17,257,0.99,-,-,39,1,2,0.08,1,0.04,21,0.84,2,0.08,-,-
Kanagawa,10,0.03,29,,79,0.38,331,1.58,710,3.38,94,0.45,182,0.87,34,0.16,104,0.5,3,0.01,1368,6.51,323,1.54,1,0.02,114,2.33,-,-,1,0.11,5,0.56,-,-,-,-
Niigata,-,-,20,,27,0.47,79,1.36,181,3.12,14,0.24,19,0.33,19,0.33,54,0.93,6,0.1,623,10.74,154,2.66,1,0.1,6,0.6,-,-,-,-,5,0.38,1,0.08,-,-
Toyama,-,-,4,,9,0.31,16,0.55,88,3.03,4,0.14,6,0.21,15,0.52,13,0.45,-,-,144,4.97,76,2.62,-,-,2,0.29,3,0.6,-,-,6,1.2,-,-,-,-
Ishikawa,1,0.02,2,,9,0.31,46,1.59,84,2.9,7,0.24,11,0.38,7,0.24,15,0.52,-,-,100,3.45,34,1.17,-,-,1,0.14,-,-,1,0.2,10,2,-,-,-,-
Fukui,-,-,1,,25,1.14,38,1.73,77,3.5,7,0.32,8,0.36,3,0.14,12,0.55,1,0.05,103,4.68,18,0.82,-,-,-,-,-,-,-,-,3,0.5,-,-,-,-
Yamanashi,-,-,1,,8,0.33,31,1.29,53,2.21,4,0.17,22,0.92,15,0.63,6,0.25,1,0.04,136,5.67,17,0.71,-,-,-,-,-,-,1,0.1,6,0.6,-,-,-,-
Nagano,-,-,1,,10,0.19,123,2.28,206,3.81,17,0.31,26,0.48,32,0.59,27,0.5,-,-,204,3.78,92,1.7,-,-,8,0.73,-,-,1,0.09,10,0.91,-,-,1,0.09
Gifu,2,0.02,1,,16,0.3,62,1.17,119,2.25,8,0.15,35,0.66,7,0.13,26,0.49,-,-,124,2.34,48,0.91,-,-,2,0.18,-,-,1,0.2,20,4,-,-,-,-
Shizuoka,-,-,1,,52,0.58,197,2.21,296,3.33,16,0.18,45,0.51,9,0.1,43,0.48,1,0.01,389,4.37,72,0.81,-,-,17,0.81,1,0.1,1,0.1,16,1.6,-,-,-,-
Aichi,3,0.02,6,,61,0.34,299,1.65,513,2.83,47,0.26,72,0.4,51,0.28,76,0.42,2,0.01,602,3.33,134,0.74,1,0.03,31,0.91,1,0.07,-,-,14,1,-,-,1,0.07
Mie,-,-,9,,16,0.36,26,0.58,174,3.87,7,0.16,14,0.31,31,0.69,19,0.42,1,0.02,222,4.93,16,0.36,-,-,-,-,-,-,1,0.11,5,0.56,1,0.11,-,-
Shiga,-,-,2,,10,0.31,27,0.84,107,3.34,7,0.22,13,0.41,3,0.09,9,0.28,-,-,153,4.78,43,1.34,-,-,-,-,1,0.14,-,-,3,0.43,-,-,-,-
Kyoto,-,-,-,,25,0.33,88,1.16,345,4.54,15,0.2,110,1.45,6,0.08,36,0.47,-,-,109,1.43,126,1.66,-,-,2,0.11,-,-,-,-,4,0.57,-,-,-,-
Osaka,7,0.02,79,,80,0.4,344,1.71,854,4.25,60,0.3,47,0.23,28,0.14,120,0.6,15,0.07,630,3.13,445,2.21,1,0.02,39,0.75,-,-,1,0.06,26,1.53,-,-,1,0.06
Hyogo,5,0.03,15,,71,0.55,155,1.21,628,4.91,28,0.22,60,0.47,24,0.19,60,0.47,7,0.05,363,2.84,195,1.52,-,-,19,0.54,-,-,2,0.18,15,1.36,-,-,-,-
Nara,-,-,5,,4,0.12,65,1.91,116,3.41,8,0.24,11,0.32,33,0.97,22,0.65,-,-,64,1.88,58,1.71,-,-,2,0.2,1,0.17,-,-,5,0.83,-,-,-,-
Wakayama,-,-,2,,16,0.52,19,0.61,67,2.16,7,0.23,5,0.16,6,0.19,18,0.58,1,0.03,108,3.48,77,2.48,-,-,1,0.25,-,-,1,0.09,3,0.27,-,-,-,-
Tottori,-,-,-,,7,0.37,31,1.63,101,5.32,3,0.16,8,0.42,9,0.47,6,0.32,-,-,71,3.74,26,1.37,-,-,9,1.8,-,-,-,-,4,0.8,-,-,-,-
Shimane,1,0.03,1,,12,0.52,35,1.52,104,4.52,4,0.17,3,0.13,20,0.87,17,0.74,-,-,27,1.17,34,1.48,-,-,-,-,-,-,2,0.25,8,1,-,-,-,-
Okayama,1,0.01,-,,19,0.35,35,0.65,213,3.94,13,0.24,25,0.46,4,0.07,27,0.5,1,0.02,83,1.54,70,1.3,-,-,1,0.08,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,-,-,32,,66,0.92,134,1.86,296,4.11,34,0.47,8,0.11,31,0.43,33,0.46,4,0.06,63,0.88,67,0.93,-,-,12,0.63,-,-,2,0.1,8,0.38,-,-,1,0.05
Yamaguchi,-,-,20,,35,0.73,121,2.52,203,4.23,7,0.15,9,0.19,29,0.6,35,0.73,-,-,52,1.08,29,0.6,-,-,6,0.67,-,-,-,-,10,1.11,-,-,-,-
Tokushima,-,-,3,,10,0.43,15,0.65,179,7.78,10,0.43,6,0.26,6,0.26,16,0.7,2,0.09,40,1.74,34,1.48,-,-,1,0.25,-,-,-,-,3,0.43,-,-,-,-
Kagawa,2,0.04,1,,9,0.32,54,1.93,155,5.54,4,0.14,12,0.43,10,0.36,14,0.5,-,-,58,2.07,51,1.82,-,-,5,1,-,-,1,0.2,9,1.8,-,-,-,-
Ehime,2,0.03,2,,17,0.46,80,2.16,215,5.81,12,0.32,25,0.68,31,0.84,26,0.7,1,0.03,113,3.05,27,0.73,-,-,16,2,-,-,-,-,8,1.33,-,-,-,-
Kochi,-,-,2,,28,0.93,19,0.63,61,2.03,6,0.2,11,0.37,5,0.17,10,0.33,6,0.2,61,2.03,17,0.57,-,-,-,-,-,-,1,0.13,7,0.88,-,-,-,-
Fukuoka,-,-,169,,87,0.73,257,2.14,676,5.63,44,0.37,34,0.28,28,0.23,92,0.77,11,0.09,150,1.25,251,2.09,-,-,31,1.19,-,-,4,0.27,38,2.53,-,-,-,-
Saga,-,-,2,,7,0.3,20,0.87,40,1.74,6,0.26,4,0.17,1,0.04,15,0.65,1,0.04,20,0.87,52,2.26,-,-,1,0.25,-,-,-,-,5,0.83,-,-,-,-
Nagasaki,-,-,7,,37,0.84,45,1.02,95,2.16,13,0.3,8,0.18,4,0.09,23,0.52,-,-,28,0.64,45,1.02,-,-,6,0.75,-,-,2,0.17,14,1.17,-,-,-,-
Kumamoto,-,-,30,,11,0.22,59,1.18,250,5,15,0.3,32,0.64,10,0.2,35,0.7,-,-,137,2.74,98,1.96,-,-,6,0.67,-,-,2,0.13,17,1.13,-,-,1,0.07
Oita,4,0.07,4,,19,0.53,111,3.08,319,8.86,5,0.14,14,0.39,4,0.11,25,0.69,-,-,137,3.81,13,0.36,-,-,1,0.2,-,-,-,-,12,1.09,-,-,-,-
Miyazaki,-,-,36,,11,0.31,60,1.67,176,4.89,7,0.19,40,1.11,37,1.03,26,0.72,-,-,160,4.44,105,2.92,-,-,8,1.33,-,-,-,-,15,2.14,-,-,-,-
Kagoshima,7,0.08,61,,40,0.73,104,1.89,327,5.95,30,0.55,183,3.33,16,0.29,22,0.4,-,-,131,2.38,140,2.55,-,-,27,3.86,-,-,-,-,11,0.92,-,-,-,-
Okinawa,26,0.45,38,,37,1.09,28,0.82,135,3.97,14,0.41,77,2.26,2,0.06,7,0.21,2,0.06,27,0.79,27,0.79,2,0.22,16,1.78,-,-,2,0.29,14,2,-,-,1,0.14
