"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51st week, 2016",,,,,,"Data collected as of December 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,912,12,36,,15,0.31,64,1.33,525,10.94,31,0.65,8,0.17,2,0.04,33,0.69,2,0.04,2,0.04,10,0.21,-,-,10,0.83,-,-,-,-,10,1.43,1,0.14,-,-
Gunma,1324,14.09,17,,24,0.41,181,3.12,886,15.28,32,0.55,40,0.69,14,0.24,26,0.45,-,-,4,0.07,21,0.36,-,-,12,0.86,-,-,-,-,12,1.5,-,-,-,-
Saitama,3330,13.37,36,,56,0.35,459,2.91,3708,23.47,128,0.81,31,0.2,18,0.11,67,0.42,1,0.01,6,0.04,141,0.89,1,0.03,19,0.48,-,-,1,0.1,6,0.6,-,-,1,0.1
Chiba,2065,9.65,27,,42,0.31,449,3.35,2599,19.4,61,0.46,55,0.41,15,0.11,52,0.39,4,0.03,2,0.01,38,0.28,-,-,17,0.5,-,-,1,0.11,11,1.22,-,-,-,-
Tokyo,4360,10.58,57,,111,0.43,587,2.26,5368,20.65,144,0.55,73,0.28,51,0.2,108,0.42,2,0.01,12,0.05,116,0.45,-,-,21,0.54,-,-,-,-,22,0.88,3,0.12,-,-
Kanagawa,3720,11.01,39,,77,0.36,447,2.12,3628,17.19,140,0.66,58,0.27,16,0.08,98,0.46,-,-,5,0.02,180,0.85,1,0.02,90,1.88,-,-,-,-,4,0.44,-,-,-,-
Niigata,692,7.52,67,,49,0.84,179,3.09,1165,20.09,40,0.69,7,0.12,6,0.1,17,0.29,1,0.02,-,-,184,3.17,1,0.1,7,0.7,-,-,-,-,10,0.77,2,0.15,2,0.15
Toyama,687,14.31,27,,18,0.62,29,1,694,23.93,12,0.41,-,-,-,-,8,0.28,-,-,1,0.03,83,2.86,-,-,1,0.14,-,-,-,-,12,2.4,-,-,1,0.2
Ishikawa,419,8.73,9,,30,1.03,76,2.62,526,18.14,13,0.45,3,0.1,-,-,10,0.34,-,-,-,-,7,0.24,-,-,3,0.43,-,-,-,-,6,1.2,-,-,1,0.2
Fukui,415,12.97,20,,14,0.64,49,2.23,719,32.68,21,0.95,3,0.14,-,-,3,0.14,2,0.09,-,-,18,0.82,-,-,1,0.33,1,0.17,-,-,8,1.33,-,-,-,-
Yamanashi,353,8.61,13,,14,0.58,36,1.5,610,25.42,9,0.38,13,0.54,3,0.13,2,0.08,-,-,1,0.04,24,1,-,-,11,1.22,-,-,-,-,16,1.6,-,-,-,-
Nagano,437,5.02,59,,3,0.06,123,2.28,1097,20.31,18,0.33,23,0.43,7,0.13,22,0.41,1,0.02,4,0.07,133,2.46,-,-,13,1.18,-,-,1,0.09,10,0.91,-,-,3,0.27
Gifu,848,9.75,38,,28,0.53,48,0.91,741,13.98,7,0.13,22,0.42,4,0.08,10,0.19,-,-,2,0.04,55,1.04,-,-,4,0.36,-,-,-,-,14,2.8,-,-,1,0.2
Shizuoka,948,6.82,32,,20,0.22,337,3.79,1511,16.98,49,0.55,30,0.34,-,-,33,0.37,-,-,1,0.01,75,0.84,-,-,18,0.86,-,-,-,-,4,0.4,-,-,-,-
Aichi,1789,9.17,102,,47,0.26,285,1.57,3089,16.97,91,0.5,66,0.36,9,0.05,48,0.26,1,0.01,3,0.02,72,0.4,2,0.06,14,0.4,-,-,2,0.13,10,0.67,-,-,1,0.07
Mie,507,7.04,40,,25,0.56,38,0.84,704,15.64,19,0.42,22,0.49,9,0.2,13,0.29,-,-,-,-,12,0.27,-,-,3,0.25,-,-,-,-,7,0.78,-,-,-,-
Shiga,271,5.11,31,,7,0.22,50,1.56,533,16.66,12,0.38,19,0.59,-,-,9,0.28,-,-,3,0.09,29,0.91,-,-,1,0.13,-,-,-,-,2,0.29,-,-,-,-
Kyoto,664,5.4,28,,67,0.91,94,1.27,970,13.11,12,0.16,19,0.26,3,0.04,14,0.19,-,-,12,0.16,63,0.85,-,-,5,0.28,-,-,-,-,8,1.14,-,-,-,-
Osaka,1532,4.96,251,,147,0.73,414,2.06,3256,16.2,138,0.69,74,0.37,10,0.05,79,0.39,3,0.01,12,0.06,239,1.19,-,-,23,0.44,-,-,-,-,21,1.24,-,-,-,-
Hyogo,1269,6.41,162,,66,0.52,157,1.23,2429,18.98,75,0.59,24,0.19,14,0.11,47,0.37,1,0.01,9,0.07,150,1.17,-,-,22,0.63,2,0.18,-,-,13,1.18,-,-,1,0.09
Nara,384,7.11,54,,17,0.5,45,1.32,372,10.94,22,0.65,20,0.59,3,0.09,9,0.26,-,-,3,0.09,55,1.62,-,-,4,0.4,-,-,-,-,13,2.17,-,-,-,-
Wakayama,140,2.8,60,,3,0.1,11,0.35,356,11.48,29,0.94,6,0.19,4,0.13,13,0.42,-,-,1,0.03,52,1.68,-,-,-,-,-,-,-,-,4,0.36,-,-,1,0.09
Tottori,53,1.83,11,,11,0.58,65,3.42,250,13.16,18,0.95,5,0.26,1,0.05,3,0.16,-,-,-,-,20,1.05,-,-,4,0.8,-,-,-,-,5,1,-,-,-,-
Shimane,98,2.58,13,,10,0.43,67,2.91,323,14.04,11,0.48,12,0.52,14,0.61,10,0.43,-,-,-,-,22,0.96,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Okayama,449,5.35,34,,45,0.83,56,1.04,1054,19.52,25,0.46,54,1,7,0.13,12,0.22,1,0.02,4,0.07,21,0.39,-,-,5,0.42,-,-,1,0.2,2,0.4,-,-,-,-
Hiroshima,859,7.47,70,,36,0.5,127,1.76,705,9.79,39,0.54,38,0.53,15,0.21,27,0.38,1,0.01,5,0.07,33,0.46,-,-,16,0.84,-,-,-,-,8,0.38,-,-,-,-
Yamaguchi,345,5.07,67,,33,0.69,102,2.13,716,14.92,16,0.33,8,0.17,10,0.21,26,0.54,-,-,8,0.17,133,2.77,-,-,3,0.33,-,-,-,-,3,0.33,-,-,-,-
Tokushima,91,2.46,62,,12,0.52,42,1.83,358,15.57,6,0.26,4,0.17,9,0.39,12,0.52,-,-,5,0.22,22,0.96,-,-,2,0.5,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,417,8.87,31,,16,0.57,38,1.36,612,21.86,9,0.32,14,0.5,1,0.04,12,0.43,-,-,4,0.14,40,1.43,-,-,-,-,-,-,-,-,4,0.8,-,-,-,-
Ehime,421,6.9,43,,4,0.11,62,1.68,864,23.35,20,0.54,30,0.81,20,0.54,14,0.38,-,-,2,0.05,47,1.27,-,-,9,1.13,-,-,-,-,10,1.67,-,-,1,0.17
Kochi,212,4.42,29,,11,0.37,59,1.97,256,8.53,24,0.8,7,0.23,10,0.33,10,0.33,2,0.07,-,-,15,0.5,-,-,-,-,-,-,-,-,4,0.5,3,0.38,1,0.13
Fukuoka,1708,8.63,112,,97,0.81,362,3.02,2143,17.86,75,0.63,101,0.84,12,0.1,70,0.58,5,0.04,15,0.13,118,0.98,1,0.04,23,0.88,-,-,-,-,8,0.53,-,-,-,-
Saga,233,5.97,41,,28,1.22,61,2.65,268,11.65,9,0.39,15,0.65,2,0.09,10,0.43,-,-,3,0.13,16,0.7,-,-,7,1.75,-,-,-,-,2,0.33,-,-,1,0.17
Nagasaki,223,3.19,25,,17,0.39,204,4.64,373,8.48,46,1.05,24,0.55,-,-,14,0.32,1,0.02,11,0.25,29,0.66,-,-,7,0.88,-,-,-,-,9,0.75,-,-,-,-
Kumamoto,324,4.05,39,,28,0.56,106,2.12,843,16.86,41,0.82,63,1.26,2,0.04,31,0.62,-,-,26,0.52,101,2.02,1,0.11,25,2.78,-,-,1,0.07,8,0.53,1,0.07,-,-
Oita,386,6.66,28,,12,0.33,102,2.83,958,26.61,39,1.08,21,0.58,2,0.06,20,0.56,-,-,4,0.11,14,0.39,-,-,4,0.8,-,-,-,-,7,0.64,-,-,3,0.27
Miyazaki,273,4.63,30,,38,1.06,83,2.31,1128,31.33,25,0.69,59,1.64,39,1.08,32,0.89,-,-,6,0.17,18,0.5,-,-,23,4.6,-,-,-,-,-,-,-,-,-,-
Kagoshima,271,2.91,46,,34,0.62,96,1.75,986,17.93,25,0.45,87,1.58,2,0.04,18,0.33,2,0.04,6,0.11,111,2.02,-,-,3,0.43,-,-,1,0.08,1,0.08,-,-,1,0.08
Okinawa,574,9.9,1,,11,0.32,29,0.85,532,15.65,17,0.5,3,0.09,-,-,4,0.12,1,0.03,3,0.09,4,0.12,-,-,7,0.78,1,0.14,1,0.14,6,0.86,-,-,2,0.29
