"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2017",,,,,,"Data collected as of August 16, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokushima,18,0.49,46,,23,1,30,1.3,127,5.52,9,0.39,118,5.13,1,0.04,24,1.04,-,-,45,1.96,9,0.39,-,-,3,1,-,-,-,-,-,-,-,-,-,-
Kagawa,1,0.02,20,,13,0.46,39,1.39,91,3.25,4,0.14,121,4.32,3,0.11,11,0.39,1,0.04,24,0.86,26,0.93,-,-,6,1.2,-,-,-,-,4,0.8,-,-,-,-
Ehime,-,-,129,,36,0.97,65,1.76,182,4.92,8,0.22,215,5.81,4,0.11,15,0.41,-,-,46,1.24,59,1.59,-,-,28,3.5,-,-,-,-,-,-,-,-,-,-
Kochi,6,0.13,26,,7,0.23,35,1.17,73,2.43,7,0.23,36,1.2,2,0.07,7,0.23,-,-,10,0.33,3,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fukuoka,8,0.04,286,,36,0.3,144,1.2,334,2.78,17,0.14,293,2.44,2,0.02,32,0.27,2,0.02,108,0.9,45,0.38,-,-,21,0.81,2,0.13,1,0.07,6,0.4,-,-,-,-
Saga,2,0.05,20,,15,0.65,22,0.96,30,1.3,12,0.52,109,4.74,-,-,11,0.48,-,-,71,3.09,1,0.04,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-
Nagasaki,5,0.07,94,,7,0.16,44,1,77,1.75,2,0.05,92,2.09,-,-,20,0.45,-,-,85,1.93,18,0.41,-,-,-,-,-,-,1,0.08,1,0.08,-,-,1,0.08
Kumamoto,6,0.08,42,,27,0.54,35,0.7,166,3.32,8,0.16,188,3.76,1,0.02,19,0.38,1,0.02,134,2.68,12,0.24,-,-,8,0.89,-,-,-,-,1,0.07,-,-,1,0.07
Oita,11,0.19,42,,17,0.47,77,2.14,270,7.5,3,0.08,339,9.42,-,-,24,0.67,1,0.03,115,3.19,26,0.72,-,-,1,0.2,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,2,0.04,70,,32,1,52,1.63,239,7.47,23,0.72,179,5.59,1,0.03,32,1,3,0.09,237,7.41,17,0.53,-,-,14,2.33,-,-,-,-,1,0.14,-,-,-,-
Kagoshima,32,0.35,157,,76,1.41,61,1.13,261,4.83,12,0.22,183,3.39,-,-,18,0.33,1,0.02,119,2.2,85,1.57,-,-,15,2.14,-,-,-,-,-,-,-,-,-,-
Okinawa,425,7.33,54,,48,1.41,28,0.82,180,5.29,13,0.38,81,2.38,1,0.03,10,0.29,1,0.03,13,0.38,3,0.09,1,0.11,41,4.56,-,-,1,0.14,1,0.14,-,-,-,-
