"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2016",,,,,,"Data collected as of February 10, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hyogo,5981,30.06,53,,76,0.59,306,2.37,943,7.31,63,0.49,3,0.02,49,0.38,42,0.33,-,-,3,0.02,90,0.7,1,0.03,17,0.49,-,-,-,-,4,0.36,-,-,13,1.18
Nara,1299,24.06,12,,20,0.59,84,2.47,255,7.5,16,0.47,1,0.03,29,0.85,20,0.59,-,-,-,-,61,1.79,-,-,5,0.56,1,0.17,-,-,11,1.83,-,-,8,1.33
Wakayama,923,18.46,27,,10,0.32,41,1.32,81,2.61,9,0.29,-,-,53,1.71,9,0.29,-,-,1,0.03,10,0.32,-,-,-,-,-,-,-,-,2,0.18,-,-,4,0.36
Tottori,350,12.07,3,,24,1.26,171,9,152,8,4,0.21,-,-,23,1.21,11,0.58,1,0.05,-,-,3,0.16,-,-,5,1.67,-,-,-,-,8,1.6,-,-,12,2.4
Shimane,457,12.03,15,,27,1.17,127,5.52,278,12.09,2,0.09,1,0.04,5,0.22,18,0.78,-,-,2,0.09,24,1.04,-,-,1,0.33,-,-,2,0.25,3,0.38,-,-,3,0.38
Okayama,2379,28.32,13,,12,0.22,94,1.74,482,8.93,17,0.31,3,0.06,19,0.35,14,0.26,-,-,1,0.02,71,1.31,-,-,7,0.58,-,-,-,-,2,0.4,-,-,9,1.8
Hiroshima,4037,35.1,33,,19,0.26,168,2.33,538,7.47,21,0.29,-,-,65,0.9,25,0.35,5,0.07,-,-,34,0.47,-,-,14,0.74,-,-,-,-,8,0.38,-,-,11,0.52
Yamaguchi,2651,38.42,35,,14,0.29,214,4.46,340,7.08,10,0.21,4,0.08,40,0.83,21,0.44,1,0.02,1,0.02,24,0.5,-,-,5,0.56,-,-,-,-,2,0.22,-,-,1,0.11
Tokushima,629,16.55,53,,5,0.22,42,1.83,299,13,2,0.09,-,-,5,0.22,11,0.48,-,-,-,-,9,0.39,-,-,-,-,-,-,-,-,2,0.29,-,-,4,0.57
Kagawa,1140,24.26,6,,24,0.86,49,1.75,268,9.57,5,0.18,-,-,24,0.86,16,0.57,-,-,-,-,4,0.14,-,-,-,-,-,-,-,-,2,0.4,-,-,10,2
Ehime,733,12.02,39,,14,0.38,161,4.35,533,14.41,6,0.16,2,0.05,26,0.7,26,0.7,-,-,3,0.08,6,0.16,-,-,17,2.13,-,-,1,0.17,-,-,-,-,3,0.5
Kochi,789,16.44,47,,5,0.17,105,3.5,196,6.53,7,0.23,2,0.07,9,0.3,9,0.3,1,0.03,2,0.07,18,0.6,-,-,1,0.33,-,-,-,-,6,0.75,1,0.13,9,1.13
Fukuoka,8791,44.4,139,,84,0.7,432,3.6,951,7.93,64,0.53,7,0.06,87,0.73,69,0.58,2,0.02,2,0.02,123,1.03,-,-,48,1.85,-,-,1,0.07,30,2,-,-,1,0.07
Saga,1235,31.67,32,,27,1.17,50,2.17,93,4.04,11,0.48,-,-,22,0.96,20,0.87,-,-,1,0.04,55,2.39,-,-,13,3.25,-,-,-,-,5,0.83,-,-,2,0.33
Nagasaki,2759,39.41,61,,21,0.48,200,4.55,193,4.39,34,0.77,4,0.09,21,0.48,14,0.32,-,-,-,-,41,0.93,-,-,19,2.38,1,0.08,-,-,4,0.33,-,-,-,-
Kumamoto,2153,26.91,64,,35,0.7,144,2.88,712,14.24,16,0.32,1,0.02,84,1.68,22,0.44,1,0.02,4,0.08,58,1.16,-,-,21,2.33,-,-,3,0.2,2,0.13,-,-,11,0.73
Oita,2180,37.59,47,,32,0.89,237,6.58,502,13.94,32,0.89,1,0.03,42,1.17,27,0.75,1,0.03,1,0.03,7,0.19,-,-,3,0.6,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,1638,27.76,56,,24,0.67,128,3.56,450,12.5,7,0.19,1,0.03,32,0.89,29,0.81,-,-,-,-,98,2.72,2,0.33,35,5.83,-,-,1,0.14,2,0.29,-,-,4,0.57
Kagoshima,2236,24.04,113,,63,1.15,288,5.24,543,9.87,32,0.58,1,0.02,40,0.73,23,0.42,1,0.02,2,0.04,52,0.95,-,-,7,1,-,-,-,-,2,0.17,-,-,-,-
Okinawa,2438,42.03,17,,5,0.15,47,1.38,136,4,32,0.94,1,0.03,1,0.03,4,0.12,6,0.18,2,0.06,92,2.71,1,0.11,9,1,-,-,-,-,10,1.43,1,0.14,-,-
