"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2016",,,,,,"Data collected as of September 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Toyama,-,-,35,,8,0.28,18,0.62,97,3.34,7,0.24,6,0.21,1,0.03,7,0.24,-,-,26,0.9,65,2.24,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Ishikawa,1,0.02,69,,6,0.21,29,1,88,3.03,16,0.55,13,0.45,-,-,11,0.38,-,-,17,0.59,34,1.17,-,-,3,0.43,1,0.2,-,-,10,2,-,-,-,-
Fukui,2,0.06,25,,10,0.45,16,0.73,81,3.68,15,0.68,5,0.23,1,0.05,14,0.64,-,-,13,0.59,12,0.55,-,-,-,-,1,0.17,-,-,5,0.83,-,-,-,-
Yamanashi,2,0.05,17,,4,0.17,16,0.67,58,2.42,7,0.29,10,0.42,2,0.08,6,0.25,1,0.04,31,1.29,20,0.83,-,-,6,0.67,-,-,-,-,9,0.9,-,-,-,-
Nagano,-,-,18,,7,0.13,61,1.15,103,1.94,6,0.11,39,0.74,3,0.06,14,0.26,3,0.06,99,1.87,72,1.36,-,-,27,2.45,-,-,-,-,3,0.27,-,-,-,-
Gifu,12,0.14,23,,12,0.23,32,0.6,97,1.83,16,0.3,50,0.94,1,0.02,14,0.26,-,-,18,0.34,56,1.06,-,-,20,1.82,-,-,1,0.2,11,2.2,-,-,-,-
Shizuoka,20,0.14,96,,29,0.33,129,1.45,247,2.78,9,0.1,69,0.78,2,0.02,41,0.46,1,0.01,53,0.6,53,0.6,-,-,19,0.9,-,-,1,0.1,12,1.2,-,-,-,-
Aichi,20,0.1,123,,30,0.17,211,1.17,394,2.18,36,0.2,88,0.49,18,0.1,58,0.32,-,-,97,0.54,98,0.54,-,-,41,1.21,-,-,-,-,16,1.14,-,-,-,-
Mie,-,-,77,,12,0.27,28,0.62,131,2.91,7,0.16,10,0.22,17,0.38,18,0.4,2,0.04,18,0.4,13,0.29,-,-,2,0.17,-,-,3,0.33,2,0.22,-,-,-,-
Shiga,-,-,11,,3,0.09,13,0.41,90,2.81,14,0.44,23,0.72,3,0.09,9,0.28,-,-,14,0.44,29,0.91,-,-,1,0.13,1,0.14,-,-,3,0.43,-,-,-,-
Kyoto,3,0.03,55,,32,0.43,54,0.72,204,2.72,20,0.27,72,0.96,3,0.04,16,0.21,-,-,19,0.25,70,0.93,-,-,9,0.53,1,0.14,-,-,6,0.86,-,-,-,-
Osaka,12,0.04,253,,71,0.35,319,1.59,589,2.93,64,0.32,87,0.43,11,0.05,82,0.41,2,0.01,73,0.36,337,1.68,-,-,57,1.1,2,0.12,-,-,20,1.18,1,0.06,1,0.06
Hyogo,5,0.03,116,,40,0.32,95,0.75,487,3.87,40,0.32,51,0.4,13,0.1,52,0.41,-,-,32,0.25,158,1.25,1,0.03,14,0.4,-,-,-,-,14,1.27,-,-,-,-
Nara,5,0.09,52,,7,0.21,21,0.62,75,2.21,9,0.26,3,0.09,8,0.24,20,0.59,1,0.03,7,0.21,49,1.44,-,-,14,1.4,-,-,2,0.33,6,1,-,-,-,-
Wakayama,2,0.04,20,,10,0.32,7,0.23,61,1.97,8,0.26,3,0.1,3,0.1,15,0.48,1,0.03,4,0.13,40,1.29,-,-,2,0.5,-,-,-,-,3,0.27,-,-,-,-
Tottori,1,0.03,17,,4,0.21,45,2.37,85,4.47,2,0.11,3,0.16,-,-,11,0.58,-,-,6,0.32,14,0.74,1,0.2,4,0.8,-,-,-,-,-,-,-,-,-,-
Shimane,-,-,26,,4,0.17,31,1.35,108,4.7,2,0.09,27,1.17,10,0.43,12,0.52,-,-,4,0.17,17,0.74,-,-,3,1,-,-,1,0.13,3,0.38,-,-,-,-
Okayama,5,0.06,46,,10,0.19,30,0.56,277,5.13,14,0.26,16,0.3,1,0.02,12,0.22,1,0.02,5,0.09,45,0.83,-,-,5,0.42,-,-,-,-,-,-,-,-,-,-
Hiroshima,17,0.15,69,,36,0.5,88,1.22,300,4.17,15,0.21,29,0.4,9,0.13,31,0.43,6,0.08,20,0.28,63,0.88,-,-,18,0.95,-,-,-,-,9,0.43,-,-,-,-
Yamaguchi,1,0.01,68,,22,0.46,68,1.42,181,3.77,6,0.13,8,0.17,17,0.35,27,0.56,-,-,34,0.71,42,0.88,-,-,2,0.22,-,-,-,-,8,0.89,-,-,-,-
Tokushima,-,-,51,,4,0.17,11,0.48,122,5.3,6,0.26,9,0.39,-,-,18,0.78,-,-,8,0.35,51,2.22,-,-,-,-,-,-,-,-,2,0.29,-,-,-,-
Kagawa,-,-,37,,7,0.25,41,1.46,108,3.86,11,0.39,3,0.11,6,0.21,13,0.46,-,-,7,0.25,32,1.14,1,0.2,-,-,-,-,-,-,2,0.4,-,-,-,-
Ehime,-,-,37,,11,0.3,83,2.24,169,4.57,9,0.24,28,0.76,4,0.11,23,0.62,-,-,14,0.38,23,0.62,-,-,12,1.5,-,-,-,-,-,-,-,-,-,-
Kochi,-,-,17,,21,0.7,22,0.73,73,2.43,8,0.27,3,0.1,13,0.43,6,0.2,2,0.07,4,0.13,16,0.53,-,-,2,0.67,-,-,2,0.25,6,0.75,1,0.13,-,-
Fukuoka,62,0.31,125,,72,0.6,199,1.66,572,4.77,51,0.43,124,1.03,6,0.05,89,0.74,3,0.03,49,0.41,147,1.23,-,-,28,1.08,-,-,2,0.13,6,0.4,-,-,-,-
Saga,2,0.05,14,,6,0.26,24,1.04,63,2.74,4,0.17,7,0.3,4,0.17,10,0.43,-,-,12,0.52,21,0.91,-,-,-,-,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,1,0.01,31,,17,0.39,40,0.91,94,2.14,10,0.23,15,0.34,2,0.05,11,0.25,-,-,11,0.25,69,1.57,-,-,25,3.13,-,-,-,-,17,1.42,-,-,-,-
Kumamoto,-,-,56,,6,0.12,32,0.64,251,5.02,23,0.46,46,0.92,2,0.04,37,0.74,-,-,26,0.52,104,2.08,-,-,9,1,-,-,4,0.27,8,0.53,-,-,-,-
Oita,1,0.02,28,,9,0.25,71,1.97,191,5.31,17,0.47,14,0.39,2,0.06,29,0.81,-,-,37,1.03,14,0.39,-,-,1,0.2,-,-,-,-,8,0.73,-,-,1,0.09
Miyazaki,-,-,65,,17,0.47,19,0.53,164,4.56,11,0.31,67,1.86,38,1.06,40,1.11,-,-,29,0.81,51,1.42,-,-,20,3.33,-,-,1,0.14,10,1.43,-,-,-,-
Kagoshima,14,0.15,24,,17,0.31,68,1.24,253,4.6,10,0.18,91,1.65,8,0.15,30,0.55,2,0.04,35,0.64,82,1.49,-,-,16,2.29,-,-,-,-,12,1,-,-,-,-
Okinawa,246,4.24,10,,25,0.74,24,0.71,120,3.53,9,0.26,46,1.35,-,-,13,0.38,1,0.03,6,0.18,16,0.47,-,-,10,1.11,1,0.14,-,-,3,0.43,-,-,1,0.14
