"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2018",,,,,,"Data collected as of July 4, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nagano,33321,387.45,298,5.62,274,5.17,3887,73.34,7376,139.17,382,7.21,175,3.3,81,1.53,394,7.43,189,3.57,214,4.04,15,1.5,88,8.8,5,0.45,-,-,53,4.82,1,0.09,82,7.45
Gifu,25705,298.9,246,4.73,433,8.33,1553,29.87,5672,109.08,183,3.52,111,2.13,21,0.4,396,7.62,57,1.1,188,3.62,2,0.18,61,5.55,1,0.2,1,0.2,23,4.6,-,-,95,19
Shizuoka,50199,363.76,559,6.28,690,7.75,4343,48.8,11418,128.29,455,5.11,348,3.91,284,3.19,777,8.73,400,4.49,616,6.92,7,0.32,307,13.95,4,0.44,15,1.67,25,2.78,4,0.44,17,1.89
Aichi,79526,407.83,1022,5.62,1224,6.73,8944,49.14,22382,122.98,1355,7.45,520,2.86,207,1.14,1630,8.96,379,2.08,581,3.19,3,0.09,432,12.34,6,0.4,9,0.6,58,3.87,1,0.07,142,9.47
Mie,26661,375.51,489,11.11,642,14.59,2846,64.68,6615,150.34,280,6.36,160,3.64,31,0.7,533,12.11,226,5.14,141,3.2,3,0.25,33,2.75,5,0.56,10,1.11,23,2.56,2,0.22,15,1.67
Shiga,17540,337.31,151,4.87,261,8.42,1115,35.97,3500,112.9,311,10.03,310,10,33,1.06,277,8.94,125,4.03,196,6.32,1,0.13,80,10,3,0.43,6,0.86,5,0.71,-,-,11,1.57
Kyoto,39692,317.54,332,4.37,553,7.28,3007,39.57,10188,134.05,396,5.21,422,5.55,75,0.99,611,8.04,290,3.82,151,1.99,3,0.18,159,9.35,4,0.57,1,0.14,22,3.14,-,-,52,7.43
Osaka,88594,291.43,2369,11.96,2336,11.8,11265,56.89,31005,156.59,1903,9.61,692,3.49,417,2.11,2309,11.66,452,2.28,680,3.43,26,0.5,525,10.1,10,0.59,12,0.71,45,2.65,2,0.12,177,10.41
Hyogo,65053,328.55,1129,8.82,1555,12.15,5041,39.38,21024,164.25,1111,8.68,394,3.08,88,0.69,1230,9.61,188,1.47,353,2.76,30,0.88,538,15.82,19,1.36,16,1.14,44,3.14,2,0.14,107,7.64
Nara,15651,289.83,259,7.62,366,10.76,1744,51.29,5188,152.59,261,7.68,167,4.91,136,4,356,10.47,158,4.65,51,1.5,1,0.1,85,8.5,10,1.67,4,0.67,19,3.17,-,-,54,9
Wakayama,14523,302.56,186,6.2,303,10.1,861,28.7,2717,90.57,220,7.33,50,1.67,37,1.23,315,10.5,207,6.9,101,3.37,56,14,23,5.75,4,0.36,5,0.45,21,1.91,4,0.36,50,4.55
Tottori,10869,374.79,126,6.63,274,14.42,2684,141.26,3910,205.79,107,5.63,54,2.84,17,0.89,224,11.79,36,1.89,29,1.53,3,0.6,23,4.6,4,0.8,5,1,10,2,1,0.2,52,10.4
Shimane,9985,269.86,191,8.68,165,7.5,1483,67.41,3893,176.95,107,4.86,219,9.95,9,0.41,323,14.68,83,3.77,105,4.77,-,-,5,1.67,5,0.63,14,1.75,7,0.88,-,-,46,5.75
Okayama,28338,337.36,165,3.06,361,6.69,2605,48.24,10035,185.83,411,7.61,242,4.48,100,1.85,532,9.85,189,3.5,127,2.35,14,1.17,189,15.75,3,0.6,1,0.2,7,1.4,-,-,28,5.6
Hiroshima,34107,299.18,592,8.34,970,13.66,3994,56.25,14059,198.01,458,6.45,859,12.1,32,0.45,631,8.89,557,7.85,181,2.55,18,0.95,446,23.47,5,0.25,2,0.1,23,1.15,2,0.1,372,18.6
Yamaguchi,26716,398.75,954,20.3,539,11.47,3831,81.51,6699,142.53,302,6.43,1077,22.91,20,0.43,630,13.4,347,7.38,194,4.13,-,-,123,13.67,5,0.56,3,0.33,29,3.22,-,-,103,11.44
Tokushima,11992,324.11,389,16.91,311,13.52,1160,50.43,3255,141.52,126,5.48,272,11.83,80,3.48,407,17.7,38,1.65,82,3.57,-,-,19,4.75,4,0.57,1,0.14,10,1.43,-,-,2,0.29
Kagawa,15191,323.21,174,6.21,307,10.96,1432,51.14,5193,185.46,187,6.68,145,5.18,16,0.57,387,13.82,262,9.36,105,3.75,4,0.8,83,16.6,3,0.6,1,0.2,22,4.4,1,0.2,40,8
Ehime,23258,381.28,439,11.86,300,8.11,3127,84.51,8316,224.76,234,6.32,165,4.46,30,0.81,608,16.43,210,5.68,191,5.16,1,0.13,332,41.5,-,-,-,-,56,9.33,-,-,45,7.5
Kochi,20862,434.63,194,6.47,187,6.23,1160,38.67,3122,104.07,141,4.7,333,11.1,42,1.4,274,9.13,26,0.87,31,1.03,-,-,20,6.67,3,0.38,1,0.13,43,5.38,12,1.5,28,3.5
Fukuoka,90283,458.29,2048,17.21,1966,16.52,10561,88.75,23710,199.24,1470,12.35,5960,50.08,123,1.03,2072,17.41,458,3.85,857,7.2,3,0.12,896,34.46,20,1.33,18,1.2,84,5.6,-,-,79,5.27
Saga,15586,410.16,193,8.77,542,24.64,963,43.77,2717,123.5,210,9.55,781,35.5,16,0.73,401,18.23,391,17.77,39,1.77,2,0.5,61,15.25,2,0.33,6,1,23,3.83,-,-,56,9.33
Nagasaki,26941,384.87,387,8.8,365,8.3,3044,69.18,5808,132,310,7.05,1746,39.68,22,0.5,465,10.57,297,6.75,66,1.5,6,0.75,119,14.88,6,0.5,9,0.75,57,4.75,-,-,96,8
Kumamoto,29828,372.85,382,7.64,559,11.18,1885,37.7,9761,195.22,310,6.2,2375,47.5,31,0.62,921,18.42,280,5.6,122,2.44,1,0.11,332,36.89,8,0.53,12,0.8,16,1.07,-,-,41,2.73
Oita,27033,466.09,276,7.67,245,6.81,1700,47.22,11416,317.11,468,13,3154,87.61,21,0.58,585,16.25,156,4.33,321,8.92,1,0.2,131,26.2,1,0.09,1,0.09,28,2.55,-,-,25,2.27
Miyazaki,27721,477.95,635,18.14,785,22.43,1973,56.37,9712,277.49,352,10.06,3657,104.49,30,0.86,770,22,152,4.34,792,22.63,-,-,348,58,1,0.14,-,-,4,0.57,-,-,153,21.86
Kagoshima,40718,442.59,874,16.19,1650,30.56,4204,77.85,11317,209.57,535,9.91,3546,65.67,59,1.09,609,11.28,96,1.78,922,17.07,1,0.14,190,27.14,2,0.17,2,0.17,7,0.58,-,-,14,1.17
Okinawa,28761,504.58,1644,48.35,377,11.09,1532,45.06,3189,93.79,502,14.76,735,21.62,45,1.32,397,11.68,43,1.26,107,3.15,6,0.67,370,41.11,16,2.29,38,5.43,24,3.43,3,0.43,24,3.43
