"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2014",,,,,,"Data collected as of December 17, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,346,4.81,195,,51,1.13,112,2.49,592,13.16,22,0.49,31,0.69,5,0.11,20,0.44,-,-,-,-,4,0.09,-,-,3,0.25,1,0.11,-,-,3,0.33,-,-,-,-
Shiga,312,5.89,81,,12,0.38,95,2.97,326,10.19,36,1.13,12,0.38,1,0.03,16,0.5,-,-,-,-,9,0.28,-,-,1,0.13,-,-,1,0.14,3,0.43,-,-,1,0.14
Kyoto,1129,9.18,119,,39,0.53,105,1.42,639,8.64,80,1.08,54,0.73,8,0.11,20,0.27,1,0.01,5,0.07,19,0.26,-,-,3,0.18,-,-,-,-,-,-,-,-,-,-
Osaka,2204,7.18,621,,84,0.42,533,2.67,2174,10.87,248,1.24,102,0.51,31,0.16,108,0.54,2,0.01,7,0.04,44,0.22,-,-,19,0.37,1,0.06,-,-,4,0.24,-,-,3,0.18
Hyogo,1172,5.92,468,,56,0.44,286,2.23,1557,12.16,165,1.29,60,0.47,27,0.21,66,0.52,4,0.03,-,-,22,0.17,-,-,17,0.49,-,-,-,-,5,0.42,-,-,-,-
Nara,764,14.15,97,,16,0.47,48,1.41,244,7.18,16,0.47,32,0.94,-,-,14,0.41,-,-,-,-,3,0.09,1,0.11,12,1.33,1,0.17,-,-,-,-,-,-,-,-
Wakayama,149,3.04,30,,12,0.39,56,1.81,159,5.13,26,0.84,38,1.23,1,0.03,12,0.39,-,-,-,-,1,0.03,1,0.25,3,0.75,-,-,2,0.18,2,0.18,-,-,-,-
Tottori,181,6.24,66,,23,1.21,97,5.11,110,5.79,26,1.37,6,0.32,-,-,11,0.58,-,-,-,-,4,0.21,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Shimane,77,2.03,80,,13,0.57,97,4.22,328,14.26,21,0.91,4,0.17,6,0.26,17,0.74,1,0.04,1,0.04,18,0.78,-,-,4,1.33,-,-,1,0.13,1,0.13,-,-,-,-
Okayama,232,2.76,140,,16,0.3,92,1.7,712,13.19,55,1.02,28,0.52,5,0.09,19,0.35,-,-,2,0.04,7,0.13,-,-,2,0.17,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,247,2.15,174,,31,0.43,210,2.92,979,13.6,105,1.46,92,1.28,2,0.03,36,0.5,2,0.03,8,0.11,56,0.78,1,0.05,16,0.84,-,-,1,0.05,3,0.14,-,-,4,0.19
Yamaguchi,62,0.9,145,,18,0.38,167,3.48,811,16.9,128,2.67,33,0.69,-,-,28,0.58,-,-,2,0.04,4,0.08,-,-,1,0.11,-,-,-,-,2,0.22,-,-,1,0.11
Tokushima,145,3.82,181,,18,0.78,28,1.22,190,8.26,13,0.57,6,0.26,-,-,11,0.48,-,-,-,-,-,-,-,-,1,0.25,-,-,-,-,2,0.29,-,-,-,-
Kagawa,249,5.19,110,,9,0.31,67,2.31,282,9.72,21,0.72,11,0.38,4,0.14,13,0.45,-,-,9,0.31,1,0.03,1,0.2,1,0.2,-,-,-,-,1,0.2,-,-,1,0.2
Ehime,492,8.07,104,,16,0.43,134,3.62,448,12.11,42,1.14,134,3.62,6,0.16,28,0.76,-,-,7,0.19,10,0.27,-,-,18,2.25,-,-,-,-,-,-,-,-,-,-
Kochi,24,0.5,62,,2,0.07,52,1.73,134,4.47,26,0.87,114,3.8,-,-,16,0.53,-,-,-,-,25,0.83,-,-,-,-,-,-,-,-,5,0.63,2,0.25,1,0.13
Fukuoka,928,4.69,89,,55,0.46,778,6.48,1936,16.13,154,1.28,136,1.13,50,0.42,83,0.69,2,0.02,5,0.04,74,0.62,-,-,16,0.62,-,-,1,0.07,4,0.29,-,-,-,-
Saga,92,2.36,11,,13,0.57,66,2.87,385,16.74,32,1.39,29,1.26,12,0.52,16,0.7,-,-,5,0.22,28,1.22,-,-,2,0.5,1,0.17,-,-,1,0.17,-,-,5,0.83
Nagasaki,453,6.47,40,,14,0.32,159,3.61,493,11.2,34,0.77,35,0.8,1,0.02,22,0.5,1,0.02,1,0.02,12,0.27,-,-,9,1.13,-,-,-,-,2,0.17,-,-,2,0.17
Kumamoto,193,2.41,82,,21,0.42,95,1.9,790,15.8,85,1.7,85,1.7,-,-,31,0.62,-,-,7,0.14,10,0.2,-,-,9,1,-,-,1,0.07,2,0.13,-,-,-,-
Oita,167,2.88,53,,13,0.36,139,3.86,835,23.19,67,1.86,23,0.64,8,0.22,21,0.58,3,0.08,3,0.08,27,0.75,-,-,6,1.2,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,162,2.75,68,,35,0.97,127,3.53,687,19.08,48,1.33,46,1.28,1,0.03,37,1.03,-,-,11,0.31,11,0.31,-,-,6,1,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,96,1.03,22,,48,0.87,193,3.51,1087,19.76,120,2.18,105,1.91,33,0.6,28,0.51,-,-,3,0.05,13,0.24,-,-,4,0.57,-,-,-,-,-,-,-,-,-,-
Okinawa,328,5.66,1,,24,0.71,62,1.82,100,2.94,18,0.53,149,4.38,2,0.06,15,0.44,5,0.15,2,0.06,85,2.5,-,-,9,0.9,-,-,-,-,1,0.14,-,-,-,-
