"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2016",,,,,,"Data collected as of June 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,173,0.04,366,,2200,0.7,8658,2.75,17081,5.42,1390,0.44,1288,0.41,1384,0.44,1960,0.62,101,0.03,4661,1.48,3554,1.13,3,0,558,0.81,12,0.03,24,0.05,332,0.7,5,0.01,41,0.09
Hokkaido,15,0.07,40,,131,0.92,687,4.84,465,3.27,110,0.77,8,0.06,68,0.48,40,0.28,3,0.02,11,0.08,226,1.59,-,-,10,0.36,1,0.04,-,-,66,2.87,-,-,9,0.39
Aomori,2,0.03,8,,33,0.79,62,1.48,133,3.17,22,0.52,-,-,19,0.45,35,0.83,-,-,5,0.12,24,0.57,-,-,6,0.55,-,-,-,-,2,0.33,-,-,2,0.33
Iwate,6,0.09,-,,12,0.3,116,2.9,188,4.7,23,0.58,-,-,4,0.1,23,0.58,-,-,1,0.03,30,0.75,-,-,9,0.64,1,0.05,-,-,9,0.47,-,-,3,0.16
Miyagi,10,0.11,3,,41,0.69,215,3.64,366,6.2,46,0.78,6,0.1,12,0.2,25,0.42,-,-,23,0.39,31,0.53,-,-,4,0.33,-,-,-,-,8,0.67,-,-,-,-
Akita,5,0.09,1,,4,0.11,73,2.09,122,3.49,20,0.57,3,0.09,18,0.51,11,0.31,14,0.4,2,0.06,3,0.09,-,-,2,0.29,-,-,-,-,3,0.38,-,-,5,0.63
Yamagata,-,-,-,,35,1.17,118,3.93,150,5,9,0.3,1,0.03,30,1,23,0.77,2,0.07,2,0.07,67,2.23,-,-,1,0.13,-,-,-,-,3,0.3,-,-,-,-
Fukushima,-,-,7,,78,1.7,99,2.15,171,3.72,19,0.41,4,0.09,30,0.65,31,0.67,-,-,3,0.07,11,0.24,-,-,9,0.75,-,-,-,-,4,0.57,-,-,3,0.43
Ibaraki,1,0.01,3,,41,0.55,159,2.12,331,4.41,30,0.4,18,0.24,20,0.27,48,0.64,-,-,40,0.53,99,1.32,-,-,30,1.76,-,-,3,0.23,6,0.46,-,-,-,-
Tochigi,10,0.13,6,,19,0.4,128,2.67,120,2.5,7,0.15,19,0.4,59,1.23,46,0.96,1,0.02,17,0.35,31,0.65,-,-,11,0.92,1,0.14,-,-,4,0.57,-,-,1,0.14
Gunma,1,0.01,1,,28,0.48,202,3.48,319,5.5,23,0.4,10,0.17,61,1.05,33,0.57,4,0.07,31,0.53,33,0.57,-,-,15,1.07,-,-,-,-,4,0.5,1,0.13,1,0.13
Saitama,2,0.01,10,,146,0.92,581,3.65,984,6.19,101,0.64,61,0.38,19,0.12,115,0.72,-,-,154,0.97,229,1.44,1,0.02,28,0.68,-,-,2,0.2,5,0.5,-,-,1,0.1
Chiba,3,0.01,4,,79,0.59,535,3.99,740,5.52,85,0.63,73,0.54,51,0.38,84,0.63,4,0.03,92,0.69,153,1.14,1,0.03,26,0.74,-,-,1,0.11,8,0.89,-,-,-,-
Tokyo,8,0.02,32,,212,0.82,780,3.02,1575,6.1,134,0.52,135,0.52,49,0.19,220,0.85,7,0.03,420,1.63,172,0.67,-,-,33,0.85,-,-,2,0.08,12,0.48,-,-,1,0.04
Kanagawa,5,0.02,14,,155,0.73,555,2.62,1249,5.89,94,0.44,46,0.22,49,0.23,131,0.62,1,0,219,1.03,259,1.22,1,0.02,126,2.57,-,-,-,-,2,0.2,-,-,1,0.1
Niigata,2,0.02,10,,84,1.45,166,2.86,309,5.33,26,0.45,10,0.17,22,0.38,40,0.69,3,0.05,12,0.21,88,1.52,-,-,12,1.2,1,0.08,-,-,4,0.31,3,0.23,1,0.08
Toyama,-,-,1,,21,0.72,55,1.9,142,4.9,6,0.21,5,0.17,25,0.86,19,0.66,-,-,10,0.34,49,1.69,-,-,1,0.14,-,-,-,-,3,0.6,-,-,-,-
