"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2015",,,,,,"Data collected as of November 25, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,14,0.44,146,,18,0.82,60,2.73,306,13.91,16,0.73,3,0.14,18,0.82,8,0.36,-,-,1,0.05,4,0.18,-,-,-,-,-,-,-,-,3,0.5,-,-,-,-
Yamanashi,2,0.05,26,,8,0.33,70,2.92,103,4.29,2,0.08,23,0.96,16,0.67,7,0.29,-,-,-,-,4,0.17,-,-,4,0.44,-,-,-,-,1,0.1,-,-,-,-
Nagano,14,0.16,214,,9,0.17,162,3,290,5.37,36,0.67,25,0.46,49,0.91,25,0.46,2,0.04,5,0.09,20,0.37,-,-,5,0.45,-,-,-,-,7,0.64,-,-,-,-
Gifu,18,0.21,137,,9,0.17,70,1.32,226,4.26,13,0.25,12,0.23,36,0.68,16,0.3,-,-,2,0.04,8,0.15,-,-,3,0.27,-,-,-,-,4,0.8,-,-,-,-
Shizuoka,41,0.29,117,,47,0.53,492,5.53,484,5.44,23,0.26,13,0.15,55,0.62,31,0.35,-,-,-,-,76,0.85,-,-,9,0.41,-,-,-,-,8,0.8,-,-,-,-
Aichi,56,0.29,354,,61,0.34,472,2.61,995,5.5,97,0.54,68,0.38,146,0.81,81,0.45,4,0.02,6,0.03,46,0.25,-,-,12,0.35,1,0.07,1,0.07,11,0.79,-,-,-,-
Mie,16,0.22,119,,16,0.36,77,1.71,230,5.11,14,0.31,5,0.11,30,0.67,19,0.42,-,-,3,0.07,6,0.13,-,-,2,0.17,-,-,-,-,5,0.56,2,0.22,-,-
Shiga,7,0.13,67,,5,0.16,69,2.16,246,7.69,18,0.56,13,0.41,15,0.47,11,0.34,-,-,5,0.16,6,0.19,-,-,1,0.13,-,-,-,-,5,0.71,1,0.14,-,-
Kyoto,18,0.15,112,,13,0.18,117,1.58,550,7.43,39,0.53,2,0.03,42,0.57,26,0.35,-,-,3,0.04,42,0.57,-,-,11,0.61,-,-,1,0.14,4,0.57,-,-,-,-
Osaka,22,0.07,580,,95,0.48,440,2.2,1732,8.66,141,0.71,14,0.07,186,0.93,95,0.48,6,0.03,12,0.06,77,0.39,-,-,20,0.38,2,0.12,-,-,14,0.82,-,-,-,-
Hyogo,55,0.28,266,,69,0.53,315,2.44,1342,10.4,113,0.88,10,0.08,76,0.59,53,0.41,3,0.02,2,0.02,97,0.75,-,-,32,0.91,1,0.09,3,0.27,10,0.91,-,-,-,-
Nara,4,0.07,126,,19,0.56,62,1.82,276,8.12,15,0.44,5,0.15,18,0.53,26,0.76,-,-,2,0.06,21,0.62,-,-,5,0.56,-,-,-,-,6,1,-,-,-,-
Wakayama,8,0.16,34,,9,0.29,26,0.84,180,5.81,15,0.48,4,0.13,27,0.87,16,0.52,-,-,3,0.1,3,0.1,-,-,3,0.75,-,-,-,-,3,0.27,-,-,-,-
Tottori,1,0.03,148,,31,1.63,93,4.89,180,9.47,9,0.47,-,-,11,0.58,15,0.79,-,-,-,-,-,-,-,-,10,3.33,-,-,1,0.2,2,0.4,-,-,-,-
Shimane,3,0.08,64,,15,0.65,47,2.04,218,9.48,24,1.04,18,0.78,3,0.13,20,0.87,-,-,6,0.26,8,0.35,-,-,-,-,1,0.13,-,-,2,0.25,-,-,-,-
Okayama,13,0.15,50,,11,0.2,57,1.06,332,6.15,32,0.59,9,0.17,23,0.43,22,0.41,-,-,1,0.02,46,0.85,-,-,15,1.25,-,-,1,0.2,-,-,-,-,2,0.4
Hiroshima,35,0.3,206,,27,0.38,247,3.43,835,11.6,22,0.31,44,0.61,74,1.03,38,0.53,2,0.03,11,0.15,83,1.15,-,-,20,1.05,-,-,-,-,7,0.33,-,-,2,0.1
Yamaguchi,7,0.1,92,,19,0.4,184,3.83,390,8.13,16,0.33,52,1.08,50,1.04,29,0.6,-,-,6,0.13,23,0.48,-,-,10,1.11,-,-,-,-,2,0.22,-,-,-,-
Tokushima,2,0.05,63,,20,0.87,31,1.35,212,9.22,17,0.74,2,0.09,16,0.7,17,0.74,1,0.04,4,0.17,9,0.39,-,-,-,-,-,-,-,-,2,0.29,-,-,1,0.14
Kagawa,1,0.02,136,,16,0.57,42,1.5,120,4.29,17,0.61,3,0.11,7,0.25,18,0.64,-,-,-,-,20,0.71,-,-,3,0.6,-,-,-,-,2,0.4,-,-,-,-
Ehime,5,0.08,110,,11,0.3,163,4.41,292,7.89,13,0.35,21,0.57,24,0.65,32,0.86,2,0.05,1,0.03,9,0.24,-,-,24,3,-,-,-,-,1,0.17,-,-,-,-
Kochi,5,0.1,24,,4,0.13,69,2.3,70,2.33,20,0.67,2,0.07,7,0.23,18,0.6,2,0.07,1,0.03,15,0.5,-,-,-,-,-,-,-,-,9,1.13,2,0.25,3,0.38
Fukuoka,60,0.3,133,,109,0.91,389,3.24,1342,11.18,71,0.59,21,0.18,88,0.73,116,0.97,1,0.01,2,0.02,150,1.25,1,0.04,65,2.5,2,0.13,-,-,11,0.73,-,-,-,-
Saga,5,0.13,18,,7,0.3,69,3,243,10.57,14,0.61,2,0.09,24,1.04,19,0.83,-,-,7,0.3,68,2.96,-,-,3,0.75,-,-,-,-,4,0.67,-,-,-,-
Nagasaki,13,0.19,16,,10,0.23,129,2.93,420,9.55,14,0.32,5,0.11,39,0.89,17,0.39,-,-,4,0.09,66,1.5,-,-,27,3.38,-,-,-,-,11,0.92,-,-,-,-
Kumamoto,6,0.08,63,,29,0.58,77,1.54,536,10.72,10,0.2,33,0.66,120,2.4,31,0.62,-,-,14,0.28,60,1.2,-,-,33,3.67,2,0.13,3,0.2,5,0.33,-,-,3,0.2
Oita,1,0.02,11,,28,0.78,147,4.08,539,14.97,24,0.67,12,0.33,102,2.83,32,0.89,4,0.11,6,0.17,16,0.44,-,-,8,1.6,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,1,0.02,23,,34,0.94,120,3.33,471,13.08,20,0.56,24,0.67,34,0.94,43,1.19,-,-,2,0.06,35,0.97,-,-,21,3.5,-,-,-,-,6,0.86,-,-,1,0.14
Kagoshima,9,0.1,5,,45,0.82,170,3.09,587,10.67,41,0.75,10,0.18,76,1.38,29,0.53,2,0.04,1,0.02,48,0.87,-,-,14,2,-,-,2,0.17,3,0.25,-,-,-,-
Okinawa,60,1.03,2,,18,0.53,34,1,93,2.74,13,0.38,1,0.03,2,0.06,8,0.24,4,0.12,3,0.09,69,2.03,1,0.1,3,0.3,2,0.29,2,0.29,3,0.43,-,-,-,-
