"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41st week, 2018",,,,,,"Data collected as of October 17, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Gifu,25759,299.52,1145,22.02,682,13.12,2080,40,7417,142.63,282,5.42,414,7.96,66,1.27,591,11.37,1040,20,237,4.56,3,0.27,135,12.27,1,0.2,10,2,40,8,-,-,95,19
Shizuoka,50301,364.5,2421,27.2,1247,14.01,5636,63.33,15884,178.47,677,7.61,1388,15.6,554,6.22,1283,14.42,4343,48.8,963,10.82,10,0.48,609,29,6,0.67,31,3.44,43,4.78,4,0.44,17,1.89
Aichi,79972,410.11,4396,24.15,1823,10.02,11919,65.49,30088,165.32,1975,10.85,2290,12.58,468,2.57,2523,13.86,5272,28.97,823,4.52,8,0.23,912,26.06,10,0.67,27,1.8,145,9.67,2,0.13,147,9.8
Mie,26760,376.9,2023,45.98,881,20.02,3615,82.16,9027,205.16,424,9.64,618,14.05,82,1.86,881,20.02,2025,46.02,196,4.45,5,0.42,53,4.42,12,1.33,17,1.89,56,6.22,2,0.22,15,1.67
Shiga,17566,337.81,471,15.19,387,12.48,1437,46.35,5172,166.84,449,14.48,1059,34.16,62,2,418,13.48,1043,33.65,287,9.26,1,0.13,145,18.13,6,0.86,13,1.86,11,1.57,-,-,11,1.57
Kyoto,39759,318.07,1568,20.63,805,10.59,4269,56.17,13928,183.26,638,8.39,1700,22.37,128,1.68,977,12.86,1378,18.13,233,3.07,3,0.18,276,16.24,6,0.86,2,0.29,32,4.57,-,-,52,7.43
Osaka,88941,292.57,8569,43.28,3620,18.28,16049,81.06,41922,211.73,2793,14.11,3519,17.77,849,4.29,3680,18.59,4831,24.4,1075,5.43,30,0.59,964,18.9,17,1,21,1.24,114,6.71,2,0.12,184,10.82
Hyogo,65142,329,3688,28.81,2084,16.28,6744,52.69,29286,228.8,1683,13.15,2362,18.45,199,1.55,1947,15.21,2585,20.2,557,4.35,31,0.91,877,25.79,30,2.31,26,2,69,5.31,2,0.15,108,8.31
Nara,15683,290.43,1308,38.47,508,14.94,2303,67.74,6667,196.09,342,10.06,779,22.91,227,6.68,585,17.21,890,26.18,93,2.74,1,0.1,275,27.5,12,2,10,1.67,38,6.33,-,-,56,9.33
Wakayama,14555,303.23,1067,35.57,422,14.07,1102,36.73,3686,122.87,304,10.13,349,11.63,90,3,507,16.9,691,23.03,127,4.23,56,18.67,39,13,4,0.36,7,0.64,55,5,6,0.55,50,4.55
