"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2017",,,,,,"Data collected as of November 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,19366,268.97,2250,50,1438,31.96,3024,67.2,9809,217.98,650,14.44,5350,118.89,106,2.36,992,22.04,22,0.49,1269,28.2,695,15.44,8,0.67,59,4.92,22,2.44,28,3.11,108,12,12,1.33,19,2.11
Shiga,12148,233.62,668,21.55,524,16.9,1578,50.9,7213,232.68,634,20.45,3734,120.45,24,0.77,555,17.9,6,0.19,983,31.71,761,24.55,1,0.13,71,8.88,5,0.71,20,2.86,42,6,1,0.14,16,2.29
Kyoto,28123,226.8,1828,24.05,1504,19.79,5019,66.04,16030,210.92,737,9.7,5950,78.29,77,1.01,1182,15.55,24,0.32,1388,18.26,1177,15.49,7,0.41,284,16.71,3,0.43,6,0.86,60,8.57,-,-,69,9.86
Osaka,68104,221.84,9960,50.05,4666,23.45,18657,93.75,45607,229.18,3329,16.73,21731,109.2,404,2.03,4161,20.91,95,0.48,4756,23.9,4718,23.71,40,0.77,953,18.33,15,0.94,40,2.5,277,17.31,3,0.19,233,14.56
Hyogo,45599,230.3,5223,40.8,3338,26.08,8222,64.23,35564,277.84,1894,14.8,14871,116.18,533,4.16,2280,17.81,43,0.34,3279,25.62,3231,25.24,15,0.43,726,20.74,29,2.23,47,3.62,158,12.15,11,0.85,163,12.54
Nara,10389,192.39,1714,50.41,1060,31.18,3079,90.56,6351,186.79,613,18.03,3151,92.68,100,2.94,756,22.24,10,0.29,647,19.03,807,23.74,2,0.2,265,26.5,18,3,27,4.5,121,20.17,1,0.17,52,8.67
Wakayama,8503,173.53,1145,38.17,523,17.43,1047,34.9,5174,172.47,391,13.03,2385,79.5,38,1.27,573,19.1,11,0.37,606,20.2,1814,60.47,14,3.5,108,27,4,0.4,22,2.2,100,10,6,0.6,71,7.1
Tottori,6039,208.24,851,44.79,575,30.26,4646,244.53,4261,224.26,377,19.84,1976,104,31,1.63,353,18.58,27,1.42,604,31.79,852,44.84,2,0.4,236,47.2,9,1.8,25,5,64,12.8,-,-,74,14.8
Shimane,7458,201.57,1099,49.95,357,16.23,2538,115.36,5260,239.09,239,10.86,1818,82.64,220,10,623,28.32,13,0.59,440,20,1255,57.05,-,-,9,3,3,0.38,19,2.38,64,8,2,0.25,47,5.88
Okayama,22149,263.68,1505,27.87,895,16.57,2612,48.37,14403,266.72,615,11.39,5115,94.72,109,2.02,973,18.02,19,0.35,1079,19.98,769,14.24,10,0.83,393,32.75,2,0.4,4,0.8,59,11.8,1,0.2,36,7.2
Hiroshima,27496,241.19,3184,44.85,1759,24.77,7214,101.61,15573,219.34,1005,14.15,7483,105.39,228,3.21,1224,17.24,48,0.68,1106,15.58,1036,14.59,9,0.47,700,36.84,7,0.35,11,0.55,154,7.7,2,0.1,109,5.45
Yamaguchi,19782,290.91,2535,52.81,995,20.73,4624,96.33,8957,186.6,610,12.71,4745,98.85,139,2.9,1147,23.9,33,0.69,2150,44.79,2756,57.42,-,-,462,51.33,6,0.67,4,0.44,132,14.67,1,0.11,90,10
Tokushima,8517,230.19,1855,80.65,604,26.26,1927,83.78,5617,244.22,275,11.96,1846,80.26,88,3.83,750,32.61,11,0.48,681,29.61,726,31.57,1,0.25,40,10,-,-,2,0.33,13,2.17,-,-,12,2
Kagawa,9093,193.47,1268,45.29,606,21.64,2566,91.64,8657,309.18,296,10.57,3125,111.61,70,2.5,623,22.25,17,0.61,774,27.64,1058,37.79,5,1,180,36,3,0.6,6,1.2,113,22.6,-,-,155,31
Ehime,16669,273.26,2223,60.08,640,17.3,4450,120.27,12765,345,485,13.11,5080,137.3,276,7.46,1103,29.81,10,0.27,668,18.05,2536,68.54,1,0.13,777,97.13,4,0.67,2,0.33,79,13.17,-,-,33,5.5
Kochi,14655,305.31,1681,56.03,374,12.47,2288,76.27,5126,170.87,525,17.5,3248,108.27,112,3.73,483,16.1,25,0.83,580,19.33,191,6.37,-,-,15,5,6,0.75,7,0.88,82,10.25,11,1.38,87,10.88
Fukuoka,73310,370.25,7903,65.86,2903,24.19,18686,155.72,39934,332.78,2723,22.69,13252,110.43,335,2.79,3544,29.53,110,0.92,6846,57.05,3196,26.63,1,0.04,887,34.12,63,4.2,37,2.47,396,26.4,-,-,52,3.47
Saga,12815,337.24,1002,45.55,674,30.64,1786,81.18,4343,197.41,419,19.05,3405,154.77,43,1.95,744,33.82,8,0.36,1143,51.95,200,9.09,-,-,112,37.33,6,1,15,2.5,41,6.83,1,0.17,126,21
Nagasaki,23233,331.9,2300,52.27,483,10.98,5257,119.48,7772,176.64,473,10.75,3434,78.05,31,0.7,883,20.07,17,0.39,1161,26.39,894,20.32,10,1.25,94,11.75,2,0.17,40,3.33,119,9.92,-,-,127,10.58
Kumamoto,24329,304.11,3181,63.62,1341,26.82,4187,83.74,16284,325.68,867,17.34,6085,121.7,99,1.98,1497,29.94,10,0.2,3031,60.62,1181,23.62,5,0.56,608,67.56,16,1.07,41,2.73,105,7,-,-,124,8.27
Oita,20378,351.34,1195,33.19,644,17.89,4867,135.19,17928,498,720,20,4895,135.97,38,1.06,1136,31.56,26,0.72,1878,52.17,1257,34.92,-,-,143,28.6,2,0.18,3,0.27,113,10.27,1,0.09,44,4
Miyazaki,23349,402.57,2210,63.14,1518,43.37,3361,96.03,14339,409.69,850,24.29,5523,157.8,318,9.09,1406,40.17,22,0.63,2232,63.77,502,14.34,5,1,613,122.6,-,-,2,0.29,30,4.29,1,0.14,115,16.43
Kagoshima,28053,304.92,3195,59.17,3275,60.65,4362,80.78,18809,348.31,892,16.52,5636,104.37,93,1.72,1013,18.76,17,0.31,2293,42.46,4237,78.46,2,0.29,403,57.57,8,0.67,11,0.92,35,2.92,-,-,109,9.08
Okinawa,29535,518.16,2265,66.62,1223,35.97,1508,44.35,6290,185,700,20.59,1883,55.38,57,1.68,502,14.76,114,3.35,389,11.44,207,6.09,10,1.11,919,102.11,22,3.14,72,10.29,160,22.86,3,0.43,86,12.29
