"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2017",,,,,,"Data collected as of November 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,281,1.1,67,,127,0.78,513,3.15,1051,6.45,119,0.73,229,1.4,11,0.07,71,0.44,4,0.02,50,0.31,29,0.18,3,0.07,48,1.17,2,0.2,3,0.3,2,0.2,-,-,-,-
Chiba,203,0.94,44,,61,0.45,423,3.13,652,4.83,67,0.5,188,1.39,3,0.02,45,0.33,1,0.01,12,0.09,27,0.2,1,0.03,29,0.88,-,-,3,0.33,6,0.67,-,-,-,-
Tokyo,360,0.87,82,,172,0.66,779,2.98,1787,6.85,167,0.64,301,1.15,19,0.07,136,0.52,4,0.02,47,0.18,48,0.18,1,0.03,31,0.79,-,-,-,-,4,0.16,2,0.08,-,-
Kanagawa,250,0.74,57,,97,0.46,611,2.88,1160,5.47,166,0.78,352,1.66,50,0.24,113,0.53,-,-,26,0.12,56,0.26,1,0.02,108,2.16,-,-,1,0.1,-,-,-,-,-,-
Niigata,128,1.42,58,,72,1.26,133,2.33,161,2.82,82,1.44,70,1.23,10,0.18,37,0.65,-,-,77,1.35,34,0.6,-,-,14,1.4,-,-,-,-,9,0.69,-,-,-,-
Toyama,10,0.21,16,,58,2,40,1.38,266,9.17,11,0.38,63,2.17,-,-,10,0.34,-,-,10,0.34,3,0.1,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Ishikawa,76,1.58,11,,40,1.38,77,2.66,128,4.41,18,0.62,34,1.17,-,-,19,0.66,-,-,3,0.1,-,-,-,-,3,0.43,-,-,-,-,7,1.4,-,-,-,-
Fukui,51,1.59,22,,21,0.95,60,2.73,69,3.14,7,0.32,48,2.18,-,-,2,0.09,-,-,15,0.68,6,0.27,-,-,1,0.33,1,0.17,-,-,1,0.17,1,0.17,-,-
Yamanashi,4,0.1,16,,21,0.88,59,2.46,85,3.54,3,0.13,37,1.54,-,-,8,0.33,8,0.33,-,-,3,0.13,-,-,5,0.56,-,-,-,-,6,0.6,-,-,-,-
Nagano,64,0.74,65,,29,0.54,153,2.83,251,4.65,22,0.41,94,1.74,1,0.02,11,0.2,-,-,10,0.19,39,0.72,-,-,-,-,-,-,-,-,11,1,-,-,1,0.09
Gifu,40,0.47,36,,14,0.27,44,0.85,131,2.52,16,0.31,42,0.81,1,0.02,16,0.31,-,-,14,0.27,10,0.19,-,-,1,0.09,-,-,3,0.6,4,0.8,-,-,-,-
Shizuoka,100,0.72,44,,56,0.63,184,2.07,329,3.7,27,0.3,56,0.63,1,0.01,33,0.37,1,0.01,4,0.04,29,0.33,-,-,21,0.95,-,-,-,-,5,0.5,1,0.1,-,-
Aichi,64,0.33,125,,93,0.51,358,1.97,656,3.6,53,0.29,155,0.85,8,0.04,59,0.32,1,0.01,18,0.1,35,0.19,-,-,19,0.54,-,-,-,-,15,1,-,-,1,0.07
Mie,19,0.26,63,,35,0.78,110,2.44,167,3.71,47,1.04,23,0.51,-,-,11,0.24,-,-,-,-,10,0.22,-,-,1,0.08,1,0.11,-,-,2,0.22,-,-,-,-
Shiga,12,0.23,33,,3,0.09,37,1.16,234,7.31,18,0.56,28,0.88,-,-,9,0.28,-,-,22,0.69,18,0.56,-,-,2,0.25,-,-,2,0.29,-,-,-,-,-,-
Kyoto,43,0.35,36,,21,0.28,134,1.76,323,4.25,35,0.46,60,0.79,1,0.01,18,0.24,-,-,29,0.38,24,0.32,1,0.06,7,0.39,-,-,1,0.14,1,0.14,-,-,-,-
Osaka,147,0.48,217,,98,0.49,431,2.16,885,4.43,90,0.45,123,0.62,20,0.1,63,0.32,2,0.01,43,0.22,44,0.22,1,0.02,28,0.54,-,-,1,0.06,8,0.47,-,-,1,0.06
Hyogo,163,0.82,201,,36,0.28,263,2.04,674,5.22,70,0.54,63,0.49,2,0.02,44,0.34,-,-,14,0.11,29,0.22,-,-,8,0.23,-,-,1,0.07,2,0.14,-,-,-,-
Nara,31,0.57,76,,15,0.44,73,2.15,103,3.03,34,1,60,1.76,2,0.06,16,0.47,1,0.03,11,0.32,3,0.09,-,-,5,0.5,-,-,-,-,1,0.17,-,-,-,-
Wakayama,37,0.76,45,,12,0.4,38,1.27,80,2.67,4,0.13,9,0.3,-,-,9,0.3,-,-,12,0.4,11,0.37,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-
Tottori,4,0.14,14,,18,0.95,103,5.42,102,5.37,5,0.26,17,0.89,-,-,8,0.42,-,-,4,0.21,5,0.26,-,-,9,1.8,-,-,-,-,1,0.2,-,-,-,-
Shimane,6,0.16,17,,4,0.17,28,1.22,107,4.65,6,0.26,16,0.7,-,-,13,0.57,-,-,2,0.09,12,0.52,-,-,2,0.67,-,-,-,-,1,0.13,1,0.13,-,-
Okayama,11,0.13,44,,11,0.2,83,1.54,326,6.04,17,0.31,51,0.94,1,0.02,19,0.35,-,-,11,0.2,7,0.13,-,-,7,0.58,-,-,-,-,4,0.8,-,-,-,-
Hiroshima,102,0.89,97,,28,0.39,161,2.24,338,4.69,31,0.43,82,1.14,-,-,23,0.32,2,0.03,6,0.08,19,0.26,-,-,9,0.47,-,-,1,0.05,7,0.33,-,-,-,-
Yamaguchi,4,0.06,59,,9,0.19,136,2.83,182,3.79,16,0.33,41,0.85,1,0.02,27,0.56,-,-,5,0.1,13,0.27,-,-,11,1.22,-,-,-,-,1,0.11,-,-,-,-
Tokushima,-,-,33,,17,0.74,66,2.87,176,7.65,20,0.87,24,1.04,-,-,19,0.83,-,-,1,0.04,6,0.26,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,-,-,56,,7,0.25,45,1.61,124,4.43,18,0.64,21,0.75,2,0.07,11,0.39,-,-,6,0.21,8,0.29,2,0.4,4,0.8,-,-,-,-,4,0.8,-,-,-,-
Ehime,54,0.89,35,,11,0.3,114,3.08,410,11.08,17,0.46,75,2.03,3,0.08,25,0.68,-,-,1,0.03,33,0.89,-,-,18,2.25,-,-,1,0.17,1,0.17,-,-,-,-
Kochi,1,0.02,35,,3,0.1,39,1.3,114,3.8,8,0.27,20,0.67,2,0.07,7,0.23,-,-,10,0.33,2,0.07,-,-,-,-,1,0.13,-,-,1,0.13,-,-,-,-
Fukuoka,264,1.33,101,,54,0.45,515,4.29,771,6.43,86,0.72,241,2.01,4,0.03,71,0.59,-,-,22,0.18,49,0.41,-,-,17,0.65,1,0.07,1,0.07,3,0.2,-,-,-,-
Saga,26,0.68,36,,12,0.55,32,1.45,49,2.23,6,0.27,113,5.14,1,0.05,20,0.91,-,-,9,0.41,1,0.05,-,-,2,0.5,-,-,-,-,1,0.17,-,-,1,0.17
Nagasaki,232,3.31,18,,11,0.25,93,2.11,159,3.61,12,0.27,75,1.7,-,-,26,0.59,-,-,6,0.14,7,0.16,-,-,-,-,-,-,1,0.08,2,0.17,-,-,-,-
Kumamoto,23,0.29,31,,36,0.72,69,1.38,349,6.98,21,0.42,60,1.2,-,-,31,0.62,-,-,26,0.52,11,0.22,-,-,16,1.78,-,-,1,0.07,2,0.13,-,-,-,-
Oita,56,0.97,26,,14,0.39,77,2.14,303,8.42,25,0.69,53,1.47,-,-,21,0.58,1,0.03,13,0.36,40,1.11,-,-,4,0.8,1,0.09,-,-,-,-,-,-,-,-
Miyazaki,68,1.15,18,,83,2.31,44,1.22,342,9.5,14,0.39,30,0.83,3,0.08,37,1.03,3,0.08,14,0.39,18,0.5,-,-,20,3.33,-,-,-,-,2,0.29,-,-,-,-
Kagoshima,77,0.85,38,,70,1.32,105,1.98,364,6.87,14,0.26,92,1.74,-,-,24,0.45,-,-,23,0.43,85,1.6,-,-,7,1,-,-,-,-,3,0.25,-,-,-,-
Okinawa,238,4.1,7,,9,0.26,31,0.91,57,1.68,7,0.21,62,1.82,2,0.06,12,0.35,1,0.03,4,0.12,5,0.15,-,-,13,1.44,-,-,-,-,1,0.14,-,-,-,-
