"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41th week, 2014",,,,,,"Data collected as of October 15, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,278,0.06,2946,,837,0.27,3996,1.28,9743,3.12,1953,0.63,2436,0.78,455,0.15,1788,0.57,37,0.01,1178,0.38,884,0.28,9,0.01,334,0.49,10,0.02,24,0.05,158,0.33,3,0.01,3,0.01
Hokkaido,-,-,57,,96,0.67,339,2.37,224,1.57,81,0.57,134,0.94,15,0.1,71,0.5,-,-,126,0.88,27,0.19,3,0.11,4,0.14,-,-,-,-,7,0.3,-,-,-,-
Aomori,-,-,9,,1,0.02,36,0.86,78,1.86,36,0.86,9,0.21,11,0.26,25,0.6,-,-,16,0.38,6,0.14,-,-,-,-,-,-,-,-,4,0.67,-,-,-,-
Iwate,3,0.05,15,,6,0.15,83,2.08,98,2.45,14,0.35,26,0.65,8,0.2,19,0.48,-,-,15,0.38,8,0.2,-,-,10,0.71,-,-,-,-,23,1.21,-,-,-,-
Miyagi,-,-,27,,11,0.19,74,1.28,108,1.86,47,0.81,28,0.48,35,0.6,33,0.57,-,-,41,0.71,10,0.17,-,-,6,0.5,-,-,-,-,4,0.33,-,-,-,-
Akita,-,-,7,,4,0.12,14,0.41,53,1.56,16,0.47,7,0.21,-,-,11,0.32,-,-,6,0.18,10,0.29,1,0.14,2,0.29,-,-,-,-,4,0.5,-,-,-,-
Yamagata,-,-,54,,22,0.73,52,1.73,123,4.1,40,1.33,56,1.87,5,0.17,25,0.83,2,0.07,17,0.57,17,0.57,-,-,-,-,-,-,-,-,1,0.1,-,-,-,-
Fukushima,-,-,24,,26,0.58,35,0.78,98,2.18,30,0.67,33,0.73,13,0.29,29,0.64,-,-,69,1.53,35,0.78,-,-,5,0.42,-,-,-,-,5,0.71,-,-,1,0.14
Ibaraki,2,0.02,33,,8,0.11,64,0.85,239,3.19,30,0.4,87,1.16,5,0.07,23,0.31,-,-,20,0.27,15,0.2,-,-,14,0.82,-,-,-,-,2,0.15,-,-,-,-
Tochigi,-,-,19,,9,0.19,36,0.75,51,1.06,24,0.5,16,0.33,8,0.17,18,0.38,-,-,6,0.13,10,0.21,-,-,8,0.67,-,-,-,-,-,-,-,-,-,-
Gunma,-,-,17,,31,0.52,94,1.57,171,2.85,37,0.62,18,0.3,9,0.15,27,0.45,1,0.02,32,0.53,6,0.1,-,-,26,1.86,-,-,1,0.13,3,0.38,-,-,-,-
