"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52nd week, 2015",,,,,,"Data collected as of January 5, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,21,0.21,99,,14,0.23,211,3.52,645,10.75,29,0.48,1,0.02,47,0.78,24,0.4,1,0.02,4,0.07,18,0.3,-,-,16,1.14,1,0.13,-,-,4,0.5,-,-,-,-
Saitama,135,0.54,241,,113,0.72,590,3.73,1902,12.04,211,1.34,15,0.09,142,0.9,69,0.44,1,0.01,2,0.01,163,1.03,-,-,58,1.41,-,-,1,0.1,8,0.8,1,0.1,-,-
Chiba,152,0.73,105,,99,0.74,391,2.94,1364,10.26,146,1.1,8,0.06,100,0.75,40,0.3,5,0.04,4,0.03,142,1.07,-,-,32,1.03,-,-,3,0.33,6,0.67,1,0.11,-,-
Tokyo,304,0.74,277,,133,0.51,835,3.22,3375,13.03,234,0.9,13,0.05,112,0.43,97,0.37,3,0.01,5,0.02,154,0.59,-,-,21,0.55,1,0.04,1,0.04,29,1.16,2,0.08,2,0.08
Kanagawa,231,0.72,148,,115,0.56,539,2.62,3080,14.95,241,1.17,18,0.09,58,0.28,83,0.4,-,-,-,-,144,0.7,4,0.09,64,1.42,-,-,-,-,4,0.4,-,-,1,0.1
Niigata,176,1.87,109,,122,2.07,254,4.31,450,7.63,61,1.03,8,0.14,17,0.29,29,0.49,2,0.03,-,-,52,0.88,2,0.2,14,1.4,-,-,-,-,5,0.38,3,0.23,-,-
Toyama,27,0.56,52,,22,0.76,104,3.59,468,16.14,31,1.07,-,-,7,0.24,10,0.34,-,-,1,0.03,11,0.38,-,-,2,0.29,-,-,-,-,8,1.6,-,-,-,-
Ishikawa,5,0.1,36,,36,1.24,116,4,332,11.45,15,0.52,2,0.07,12,0.41,15,0.52,-,-,-,-,87,3,-,-,1,0.14,-,-,-,-,8,1.6,-,-,-,-
Fukui,7,0.22,43,,23,1.05,94,4.27,158,7.18,3,0.14,-,-,27,1.23,4,0.18,-,-,-,-,8,0.36,-,-,1,0.33,-,-,-,-,4,0.67,-,-,-,-
Yamanashi,18,0.45,45,,4,0.17,59,2.46,229,9.54,12,0.5,1,0.04,18,0.75,3,0.13,-,-,-,-,4,0.17,-,-,7,0.78,1,0.1,-,-,4,0.4,-,-,-,-
Nagano,38,0.44,218,,9,0.17,132,2.44,455,8.43,25,0.46,7,0.13,44,0.81,19,0.35,3,0.06,7,0.13,66,1.22,-,-,4,0.36,-,-,-,-,12,1.09,-,-,-,-
Gifu,54,0.62,120,,19,0.36,100,1.89,404,7.62,20,0.38,13,0.25,28,0.53,13,0.25,2,0.04,-,-,13,0.25,-,-,2,0.18,-,-,1,0.2,7,1.4,-,-,1,0.2
Shizuoka,36,0.26,145,,73,0.82,457,5.13,929,10.44,58,0.65,3,0.03,36,0.4,24,0.27,2,0.02,2,0.02,93,1.04,1,0.05,16,0.73,-,-,-,-,9,0.9,2,0.2,-,-
Aichi,118,0.61,345,,70,0.39,466,2.57,1692,9.35,99,0.55,43,0.24,168,0.93,50,0.28,1,0.01,1,0.01,50,0.28,-,-,12,0.35,-,-,-,-,15,1.07,-,-,-,-
Mie,45,0.63,137,,16,0.36,78,1.73,631,14.02,29,0.64,5,0.11,25,0.56,28,0.62,1,0.02,1,0.02,17,0.38,-,-,4,0.33,-,-,-,-,7,0.78,-,-,-,-
Shiga,30,0.57,80,,14,0.44,44,1.38,324,10.13,31,0.97,2,0.06,7,0.22,16,0.5,-,-,-,-,6,0.19,-,-,5,0.63,-,-,2,0.29,3,0.43,-,-,-,-
Kyoto,87,0.71,90,,39,0.53,128,1.73,560,7.57,49,0.66,5,0.07,43,0.58,13,0.18,-,-,5,0.07,69,0.93,-,-,7,0.39,-,-,-,-,3,0.43,-,-,-,-
Osaka,190,0.62,562,,122,0.61,491,2.46,1709,8.55,131,0.66,8,0.04,153,0.77,88,0.44,3,0.02,5,0.03,105,0.53,1,0.02,27,0.52,-,-,-,-,13,0.76,1,0.06,1,0.06
Hyogo,167,0.84,479,,83,0.64,294,2.28,1502,11.64,99,0.77,12,0.09,84,0.65,36,0.28,-,-,4,0.03,94,0.73,-,-,21,0.6,-,-,-,-,6,0.55,-,-,3,0.27
Nara,19,0.35,126,,17,0.5,57,1.68,282,8.29,15,0.44,2,0.06,34,1,12,0.35,-,-,1,0.03,16,0.47,-,-,1,0.11,-,-,-,-,11,1.83,-,-,6,1
Wakayama,41,0.82,118,,34,1.1,38,1.23,183,5.9,8,0.26,-,-,52,1.68,16,0.52,-,-,-,-,4,0.13,-,-,3,0.75,-,-,-,-,-,-,-,-,-,-
Tottori,6,0.21,41,,48,2.53,137,7.21,198,10.42,-,-,-,-,21,1.11,14,0.74,1,0.05,-,-,4,0.21,-,-,3,1,-,-,1,0.2,4,0.8,-,-,5,1
Shimane,11,0.29,49,,20,0.87,97,4.22,217,9.43,16,0.7,5,0.22,4,0.17,13,0.57,-,-,5,0.22,14,0.61,-,-,2,0.67,-,-,-,-,2,0.25,-,-,-,-
Okayama,71,0.85,75,,19,0.35,80,1.48,643,11.91,40,0.74,4,0.07,36,0.67,7,0.13,-,-,1,0.02,56,1.04,-,-,11,0.92,-,-,-,-,3,0.6,-,-,1,0.2
Hiroshima,52,0.45,108,,47,0.65,153,2.13,762,10.58,46,0.64,12,0.17,97,1.35,35,0.49,-,-,1,0.01,69,0.96,-,-,22,1.16,2,0.1,-,-,5,0.24,-,-,7,0.33
Yamaguchi,20,0.3,183,,29,0.6,196,4.08,443,9.23,7,0.15,14,0.29,46,0.96,19,0.4,-,-,8,0.17,35,0.73,-,-,9,1,-,-,-,-,5,0.56,-,-,-,-
Tokushima,32,0.84,78,,10,0.43,33,1.43,210,9.13,16,0.7,7,0.3,11,0.48,16,0.7,-,-,-,-,6,0.26,-,-,2,0.5,-,-,-,-,3,0.43,-,-,3,0.43
Kagawa,6,0.13,118,,26,0.93,21,0.75,248,8.86,13,0.46,-,-,22,0.79,10,0.36,-,-,-,-,9,0.32,-,-,3,0.6,1,0.2,-,-,3,0.6,-,-,-,-
Ehime,16,0.26,167,,11,0.3,155,4.19,615,16.62,17,0.46,3,0.08,36,0.97,12,0.32,-,-,-,-,12,0.32,-,-,10,1.25,-,-,-,-,5,0.83,-,-,-,-
Kochi,2,0.04,29,,4,0.13,91,3.03,299,9.97,9,0.3,3,0.1,11,0.37,13,0.43,-,-,1,0.03,27,0.9,-,-,-,-,-,-,-,-,2,0.25,2,0.25,1,0.13
Fukuoka,96,0.48,200,,141,1.18,543,4.53,1100,9.17,141,1.18,10,0.08,85,0.71,83,0.69,1,0.01,1,0.01,178,1.48,1,0.04,40,1.54,-,-,1,0.07,26,1.73,-,-,-,-
Saga,10,0.26,39,,16,0.7,47,2.04,120,5.22,14,0.61,1,0.04,35,1.52,11,0.48,-,-,1,0.04,97,4.22,-,-,1,0.25,-,-,2,0.33,6,1,-,-,1,0.17
Nagasaki,30,0.43,63,,26,0.59,109,2.48,238,5.41,32,0.73,2,0.05,29,0.66,14,0.32,-,-,-,-,121,2.75,-,-,31,3.88,-,-,-,-,8,0.67,-,-,-,-
Kumamoto,37,0.46,135,,27,0.54,110,2.2,600,12,16,0.32,7,0.14,87,1.74,30,0.6,-,-,5,0.1,57,1.14,-,-,29,3.22,-,-,1,0.07,4,0.27,-,-,5,0.33
Oita,22,0.38,20,,18,0.5,149,4.14,850,23.61,36,1,2,0.06,87,2.42,17,0.47,2,0.06,1,0.03,15,0.42,-,-,4,0.8,-,-,-,-,6,0.55,-,-,-,-
Miyazaki,9,0.15,75,,31,0.86,116,3.22,385,10.69,53,1.47,10,0.28,34,0.94,29,0.81,-,-,3,0.08,67,1.86,-,-,14,2.33,-,-,-,-,1,0.14,-,-,-,-
Kagoshima,24,0.26,22,,54,0.98,202,3.67,478,8.69,39,0.71,5,0.09,52,0.95,19,0.35,2,0.04,2,0.04,59,1.07,-,-,8,1.14,-,-,-,-,1,0.08,-,-,-,-
Okinawa,159,2.74,-,,10,0.29,37,1.09,184,5.41,11,0.32,1,0.03,7,0.21,13,0.38,5,0.15,-,-,74,2.18,-,-,8,0.8,-,-,1,0.14,4,0.57,-,-,-,-
