"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37th week, 2016",,,,,,"Data collected as of September 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,458,0.09,4558,,1175,0.37,5031,1.6,11641,3.71,837,0.27,2498,0.8,416,0.13,1715,0.55,69,0.02,4482,1.43,3366,1.07,15,0.02,657,0.96,7,0.01,40,0.08,449,0.95,8,0.02,5,0.01
Hokkaido,1,0,171,,11,0.08,346,2.44,175,1.23,23,0.16,82,0.58,15,0.11,36,0.25,2,0.01,814,5.73,100,0.7,-,-,7,0.25,-,-,6,0.26,32,1.39,1,0.04,-,-
Aomori,1,0.02,80,,5,0.12,45,1.07,75,1.79,6,0.14,37,0.88,6,0.14,17,0.4,5,0.12,108,2.57,22,0.52,1,0.09,5,0.45,-,-,-,-,9,1.5,-,-,-,-
Iwate,-,-,105,,17,0.43,86,2.15,109,2.73,4,0.1,18,0.45,4,0.1,24,0.6,-,-,126,3.15,17,0.43,-,-,4,0.29,-,-,-,-,10,0.53,-,-,1,0.05
Miyagi,3,0.03,130,,2,0.03,94,1.62,131,2.26,21,0.36,182,3.14,1,0.02,44,0.76,-,-,320,5.52,9,0.16,-,-,1,0.08,-,-,-,-,14,1.17,-,-,1,0.08
Akita,3,0.06,16,,-,-,36,1.03,60,1.71,8,0.23,14,0.4,2,0.06,13,0.37,1,0.03,100,2.86,4,0.11,-,-,1,0.14,-,-,-,-,5,0.63,-,-,-,-
Yamagata,-,-,104,,2,0.07,57,1.9,64,2.13,3,0.1,22,0.73,3,0.1,15,0.5,-,-,251,8.37,65,2.17,-,-,-,-,1,0.1,-,-,6,0.6,-,-,-,-
Fukushima,1,0.01,108,,15,0.33,73,1.59,67,1.46,12,0.26,55,1.2,6,0.13,30,0.65,2,0.04,208,4.52,12,0.26,-,-,4,0.33,-,-,-,-,2,0.29,-,-,-,-
Ibaraki,21,0.18,93,,5,0.07,99,1.32,302,4.03,20,0.27,129,1.72,5,0.07,23,0.31,2,0.03,61,0.81,33,0.44,-,-,14,0.82,-,-,-,-,12,0.92,-,-,-,-
Tochigi,12,0.16,77,,3,0.06,25,0.52,42,0.88,11,0.23,38,0.79,18,0.38,24,0.5,1,0.02,87,1.81,35,0.73,-,-,13,1.08,-,-,-,-,5,0.71,-,-,-,-
Gunma,2,0.02,136,,6,0.1,111,1.91,203,3.5,10,0.17,31,0.53,8,0.14,24,0.41,1,0.02,82,1.41,55,0.95,-,-,23,1.64,-,-,-,-,17,2.13,-,-,-,-
Saitama,5,0.02,254,,60,0.38,302,1.92,632,4.03,59,0.38,158,1.01,16,0.1,87,0.55,-,-,231,1.47,153,0.97,-,-,40,1.03,1,0.1,-,-,9,0.9,-,-,1,0.1
Chiba,21,0.1,224,,20,0.15,326,2.51,404,3.11,24,0.18,208,1.6,11,0.08,62,0.48,2,0.02,169,1.3,83,0.64,-,-,27,0.84,1,0.11,-,-,11,1.22,1,0.11,-,-
Tokyo,54,0.13,576,,89,0.34,408,1.58,1114,4.3,56,0.22,333,1.29,29,0.11,177,0.68,5,0.02,335,1.29,186,0.72,-,-,28,0.74,-,-,2,0.08,23,0.92,2,0.08,-,-
Kanagawa,36,0.12,382,,39,0.19,276,1.37,808,4.02,77,0.38,186,0.93,12,0.06,142,0.71,4,0.02,238,1.18,185,0.92,6,0.13,73,1.55,-,-,3,0.33,3,0.33,-,-,-,-
Niigata,1,0.01,290,,20,0.34,84,1.45,152,2.62,13,0.22,17,0.29,14,0.24,29,0.5,5,0.09,142,2.45,206,3.55,-,-,5,0.5,-,-,-,-,11,0.85,2,0.15,-,-
Toyama,1,0.02,35,,10,0.34,23,0.79,85,2.93,4,0.14,6,0.21,3,0.1,13,0.45,-,-,69,2.38,108,3.72,-,-,1,0.14,-,-,-,-,2,0.4,-,-,-,-
Ishikawa,-,-,82,,9,0.31,34,1.17,97,3.34,9,0.31,39,1.34,-,-,16,0.55,-,-,45,1.55,36,1.24,-,-,-,-,-,-,-,-,6,1.2,-,-,-,-
Fukui,1,0.03,38,,38,1.73,27,1.23,104,4.73,10,0.45,3,0.14,1,0.05,7,0.32,2,0.09,16,0.73,27,1.23,-,-,-,-,-,-,-,-,1,0.17,-,-,1,0.17
Yamanashi,1,0.02,33,,4,0.17,38,1.58,77,3.21,8,0.33,7,0.29,2,0.08,13,0.54,-,-,34,1.42,10,0.42,-,-,6,0.67,-,-,1,0.1,7,0.7,-,-,-,-
Nagano,-,-,16,,4,0.08,67,1.26,149,2.81,8,0.15,40,0.75,2,0.04,16,0.3,-,-,160,3.02,80,1.51,-,-,36,3.27,-,-,-,-,15,1.36,-,-,-,-
Gifu,5,0.06,24,,6,0.11,41,0.77,124,2.34,22,0.42,42,0.79,-,-,24,0.45,1,0.02,45,0.85,54,1.02,-,-,12,1.09,-,-,1,0.2,17,3.4,-,-,-,-
Shizuoka,12,0.09,67,,38,0.43,198,2.22,321,3.61,14,0.16,54,0.61,3,0.03,31,0.35,1,0.01,76,0.85,72,0.81,-,-,19,0.9,-,-,-,-,11,1.1,-,-,-,-
Aichi,9,0.05,107,,59,0.33,285,1.57,549,3.03,44,0.24,57,0.31,28,0.15,87,0.48,3,0.02,125,0.69,126,0.7,2,0.06,33,0.97,-,-,1,0.07,21,1.5,-,-,-,-
Mie,-,-,63,,13,0.29,31,0.69,184,4.09,13,0.29,12,0.27,19,0.42,28,0.62,-,-,26,0.58,12,0.27,-,-,3,0.25,-,-,-,-,6,0.67,-,-,-,-
Shiga,-,-,14,,2,0.06,18,0.56,81,2.53,7,0.22,10,0.31,3,0.09,12,0.38,-,-,22,0.69,37,1.16,-,-,-,-,-,-,4,0.57,3,0.43,-,-,-,-
Kyoto,-,-,44,,46,0.61,79,1.05,263,3.51,26,0.35,73,0.97,9,0.12,43,0.57,1,0.01,20,0.27,86,1.15,-,-,4,0.22,-,-,-,-,3,0.43,-,-,-,-
Osaka,4,0.01,248,,106,0.53,384,1.91,678,3.37,37,0.18,64,0.32,11,0.05,104,0.52,4,0.02,92,0.46,303,1.51,1,0.02,63,1.21,1,0.06,3,0.18,22,1.29,-,-,-,-
Hyogo,3,0.02,101,,63,0.5,107,0.84,608,4.79,44,0.35,39,0.31,15,0.12,65,0.51,2,0.02,64,0.5,182,1.43,-,-,12,0.34,-,-,-,-,14,1.27,-,-,-,-
Nara,5,0.09,66,,13,0.38,16,0.47,95,2.79,6,0.18,14,0.41,8,0.24,20,0.59,-,-,16,0.47,65,1.91,-,-,20,2,-,-,-,-,4,0.67,-,-,-,-
Wakayama,-,-,22,,5,0.16,5,0.16,68,2.19,11,0.35,1,0.03,12,0.39,14,0.45,-,-,11,0.35,52,1.68,-,-,1,0.25,1,0.09,2,0.18,3,0.27,1,0.09,-,-
Tottori,1,0.03,21,,7,0.37,69,3.63,83,4.37,4,0.21,1,0.05,2,0.11,13,0.68,1,0.05,4,0.21,19,1,-,-,11,2.2,-,-,1,0.2,4,0.8,-,-,-,-
Shimane,-,-,40,,11,0.48,38,1.65,135,5.87,6,0.26,25,1.09,10,0.43,16,0.7,3,0.13,6,0.26,25,1.09,-,-,6,2,-,-,-,-,2,0.25,-,-,-,-
Okayama,4,0.05,38,,15,0.28,56,1.04,264,4.89,9,0.17,17,0.31,9,0.17,19,0.35,1,0.02,15,0.28,50,0.93,1,0.08,6,0.5,-,-,-,-,-,-,-,-,-,-
Hiroshima,1,0.01,109,,55,0.76,139,1.93,379,5.26,21,0.29,28,0.39,17,0.24,31,0.43,4,0.06,14,0.19,81,1.13,-,-,30,1.58,-,-,-,-,10,0.48,-,-,-,-
Yamaguchi,4,0.06,62,,22,0.46,65,1.35,202,4.21,8,0.17,19,0.4,26,0.54,26,0.54,-,-,30,0.63,41,0.85,-,-,2,0.22,-,-,-,-,7,0.78,-,-,-,-
Tokushima,1,0.03,71,,3,0.13,22,0.96,153,6.65,1,0.04,12,0.52,2,0.09,18,0.78,3,0.13,3,0.13,56,2.43,-,-,2,0.5,-,-,-,-,2,0.29,-,-,-,-
Kagawa,-,-,38,,8,0.29,60,2.14,158,5.64,5,0.18,1,0.04,3,0.11,21,0.75,-,-,18,0.64,39,1.39,1,0.2,1,0.2,-,-,1,0.2,9,1.8,1,0.2,-,-
Ehime,-,-,38,,26,0.7,81,2.19,195,5.27,6,0.16,29,0.78,14,0.38,16,0.43,1,0.03,23,0.62,29,0.78,-,-,22,2.75,-,-,-,-,6,1,-,-,-,-
Kochi,-,-,15,,58,1.93,23,0.77,83,2.77,11,0.37,4,0.13,6,0.2,14,0.47,4,0.13,5,0.17,22,0.73,-,-,1,0.33,1,0.13,-,-,9,1.13,-,-,-,-
Fukuoka,31,0.16,134,,99,0.83,370,3.08,668,5.57,62,0.52,88,0.73,5,0.04,90,0.75,2,0.02,51,0.43,105,0.88,2,0.08,17,0.65,-,-,5,0.33,27,1.8,-,-,-,-
Saga,25,0.64,14,,14,0.61,31,1.35,51,2.22,3,0.13,14,0.61,12,0.52,7,0.3,-,-,14,0.61,32,1.39,-,-,2,0.5,-,-,1,0.17,5,0.83,-,-,-,-
Nagasaki,1,0.01,28,,17,0.39,40,0.91,161,3.66,12,0.27,16,0.36,1,0.02,22,0.5,-,-,12,0.27,83,1.89,-,-,44,5.5,-,-,2,0.17,17,1.42,-,-,-,-
Kumamoto,1,0.01,91,,19,0.38,63,1.26,371,7.42,16,0.32,56,1.12,6,0.12,54,1.08,-,-,26,0.52,132,2.64,-,-,16,1.78,-,-,4,0.27,15,1,-,-,1,0.07
Oita,1,0.02,15,,21,0.58,97,2.69,293,8.14,16,0.44,19,0.53,2,0.06,33,0.92,1,0.03,52,1.44,32,0.89,-,-,4,0.8,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,-,-,102,,18,0.5,46,1.28,204,5.67,19,0.53,72,2,26,0.72,36,1,-,-,53,1.47,61,1.69,-,-,23,3.83,-,-,-,-,6,0.86,-,-,-,-
