"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2016",,,,,,"Data collected as of May 18, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokyo,99,0.24,14,,147,0.57,694,2.67,1439,5.53,123,0.47,19,0.07,54,0.21,196,0.75,2,0.01,20,0.08,141,0.54,-,-,30,0.79,1,0.04,-,-,7,0.28,1,0.04,-,-
Kanagawa,83,0.25,3,,88,0.42,425,2.01,1069,5.07,97,0.46,15,0.07,19,0.09,111,0.53,4,0.02,14,0.07,206,0.98,-,-,110,2.24,-,-,1,0.1,4,0.4,-,-,1,0.1
Niigata,177,1.92,10,,53,0.91,222,3.83,546,9.41,27,0.47,1,0.02,20,0.34,31,0.53,1,0.02,5,0.09,70,1.21,-,-,6,0.6,-,-,-,-,5,0.38,2,0.15,8,0.62
Toyama,19,0.42,-,,5,0.19,62,2.38,118,4.54,6,0.23,-,-,19,0.73,9,0.35,-,-,-,-,29,1.12,-,-,-,-,-,-,-,-,1,0.2,-,-,2,0.4
Ishikawa,17,0.35,1,,23,0.79,66,2.28,101,3.48,8,0.28,-,-,8,0.28,13,0.45,-,-,3,0.1,73,2.52,-,-,1,0.14,-,-,-,-,1,0.2,-,-,2,0.4
Fukui,35,1.09,-,,26,1.18,76,3.45,234,10.64,8,0.36,-,-,24,1.09,7,0.32,2,0.09,1,0.05,6,0.27,-,-,1,0.33,-,-,-,-,4,0.67,1,0.17,5,0.83
Yamanashi,13,0.32,-,,2,0.08,53,2.21,91,3.79,7,0.29,5,0.21,21,0.88,10,0.42,-,-,-,-,1,0.04,-,-,4,0.44,-,-,-,-,3,0.3,-,-,3,0.3
Nagano,72,0.83,1,,8,0.15,182,3.37,418,7.74,27,0.5,1,0.02,35,0.65,24,0.44,1,0.02,3,0.06,43,0.8,-,-,4,0.36,-,-,-,-,3,0.27,-,-,8,0.73
Gifu,32,0.37,1,,13,0.25,61,1.15,198,3.74,15,0.28,9,0.17,8,0.15,18,0.34,-,-,-,-,14,0.26,-,-,1,0.09,-,-,-,-,3,0.6,-,-,6,1.2
Shizuoka,57,0.41,1,,32,0.36,199,2.24,406,4.56,52,0.58,3,0.03,19,0.21,47,0.53,-,-,1,0.01,51,0.57,1,0.05,10,0.48,-,-,-,-,6,0.6,2,0.2,2,0.2
Aichi,62,0.32,13,,75,0.41,415,2.29,863,4.77,72,0.4,8,0.04,64,0.35,96,0.53,4,0.02,12,0.07,114,0.63,1,0.03,14,0.41,-,-,-,-,5,0.36,1,0.07,14,1
Mie,21,0.29,1,,42,0.93,90,2,267,5.93,11,0.24,1,0.02,39,0.87,39,0.87,1,0.02,2,0.04,18,0.4,-,-,4,0.33,-,-,-,-,8,0.89,-,-,1,0.11
Shiga,14,0.26,-,,7,0.22,65,2.03,249,7.78,23,0.72,1,0.03,2,0.06,20,0.63,-,-,12,0.38,23,0.72,-,-,4,0.5,-,-,-,-,2,0.29,-,-,7,1
Kyoto,49,0.4,-,,28,0.38,105,1.44,544,7.45,22,0.3,11,0.15,17,0.23,29,0.4,1,0.01,15,0.21,67,0.92,-,-,3,0.17,-,-,1,0.14,5,0.71,-,-,2,0.29
Osaka,51,0.17,22,,142,0.71,524,2.63,1426,7.17,137,0.69,17,0.09,34,0.17,118,0.59,4,0.02,27,0.14,223,1.12,-,-,33,0.63,-,-,-,-,6,0.35,-,-,15,0.88
Hyogo,95,0.48,5,,70,0.54,250,1.92,988,7.6,68,0.52,4,0.03,49,0.38,69,0.53,6,0.05,2,0.02,136,1.05,1,0.03,9,0.26,-,-,-,-,6,0.55,-,-,8,0.73
Nara,35,0.65,-,,20,0.59,55,1.62,132,3.88,10,0.29,-,-,13,0.38,15,0.44,-,-,1,0.03,35,1.03,-,-,4,0.4,-,-,-,-,2,0.33,-,-,3,0.5
Wakayama,2,0.04,4,,8,0.26,27,0.87,102,3.29,15,0.48,1,0.03,12,0.39,17,0.55,-,-,2,0.06,18,0.58,-,-,-,-,-,-,-,-,2,0.18,-,-,2,0.18
Tottori,32,1.1,-,,18,0.95,107,5.63,125,6.58,3,0.16,3,0.16,9,0.47,13,0.68,-,-,15,0.79,5,0.26,1,0.2,9,1.8,-,-,-,-,-,-,-,-,2,0.4
Shimane,25,0.66,-,,33,1.43,53,2.3,142,6.17,10,0.43,5,0.22,20,0.87,16,0.7,-,-,8,0.35,10,0.43,-,-,2,0.67,-,-,2,0.25,2,0.25,-,-,2,0.25
Okayama,39,0.46,2,,12,0.22,60,1.11,336,6.22,8,0.15,4,0.07,16,0.3,26,0.48,-,-,2,0.04,83,1.54,-,-,4,0.33,-,-,4,0.8,1,0.2,-,-,-,-
Hiroshima,34,0.3,12,,55,0.76,166,2.31,505,7.01,30,0.42,6,0.08,35,0.49,31,0.43,1,0.01,37,0.51,52,0.72,-,-,18,1,-,-,-,-,4,0.19,-,-,14,0.67
Yamaguchi,29,0.43,2,,15,0.31,145,3.02,270,5.63,28,0.58,4,0.08,37,0.77,32,0.67,-,-,20,0.42,23,0.48,-,-,4,0.44,-,-,-,-,1,0.11,-,-,1,0.11
Tokushima,9,0.24,1,,13,0.57,26,1.13,115,5,4,0.17,-,-,12,0.52,22,0.96,-,-,1,0.04,26,1.13,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,18,0.38,-,,18,0.64,69,2.46,184,6.57,12,0.43,12,0.43,23,0.82,13,0.46,1,0.04,21,0.75,17,0.61,-,-,3,0.6,-,-,-,-,3,0.6,-,-,5,1
Ehime,28,0.46,-,,20,0.54,112,3.03,226,6.11,21,0.57,1,0.03,13,0.35,26,0.7,-,-,1,0.03,14,0.38,-,-,11,1.38,-,-,-,-,4,0.67,-,-,1,0.17
Kochi,12,0.25,8,,7,0.23,55,1.83,116,3.87,10,0.33,3,0.1,5,0.17,13,0.43,6,0.2,2,0.07,16,0.53,-,-,2,0.67,1,0.13,-,-,8,1,-,-,4,0.5
Fukuoka,125,0.63,60,,76,0.63,407,3.39,987,8.23,63,0.53,25,0.21,43,0.36,100,0.83,4,0.03,45,0.38,144,1.2,-,-,16,0.62,-,-,3,0.2,13,0.87,-,-,-,-
Saga,41,1.05,6,,52,2.26,48,2.09,109,4.74,15,0.65,3,0.13,3,0.13,21,0.91,-,-,6,0.26,56,2.43,-,-,-,-,-,-,-,-,3,0.5,-,-,1,0.17
Nagasaki,73,1.04,3,,25,0.57,92,2.09,167,3.8,26,0.59,2,0.05,11,0.25,22,0.5,-,-,8,0.18,49,1.11,-,-,14,1.75,-,-,5,0.42,7,0.58,-,-,1,0.08
Kumamoto,32,0.41,7,,13,0.27,36,0.73,265,5.41,17,0.35,10,0.2,29,0.59,34,0.69,1,0.02,9,0.18,72,1.47,-,-,16,1.78,-,-,-,-,4,0.27,-,-,-,-
Oita,56,0.97,5,,20,0.56,133,3.69,421,11.69,42,1.17,4,0.11,5,0.14,30,0.83,2,0.06,5,0.14,20,0.56,-,-,7,1.4,-,-,-,-,8,0.73,-,-,-,-
Miyazaki,61,1.03,4,,29,0.81,121,3.36,340,9.44,34,0.94,5,0.14,22,0.61,33,0.92,1,0.03,8,0.22,143,3.97,1,0.17,11,1.83,-,-,4,0.57,6,0.86,-,-,4,0.57
Kagoshima,170,1.83,29,,70,1.27,116,2.11,395,7.18,37,0.67,16,0.29,10,0.18,32,0.58,-,-,2,0.04,103,1.87,-,-,13,1.86,-,-,-,-,8,0.67,-,-,3,0.25
Okinawa,144,2.48,67,,12,0.35,33,0.97,117,3.44,22,0.65,49,1.44,5,0.15,11,0.32,3,0.09,7,0.21,51,1.5,-,-,4,0.44,2,0.29,3,0.43,13,1.86,-,-,1,0.14
