"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2018",,,,,,"Data collected as of October 10, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nagano,1,0.01,64,1.19,13,0.24,95,1.76,214,3.96,13,0.24,17,0.31,21,0.39,11,0.2,44,0.81,4,0.07,-,-,1,0.09,-,-,-,-,7,0.64,-,-,-,-
Gifu,12,0.14,63,1.19,19,0.36,34,0.64,130,2.45,11,0.21,22,0.42,5,0.09,9,0.17,16,0.3,1,0.02,-,-,13,1.18,-,-,-,-,6,1.2,-,-,-,-
Shizuoka,12,0.09,181,2.03,22,0.25,84,0.94,257,2.89,18,0.2,31,0.35,27,0.3,40,0.45,28,0.31,14,0.16,1,0.05,29,1.38,-,-,-,-,3,0.3,-,-,-,-
Aichi,51,0.26,258,1.42,33,0.18,182,1,466,2.56,35,0.19,126,0.69,14,0.08,37,0.2,119,0.65,13,0.07,-,-,31,0.89,-,-,2,0.13,9,0.6,-,-,-,-
Mie,18,0.25,124,2.76,7,0.16,43,0.96,145,3.22,12,0.27,23,0.51,9,0.2,24,0.53,78,1.73,1,0.02,-,-,2,0.17,-,-,2,0.22,3,0.33,-,-,-,-
Shiga,5,0.09,63,1.97,1,0.03,31,0.97,91,2.84,9,0.28,33,1.03,2,0.06,8,0.25,8,0.25,8,0.25,-,-,1,0.13,1,0.14,-,-,1,0.14,-,-,-,-
Kyoto,10,0.08,85,1.1,11,0.14,87,1.13,246,3.19,12,0.16,44,0.57,10,0.13,16,0.21,41,0.53,5,0.06,-,-,16,0.94,1,0.14,-,-,-,-,-,-,-,-
Osaka,64,0.21,483,2.42,82,0.41,346,1.73,596,2.98,52,0.26,180,0.9,50,0.25,78,0.39,181,0.91,22,0.11,1,0.02,32,0.62,-,-,-,-,2,0.12,-,-,1,0.06
Hyogo,9,0.05,209,1.63,29,0.23,109,0.85,536,4.19,40,0.31,143,1.12,13,0.1,41,0.32,66,0.52,11,0.09,-,-,35,1.03,3,0.21,-,-,3,0.21,-,-,1,0.07
Nara,9,0.16,108,3.18,22,0.65,23,0.68,78,2.29,1,0.03,64,1.88,3,0.09,16,0.47,24,0.71,3,0.09,-,-,18,1.8,1,0.17,-,-,-,-,-,-,-,-
Wakayama,1,0.02,51,1.7,2,0.07,23,0.77,39,1.3,3,0.1,38,1.27,6,0.2,9,0.3,15,0.5,2,0.07,-,-,-,-,-,-,-,-,4,0.36,-,-,-,-
Tottori,-,-,36,1.89,6,0.32,48,2.53,73,3.84,-,-,51,2.68,1,0.05,8,0.42,22,1.16,-,-,-,-,3,0.6,1,0.2,-,-,-,-,-,-,-,-
Shimane,14,0.37,29,1.26,3,0.13,33,1.43,72,3.13,3,0.13,81,3.52,-,-,13,0.57,8,0.35,4,0.17,-,-,4,1.33,1,0.13,1,0.13,-,-,-,-,-,-
Okayama,1,0.01,49,0.91,11,0.2,51,0.94,257,4.76,15,0.28,38,0.7,5,0.09,14,0.26,31,0.57,6,0.11,-,-,8,0.67,1,0.2,-,-,1,0.2,-,-,-,-
Hiroshima,20,0.17,83,1.15,14,0.19,109,1.51,302,4.19,12,0.17,80,1.11,5,0.07,21,0.29,21,0.29,12,0.17,-,-,13,0.68,-,-,1,0.05,3,0.14,-,-,-,-
Yamaguchi,6,0.09,78,1.66,6,0.13,95,2.02,144,3.06,11,0.23,28,0.6,5,0.11,22,0.47,13,0.28,6,0.13,-,-,4,0.44,-,-,-,-,-,-,-,-,-,-
Tokushima,-,-,63,2.74,6,0.26,9,0.39,74,3.22,4,0.17,10,0.43,1,0.04,20,0.87,31,1.35,-,-,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,-,-,93,3.32,4,0.14,51,1.82,86,3.07,3,0.11,54,1.93,1,0.04,15,0.54,81,2.89,7,0.25,-,-,1,0.2,-,-,-,-,-,-,-,-,-,-
Ehime,11,0.18,84,2.27,3,0.08,78,2.11,178,4.81,3,0.08,102,2.76,3,0.08,22,0.59,25,0.68,3,0.08,-,-,16,2,-,-,-,-,4,0.67,-,-,-,-
Kochi,1,0.02,103,3.43,7,0.23,23,0.77,44,1.47,2,0.07,31,1.03,5,0.17,6,0.2,37,1.23,3,0.1,-,-,-,-,-,-,-,-,6,0.75,1,0.13,-,-
Fukuoka,22,0.11,177,1.48,64,0.53,259,2.16,671,5.59,35,0.29,144,1.2,25,0.21,96,0.8,93,0.78,28,0.23,-,-,36,1.38,-,-,1,0.07,1,0.07,-,-,-,-
Saga,-,-,47,2.04,9,0.39,22,0.96,51,2.22,1,0.04,5,0.22,6,0.26,13,0.57,15,0.65,5,0.22,-,-,3,0.75,-,-,2,0.33,1,0.17,-,-,-,-
Nagasaki,4,0.06,42,0.95,22,0.5,56,1.27,104,2.36,14,0.32,12,0.27,2,0.05,28,0.64,13,0.3,3,0.07,-,-,3,0.38,-,-,-,-,2,0.17,-,-,-,-
Kumamoto,18,0.23,107,2.14,18,0.36,51,1.02,267,5.34,4,0.08,43,0.86,-,-,34,0.68,75,1.5,8,0.16,1,0.11,31,3.44,-,-,1,0.07,2,0.13,-,-,-,-
Oita,11,0.19,41,1.14,14,0.39,34,0.94,227,6.31,13,0.36,61,1.69,1,0.03,24,0.67,44,1.22,19,0.53,-,-,4,0.8,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,-,-,87,2.49,35,1,58,1.66,321,9.17,16,0.46,31,0.89,5,0.14,20,0.57,46,1.31,18,0.51,-,-,31,5.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,5,0.05,99,1.83,76,1.41,111,2.06,233,4.31,14,0.26,14,0.26,5,0.09,32,0.59,137,2.54,22,0.41,-,-,21,3,-,-,-,-,-,-,-,-,1,0.08
Okinawa,162,2.79,13,0.38,13,0.38,35,1.03,114,3.35,20,0.59,90,2.65,6,0.18,8,0.24,8,0.24,3,0.09,-,-,29,3.22,1,0.14,-,-,-,-,-,-,1,0.14
