"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43th week, 2013",,,,,,"Data collected as of October 30, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Toyama,-,-,23,,4,0.14,41,1.41,160,5.52,21,0.72,79,2.72,2,0.07,14,0.48,-,-,13,0.45,6,0.21,-,-,2,0.29,-,-,-,-,8,1.6,-,-,-,-
Ishikawa,-,-,29,,9,0.31,32,1.1,102,3.52,9,0.31,36,1.24,-,-,18,0.62,-,-,5,0.17,2,0.07,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
Fukui,-,-,23,,6,0.27,36,1.64,108,4.91,7,0.32,61,2.77,6,0.27,13,0.59,-,-,9,0.41,34,1.55,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
Yamanashi,3,0.08,9,,1,0.04,19,0.79,68,2.83,4,0.17,15,0.63,-,-,16,0.67,-,-,-,-,4,0.17,-,-,1,0.11,-,-,-,-,1,0.1,2,0.2,-,-
Nagano,1,0.01,30,,5,0.09,88,1.63,150,2.78,16,0.3,68,1.26,-,-,20,0.37,-,-,20,0.37,5,0.09,-,-,7,0.64,-,-,-,-,6,0.55,-,-,-,-
Gifu,24,0.28,55,,6,0.11,24,0.45,111,2.09,11,0.21,37,0.7,1,0.02,20,0.38,-,-,3,0.06,8,0.15,-,-,9,0.82,-,-,1,0.2,3,0.6,-,-,-,-
Shizuoka,42,0.3,95,,12,0.13,79,0.89,265,2.98,23,0.26,99,1.11,-,-,43,0.48,-,-,12,0.13,10,0.11,-,-,5,0.23,1,0.1,2,0.2,7,0.7,1,0.1,-,-
Aichi,4,0.02,183,,34,0.19,114,0.63,540,2.98,81,0.45,113,0.62,-,-,88,0.49,1,0.01,14,0.08,64,0.35,-,-,7,0.21,-,-,-,-,5,0.38,1,0.08,-,-
Mie,-,-,33,,5,0.11,26,0.58,172,3.82,30,0.67,96,2.13,-,-,29,0.64,-,-,4,0.09,3,0.07,-,-,-,-,-,-,-,-,2,0.22,1,0.11,-,-
Shiga,2,0.04,32,,3,0.09,24,0.75,78,2.44,15,0.47,43,1.34,2,0.06,10,0.31,-,-,7,0.22,5,0.16,-,-,2,0.25,-,-,-,-,5,0.71,-,-,-,-
Kyoto,1,0.01,64,,13,0.18,41,0.55,204,2.76,42,0.57,83,1.12,-,-,23,0.31,-,-,3,0.04,8,0.11,-,-,10,0.59,-,-,-,-,-,-,-,-,-,-
Osaka,10,0.03,300,,57,0.29,312,1.58,758,3.83,99,0.5,112,0.57,3,0.02,112,0.57,1,0.01,24,0.12,21,0.11,-,-,14,0.27,-,-,1,0.06,6,0.35,1,0.06,-,-
Hyogo,11,0.06,180,,15,0.12,78,0.6,580,4.5,64,0.5,79,0.61,5,0.04,72,0.56,2,0.02,20,0.16,22,0.17,-,-,23,0.66,-,-,-,-,1,0.09,-,-,-,-
Nara,3,0.06,48,,4,0.12,18,0.53,67,1.97,15,0.44,16,0.47,-,-,8,0.24,-,-,3,0.09,6,0.18,-,-,3,0.33,-,-,1,0.17,-,-,-,-,-,-
Wakayama,-,-,51,,16,0.52,10,0.32,44,1.42,12,0.39,3,0.1,-,-,18,0.58,-,-,1,0.03,2,0.06,-,-,7,1.75,-,-,1,0.09,2,0.18,-,-,-,-
Tottori,-,-,39,,7,0.37,40,2.11,31,1.63,14,0.74,32,1.68,-,-,7,0.37,-,-,-,-,1,0.05,-,-,1,0.33,-,-,1,0.2,-,-,-,-,-,-
Shimane,-,-,49,,26,1.13,14,0.61,136,5.91,15,0.65,31,1.35,-,-,9,0.39,-,-,2,0.09,1,0.04,-,-,2,0.67,-,-,-,-,2,0.25,-,-,-,-
Okayama,1,0.01,38,,4,0.07,35,0.65,247,4.57,20,0.37,35,0.65,-,-,12,0.22,-,-,2,0.04,7,0.13,-,-,7,0.58,1,0.2,-,-,4,0.8,1,0.2,-,-
Hiroshima,-,-,98,,52,0.73,61,0.86,335,4.72,35,0.49,24,0.34,-,-,34,0.48,1,0.01,8,0.11,16,0.23,1,0.05,14,0.74,-,-,2,0.1,5,0.24,-,-,-,-
Yamaguchi,1,0.01,94,,22,0.47,106,2.26,223,4.74,19,0.4,24,0.51,5,0.11,24,0.51,1,0.02,8,0.17,4,0.09,-,-,5,0.56,-,-,-,-,1,0.11,-,-,1,0.11
Tokushima,2,0.05,84,,-,-,16,0.7,87,3.78,8,0.35,21,0.91,1,0.04,16,0.7,-,-,2,0.09,2,0.09,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Kagawa,-,-,65,,5,0.17,18,0.6,90,3,12,0.4,13,0.43,-,-,20,0.67,-,-,3,0.1,-,-,-,-,1,0.33,-,-,-,-,1,0.2,-,-,-,-
Ehime,1,0.02,67,,3,0.08,48,1.3,244,6.59,25,0.68,36,0.97,-,-,34,0.92,-,-,8,0.22,9,0.24,-,-,11,1.38,-,-,-,-,3,0.5,-,-,-,-
Kochi,-,-,43,,5,0.17,12,0.4,43,1.43,6,0.2,46,1.53,-,-,8,0.27,1,0.03,6,0.2,19,0.63,-,-,1,0.33,-,-,1,0.13,2,0.25,-,-,-,-
Fukuoka,2,0.01,161,,53,0.44,180,1.5,747,6.23,93,0.78,124,1.03,-,-,105,0.88,2,0.02,11,0.09,74,0.62,-,-,10,0.38,-,-,-,-,-,-,-,-,-,-
Saga,12,0.31,28,,20,0.87,32,1.39,68,2.96,18,0.78,64,2.78,1,0.04,20,0.87,-,-,3,0.13,4,0.17,-,-,1,0.25,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,9,0.13,47,,47,1.07,38,0.86,328,7.45,35,0.8,76,1.73,1,0.02,18,0.41,-,-,1,0.02,12,0.27,1,0.13,8,1,-,-,-,-,2,0.17,-,-,-,-
Kumamoto,2,0.03,80,,32,0.64,70,1.4,332,6.64,26,0.52,41,0.82,-,-,44,0.88,-,-,8,0.16,2,0.04,-,-,18,2,-,-,3,0.2,1,0.07,-,-,-,-
Oita,-,-,37,,29,0.81,46,1.28,257,7.14,20,0.56,19,0.53,-,-,28,0.78,1,0.03,3,0.08,19,0.53,-,-,-,-,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,-,-,32,,53,1.47,32,0.89,451,12.53,18,0.5,86,2.39,3,0.08,37,1.03,1,0.03,11,0.31,5,0.14,-,-,16,2.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,2,0.02,65,,38,0.69,57,1.04,268,4.87,33,0.6,213,3.87,6,0.11,38,0.69,-,-,12,0.22,14,0.25,-,-,7,1,-,-,-,-,-,-,-,-,-,-
Okinawa,40,0.69,3,,10,0.29,21,0.62,74,2.18,12,0.35,23,0.68,1,0.03,9,0.26,3,0.09,3,0.09,8,0.24,-,-,15,1.5,-,-,1,0.14,-,-,-,-,-,-
