"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2016",,,,,,"Data collected as of July 13, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,-,-,-,,34,1.17,49,1.69,118,4.07,7,0.24,2,0.07,9,0.31,16,0.55,-,-,42,1.45,26,0.9,-,-,2,0.29,1,0.2,-,-,6,1.2,-,-,-,-
Fukui,-,-,-,,29,1.32,36,1.64,98,4.45,6,0.27,10,0.45,6,0.27,11,0.5,2,0.09,58,2.64,12,0.55,-,-,-,-,-,-,-,-,3,0.5,-,-,-,-
Yamanashi,2,0.05,-,,22,0.92,53,2.21,106,4.42,4,0.17,8,0.33,36,1.5,9,0.38,-,-,52,2.17,13,0.54,-,-,-,-,-,-,-,-,2,0.2,-,-,-,-
Nagano,1,0.01,-,,21,0.39,149,2.76,263,4.87,22,0.41,25,0.46,64,1.19,19,0.35,5,0.09,50,0.93,69,1.28,-,-,21,1.91,-,-,-,-,7,0.64,-,-,-,-
Gifu,-,-,3,,15,0.28,56,1.06,107,2.02,11,0.21,31,0.58,11,0.21,17,0.32,2,0.04,55,1.04,34,0.64,-,-,5,0.45,-,-,-,-,17,3.4,-,-,-,-
Shizuoka,2,0.01,4,,55,0.62,409,4.6,409,4.6,37,0.42,27,0.3,9,0.1,51,0.57,2,0.02,440,4.94,89,1,-,-,13,0.62,-,-,-,-,19,1.9,-,-,-,-
Aichi,1,0.01,5,,73,0.4,378,2.09,584,3.23,53,0.29,62,0.34,88,0.49,91,0.5,2,0.01,525,2.9,123,0.68,1,0.03,30,0.88,-,-,1,0.07,10,0.71,-,-,-,-
Mie,-,-,7,,33,0.73,59,1.31,176,3.91,8,0.18,19,0.42,38,0.84,24,0.53,2,0.04,339,7.53,8,0.18,-,-,2,0.17,-,-,2,0.22,7,0.78,2,0.22,-,-
Shiga,-,-,-,,20,0.63,59,1.84,138,4.31,12,0.38,24,0.75,2,0.06,12,0.38,-,-,172,5.38,14,0.44,-,-,3,0.38,-,-,-,-,1,0.14,-,-,-,-
Kyoto,4,0.03,1,,25,0.33,106,1.39,377,4.96,28,0.37,80,1.05,16,0.21,30,0.39,1,0.01,261,3.43,81,1.07,-,-,3,0.17,-,-,-,-,2,0.29,-,-,-,-
Osaka,4,0.01,24,,105,0.52,530,2.64,994,4.95,55,0.27,82,0.41,24,0.12,107,0.53,6,0.03,1161,5.78,355,1.77,-,-,18,0.35,1,0.06,-,-,24,1.41,1,0.06,-,-
Hyogo,4,0.02,5,,43,0.34,254,2,720,5.67,47,0.37,81,0.64,33,0.26,67,0.53,8,0.06,542,4.27,150,1.18,1,0.03,14,0.4,-,-,-,-,8,0.73,-,-,-,-
Nara,-,-,-,,13,0.38,66,1.94,138,4.06,17,0.5,8,0.24,43,1.26,27,0.79,-,-,169,4.97,68,2,-,-,-,-,-,-,1,0.17,2,0.33,-,-,-,-
Wakayama,-,-,-,,6,0.19,17,0.55,94,3.03,9,0.29,8,0.26,13,0.42,16,0.52,-,-,238,7.68,52,1.68,-,-,-,-,-,-,2,0.18,5,0.45,-,-,-,-
Tottori,-,-,2,,6,0.32,79,4.16,70,3.68,5,0.26,11,0.58,11,0.58,6,0.32,-,-,84,4.42,16,0.84,-,-,3,0.6,-,-,-,-,4,0.8,-,-,1,0.2
Shimane,1,0.03,-,,24,1.04,55,2.39,131,5.7,6,0.26,7,0.3,38,1.65,21,0.91,-,-,26,1.13,26,1.13,-,-,2,0.67,-,-,1,0.13,4,0.5,-,-,-,-
Okayama,1,0.01,4,,11,0.2,49,0.91,245,4.54,18,0.33,18,0.33,19,0.35,26,0.48,1,0.02,215,3.98,71,1.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hiroshima,1,0.01,15,,73,1.01,173,2.4,358,4.97,29,0.4,23,0.32,40,0.56,37,0.51,5,0.07,96,1.33,56,0.78,1,0.05,14,0.74,-,-,-,-,8,0.38,-,-,1,0.05
Yamaguchi,-,-,12,,14,0.29,169,3.52,267,5.56,2,0.04,24,0.5,32,0.67,26,0.54,1,0.02,88,1.83,28,0.58,-,-,3,0.33,-,-,-,-,2,0.22,-,-,-,-
Tokushima,2,0.05,-,,12,0.52,36,1.57,119,5.17,7,0.3,13,0.57,10,0.43,16,0.7,2,0.09,160,6.96,38,1.65,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,-,-,2,,17,0.61,48,1.71,127,4.54,5,0.18,21,0.75,12,0.43,13,0.46,1,0.04,106,3.79,22,0.79,-,-,5,1,-,-,-,-,10,2,-,-,-,-
Ehime,-,-,-,,21,0.57,135,3.65,271,7.32,12,0.32,17,0.46,27,0.73,19,0.51,-,-,362,9.78,25,0.68,2,0.25,14,1.75,-,-,-,-,2,0.33,-,-,1,0.17
Kochi,-,-,1,,14,0.47,54,1.8,77,2.57,15,0.5,28,0.93,7,0.23,10,0.33,4,0.13,118,3.93,18,0.6,-,-,-,-,1,0.13,3,0.38,9,1.13,-,-,2,0.25
Fukuoka,3,0.02,44,,89,0.74,369,3.08,752,6.27,54,0.45,47,0.39,57,0.48,87,0.73,4,0.03,294,2.45,226,1.88,-,-,30,1.15,2,0.13,6,0.4,31,2.07,-,-,-,-
Saga,-,-,2,,8,0.35,41,1.78,50,2.17,7,0.3,4,0.17,1,0.04,13,0.57,1,0.04,57,2.48,64,2.78,-,-,1,0.25,-,-,1,0.17,5,0.83,-,-,1,0.17
Nagasaki,-,-,7,,22,0.5,100,2.27,136,3.09,7,0.16,9,0.2,2,0.05,23,0.52,-,-,31,0.7,37,0.84,-,-,4,0.5,-,-,1,0.08,11,0.92,-,-,-,-
Kumamoto,-,-,7,,21,0.42,91,1.82,376,7.52,8,0.16,40,0.8,19,0.38,40,0.8,1,0.02,170,3.4,89,1.78,1,0.11,11,1.22,-,-,3,0.2,11,0.73,-,-,2,0.13
Oita,2,0.03,1,,14,0.39,127,3.53,360,10,18,0.5,18,0.5,4,0.11,24,0.67,2,0.06,218,6.06,15,0.42,-,-,1,0.2,-,-,-,-,13,1.18,-,-,-,-
Miyazaki,-,-,29,,15,0.42,99,2.75,217,6.03,17,0.47,24,0.67,48,1.33,35,0.97,-,-,186,5.17,97,2.69,-,-,22,3.67,-,-,1,0.14,9,1.29,-,-,-,-
Kagoshima,12,0.13,28,,45,0.82,114,2.07,297,5.4,13,0.24,215,3.91,24,0.44,34,0.62,3,0.05,91,1.65,127,2.31,-,-,13,1.86,-,-,1,0.08,4,0.33,-,-,1,0.08
Okinawa,43,0.74,59,,38,1.12,25,0.74,135,3.97,7,0.21,218,6.41,7,0.21,7,0.21,10,0.29,17,0.5,29,0.85,-,-,8,0.89,-,-,1,0.14,15,2.14,-,-,2,0.29
