"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23th week, 2014",,,,,,"Data collected as of June 11, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,-,-,2,,43,0.9,72,1.5,165,3.44,51,1.06,9,0.19,9,0.19,45,0.94,-,-,3,0.06,7,0.15,-,-,5,0.42,-,-,-,-,1,0.14,-,-,4,0.57
Gunma,9,0.09,-,,30,0.5,200,3.33,347,5.78,65,1.08,5,0.08,2,0.03,47,0.78,-,-,23,0.38,14,0.23,-,-,13,0.93,-,-,-,-,1,0.13,-,-,4,0.5
Saitama,3,0.01,1,,113,0.72,506,3.24,1075,6.89,220,1.41,57,0.37,32,0.21,109,0.7,3,0.02,75,0.48,48,0.31,2,0.05,9,0.21,-,-,-,-,4,0.4,-,-,3,0.3
Chiba,17,0.08,5,,82,0.61,315,2.35,629,4.69,147,1.1,26,0.19,31,0.23,93,0.69,2,0.01,17,0.13,66,0.49,-,-,22,0.65,-,-,1,0.11,-,-,1,0.11,2,0.22
Tokyo,8,0.02,20,,233,0.89,778,2.97,1627,6.21,370,1.41,69,0.26,90,0.34,246,0.94,2,0.01,108,0.41,94,0.36,-,-,15,0.38,-,-,3,0.12,5,0.2,-,-,-,-
Kanagawa,6,0.02,2,,113,0.55,427,2.08,1217,5.94,236,1.15,51,0.25,188,0.92,186,0.91,5,0.02,38,0.19,63,0.31,-,-,30,0.73,-,-,-,-,1,0.1,-,-,-,-
Niigata,8,0.08,29,,67,1.1,259,4.25,413,6.77,144,2.36,7,0.11,102,1.67,37,0.61,-,-,1,0.02,9,0.15,2,0.2,1,0.1,-,-,-,-,1,0.08,2,0.15,-,-
Toyama,2,0.04,-,,57,1.97,125,4.31,208,7.17,66,2.28,2,0.07,27,0.93,17,0.59,-,-,14,0.48,-,-,-,-,1,0.14,-,-,-,-,4,0.8,-,-,5,1
Ishikawa,1,0.02,2,,46,1.59,111,3.83,182,6.28,52,1.79,22,0.76,23,0.79,19,0.66,2,0.07,7,0.24,14,0.48,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-
Fukui,4,0.13,3,,61,2.77,67,3.05,274,12.45,38,1.73,3,0.14,4,0.18,15,0.68,1,0.05,33,1.5,28,1.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,7,0.18,-,,26,1.08,53,2.21,130,5.42,17,0.71,3,0.13,-,-,15,0.63,-,-,2,0.08,2,0.08,-,-,5,0.56,-,-,-,-,2,0.2,-,-,3,0.3
Nagano,19,0.22,-,,20,0.38,141,2.66,545,10.28,132,2.49,10,0.19,11,0.21,20,0.38,-,-,14,0.26,3,0.06,-,-,23,2.09,-,-,-,-,9,0.82,-,-,5,0.45
Gifu,22,0.25,-,,37,0.7,62,1.17,240,4.53,54,1.02,34,0.64,2,0.04,26,0.49,-,-,9,0.17,10,0.19,-,-,9,0.82,-,-,-,-,1,0.2,-,-,1,0.2
Shizuoka,27,0.19,7,,102,1.15,193,2.17,434,4.88,111,1.25,6,0.07,26,0.29,43,0.48,1,0.01,1,0.01,12,0.13,-,-,17,0.77,-,-,-,-,7,0.7,-,-,2,0.2
Aichi,26,0.13,3,,136,0.75,485,2.68,923,5.1,140,0.77,19,0.1,5,0.03,123,0.68,4,0.02,15,0.08,75,0.41,-,-,15,0.44,-,-,-,-,2,0.14,-,-,9,0.64
Mie,1,0.01,-,,33,0.73,84,1.87,328,7.29,59,1.31,20,0.44,6,0.13,33,0.73,-,-,18,0.4,15,0.33,-,-,4,0.33,1,0.11,1,0.11,-,-,-,-,-,-
Shiga,4,0.08,-,,24,0.75,82,2.56,277,8.66,22,0.69,7,0.22,5,0.16,13,0.41,1,0.03,27,0.84,3,0.09,-,-,-,-,-,-,-,-,2,0.29,-,-,1,0.14
Kyoto,8,0.07,4,,38,0.51,163,2.2,527,7.12,45,0.61,8,0.11,3,0.04,35,0.47,-,-,24,0.32,16,0.22,-,-,19,1.06,-,-,-,-,-,-,-,-,-,-
Osaka,32,0.1,34,,248,1.25,601,3.04,1412,7.13,278,1.4,49,0.25,18,0.09,147,0.74,3,0.02,152,0.77,42,0.21,-,-,18,0.35,-,-,-,-,7,0.41,-,-,8,0.47
Hyogo,13,0.07,7,,148,1.15,180,1.4,1174,9.1,164,1.27,27,0.21,10,0.08,60,0.47,-,-,55,0.43,42,0.33,-,-,54,1.54,1,0.08,-,-,4,0.33,-,-,2,0.17
Nara,3,0.06,-,,37,1.09,78,2.29,205,6.03,34,1,10,0.29,5,0.15,17,0.5,-,-,16,0.47,2,0.06,-,-,8,0.89,1,0.17,1,0.17,-,-,-,-,2,0.33
Wakayama,7,0.14,4,,13,0.42,38,1.23,153,4.94,30,0.97,7,0.23,-,-,16,0.52,1,0.03,18,0.58,5,0.16,-,-,2,0.5,-,-,-,-,6,0.55,-,-,1,0.09
Tottori,3,0.1,-,,30,1.58,65,3.42,162,8.53,18,0.95,2,0.11,-,-,11,0.58,-,-,9,0.47,8,0.42,-,-,2,0.67,-,-,1,0.2,1,0.2,-,-,3,0.6
Shimane,3,0.08,1,,28,1.22,114,4.96,221,9.61,24,1.04,3,0.13,-,-,13,0.57,-,-,10,0.43,3,0.13,-,-,-,-,-,-,-,-,2,0.25,-,-,6,0.75
Okayama,15,0.18,-,,40,0.74,92,1.7,414,7.67,66,1.22,6,0.11,4,0.07,32,0.59,-,-,24,0.44,4,0.07,-,-,13,1.08,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,20,0.18,4,,87,1.23,186,2.62,530,7.46,82,1.15,6,0.08,2,0.03,39,0.55,1,0.01,30,0.42,54,0.76,-,-,14,0.74,-,-,1,0.05,2,0.1,-,-,2,0.1
Yamaguchi,10,0.15,1,,21,0.45,185,3.94,417,8.87,54,1.15,27,0.57,-,-,46,0.98,1,0.02,106,2.26,10,0.21,-,-,11,1.22,-,-,-,-,1,0.13,-,-,1,0.13
Tokushima,4,0.11,2,,10,0.43,16,0.7,180,7.83,13,0.57,1,0.04,-,-,20,0.87,3,0.13,26,1.13,1,0.04,-,-,-,-,-,-,-,-,2,0.29,-,-,1,0.14
Kagawa,4,0.08,-,,14,0.47,77,2.57,246,8.2,41,1.37,1,0.03,-,-,12,0.4,-,-,13,0.43,2,0.07,-,-,3,0.6,1,0.2,1,0.2,-,-,-,-,2,0.4
Ehime,14,0.23,3,,26,0.7,72,1.95,535,14.46,67,1.81,4,0.11,1,0.03,35,0.95,3,0.08,3,0.08,7,0.19,-,-,11,1.38,-,-,-,-,-,-,-,-,1,0.17
Kochi,5,0.1,-,,12,0.4,28,0.93,110,3.67,36,1.2,-,-,-,-,16,0.53,-,-,14,0.47,38,1.27,-,-,1,0.33,-,-,1,0.13,6,0.75,1,0.13,7,0.88
Fukuoka,7,0.04,5,,105,0.88,527,4.39,1020,8.5,248,2.07,186,1.55,1,0.01,124,1.03,12,0.1,138,1.15,125,1.04,-,-,8,0.31,1,0.07,1,0.07,1,0.07,-,-,1,0.07
Saga,-,-,1,,12,0.52,58,2.52,107,4.65,29,1.26,4,0.17,-,-,16,0.7,-,-,39,1.7,37,1.61,-,-,2,0.5,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,-,-,-,,17,0.39,114,2.59,231,5.25,60,1.36,23,0.52,1,0.02,24,0.55,9,0.2,46,1.05,18,0.41,-,-,2,0.25,-,-,-,-,4,0.33,-,-,5,0.42
Kumamoto,21,0.26,-,,21,0.42,112,2.24,411,8.22,67,1.34,66,1.32,2,0.04,39,0.78,5,0.1,164,3.28,15,0.3,-,-,21,2.33,-,-,3,0.2,2,0.13,-,-,7,0.47
Oita,-,-,1,,32,0.89,92,2.56,389,10.81,49,1.36,144,4,-,-,44,1.22,4,0.11,64,1.78,50,1.39,-,-,3,0.6,-,-,-,-,4,0.36,-,-,1,0.09
Miyazaki,18,0.31,-,,55,1.53,101,2.81,360,10,77,2.14,114,3.17,-,-,51,1.42,3,0.08,59,1.64,5,0.14,-,-,6,1,-,-,-,-,-,-,-,-,2,0.29
Kagoshima,67,0.72,9,,100,1.82,166,3.02,301,5.47,117,2.13,125,2.27,4,0.07,40,0.73,1,0.02,82,1.49,13,0.24,-,-,6,0.86,-,-,1,0.08,-,-,-,-,-,-
Okinawa,307,5.29,33,,9,0.26,45,1.32,71,2.09,45,1.32,12,0.35,-,-,12,0.35,3,0.09,6,0.18,22,0.65,-,-,7,0.7,-,-,-,-,2,0.29,-,-,5,0.71
