"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3rd week, 2017",,,,,,"Data collected as of January 25, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tottori,568,19.59,2,,3,0.16,112,5.89,77,4.05,22,1.16,2,0.11,-,-,7,0.37,-,-,-,-,10,0.53,-,-,5,1,-,-,1,0.2,2,0.4,-,-,-,-
Shimane,775,20.39,7,,7,0.3,58,2.52,171,7.43,4,0.17,2,0.09,19,0.83,24,1.04,1,0.04,-,-,27,1.17,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Okayama,2871,34.18,14,,34,0.63,36,0.67,345,6.39,6,0.11,18,0.33,7,0.13,12,0.22,1,0.02,2,0.04,17,0.31,-,-,-,-,-,-,1,0.2,6,1.2,1,0.2,-,-
Hiroshima,3899,33.9,56,,32,0.44,101,1.4,335,4.65,33,0.46,16,0.22,15,0.21,23,0.32,-,-,1,0.01,17,0.24,-,-,18,0.95,-,-,-,-,9,0.43,-,-,1,0.05
Yamaguchi,2091,30.75,43,,20,0.42,80,1.67,216,4.5,18,0.38,16,0.33,12,0.25,31,0.65,-,-,-,-,59,1.23,-,-,3,0.33,1,0.11,-,-,8,0.89,-,-,1,0.11
Tokushima,1112,30.05,29,,9,0.39,29,1.26,181,7.87,5,0.22,8,0.35,5,0.22,11,0.48,1,0.04,1,0.04,15,0.65,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,1112,23.66,10,,16,0.57,44,1.57,252,9,10,0.36,6,0.21,4,0.14,13,0.46,-,-,6,0.21,28,1,-,-,3,0.6,-,-,-,-,7,1.4,-,-,-,-
Ehime,1796,29.44,20,,8,0.22,81,2.19,502,13.57,10,0.27,9,0.24,13,0.35,14,0.38,-,-,1,0.03,25,0.68,-,-,8,1,-,-,-,-,2,0.33,-,-,-,-
Kochi,1380,28.75,25,,2,0.07,48,1.6,261,8.7,10,0.33,4,0.13,10,0.33,5,0.17,-,-,-,-,9,0.3,-,-,3,1,-,-,-,-,5,0.63,1,0.13,1,0.13
Fukuoka,6789,34.29,69,,47,0.39,354,2.95,1477,12.31,75,0.63,71,0.59,4,0.03,77,0.64,3,0.03,6,0.05,76,0.63,-,-,12,0.46,1,0.07,1,0.07,4,0.27,-,-,-,-
Saga,1252,32.1,22,,19,0.83,58,2.52,173,7.52,2,0.09,22,0.96,-,-,15,0.65,-,-,1,0.04,6,0.26,-,-,5,1.25,1,0.17,-,-,-,-,-,-,-,-
Nagasaki,1353,19.33,12,,5,0.11,165,3.75,368,8.36,13,0.3,23,0.52,3,0.07,25,0.57,3,0.07,-,-,31,0.7,-,-,4,0.5,-,-,-,-,6,0.5,-,-,-,-
Kumamoto,2167,27.09,25,,15,0.3,88,1.76,800,16,35,0.7,62,1.24,1,0.02,22,0.44,-,-,11,0.22,28,0.56,-,-,15,1.67,-,-,-,-,6,0.4,-,-,1,0.07
Oita,2065,35.6,14,,10,0.28,117,3.25,916,25.44,24,0.67,2,0.06,-,-,18,0.5,-,-,1,0.03,23,0.64,-,-,1,0.2,-,-,-,-,5,0.45,-,-,1,0.09
Miyazaki,2509,42.53,35,,23,0.64,68,1.89,548,15.22,36,1,32,0.89,36,1,27,0.75,-,-,-,-,10,0.28,-,-,7,1.4,-,-,-,-,1,0.14,-,-,2,0.29
Kagoshima,2273,24.44,34,,24,0.44,69,1.25,647,11.76,33,0.6,60,1.09,3,0.05,17,0.31,-,-,9,0.16,117,2.13,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
Okinawa,1237,21.33,9,,8,0.24,30,0.88,169,4.97,14,0.41,-,-,-,-,8,0.24,1,0.03,2,0.06,1,0.03,-,-,5,0.56,-,-,1,0.14,6,0.86,-,-,-,-
