"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2014",,,,,,"Data collected as of March 26, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,91954,18.59,612,,974,0.31,5767,1.83,18495,5.87,2772,0.88,257,0.08,339,0.11,1309,0.42,33,0.01,44,0.01,630,0.2,14,0.02,318,0.46,4,0.01,14,0.03,82,0.17,11,0.02,133,0.28
Hokkaido,5009,22.07,26,,63,0.44,401,2.8,321,2.24,136,0.95,7,0.05,-,-,41,0.29,-,-,-,-,9,0.06,-,-,13,0.45,-,-,-,-,2,0.09,-,-,7,0.3
Aomori,1781,27.83,7,,6,0.15,71,1.73,127,3.1,33,0.8,-,-,4,0.1,13,0.32,1,0.02,-,-,4,0.1,-,-,7,0.64,-,-,-,-,9,1.5,-,-,6,1
Iwate,2158,33.72,1,,9,0.23,111,2.78,258,6.45,28,0.7,-,-,3,0.08,10,0.25,-,-,-,-,8,0.2,-,-,5,0.36,-,-,-,-,2,0.11,-,-,9,0.47
Miyagi,2736,29.42,11,,5,0.09,140,2.41,302,5.21,34,0.59,-,-,32,0.55,27,0.47,-,-,-,-,11,0.19,-,-,1,0.08,-,-,-,-,7,0.58,-,-,1,0.08
Akita,992,18.04,1,,5,0.14,25,0.71,139,3.97,24,0.69,-,-,3,0.09,9,0.26,-,-,-,-,4,0.11,-,-,1,0.14,-,-,-,-,2,0.25,-,-,2,0.25
Yamagata,1120,23.33,1,,6,0.2,159,5.3,251,8.37,15,0.5,-,-,1,0.03,14,0.47,-,-,-,-,5,0.17,-,-,3,0.38,-,-,-,-,2,0.2,-,-,4,0.4
Fukushima,2095,27.57,18,,11,0.24,90,2,169,3.76,24,0.53,-,-,2,0.04,20,0.44,-,-,-,-,21,0.47,-,-,9,0.75,-,-,-,-,2,0.29,-,-,2,0.29
Ibaraki,2162,18.02,2,,16,0.21,128,1.71,517,6.89,41,0.55,-,-,3,0.04,10,0.13,-,-,2,0.03,5,0.07,-,-,11,0.65,-,-,1,0.08,-,-,-,-,5,0.38
Tochigi,1337,17.59,3,,4,0.08,39,0.81,104,2.17,27,0.56,1,0.02,5,0.1,34,0.71,-,-,-,-,5,0.1,1,0.08,6,0.5,-,-,-,-,4,0.57,1,0.14,2,0.29
Gunma,1582,16.14,3,,15,0.25,132,2.2,195,3.25,34,0.57,-,-,2,0.03,22,0.37,-,-,1,0.02,10,0.17,-,-,15,1.07,-,-,-,-,4,0.5,-,-,3,0.38
Saitama,4412,17.79,13,,40,0.25,329,2.08,659,4.17,136,0.86,11,0.07,13,0.08,72,0.46,-,-,-,-,34,0.22,2,0.05,11,0.27,-,-,-,-,1,0.1,2,0.2,1,0.1
Chiba,3719,17.63,10,,25,0.19,257,1.93,587,4.41,111,0.83,8,0.06,12,0.09,54,0.41,1,0.01,1,0.01,47,0.35,1,0.03,13,0.38,-,-,1,0.11,3,0.33,-,-,4,0.44
Tokyo,6102,14.77,33,,46,0.18,489,1.88,1225,4.71,161,0.62,7,0.03,31,0.12,95,0.37,6,0.02,2,0.01,25,0.1,2,0.05,8,0.22,-,-,-,-,2,0.08,-,-,7,0.28
Kanagawa,4531,13.41,20,,31,0.15,249,1.19,984,4.71,182,0.87,-,-,58,0.28,91,0.44,1,0,-,-,27,0.13,-,-,38,0.84,-,-,-,-,3,0.3,1,0.1,7,0.7
Niigata,2525,26.3,43,,28,0.46,263,4.31,473,7.75,77,1.26,1,0.02,81,1.33,30,0.49,-,-,-,-,5,0.08,-,-,-,-,-,-,-,-,1,0.08,3,0.23,-,-
Toyama,1084,22.58,8,,25,0.86,99,3.41,207,7.14,24,0.83,-,-,21,0.72,8,0.28,-,-,1,0.03,1,0.03,-,-,8,1.14,-,-,-,-,5,1,-,-,-,-
Ishikawa,1178,24.54,5,,25,0.86,83,2.86,135,4.66,108,3.72,11,0.38,5,0.17,4,0.14,-,-,1,0.03,13,0.45,-,-,2,0.29,-,-,1,0.2,-,-,-,-,-,-
Fukui,1279,39.97,7,,16,0.73,49,2.23,235,10.68,59,2.68,-,-,2,0.09,3,0.14,-,-,-,-,10,0.45,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Yamanashi,818,20.45,8,,4,0.17,45,1.88,101,4.21,11,0.46,-,-,-,-,5,0.21,-,-,-,-,2,0.08,-,-,-,-,-,-,-,-,-,-,1,0.1,1,0.1
Nagano,2136,24.55,3,,8,0.15,94,1.74,290,5.37,40,0.74,1,0.02,2,0.04,11,0.2,-,-,-,-,2,0.04,-,-,5,0.45,-,-,-,-,4,0.36,-,-,4,0.36
Gifu,1740,20,3,,13,0.25,56,1.06,257,4.85,21,0.4,4,0.08,-,-,19,0.36,-,-,-,-,6,0.11,-,-,3,0.27,-,-,-,-,1,0.2,-,-,1,0.2
Shizuoka,2780,20,20,,28,0.31,92,1.03,432,4.85,88,0.99,1,0.01,6,0.07,40,0.45,-,-,-,-,10,0.11,-,-,7,0.32,-,-,1,0.1,1,0.1,-,-,2,0.2
Aichi,3947,20.24,22,,56,0.31,221,1.22,905,5,78,0.43,7,0.04,1,0.01,70,0.39,2,0.01,-,-,45,0.25,-,-,12,0.35,-,-,1,0.07,7,0.5,1,0.07,7,0.5
Mie,1421,19.74,7,,21,0.47,59,1.31,278,6.18,57,1.27,1,0.02,1,0.02,24,0.53,-,-,1,0.02,7,0.16,-,-,4,0.33,-,-,1,0.11,1,0.11,-,-,-,-
Shiga,723,13.64,-,,10,0.31,58,1.81,200,6.25,20,0.63,9,0.28,1,0.03,8,0.25,-,-,-,-,8,0.25,-,-,-,-,-,-,-,-,-,-,-,-,3,0.43
