"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2016",,,,,,"Data collected as of November 24, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,6843,1.38,3499,,984,0.31,7000,2.22,41442,13.12,1598,0.51,2300,0.73,378,0.12,1369,0.43,34,0.01,453,0.14,3046,0.96,-,-,490,0.71,7,0.01,20,0.04,624,1.32,9,0.02,20,0.04
Hokkaido,660,2.92,219,,69,0.49,677,4.77,537,3.78,126,0.89,56,0.39,19,0.13,44,0.31,1,0.01,26,0.18,114,0.8,-,-,4,0.14,-,-,-,-,30,1.3,-,-,-,-
Aomori,14,0.22,41,,17,0.4,58,1.38,204,4.86,10,0.24,13,0.31,10,0.24,24,0.57,-,-,9,0.21,13,0.31,-,-,7,0.64,-,-,-,-,7,1.17,-,-,-,-
Iwate,169,2.6,45,,25,0.63,102,2.55,176,4.4,11,0.28,7,0.18,3,0.08,11,0.28,-,-,3,0.08,25,0.63,-,-,4,0.29,-,-,1,0.05,16,0.84,-,-,-,-
Miyagi,153,1.61,48,,6,0.1,162,2.75,1809,30.66,22,0.37,37,0.63,3,0.05,29,0.49,1,0.02,5,0.08,15,0.25,-,-,-,-,-,-,-,-,14,1.17,-,-,4,0.33
Akita,58,1.07,44,,16,0.46,69,1.97,121,3.46,6,0.17,2,0.06,2,0.06,10,0.29,-,-,8,0.23,7,0.2,-,-,-,-,-,-,-,-,18,2.25,-,-,-,-
Yamagata,23,0.48,73,,9,0.3,221,7.37,476,15.87,36,1.2,8,0.27,1,0.03,18,0.6,1,0.03,14,0.47,57,1.9,-,-,3,0.38,-,-,-,-,9,0.9,-,-,-,-
Fukushima,133,1.73,133,,16,0.35,102,2.22,319,6.93,23,0.5,22,0.48,18,0.39,29,0.63,-,-,7,0.15,9,0.2,-,-,4,0.33,-,-,-,-,9,1.29,-,-,-,-
Ibaraki,160,1.33,52,,11,0.15,143,1.91,868,11.57,57,0.76,57,0.76,12,0.16,21,0.28,-,-,5,0.07,25,0.33,-,-,20,1.18,-,-,1,0.08,25,1.92,-,-,-,-
Tochigi,418,5.5,48,,7,0.15,70,1.46,645,13.44,18,0.38,27,0.56,5,0.1,24,0.5,-,-,8,0.17,17,0.35,-,-,13,1.08,-,-,1,0.14,14,2,1,0.14,-,-
Gunma,199,2.09,21,,22,0.38,143,2.47,544,9.38,12,0.21,30,0.52,6,0.1,17,0.29,-,-,11,0.19,31,0.53,-,-,20,1.43,1,0.13,-,-,17,2.13,-,-,-,-
Saitama,423,1.7,73,,27,0.17,414,2.62,2568,16.25,116,0.73,99,0.63,15,0.09,93,0.59,-,-,6,0.04,132,0.84,-,-,25,0.61,-,-,1,0.1,16,1.6,1,0.1,3,0.3
Chiba,260,1.21,32,,21,0.16,440,3.26,2227,16.5,59,0.44,146,1.08,15,0.11,54,0.4,1,0.01,7,0.05,51,0.38,-,-,28,0.82,-,-,2,0.22,22,2.44,-,-,-,-
Tokyo,652,1.57,134,,77,0.29,544,2.07,5322,20.24,129,0.49,197,0.75,17,0.06,142,0.54,4,0.02,50,0.19,181,0.69,-,-,13,0.33,-,-,2,0.08,32,1.28,1,0.04,2,0.08
Kanagawa,439,1.31,57,,39,0.18,328,1.55,4126,19.55,134,0.64,114,0.54,22,0.1,104,0.49,-,-,13,0.06,223,1.06,-,-,84,1.79,-,-,-,-,9,1,-,-,-,-
Niigata,94,1.02,125,,24,0.41,150,2.59,337,5.81,30,0.52,8,0.14,11,0.19,27,0.47,1,0.02,3,0.05,163,2.81,-,-,3,0.3,-,-,-,-,11,0.85,4,0.31,-,-
Toyama,94,1.96,50,,7,0.24,42,1.45,268,9.24,14,0.48,5,0.17,1,0.03,9,0.31,1,0.03,4,0.14,105,3.62,-,-,3,0.43,-,-,-,-,16,3.2,-,-,-,-
Ishikawa,110,2.29,22,,17,0.59,59,2.03,374,12.9,15,0.52,15,0.52,2,0.07,13,0.45,-,-,1,0.03,22,0.76,-,-,-,-,-,-,-,-,12,2.4,-,-,-,-
Fukui,112,3.5,53,,21,0.95,38,1.73,182,8.27,16,0.73,8,0.36,1,0.05,7,0.32,3,0.14,1,0.05,26,1.18,-,-,1,0.33,1,0.17,-,-,12,2,-,-,-,-
Yamanashi,55,1.34,25,,2,0.08,39,1.63,195,8.13,8,0.33,19,0.79,3,0.13,6,0.25,-,-,1,0.04,32,1.33,-,-,3,0.33,-,-,-,-,15,1.5,-,-,-,-
Nagano,99,1.14,95,,10,0.19,119,2.2,290,5.37,18,0.33,29,0.54,2,0.04,19,0.35,1,0.02,19,0.35,102,1.89,-,-,8,0.73,1,0.09,-,-,20,1.82,-,-,1,0.09
Gifu,88,1.01,65,,8,0.15,44,0.83,295,5.57,17,0.32,24,0.45,-,-,11,0.21,1,0.02,2,0.04,55,1.04,-,-,4,0.36,-,-,1,0.2,11,2.2,-,-,-,-
Shizuoka,119,0.86,116,,14,0.16,442,4.97,1007,11.31,38,0.43,65,0.73,8,0.09,37,0.42,-,-,3,0.03,53,0.6,-,-,16,0.76,-,-,-,-,25,2.5,1,0.1,-,-
Aichi,271,1.39,228,,38,0.21,255,1.41,1970,10.88,70,0.39,91,0.5,20,0.11,80,0.44,2,0.01,14,0.08,86,0.48,-,-,17,0.5,-,-,-,-,27,1.93,-,-,1,0.07
Mie,15,0.21,33,,17,0.38,64,1.42,1121,24.91,19,0.42,17,0.38,12,0.27,26,0.58,-,-,1,0.02,11,0.24,-,-,2,0.17,-,-,1,0.11,10,1.11,-,-,-,-
Shiga,60,1.13,28,,2,0.06,49,1.53,265,8.28,14,0.44,25,0.78,-,-,13,0.41,-,-,3,0.09,29,0.91,-,-,1,0.13,-,-,-,-,2,0.29,-,-,-,-
Kyoto,58,0.47,86,,45,0.59,69,0.91,936,12.32,19,0.25,34,0.45,2,0.03,26,0.34,-,-,13,0.17,74,0.97,-,-,5,0.28,-,-,-,-,6,0.86,-,-,-,-
