"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2017",,,,,,"Data collected as of April 19, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,19730,3.98,817,,1004,0.32,6969,2.2,19042,6.02,1018,0.32,814,0.26,236,0.07,1473,0.47,27,0.01,130,0.04,1830,0.58,10,0.01,368,0.53,7,0.01,16,0.03,87,0.18,8,0.02,374,0.79
Hokkaido,1473,6.61,57,,59,0.42,495,3.51,441,3.13,46,0.33,2,0.01,6,0.04,35,0.25,2,0.01,-,-,41,0.29,-,-,3,0.11,-,-,1,0.05,1,0.05,-,-,13,0.59
Aomori,255,3.92,1,,17,0.4,90,2.14,139,3.31,9,0.21,9,0.21,5,0.12,29,0.69,-,-,4,0.1,9,0.21,-,-,3,0.27,-,-,-,-,5,0.83,-,-,5,0.83
Iwate,249,3.83,4,,36,0.9,123,3.08,127,3.18,8,0.2,-,-,2,0.05,19,0.48,-,-,-,-,40,1,-,-,7,0.5,1,0.05,-,-,1,0.05,-,-,9,0.47
Miyagi,306,3.22,18,,29,0.49,106,1.8,278,4.71,16,0.27,-,-,3,0.05,33,0.56,1,0.02,-,-,16,0.27,-,-,-,-,-,-,-,-,1,0.08,-,-,3,0.25
Akita,296,5.48,5,,1,0.03,54,1.54,100,2.86,6,0.17,30,0.86,3,0.09,8,0.23,-,-,-,-,7,0.2,-,-,-,-,-,-,-,-,4,0.5,1,0.13,2,0.25
Yamagata,291,6.19,11,,4,0.13,202,6.73,138,4.6,9,0.3,-,-,6,0.2,20,0.67,-,-,-,-,16,0.53,-,-,-,-,-,-,1,0.1,3,0.3,-,-,2,0.2
Fukushima,589,7.65,12,,12,0.26,120,2.61,172,3.74,8,0.17,-,-,11,0.24,36,0.78,1,0.02,-,-,15,0.33,-,-,15,1.25,-,-,-,-,1,0.14,2,0.29,14,2
Ibaraki,352,2.93,4,,12,0.16,160,2.13,397,5.29,13,0.17,2,0.03,6,0.08,25,0.33,-,-,-,-,9,0.12,-,-,15,0.88,-,-,-,-,-,-,-,-,20,1.54
