"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2017",,,,,,"Data collected as of November 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,2588,0.52,2788,,1984,0.63,6914,2.19,13475,4.27,1399,0.44,4439,1.41,225,0.07,1371,0.43,42,0.01,766,0.24,1188,0.38,6,0.01,589,0.85,19,0.04,24,0.05,247,0.52,4,0.01,5,0.01
Hokkaido,96,0.43,126,,469,3.37,495,3.56,287,2.06,76,0.55,92,0.66,2,0.01,44,0.32,5,0.04,15,0.11,12,0.09,-,-,15,0.52,-,-,1,0.04,16,0.7,-,-,1,0.04
Aomori,15,0.23,33,,8,0.19,60,1.43,99,2.36,28,0.67,119,2.83,2,0.05,16,0.38,-,-,16,0.38,32,0.76,-,-,3,0.27,-,-,-,-,9,1.5,-,-,-,-
Iwate,11,0.17,29,,17,0.43,124,3.1,94,2.35,11,0.28,74,1.85,12,0.3,17,0.43,-,-,14,0.35,55,1.38,-,-,5,0.36,-,-,-,-,26,1.37,-,-,-,-
Miyagi,96,1.01,39,,25,0.42,110,1.86,353,5.98,28,0.47,159,2.69,13,0.22,32,0.54,-,-,4,0.07,4,0.07,-,-,5,0.42,-,-,-,-,8,0.67,-,-,-,-
Akita,2,0.04,31,,16,0.46,31,0.89,64,1.83,14,0.4,23,0.66,4,0.11,9,0.26,-,-,3,0.09,7,0.2,-,-,4,0.57,-,-,-,-,24,3,-,-,-,-
Yamagata,6,0.13,27,,58,1.93,130,4.33,119,3.97,18,0.6,75,2.5,19,0.63,15,0.5,-,-,11,0.37,14,0.47,-,-,2,0.25,-,-,-,-,11,1.1,-,-,-,-
Fukushima,24,0.31,52,,9,0.2,67,1.46,139,3.02,10,0.22,127,2.76,6,0.13,27,0.59,1,0.02,29,0.63,18,0.39,-,-,5,0.42,-,-,1,0.14,2,0.29,1,0.14,-,-
Ibaraki,29,0.24,27,,24,0.32,166,2.21,336,4.48,31,0.41,191,2.55,2,0.03,23,0.31,-,-,25,0.33,10,0.13,-,-,19,1.12,-,-,-,-,6,0.46,-,-,-,-
Tochigi,49,0.64,38,,9,0.19,66,1.38,118,2.46,28,0.58,111,2.31,12,0.25,27,0.56,-,-,-,-,10,0.21,-,-,6,0.5,-,-,-,-,4,0.57,-,-,-,-
Gunma,17,0.18,21,,29,0.5,167,2.88,192,3.31,29,0.5,73,1.26,10,0.17,33,0.57,-,-,18,0.31,37,0.64,-,-,21,1.5,-,-,-,-,14,1.75,-,-,-,-
Saitama,198,0.78,78,,117,0.72,478,2.95,837,5.17,89,0.55,290,1.79,10,0.06,81,0.5,-,-,55,0.34,34,0.21,2,0.05,50,1.28,-,-,3,0.3,7,0.7,-,-,-,-
Chiba,139,0.65,50,,64,0.47,392,2.9,485,3.59,63,0.47,219,1.62,3,0.02,58,0.43,2,0.01,29,0.21,29,0.21,1,0.03,13,0.37,1,0.11,2,0.22,7,0.78,-,-,-,-
Tokyo,226,0.54,85,,165,0.63,696,2.66,1382,5.27,156,0.6,368,1.4,27,0.1,138,0.53,1,0,72,0.27,48,0.18,-,-,26,0.67,1,0.04,-,-,11,0.44,1,0.04,-,-
Kanagawa,123,0.36,61,,124,0.58,479,2.24,923,4.31,139,0.65,399,1.86,46,0.21,97,0.45,2,0.01,48,0.22,64,0.3,-,-,106,2.08,-,-,3,0.3,1,0.1,-,-,-,-
Niigata,95,1.06,63,,48,0.84,96,1.68,139,2.44,36,0.63,95,1.67,4,0.07,25,0.44,-,-,71,1.25,47,0.82,2,0.2,11,1.1,-,-,-,-,3,0.23,-,-,-,-
