"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2017",,,,,,"Data collected as of November 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,17846,234.82,1480,30.83,754,15.71,2641,55.02,5139,107.06,732,15.25,4739,98.73,117,2.44,1037,21.6,2,0.04,531,11.06,563,11.73,1,0.08,485,40.42,5,0.71,8,1.14,118,16.86,2,0.29,89,12.71
Gunma,23793,253.12,1697,29.77,1118,19.61,6662,116.88,13154,230.77,670,11.75,4435,77.81,388,6.81,1205,21.14,4,0.07,1817,31.88,1745,30.61,2,0.15,590,45.38,2,0.25,5,0.63,270,33.75,-,-,316,39.5
Saitama,85683,340.01,5241,32.76,4410,27.56,19424,121.4,40780,254.88,3003,18.77,20094,125.59,671,4.19,3745,23.41,48,0.3,4498,28.11,2762,17.26,58,1.45,1734,43.35,12,1.2,39,3.9,123,12.3,10,1,111,11.1
Chiba,69409,325.86,3226,24.07,2940,21.94,17080,127.46,27264,203.46,2062,15.39,12579,93.87,355,2.65,2649,19.77,54,0.4,5247,39.16,1518,11.33,28,0.82,1260,37.06,25,2.78,34,3.78,180,20,1,0.11,103,11.44
Tokyo,108868,264.89,8219,31.73,6063,23.41,24501,94.6,65848,254.24,3955,15.27,31751,122.59,1121,4.33,6176,23.85,91,0.35,6660,25.71,2683,10.36,10,0.26,1012,26.63,37,1.48,38,1.52,212,8.48,39,1.56,232,9.28
Kanagawa,98553,289.01,5699,26.63,3523,16.46,20561,96.08,47483,221.88,3843,17.96,26511,123.88,888,4.15,4869,22.75,42,0.2,5755,26.89,3860,18.04,40,0.8,3300,66,7,0.7,34,3.4,127,12.7,-,-,213,21.3
Niigata,26370,293,3714,65.16,1762,30.91,5625,98.68,13040,228.77,902,15.82,8111,142.3,276,4.84,1079,18.93,52,0.91,1653,29,3987,69.95,17,1.7,395,39.5,12,0.92,15,1.15,203,15.62,31,2.38,80,6.15
Toyama,10711,223.15,1369,47.21,697,24.03,2007,69.21,7690,265.17,315,10.86,2988,103.03,26,0.9,465,16.03,2,0.07,598,20.62,1102,38,6,0.86,268,38.29,2,0.4,5,1,63,12.6,6,1.2,58,11.6
Ishikawa,16056,334.5,1453,50.1,819,28.24,2999,103.41,8524,293.93,466,16.07,3678,126.83,115,3.97,577,19.9,9,0.31,577,19.9,192,6.62,-,-,201,28.71,1,0.2,9,1.8,157,31.4,-,-,87,17.4
Fukui,11916,372.38,1203,54.68,441,20.05,2398,109,7050,320.45,336,15.27,3597,163.5,21,0.95,351,15.95,27,1.23,506,23,315,14.32,1,0.33,13,4.33,19,3.17,7,1.17,61,10.17,10,1.67,70,11.67
Yamanashi,10673,260.32,523,21.79,911,37.96,2493,103.88,4964,206.83,219,9.13,2295,95.63,51,2.13,306,12.75,70,2.92,303,12.63,643,26.79,1,0.11,332,36.89,10,1,10,1,131,13.1,4,0.4,56,5.6
Nagano,27938,324.86,1205,22.74,421,7.94,5110,96.42,13499,254.7,781,14.74,6769,127.72,156,2.94,772,14.57,28,0.53,1206,22.75,4022,75.89,13,1.3,160,16,3,0.27,2,0.18,181,16.45,-,-,142,12.91
Gifu,22653,263.41,1538,29.58,821,15.79,2203,42.37,7364,141.62,475,9.13,4344,83.54,70,1.35,653,12.56,18,0.35,641,12.33,1452,27.92,-,-,213,19.36,1,0.2,12,2.4,170,34,-,-,90,18
Shizuoka,39123,281.46,3089,34.71,1801,20.24,9658,108.52,20338,228.52,934,10.49,9093,102.17,286,3.21,1383,15.54,21,0.24,1206,13.55,1582,17.78,10,0.48,636,30.29,13,1.3,35,3.5,182,18.2,47,4.7,75,7.5
Aichi,66297,339.98,5412,29.74,3099,17.03,12678,69.66,32622,179.24,2334,12.82,17959,98.68,367,2.02,2791,15.34,45,0.25,2518,13.84,2263,12.43,6,0.17,751,21.46,12,0.8,27,1.8,309,20.6,7,0.47,199,13.27
Mie,19347,268.71,2187,48.6,1403,31.18,2914,64.76,9642,214.27,603,13.4,5327,118.38,106,2.36,981,21.8,22,0.49,1269,28.2,685,15.22,8,0.67,58,4.83,21,2.33,28,3.11,106,11.78,12,1.33,19,2.11
Shiga,12136,233.38,635,20.48,521,16.81,1541,49.71,6979,225.13,616,19.87,3706,119.55,24,0.77,546,17.61,6,0.19,961,31,743,23.97,1,0.13,69,8.63,5,0.71,18,2.57,42,6,1,0.14,16,2.29
Kyoto,28080,226.45,1791,23.57,1482,19.5,4884,64.26,15700,206.58,702,9.24,5888,77.47,76,1,1162,15.29,24,0.32,1358,17.87,1153,15.17,6,0.35,277,16.29,3,0.43,5,0.71,59,8.43,-,-,69,9.86
Osaka,67956,221.36,9743,48.96,4568,22.95,18226,91.59,44722,224.73,3239,16.28,21608,108.58,384,1.93,4098,20.59,93,0.47,4713,23.68,4674,23.49,39,0.75,925,17.79,15,0.94,39,2.44,269,16.81,3,0.19,232,14.5
Hyogo,45436,229.47,5022,39.23,3302,25.8,7959,62.18,34890,272.58,1824,14.25,14808,115.69,531,4.15,2236,17.47,43,0.34,3265,25.51,3202,25.02,15,0.43,718,20.51,29,2.23,46,3.54,156,12,11,0.85,163,12.54
Nara,10358,191.81,1638,48.18,1045,30.74,3006,88.41,6248,183.76,579,17.03,3091,90.91,98,2.88,740,21.76,9,0.26,636,18.71,804,23.65,2,0.2,260,26,18,3,27,4.5,120,20,1,0.17,52,8.67
Wakayama,8466,172.78,1100,36.67,511,17.03,1009,33.63,5094,169.8,387,12.9,2376,79.2,38,1.27,564,18.8,11,0.37,594,19.8,1803,60.1,14,3.5,108,27,4,0.4,22,2.2,98,9.8,6,0.6,71,7.1
Tottori,6035,208.1,837,44.05,557,29.32,4543,239.11,4159,218.89,372,19.58,1959,103.11,31,1.63,345,18.16,27,1.42,600,31.58,847,44.58,2,0.4,227,45.4,9,1.8,25,5,63,12.6,-,-,74,14.8
Shimane,7452,201.41,1082,49.18,353,16.05,2510,114.09,5153,234.23,233,10.59,1802,81.91,220,10,610,27.73,13,0.59,438,19.91,1243,56.5,-,-,7,2.33,3,0.38,19,2.38,63,7.88,1,0.13,47,5.88
Okayama,22138,263.55,1461,27.06,884,16.37,2529,46.83,14077,260.69,598,11.07,5064,93.78,108,2,954,17.67,19,0.35,1068,19.78,762,14.11,10,0.83,386,32.17,2,0.4,4,0.8,55,11,1,0.2,36,7.2
Hiroshima,27394,240.3,3087,43.48,1731,24.38,7053,99.34,15235,214.58,974,13.72,7401,104.24,228,3.21,1201,16.92,46,0.65,1100,15.49,1017,14.32,9,0.47,691,36.37,7,0.35,10,0.5,147,7.35,2,0.1,109,5.45
Yamaguchi,19778,290.85,2476,51.58,986,20.54,4488,93.5,8775,182.81,594,12.38,4704,98,138,2.88,1120,23.33,33,0.69,2145,44.69,2743,57.15,-,-,451,50.11,6,0.67,4,0.44,131,14.56,1,0.11,90,10
Tokushima,8517,230.19,1822,79.22,587,25.52,1861,80.91,5441,236.57,255,11.09,1822,79.22,88,3.83,731,31.78,11,0.48,680,29.57,720,31.3,1,0.25,39,9.75,-,-,2,0.33,12,2,-,-,12,2
Kagawa,9093,193.47,1212,43.29,599,21.39,2521,90.04,8533,304.75,278,9.93,3104,110.86,68,2.43,612,21.86,17,0.61,768,27.43,1050,37.5,3,0.6,176,35.2,3,0.6,6,1.2,109,21.8,-,-,155,31
Ehime,16615,272.38,2188,59.14,629,17,4336,117.19,12355,333.92,468,12.65,5005,135.27,273,7.38,1078,29.14,10,0.27,667,18.03,2503,67.65,1,0.13,759,94.88,4,0.67,1,0.17,78,13,-,-,33,5.5
Kochi,14654,305.29,1646,54.87,371,12.37,2249,74.97,5012,167.07,517,17.23,3228,107.6,110,3.67,476,15.87,25,0.83,570,19,189,6.3,-,-,15,5,5,0.63,7,0.88,81,10.13,11,1.38,87,10.88
Fukuoka,73045,368.91,7802,65.02,2849,23.74,18168,151.4,39147,326.23,2636,21.97,13008,108.4,331,2.76,3473,28.94,110,0.92,6824,56.87,3145,26.21,1,0.04,870,33.46,62,4.13,36,2.4,392,26.13,-,-,52,3.47
Saga,12789,336.55,966,43.91,662,30.09,1754,79.73,4294,195.18,413,18.77,3292,149.64,42,1.91,724,32.91,8,0.36,1134,51.55,199,9.05,-,-,110,36.67,6,1,15,2.5,40,6.67,1,0.17,125,20.83
Nagasaki,23001,328.59,2282,51.86,472,10.73,5164,117.36,7613,173.02,461,10.48,3359,76.34,31,0.7,857,19.48,17,0.39,1155,26.25,887,20.16,10,1.25,94,11.75,2,0.17,39,3.25,117,9.75,-,-,127,10.58
Kumamoto,24306,303.83,3150,63,1305,26.1,4118,82.36,15935,318.7,846,16.92,6025,120.5,99,1.98,1466,29.32,10,0.2,3005,60.1,1170,23.4,5,0.56,592,65.78,16,1.07,40,2.67,103,6.87,-,-,124,8.27
Oita,20322,350.38,1169,32.47,630,17.5,4790,133.06,17625,489.58,695,19.31,4842,134.5,38,1.06,1115,30.97,25,0.69,1865,51.81,1217,33.81,-,-,139,27.8,1,0.09,3,0.27,113,10.27,1,0.09,44,4
Miyazaki,23281,401.4,2192,62.63,1435,41,3317,94.77,13997,399.91,836,23.89,5493,156.94,315,9,1369,39.11,19,0.54,2218,63.37,484,13.83,5,1,593,118.6,-,-,2,0.29,28,4,1,0.14,115,16.43
Kagoshima,27976,304.09,3157,58.46,3205,59.35,4257,78.83,18445,341.57,878,16.26,5544,102.67,93,1.72,989,18.31,17,0.31,2270,42.04,4152,76.89,2,0.29,396,56.57,8,0.67,11,0.92,32,2.67,-,-,109,9.08
Okinawa,29297,513.98,2258,66.41,1214,35.71,1477,43.44,6233,183.32,693,20.38,1821,53.56,55,1.62,490,14.41,113,3.32,385,11.32,202,5.94,10,1.11,906,100.67,22,3.14,72,10.29,159,22.71,3,0.43,86,12.29
