"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2016",,,,,,"Data collected as of March 9, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,2309,48.1,-,,17,0.59,71,2.45,146,5.03,8,0.28,1,0.03,17,0.59,6,0.21,-,-,-,-,56,1.93,-,-,2,0.29,-,-,-,-,13,2.6,-,-,1,0.2
Fukui,1499,46.84,1,,11,0.5,75,3.41,99,4.5,2,0.09,1,0.05,29,1.32,8,0.36,-,-,-,-,4,0.18,-,-,3,1,-,-,-,-,2,0.33,-,-,-,-
Yamanashi,1469,36.73,6,,2,0.08,111,4.63,104,4.33,4,0.17,-,-,5,0.21,5,0.21,2,0.08,-,-,2,0.08,-,-,3,0.33,-,-,-,-,4,0.4,-,-,1,0.1
Nagano,3807,43.76,6,,7,0.13,128,2.37,267,4.94,26,0.48,3,0.06,24,0.44,19,0.35,1,0.02,-,-,45,0.83,-,-,2,0.18,-,-,-,-,7,0.64,-,-,1,0.09
Gifu,3686,42.37,11,,9,0.17,77,1.45,193,3.64,5,0.09,-,-,9,0.17,16,0.3,1,0.02,-,-,15,0.28,-,-,4,0.36,-,-,-,-,4,0.8,-,-,4,0.8
Shizuoka,5245,37.73,12,,15,0.17,469,5.27,458,5.15,11,0.12,1,0.01,26,0.29,28,0.31,2,0.02,-,-,58,0.65,-,-,4,0.18,-,-,-,-,14,1.4,-,-,-,-
Aichi,11185,57.36,42,,28,0.15,462,2.55,961,5.31,45,0.25,2,0.01,67,0.37,48,0.27,1,0.01,-,-,60,0.33,-,-,12,0.35,-,-,-,-,6,0.43,-,-,26,1.86
Mie,3148,43.72,16,,5,0.11,90,2,260,5.78,8,0.18,-,-,25,0.56,11,0.24,-,-,-,-,7,0.16,-,-,-,-,1,0.11,-,-,3,0.33,1,0.11,-,-
Shiga,1775,34.13,1,,4,0.13,50,1.61,211,6.81,25,0.81,2,0.06,14,0.45,7,0.23,-,-,1,0.03,19,0.61,-,-,1,0.13,1,0.14,-,-,-,-,-,-,5,0.71
Kyoto,4263,34.38,7,,12,0.16,138,1.84,490,6.53,13,0.17,1,0.01,26,0.35,19,0.25,-,-,2,0.03,62,0.83,-,-,5,0.29,-,-,-,-,6,0.86,-,-,14,2
Osaka,11306,36.83,47,,63,0.32,452,2.26,1409,7.05,82,0.41,5,0.03,72,0.36,54,0.27,-,-,2,0.01,145,0.73,1,0.02,13,0.25,2,0.12,1,0.06,19,1.12,-,-,26,1.53
Hyogo,8199,41.2,23,,83,0.64,310,2.4,910,7.05,39,0.3,1,0.01,56,0.43,37,0.29,-,-,-,-,104,0.81,-,-,16,0.46,-,-,-,-,3,0.27,-,-,19,1.73
Nara,1960,36.3,12,,14,0.41,81,2.38,195,5.74,8,0.24,-,-,18,0.53,21,0.62,-,-,-,-,43,1.26,-,-,4,0.44,-,-,-,-,4,0.67,-,-,6,1
Wakayama,1698,33.96,9,,14,0.45,17,0.55,156,5.03,10,0.32,1,0.03,32,1.03,14,0.45,-,-,-,-,6,0.19,-,-,2,0.5,-,-,1,0.09,2,0.18,-,-,9,0.82
Tottori,1218,42,1,,17,0.89,113,5.95,111,5.84,4,0.21,-,-,13,0.68,8,0.42,-,-,-,-,-,-,-,-,5,1.67,-,-,-,-,2,0.4,-,-,4,0.8
Shimane,1155,30.39,3,,23,1,74,3.22,354,15.39,7,0.3,3,0.13,10,0.43,9,0.39,-,-,3,0.13,9,0.39,-,-,-,-,-,-,1,0.13,1,0.13,-,-,12,1.5
Okayama,3124,37.19,16,,8,0.15,89,1.65,367,6.8,7,0.13,1,0.02,15,0.28,10,0.19,-,-,-,-,69,1.28,-,-,2,0.17,2,0.4,-,-,1,0.2,-,-,1,0.2
Hiroshima,4269,37.12,21,,23,0.32,170,2.36,616,8.56,14,0.19,1,0.01,68,0.94,25,0.35,-,-,4,0.06,33,0.46,-,-,15,0.79,-,-,-,-,11,0.52,1,0.05,27,1.29
Yamaguchi,3096,44.87,47,,22,0.46,170,3.54,412,8.58,11,0.23,1,0.02,32,0.67,20,0.42,1,0.02,1,0.02,28,0.58,-,-,4,0.44,-,-,-,-,6,0.67,-,-,2,0.22
Tokushima,1224,32.21,21,,18,0.78,26,1.13,216,9.39,5,0.22,-,-,7,0.3,9,0.39,-,-,-,-,12,0.52,-,-,-,-,-,-,-,-,2,0.29,-,-,3,0.43
Kagawa,1702,36.21,-,,19,0.68,29,1.04,297,10.61,7,0.25,-,-,13,0.46,9,0.32,-,-,-,-,7,0.25,-,-,5,1,-,-,-,-,1,0.2,-,-,11,2.2
Ehime,3469,56.87,18,,5,0.14,126,3.41,439,11.86,7,0.19,-,-,25,0.68,25,0.68,2,0.05,1,0.03,10,0.27,-,-,13,1.63,-,-,-,-,-,-,-,-,11,1.83
Kochi,2372,49.42,36,,2,0.07,86,2.87,180,6,5,0.17,-,-,6,0.2,10,0.33,2,0.07,-,-,16,0.53,-,-,-,-,-,-,-,-,1,0.13,1,0.13,13,1.63
Fukuoka,9734,49.16,102,,75,0.63,452,3.77,1142,9.52,55,0.46,4,0.03,79,0.66,58,0.48,1,0.01,-,-,129,1.08,1,0.04,39,1.5,-,-,-,-,4,0.27,-,-,1,0.07
Saga,1319,33.82,27,,17,0.74,40,1.74,113,4.91,2,0.09,1,0.04,19,0.83,14,0.61,-,-,-,-,56,2.43,-,-,5,1.25,-,-,-,-,5,0.83,-,-,1,0.17
Nagasaki,2410,34.43,39,,14,0.32,142,3.23,196,4.45,10,0.23,-,-,26,0.59,10,0.23,2,0.05,-,-,56,1.27,-,-,7,0.88,-,-,-,-,4,0.33,-,-,4,0.33
Kumamoto,3012,37.65,37,,14,0.28,67,1.34,655,13.1,17,0.34,4,0.08,71,1.42,28,0.56,1,0.02,1,0.02,64,1.28,-,-,27,3,-,-,2,0.13,8,0.53,-,-,15,1
Oita,2540,43.79,57,,13,0.36,151,4.19,514,14.28,26,0.72,2,0.06,38,1.06,14,0.39,-,-,-,-,15,0.42,-,-,1,0.2,-,-,-,-,6,0.55,-,-,3,0.27
Miyazaki,3030,51.36,47,,13,0.36,95,2.64,416,11.56,1,0.03,1,0.03,32,0.89,22,0.61,-,-,-,-,92,2.56,1,0.17,29,4.83,-,-,1,0.14,-,-,-,-,6,0.86
Kagoshima,4794,51.55,81,,41,0.75,231,4.2,518,9.42,41,0.75,3,0.05,38,0.69,10,0.18,2,0.04,-,-,106,1.93,-,-,4,0.57,-,-,-,-,4,0.33,-,-,7,0.58
Okinawa,2435,41.98,40,,5,0.15,73,2.15,84,2.47,26,0.76,1,0.03,7,0.21,2,0.06,3,0.09,-,-,62,1.82,-,-,7,0.78,-,-,1,0.14,3,0.43,-,-,-,-
