"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2018",,,,,,"Data collected as of May 9, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,8,0.11,4,0.08,9,0.19,57,1.19,115,2.4,13,0.27,1,0.02,19,0.4,11,0.23,-,-,2,0.04,-,-,6,0.5,-,-,-,-,-,-,-,-,-,-
Gunma,30,0.35,9,0.17,13,0.24,120,2.22,167,3.09,10,0.19,7,0.13,-,-,19,0.35,3,0.06,5,0.09,-,-,17,1.21,-,-,-,-,1,0.11,-,-,5,0.56
Saitama,85,0.34,30,0.19,41,0.26,327,2.04,629,3.93,76,0.48,18,0.11,9,0.06,57,0.36,5,0.03,13,0.08,2,0.05,15,0.38,1,0.09,-,-,1,0.09,-,-,5,0.45
Chiba,41,0.2,9,0.07,45,0.34,179,1.37,248,1.89,30,0.23,1,0.01,10,0.08,42,0.32,3,0.02,7,0.05,1,0.03,15,0.43,-,-,-,-,-,-,-,-,-,-
Tokyo,95,0.24,41,0.16,65,0.26,356,1.42,833,3.32,58,0.23,14,0.06,72,0.29,106,0.42,5,0.02,12,0.05,-,-,11,0.3,-,-,-,-,-,-,-,-,6,0.24
Kanagawa,69,0.21,27,0.13,40,0.2,289,1.43,487,2.41,75,0.37,15,0.07,78,0.39,67,0.33,2,0.01,18,0.09,1,0.02,67,1.49,-,-,-,-,-,-,-,-,-,-
Niigata,111,1.23,37,0.65,39,0.68,136,2.39,78,1.37,17,0.3,10,0.18,2,0.04,20,0.35,1,0.02,18,0.32,-,-,17,1.7,-,-,-,-,1,0.08,1,0.08,-,-
Toyama,52,1.08,3,0.1,14,0.48,31,1.07,118,4.07,5,0.17,2,0.07,7,0.24,7,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishikawa,71,1.48,1,0.03,12,0.41,63,2.17,104,3.59,6,0.21,2,0.07,3,0.1,9,0.31,1,0.03,-,-,-,-,1,0.14,-,-,-,-,1,0.2,-,-,-,-
Fukui,28,0.8,8,0.36,10,0.45,40,1.82,87,3.95,1,0.05,2,0.09,1,0.05,6,0.27,-,-,1,0.05,-,-,-,-,1,0.17,-,-,-,-,-,-,3,0.5
Yamanashi,11,0.27,1,0.04,3,0.13,19,0.79,61,2.54,4,0.17,2,0.08,-,-,9,0.38,-,-,1,0.04,-,-,6,0.67,-,-,-,-,1,0.1,-,-,6,0.6
Nagano,64,0.74,5,0.09,6,0.11,105,1.98,196,3.7,12,0.23,3,0.06,1,0.02,10,0.19,3,0.06,3,0.06,4,0.4,6,0.6,-,-,-,-,2,0.18,-,-,6,0.55
Gifu,47,0.54,3,0.06,15,0.28,27,0.51,169,3.19,1,0.02,-,-,-,-,7,0.13,-,-,4,0.08,1,0.09,3,0.27,-,-,-,-,1,0.2,-,-,2,0.4
Shizuoka,28,0.2,11,0.12,24,0.27,104,1.17,270,3.03,13,0.15,3,0.03,14,0.16,15,0.17,10,0.11,25,0.28,1,0.05,3,0.14,-,-,-,-,-,-,-,-,-,-
Aichi,55,0.28,25,0.14,33,0.18,195,1.07,448,2.46,50,0.27,7,0.04,1,0.01,46,0.25,-,-,9,0.05,-,-,5,0.14,1,0.07,-,-,-,-,-,-,8,0.53
Mie,17,0.24,9,0.2,9,0.2,87,1.93,149,3.31,6,0.13,1,0.02,-,-,21,0.47,-,-,4,0.09,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-
Shiga,27,0.52,1,0.03,4,0.13,22,0.71,125,4.03,7,0.23,7,0.23,1,0.03,11,0.35,2,0.06,5,0.16,-,-,2,0.25,-,-,-,-,1,0.14,-,-,1,0.14
Kyoto,29,0.23,3,0.04,16,0.21,84,1.11,226,2.97,18,0.24,4,0.05,-,-,23,0.3,2,0.03,2,0.03,-,-,6,0.33,1,0.14,-,-,-,-,-,-,5,0.71
Osaka,47,0.16,44,0.22,78,0.4,242,1.23,845,4.29,59,0.3,15,0.08,10,0.05,80,0.41,4,0.02,27,0.14,-,-,13,0.25,1,0.06,1,0.06,-,-,1,0.06,11,0.65
Hyogo,66,0.34,18,0.14,27,0.21,119,0.94,528,4.16,38,0.3,2,0.02,2,0.02,30,0.24,1,0.01,11,0.09,1,0.03,18,0.51,1,0.07,-,-,-,-,-,-,9,0.64
Nara,6,0.11,3,0.09,7,0.21,27,0.79,116,3.41,4,0.12,2,0.06,11,0.32,7,0.21,-,-,-,-,-,-,2,0.2,-,-,-,-,-,-,-,-,-,-
Wakayama,1,0.02,2,0.07,14,0.47,20,0.67,64,2.13,3,0.1,2,0.07,-,-,16,0.53,3,0.1,5,0.17,2,0.5,-,-,-,-,-,-,-,-,-,-,-,-
Tottori,34,1.17,9,0.47,10,0.53,67,3.53,124,6.53,3,0.16,3,0.16,-,-,6,0.32,-,-,3,0.16,1,0.2,-,-,-,-,-,-,1,0.2,-,-,10,2
Shimane,16,0.42,8,0.35,8,0.35,28,1.22,158,6.87,7,0.3,2,0.09,-,-,14,0.61,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,2,0.25
Okayama,15,0.18,1,0.02,9,0.17,65,1.2,341,6.31,25,0.46,15,0.28,4,0.07,17,0.31,8,0.15,2,0.04,-,-,4,0.33,-,-,-,-,-,-,-,-,4,0.8
Hiroshima,41,0.36,15,0.21,33,0.46,73,1.01,367,5.1,7,0.1,13,0.18,1,0.01,15,0.21,10,0.14,12,0.17,-,-,14,0.74,-,-,-,-,1,0.05,-,-,26,1.24
Yamaguchi,32,0.48,9,0.19,19,0.4,82,1.74,235,5,15,0.32,11,0.23,1,0.02,12,0.26,-,-,6,0.13,-,-,5,0.56,-,-,-,-,1,0.11,-,-,3,0.33
Tokushima,15,0.41,8,0.35,8,0.35,34,1.48,125,5.43,9,0.39,8,0.35,-,-,16,0.7,1,0.04,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-
Kagawa,29,0.62,3,0.11,7,0.25,34,1.21,201,7.18,7,0.25,3,0.11,2,0.07,9,0.32,1,0.04,3,0.11,-,-,5,1,-,-,-,-,-,-,-,-,9,1.8
Ehime,55,0.9,9,0.24,10,0.27,49,1.32,256,6.92,5,0.14,2,0.05,2,0.05,20,0.54,-,-,5,0.14,-,-,5,0.63,-,-,-,-,-,-,-,-,5,0.83
Kochi,5,0.1,1,0.03,-,-,41,1.37,122,4.07,6,0.2,6,0.2,-,-,14,0.47,1,0.03,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fukuoka,125,0.63,42,0.35,61,0.51,252,2.1,634,5.28,72,0.6,127,1.06,3,0.03,44,0.37,6,0.05,25,0.21,-,-,16,0.62,1,0.07,1,0.07,1,0.07,-,-,2,0.13
Saga,44,1.16,1,0.05,22,1,15,0.68,66,3,10,0.45,31,1.41,-,-,9,0.41,-,-,1,0.05,-,-,2,0.5,-,-,-,-,2,0.33,-,-,4,0.67
Nagasaki,24,0.34,13,0.3,17,0.39,75,1.7,140,3.18,7,0.16,37,0.84,-,-,27,0.61,13,0.3,3,0.07,-,-,5,0.63,-,-,1,0.08,1,0.08,-,-,16,1.33
Kumamoto,60,0.75,10,0.2,7,0.14,47,0.94,226,4.52,3,0.06,78,1.56,1,0.02,28,0.56,4,0.08,5,0.1,-,-,9,1,-,-,-,-,-,-,-,-,1,0.07
Oita,22,0.38,8,0.22,9,0.25,37,1.03,304,8.44,7,0.19,55,1.53,2,0.06,16,0.44,6,0.17,19,0.53,-,-,3,0.6,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,42,0.71,14,0.39,38,1.06,60,1.67,291,8.08,13,0.36,188,5.22,1,0.03,23,0.64,2,0.06,16,0.44,-,-,17,2.83,-,-,-,-,-,-,-,-,2,0.29
Kagoshima,19,0.21,7,0.13,80,1.48,124,2.3,353,6.54,16,0.3,137,2.54,3,0.06,16,0.3,4,0.07,36,0.67,-,-,7,1,-,-,-,-,-,-,-,-,-,-
Okinawa,126,2.25,78,2.29,8,0.24,59,1.74,109,3.21,22,0.65,24,0.71,-,-,20,0.59,-,-,1,0.03,1,0.11,5,0.56,-,-,2,0.29,1,0.14,-,-,-,-
