"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31st week, 2016",,,,,,"Data collected as of August 10, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,-,-,5,,6,0.25,19,0.79,61,2.54,11,0.46,19,0.79,11,0.46,7,0.29,-,-,129,5.38,12,0.5,-,-,1,0.11,-,-,1,0.1,3,0.3,-,-,-,-
Nagano,1,0.01,-,,14,0.26,97,1.83,150,2.83,15,0.28,39,0.74,25,0.47,21,0.4,2,0.04,333,6.28,68,1.28,-,-,12,1.09,-,-,1,0.09,8,0.73,-,-,-,-
Gifu,1,0.01,1,,13,0.25,51,0.96,98,1.85,7,0.13,35,0.66,4,0.08,21,0.4,-,-,127,2.4,32,0.6,-,-,5,0.45,-,-,1,0.2,16,3.2,-,-,-,-
Shizuoka,5,0.04,6,,29,0.33,153,1.72,254,2.85,16,0.18,46,0.52,20,0.22,47,0.53,1,0.01,301,3.38,67,0.75,1,0.05,8,0.38,-,-,1,0.1,12,1.2,-,-,-,-
Aichi,-,-,16,,74,0.41,209,1.15,565,3.12,27,0.15,64,0.35,50,0.28,74,0.41,1,0.01,572,3.16,159,0.88,-,-,35,1.03,-,-,3,0.21,21,1.5,-,-,-,-
Mie,-,-,10,,12,0.27,38,0.84,139,3.09,8,0.18,15,0.33,34,0.76,22,0.49,1,0.02,174,3.87,15,0.33,1,0.08,3,0.25,1,0.11,2,0.22,2,0.22,-,-,-,-
Shiga,1,0.02,1,,11,0.34,37,1.16,110,3.44,5,0.16,17,0.53,10,0.31,16,0.5,-,-,137,4.28,31,0.97,-,-,3,0.38,-,-,1,0.14,-,-,-,-,-,-
Kyoto,-,-,1,,24,0.32,65,0.86,277,3.64,16,0.21,121,1.59,10,0.13,28,0.37,2,0.03,111,1.46,84,1.11,-,-,2,0.11,-,-,-,-,5,0.71,1,0.14,-,-
Osaka,7,0.02,87,,111,0.55,317,1.58,752,3.74,66,0.33,55,0.27,23,0.11,116,0.58,3,0.01,418,2.08,394,1.96,-,-,49,0.94,1,0.06,1,0.06,27,1.59,-,-,-,-
Hyogo,-,-,22,,57,0.45,131,1.02,567,4.43,45,0.35,66,0.52,20,0.16,53,0.41,1,0.01,325,2.54,191,1.49,-,-,17,0.49,2,0.18,1,0.09,13,1.18,-,-,-,-
Nara,-,-,18,,10,0.29,23,0.68,101,2.97,4,0.12,12,0.35,26,0.76,15,0.44,1,0.03,58,1.71,69,2.03,1,0.1,6,0.6,-,-,-,-,4,0.67,-,-,-,-
Wakayama,-,-,4,,11,0.35,6,0.19,73,2.35,8,0.26,9,0.29,8,0.26,7,0.23,-,-,56,1.81,35,1.13,-,-,-,-,-,-,3,0.27,4,0.36,1,0.09,-,-
Tottori,2,0.07,2,,5,0.26,56,2.95,87,4.58,9,0.47,8,0.42,5,0.26,8,0.42,-,-,55,2.89,24,1.26,-,-,5,1,-,-,2,0.4,4,0.8,-,-,-,-
Shimane,1,0.03,1,,15,0.65,41,1.78,119,5.17,5,0.22,2,0.09,16,0.7,15,0.65,-,-,18,0.78,31,1.35,-,-,-,-,-,-,3,0.38,6,0.75,-,-,1,0.13
Okayama,1,0.01,-,,12,0.22,22,0.41,201,3.72,16,0.3,28,0.52,6,0.11,21,0.39,1,0.02,80,1.48,75,1.39,-,-,1,0.08,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,1,0.01,43,,31,0.44,124,1.75,298,4.2,18,0.25,12,0.17,29,0.41,28,0.39,1,0.01,51,0.72,56,0.79,-,-,13,0.68,-,-,-,-,11,0.52,-,-,-,-
Yamaguchi,-,-,44,,27,0.56,102,2.13,189,3.94,12,0.25,12,0.25,24,0.5,44,0.92,2,0.04,49,1.02,29,0.6,-,-,6,0.67,1,0.11,-,-,9,1,-,-,-,-
Tokushima,-,-,3,,3,0.13,11,0.48,217,9.43,1,0.04,8,0.35,3,0.13,15,0.65,-,-,36,1.57,26,1.13,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
Kagawa,2,0.04,4,,14,0.5,49,1.75,129,4.61,12,0.43,8,0.29,4,0.14,11,0.39,2,0.07,43,1.54,55,1.96,-,-,2,0.4,-,-,-,-,8,1.6,-,-,-,-
Ehime,-,-,3,,19,0.51,73,1.97,222,6,5,0.14,19,0.51,20,0.54,27,0.73,-,-,84,2.27,22,0.59,-,-,18,2.25,-,-,-,-,6,1,-,-,-,-
Kochi,-,-,6,,10,0.33,20,0.67,62,2.07,5,0.17,8,0.27,6,0.2,9,0.3,-,-,48,1.6,18,0.6,-,-,-,-,2,0.25,-,-,6,0.75,-,-,1,0.13
Fukuoka,-,-,180,,101,0.84,225,1.88,644,5.37,25,0.21,32,0.27,17,0.14,79,0.66,5,0.04,121,1.01,189,1.58,-,-,35,1.35,-,-,3,0.2,35,2.33,-,-,-,-
Saga,1,0.03,6,,6,0.26,28,1.22,37,1.61,7,0.3,7,0.3,1,0.04,14,0.61,1,0.04,18,0.78,45,1.96,-,-,2,0.5,1,0.17,1,0.17,8,1.33,-,-,-,-
Nagasaki,-,-,15,,33,0.75,55,1.25,119,2.7,9,0.2,6,0.14,6,0.14,23,0.52,-,-,39,0.89,49,1.11,-,-,6,0.75,-,-,2,0.17,12,1,-,-,1,0.08
Kumamoto,1,0.01,40,,13,0.26,59,1.18,252,5.04,15,0.3,24,0.48,7,0.14,39,0.78,-,-,92,1.84,115,2.3,-,-,3,0.33,-,-,-,-,5,0.33,-,-,-,-
Oita,2,0.03,3,,15,0.42,87,2.42,313,8.69,8,0.22,5,0.14,2,0.06,32,0.89,6,0.17,93,2.58,18,0.5,-,-,-,-,-,-,-,-,22,2,-,-,-,-
Miyazaki,-,-,28,,15,0.42,66,1.83,211,5.86,18,0.5,39,1.08,37,1.03,31,0.86,-,-,105,2.92,86,2.39,-,-,12,2,-,-,-,-,4,0.57,-,-,-,-
Kagoshima,7,0.08,65,,37,0.67,89,1.62,262,4.76,13,0.24,165,3,9,0.16,17,0.31,-,-,77,1.4,135,2.45,-,-,20,2.86,-,-,-,-,8,0.67,-,-,-,-
Okinawa,17,0.29,36,,46,1.35,25,0.74,141,4.15,7,0.21,60,1.76,3,0.09,10,0.29,4,0.12,19,0.56,13,0.38,-,-,14,1.56,-,-,1,0.14,12,1.71,-,-,1,0.14
