"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17th week, 2017",,,,,,"Data collected as of May 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,15467,3.13,880,,1508,0.48,8482,2.69,20805,6.6,1148,0.36,1366,0.43,214,0.07,1646,0.52,25,0.01,214,0.07,1664,0.53,10,0.01,386,0.56,17,0.04,16,0.03,120,0.25,6,0.01,398,0.84
Hokkaido,1619,7.23,78,,105,0.74,607,4.3,510,3.62,43,0.3,7,0.05,3,0.02,53,0.38,-,-,-,-,62,0.44,-,-,18,0.62,1,0.04,-,-,1,0.04,-,-,15,0.65
Aomori,178,2.74,6,,14,0.33,99,2.36,228,5.43,18,0.43,1,0.02,5,0.12,20,0.48,-,-,1,0.02,6,0.14,-,-,-,-,2,0.33,-,-,5,0.83,-,-,7,1.17
Iwate,316,4.94,9,,45,1.15,132,3.38,188,4.82,8,0.21,2,0.05,3,0.08,26,0.67,-,-,1,0.03,46,1.18,-,-,3,0.21,-,-,-,-,3,0.16,-,-,11,0.58
Miyagi,480,5.05,12,,48,0.81,168,2.85,292,4.95,19,0.32,1,0.02,2,0.03,40,0.68,-,-,1,0.02,7,0.12,-,-,-,-,-,-,-,-,5,0.42,-,-,8,0.67
Akita,174,3.22,5,,4,0.11,60,1.71,142,4.06,15,0.43,29,0.83,3,0.09,8,0.23,-,-,2,0.06,3,0.09,-,-,1,0.14,-,-,-,-,4,0.5,-,-,6,0.75
Yamagata,229,4.77,18,,11,0.37,230,7.67,190,6.33,12,0.4,1,0.03,7,0.23,23,0.77,-,-,-,-,10,0.33,-,-,-,-,-,-,-,-,9,0.9,-,-,8,0.8
Fukushima,449,5.83,17,,11,0.24,120,2.61,177,3.85,19,0.41,2,0.04,7,0.15,38,0.83,-,-,1,0.02,10,0.22,-,-,13,1.08,1,0.14,1,0.14,3,0.43,1,0.14,5,0.71
Ibaraki,278,2.32,6,,19,0.25,209,2.79,427,5.69,34,0.45,2,0.03,6,0.08,28,0.37,-,-,1,0.01,7,0.09,-,-,17,1,-,-,-,-,4,0.31,-,-,5,0.38
Tochigi,267,3.51,5,,17,0.35,56,1.17,167,3.48,20,0.42,4,0.08,1,0.02,27,0.56,-,-,1,0.02,9,0.19,-,-,3,0.25,-,-,-,-,1,0.14,-,-,15,2.14
Gunma,381,4.01,3,,24,0.41,232,4,432,7.45,5,0.09,7,0.12,11,0.19,33,0.57,-,-,8,0.14,37,0.64,-,-,7,0.5,-,-,1,0.13,2,0.25,-,-,34,4.25
Saitama,1000,3.92,29,,63,0.39,560,3.48,1346,8.36,48,0.3,5,0.03,11,0.07,95,0.59,1,0.01,5,0.03,72,0.45,1,0.03,25,0.64,-,-,-,-,2,0.2,-,-,4,0.4
Chiba,758,3.53,18,,31,0.23,448,3.32,910,6.74,38,0.28,8,0.06,4,0.03,76,0.56,-,-,7,0.05,45,0.33,2,0.06,23,0.7,1,0.11,-,-,2,0.22,-,-,11,1.22
Tokyo,1285,3.12,70,,102,0.39,671,2.58,2107,8.1,109,0.42,42,0.16,21,0.08,163,0.63,2,0.01,5,0.02,42,0.16,-,-,18,0.46,-,-,1,0.04,3,0.13,-,-,6,0.25
Kanagawa,1005,2.98,41,,53,0.25,506,2.41,1457,6.94,103,0.49,20,0.1,13,0.06,107,0.51,3,0.01,4,0.02,71,0.34,1,0.02,74,1.51,-,-,-,-,2,0.2,-,-,14,1.4
Niigata,642,7.13,9,,28,0.49,171,3,341,5.98,16,0.28,-,-,7,0.12,28,0.49,-,-,2,0.04,87,1.53,1,0.1,8,0.8,-,-,1,0.08,3,0.23,1,0.08,8,0.62
Toyama,95,1.98,14,,12,0.41,59,2.03,173,5.97,12,0.41,15,0.52,1,0.03,10,0.34,-,-,2,0.07,33,1.14,1,0.14,15,2.14,-,-,-,-,1,0.2,-,-,6,1.2
Ishikawa,165,3.44,7,,16,0.55,86,2.97,365,12.59,9,0.31,3,0.1,-,-,18,0.62,1,0.03,-,-,3,0.1,-,-,2,0.29,-,-,-,-,4,0.8,-,-,15,3
Fukui,175,5.47,3,,11,0.5,56,2.55,337,15.32,7,0.32,-,-,-,-,11,0.5,1,0.05,1,0.05,6,0.27,-,-,1,0.33,-,-,1,0.17,-,-,-,-,11,1.83
Yamanashi,50,1.22,-,,19,0.79,89,3.71,89,3.71,3,0.13,-,-,2,0.08,7,0.29,-,-,-,-,7,0.29,-,-,5,0.56,-,-,1,0.1,-,-,-,-,4,0.4
Nagano,394,4.53,4,,5,0.09,154,2.85,440,8.15,19,0.35,-,-,6,0.11,19,0.35,1,0.02,-,-,127,2.35,-,-,5,0.45,-,-,-,-,4,0.36,-,-,7,0.64
Gifu,136,1.56,7,,12,0.23,69,1.3,195,3.68,8,0.15,7,0.13,1,0.02,15,0.28,-,-,1,0.02,38,0.72,-,-,5,0.45,-,-,-,-,2,0.4,-,-,8,1.6
Shizuoka,354,2.55,11,,23,0.26,258,2.9,686,7.71,47,0.53,5,0.06,2,0.02,38,0.43,1,0.01,-,-,27,0.3,-,-,10,0.45,1,0.1,1,0.1,2,0.2,-,-,5,0.5
Aichi,433,2.22,23,,50,0.27,314,1.73,932,5.12,58,0.32,82,0.45,5,0.03,55,0.3,2,0.01,4,0.02,52,0.29,-,-,5,0.14,-,-,1,0.07,6,0.4,1,0.07,24,1.6
Mie,121,1.68,18,,42,0.93,60,1.33,277,6.16,15,0.33,3,0.07,2,0.04,27,0.6,1,0.02,5,0.11,6,0.13,-,-,-,-,2,0.22,-,-,6,0.67,-,-,-,-
Shiga,96,1.81,3,,11,0.34,36,1.13,139,4.34,14,0.44,5,0.16,1,0.03,11,0.34,-,-,2,0.06,33,1.03,-,-,-,-,-,-,-,-,-,-,1,0.14,2,0.29
Kyoto,297,2.38,24,,26,0.34,126,1.66,458,6.03,17,0.22,93,1.22,3,0.04,32,0.42,-,-,12,0.16,26,0.34,-,-,5,0.28,-,-,-,-,-,-,-,-,4,0.57
Osaka,468,1.52,80,,109,0.55,509,2.55,1519,7.6,62,0.31,252,1.26,12,0.06,105,0.53,2,0.01,17,0.09,89,0.45,3,0.06,11,0.21,-,-,1,0.06,4,0.24,-,-,17,1
Hyogo,328,1.66,43,,91,0.71,217,1.7,1073,8.38,26,0.2,40,0.31,21,0.16,50,0.39,2,0.02,4,0.03,76,0.59,-,-,9,0.26,2,0.14,-,-,2,0.14,-,-,14,1
Nara,37,0.69,13,,50,1.47,79,2.32,182,5.35,14,0.41,12,0.35,-,-,21,0.62,-,-,1,0.03,14,0.41,-,-,3,0.3,1,0.17,-,-,5,0.83,-,-,3,0.5
Wakayama,36,0.73,14,,10,0.33,45,1.5,147,4.9,12,0.4,-,-,-,-,15,0.5,-,-,-,-,40,1.33,1,0.25,2,0.5,-,-,1,0.09,1,0.09,1,0.09,7,0.64
Tottori,64,2.21,-,,19,1,146,7.68,118,6.21,10,0.53,-,-,-,-,8,0.42,2,0.11,1,0.05,34,1.79,-,-,3,0.6,-,-,2,0.4,2,0.4,-,-,1,0.2
Shimane,70,1.84,1,,13,0.57,67,2.91,136,5.91,2,0.09,8,0.35,6,0.26,18,0.78,-,-,1,0.04,27,1.17,-,-,-,-,-,-,-,-,3,0.38,-,-,6,0.75
Okayama,127,1.51,3,,23,0.43,72,1.33,424,7.85,12,0.22,21,0.39,3,0.06,20,0.37,-,-,4,0.07,23,0.43,-,-,10,0.83,-,-,-,-,3,0.6,-,-,4,0.8
Hiroshima,98,0.85,15,,63,0.88,221,3.07,357,4.96,32,0.44,126,1.75,6,0.08,32,0.44,1,0.01,8,0.11,44,0.61,-,-,10,0.53,-,-,-,-,4,0.19,-,-,8,0.38
Yamaguchi,132,1.94,19,,36,0.75,111,2.31,241,5.02,10,0.21,11,0.23,3,0.06,34,0.71,-,-,6,0.13,60,1.25,-,-,5,0.56,-,-,-,-,1,0.11,-,-,8,0.89
Tokushima,60,1.62,14,,6,0.26,53,2.3,113,4.91,4,0.17,1,0.04,2,0.09,11,0.48,-,-,-,-,19,0.83,-,-,1,0.25,-,-,-,-,-,-,-,-,1,0.14
Kagawa,93,1.98,6,,19,0.68,80,2.86,244,8.71,7,0.25,6,0.21,2,0.07,22,0.79,-,-,2,0.07,28,1,-,-,-,-,-,-,-,-,3,0.6,-,-,7,1.4
Ehime,92,1.51,10,,9,0.24,111,3,213,5.76,9,0.24,53,1.43,9,0.24,25,0.68,-,-,5,0.14,63,1.7,-,-,10,1.25,-,-,-,-,2,0.33,-,-,3,0.5
Kochi,49,1.02,4,,3,0.1,70,2.33,70,2.33,18,0.6,-,-,3,0.1,12,0.4,1,0.03,1,0.03,6,0.2,-,-,-,-,-,-,-,-,1,0.13,-,-,2,0.25
Fukuoka,612,3.09,54,,54,0.45,452,3.77,878,7.32,82,0.68,109,0.91,1,0.01,88,0.73,3,0.03,55,0.46,74,0.62,-,-,13,0.5,1,0.07,-,-,8,0.53,-,-,5,0.33
Saga,53,1.39,-,,14,0.64,47,2.14,143,6.5,12,0.55,65,2.95,2,0.09,13,0.59,-,-,-,-,1,0.05,-,-,-,-,-,-,-,-,1,0.17,-,-,11,1.83
Nagasaki,312,4.46,7,,18,0.41,139,3.16,161,3.66,6,0.14,18,0.41,1,0.02,20,0.45,-,-,-,-,16,0.36,-,-,3,0.38,-,-,-,-,2,0.17,-,-,5,0.42
Kumamoto,344,4.3,1,,28,0.56,117,2.34,358,7.16,21,0.42,79,1.58,4,0.08,41,0.82,-,-,17,0.34,52,1.04,-,-,11,1.22,4,0.27,-,-,-,-,-,-,13,0.87
Oita,200,3.45,1,,16,0.44,126,3.5,374,10.39,15,0.42,-,-,3,0.08,24,0.67,-,-,-,-,12,0.33,-,-,4,0.8,-,-,-,-,1,0.09,1,0.09,2,0.18
Miyazaki,196,3.32,18,,25,0.69,101,2.81,366,10.17,28,0.78,122,3.39,5,0.14,38,1.06,-,-,11,0.31,18,0.5,-,-,6,1.2,-,-,-,-,-,-,-,-,20,2.86
Kagoshima,181,1.95,40,,72,1.31,111,2.02,550,10,36,0.65,95,1.73,2,0.04,27,0.49,-,-,10,0.18,91,1.65,-,-,11,1.57,-,-,1,0.08,-,-,-,-,14,1.17
Okinawa,538,9.44,97,,28,0.82,32,0.94,133,3.91,14,0.41,4,0.12,2,0.06,14,0.41,1,0.03,5,0.15,5,0.15,-,-,11,1.22,1,0.14,3,0.43,3,0.43,-,-,4,0.57
