"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2014",,,,,,"Data collected as of September 10, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,180,0.04,2156,,1440,0.46,3098,0.99,10759,3.43,1398,0.45,3474,1.11,638,0.2,2041,0.65,44,0.01,6252,1.99,845,0.27,5,0.01,396,0.58,5,0.01,15,0.03,108,0.23,2,0,5,0.01
Hokkaido,4,0.02,41,,69,0.48,235,1.64,231,1.62,21,0.15,188,1.31,6,0.04,82,0.57,2,0.01,451,3.15,19,0.13,-,-,6,0.21,-,-,-,-,16,0.7,-,-,-,-
Aomori,-,-,4,,-,-,25,0.6,48,1.14,3,0.07,21,0.5,15,0.36,21,0.5,-,-,106,2.52,7,0.17,-,-,1,0.09,-,-,-,-,1,0.17,-,-,-,-
Iwate,-,-,6,,5,0.13,49,1.23,140,3.5,9,0.23,75,1.88,12,0.3,19,0.48,-,-,192,4.8,2,0.05,-,-,4,0.29,-,-,-,-,9,0.47,-,-,-,-
Miyagi,-,-,12,,15,0.26,61,1.05,173,2.98,28,0.48,19,0.33,58,1,46,0.79,-,-,356,6.14,10,0.17,-,-,1,0.08,-,-,-,-,7,0.58,-,-,-,-
Akita,-,-,4,,9,0.26,13,0.37,43,1.23,7,0.2,13,0.37,-,-,9,0.26,-,-,74,2.11,9,0.26,-,-,1,0.14,-,-,-,-,1,0.13,-,-,-,-
Yamagata,-,-,4,,10,0.33,45,1.5,73,2.43,18,0.6,34,1.13,2,0.07,14,0.47,2,0.07,127,4.23,7,0.23,-,-,2,0.25,-,-,-,-,1,0.1,1,0.1,-,-
Fukushima,-,-,13,,19,0.42,24,0.53,57,1.27,21,0.47,24,0.53,20,0.44,38,0.84,-,-,318,7.07,39,0.87,-,-,5,0.42,-,-,-,-,2,0.29,-,-,-,-
Ibaraki,-,-,13,,17,0.23,57,0.76,277,3.69,21,0.28,59,0.79,10,0.13,26,0.35,1,0.01,202,2.69,10,0.13,-,-,13,0.76,-,-,-,-,1,0.08,-,-,-,-
