"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2014",,,,,,"Data collected as of September 24, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,201,0.04,2894,,990,0.32,3097,0.99,9037,2.9,1451,0.46,2585,0.83,459,0.15,1685,0.54,35,0.01,2894,0.93,909,0.29,8,0.01,345,0.51,3,0.01,14,0.03,115,0.24,7,0.01,8,0.02
Hokkaido,2,0.01,47,,46,0.32,205,1.43,168,1.17,40,0.28,130,0.91,5,0.03,55,0.38,-,-,430,3.01,14,0.1,-,-,4,0.14,-,-,-,-,16,0.7,-,-,-,-
Aomori,-,-,4,,3,0.07,20,0.48,58,1.38,25,0.6,3,0.07,18,0.43,18,0.43,1,0.02,25,0.6,2,0.05,-,-,1,0.09,1,0.17,-,-,1,0.17,-,-,-,-
Iwate,-,-,4,,7,0.18,40,1,101,2.53,11,0.28,52,1.3,1,0.03,17,0.43,-,-,38,0.95,9,0.23,-,-,2,0.14,-,-,-,-,8,0.42,-,-,1,0.05
Miyagi,-,-,10,,6,0.1,70,1.21,110,1.9,29,0.5,27,0.47,37,0.64,46,0.79,-,-,160,2.76,16,0.28,-,-,3,0.25,-,-,-,-,11,0.92,1,0.08,-,-
Akita,-,-,4,,8,0.23,24,0.69,51,1.46,10,0.29,4,0.11,1,0.03,6,0.17,-,-,19,0.54,10,0.29,-,-,2,0.29,-,-,-,-,8,1,-,-,-,-
Yamagata,-,-,13,,5,0.18,32,1.14,58,2.07,19,0.68,49,1.75,5,0.18,19,0.68,-,-,37,1.32,11,0.39,-,-,-,-,-,-,-,-,1,0.1,-,-,-,-
Fukushima,1,0.01,23,,23,0.51,19,0.42,70,1.56,26,0.58,39,0.87,13,0.29,20,0.44,3,0.07,161,3.58,66,1.47,-,-,8,0.67,-,-,-,-,3,0.43,-,-,-,-
Ibaraki,-,-,14,,15,0.2,57,0.76,269,3.59,15,0.2,80,1.07,3,0.04,17,0.23,1,0.01,59,0.79,12,0.16,-,-,17,1,-,-,-,-,1,0.08,-,-,-,-
Tochigi,-,-,15,,8,0.17,30,0.63,48,1,16,0.33,26,0.54,4,0.08,33,0.69,-,-,24,0.5,6,0.13,-,-,7,0.58,-,-,-,-,-,-,-,-,-,-
