"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2014",,,,,,"Data collected as of May 14, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nara,61,1.13,2,,28,0.82,40,1.18,238,7,31,0.91,3,0.09,4,0.12,19,0.56,-,-,3,0.09,3,0.09,-,-,2,0.22,-,-,-,-,-,-,-,-,3,0.5
Wakayama,42,0.84,2,,11,0.35,12,0.39,223,7.19,29,0.94,-,-,-,-,13,0.42,-,-,1,0.03,4,0.13,-,-,3,0.75,1,0.09,1,0.09,6,0.55,-,-,14,1.27
Tottori,24,0.83,2,,9,0.47,31,1.63,149,7.84,18,0.95,-,-,-,-,11,0.58,1,0.05,1,0.05,2,0.11,-,-,4,1.33,-,-,-,-,-,-,-,-,1,0.2
Shimane,33,0.87,1,,14,0.61,19,0.83,143,6.22,24,1.04,2,0.09,1,0.04,15,0.65,-,-,1,0.04,1,0.04,-,-,-,-,-,-,-,-,2,0.25,-,-,2,0.25
Okayama,153,1.82,-,,25,0.46,36,0.67,623,11.54,31,0.57,1,0.02,1,0.02,21,0.39,-,-,4,0.07,5,0.09,1,0.08,5,0.42,-,-,-,-,1,0.2,-,-,6,1.2
Hiroshima,147,1.28,14,,66,0.92,120,1.67,594,8.25,67,0.93,2,0.03,3,0.04,29,0.4,-,-,11,0.15,57,0.79,-,-,5,0.26,-,-,1,0.05,-,-,-,-,13,0.62
Yamaguchi,65,0.94,6,,23,0.48,84,1.75,337,7.02,56,1.17,24,0.5,3,0.06,23,0.48,-,-,21,0.44,6,0.13,-,-,4,0.44,-,-,-,-,-,-,-,-,1,0.11
Tokushima,45,1.18,-,,7,0.3,10,0.43,148,6.43,28,1.22,2,0.09,-,-,15,0.65,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.29
Kagawa,41,0.84,1,,24,0.8,42,1.4,195,6.5,38,1.27,1,0.03,1,0.03,13,0.43,-,-,1,0.03,4,0.13,-,-,1,0.2,-,-,-,-,-,-,1,0.2,4,0.8
Ehime,85,1.39,2,,17,0.46,37,1,491,13.27,53,1.43,3,0.08,1,0.03,27,0.73,-,-,-,-,6,0.16,-,-,20,2.5,-,-,-,-,-,-,-,-,11,1.83
Kochi,30,0.63,-,,3,0.1,17,0.57,215,7.17,31,1.03,-,-,1,0.03,9,0.3,-,-,1,0.03,27,0.9,-,-,1,0.33,-,-,-,-,3,0.38,-,-,9,1.13
Fukuoka,99,0.5,10,,72,0.6,310,2.58,1142,9.52,307,2.56,37,0.31,3,0.03,79,0.66,4,0.03,38,0.32,108,0.9,-,-,18,0.69,-,-,-,-,-,-,-,-,3,0.23
Saga,15,0.38,5,,16,0.7,28,1.22,140,6.09,44,1.91,3,0.13,-,-,14,0.61,-,-,11,0.48,19,0.83,-,-,-,-,-,-,-,-,3,0.5,-,-,3,0.5
Nagasaki,53,0.76,5,,18,0.41,90,2.05,304,6.91,73,1.66,5,0.11,-,-,21,0.48,3,0.07,7,0.16,18,0.41,-,-,3,0.38,-,-,-,-,-,-,-,-,5,0.42
Kumamoto,46,0.58,1,,16,0.32,68,1.36,465,9.3,45,0.9,105,2.1,-,-,29,0.58,2,0.04,49,0.98,4,0.08,-,-,19,2.11,-,-,-,-,2,0.13,-,-,7,0.47
Oita,31,0.53,2,,32,0.89,76,2.11,441,12.25,67,1.86,45,1.25,3,0.08,34,0.94,1,0.03,20,0.56,21,0.58,-,-,3,0.6,-,-,-,-,3,0.27,-,-,2,0.18
Miyazaki,52,0.88,2,,35,0.97,58,1.61,455,12.64,71,1.97,47,1.31,2,0.06,33,0.92,-,-,3,0.08,6,0.17,-,-,4,0.67,-,-,-,-,-,-,-,-,3,0.43
Kagoshima,137,1.47,7,,74,1.35,124,2.25,364,6.62,96,1.75,21,0.38,-,-,24,0.44,-,-,6,0.11,19,0.35,-,-,4,0.57,-,-,-,-,-,-,-,-,5,0.42
Okinawa,496,8.55,32,,11,0.32,48,1.41,94,2.76,55,1.62,3,0.09,1,0.03,13,0.38,2,0.06,1,0.03,22,0.65,-,-,8,0.8,-,-,1,0.14,5,0.71,-,-,18,2.57
