"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2015",,,,,,"Data collected as of February 25, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,2049,9.62,23,,31,0.23,465,3.5,1030,7.74,54,0.41,12,0.09,65,0.49,51,0.38,2,0.02,1,0.01,33,0.25,-,-,21,0.64,-,-,-,-,2,0.22,-,-,2,0.22
Tokyo,2213,5.33,81,,48,0.18,702,2.69,2196,8.41,122,0.47,23,0.09,174,0.67,118,0.45,8,0.03,3,0.01,67,0.26,-,-,7,0.18,1,0.04,1,0.04,6,0.24,-,-,3,0.12
Kanagawa,2204,6.66,51,,31,0.15,576,2.77,1658,7.97,113,0.54,30,0.14,139,0.67,97,0.47,2,0.01,1,0,24,0.12,-,-,38,0.81,-,-,-,-,-,-,-,-,7,0.78
Niigata,1285,13.39,20,,50,0.82,278,4.56,463,7.59,47,0.77,5,0.08,28,0.46,26,0.43,-,-,1,0.02,5,0.08,-,-,8,0.8,-,-,-,-,3,0.23,-,-,-,-
Toyama,479,9.98,3,,32,1.1,70,2.41,231,7.97,34,1.17,11,0.38,3,0.1,7,0.24,-,-,8,0.28,6,0.21,-,-,-,-,-,-,-,-,1,0.2,-,-,4,0.8
Ishikawa,599,12.48,3,,8,0.28,181,6.24,222,7.66,15,0.52,-,-,28,0.97,15,0.52,-,-,-,-,21,0.72,-,-,1,0.14,-,-,-,-,5,1,-,-,2,0.4
Fukui,630,19.69,23,,11,0.5,74,3.36,256,11.64,14,0.64,17,0.77,1,0.05,11,0.5,-,-,1,0.05,18,0.82,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
Yamanashi,202,5.05,3,,6,0.25,38,1.58,150,6.25,8,0.33,-,-,2,0.08,3,0.13,-,-,-,-,2,0.08,-,-,1,0.11,-,-,-,-,-,-,-,-,3,0.3
Nagano,881,10.13,8,,7,0.13,177,3.28,456,8.44,15,0.28,3,0.06,13,0.24,13,0.24,1,0.02,1,0.02,2,0.04,-,-,5,0.45,-,-,-,-,2,0.18,-,-,-,-
Gifu,813,9.34,15,,10,0.19,44,0.83,298,5.62,10,0.19,3,0.06,3,0.06,10,0.19,-,-,-,-,4,0.08,-,-,4,0.36,-,-,-,-,-,-,-,-,2,0.4
Shizuoka,967,6.96,29,,11,0.12,400,4.49,600,6.74,34,0.38,20,0.22,22,0.25,27,0.3,-,-,1,0.01,6,0.07,-,-,4,0.18,-,-,-,-,3,0.3,4,0.4,5,0.5
Aichi,2111,10.83,21,,62,0.34,385,2.13,1284,7.09,64,0.35,31,0.17,14,0.08,71,0.39,-,-,1,0.01,30,0.17,-,-,8,0.24,-,-,-,-,2,0.14,-,-,1,0.07
Mie,712,9.89,7,,13,0.29,135,3,322,7.16,10,0.22,8,0.18,8,0.18,14,0.31,1,0.02,1,0.02,2,0.04,-,-,3,0.25,1,0.11,1,0.11,2,0.22,-,-,1,0.11
Shiga,375,7.08,10,,3,0.09,77,2.41,268,8.38,9,0.28,10,0.31,6,0.19,6,0.19,-,-,2,0.06,4,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kyoto,652,5.34,10,,15,0.21,117,1.6,430,5.89,18,0.25,13,0.18,13,0.18,16,0.22,-,-,1,0.01,11,0.15,-,-,3,0.19,-,-,-,-,-,-,-,-,2,0.29
Osaka,1502,4.91,161,,73,0.37,489,2.47,1338,6.76,85,0.43,73,0.37,28,0.14,75,0.38,3,0.02,5,0.03,31,0.16,3,0.06,13,0.25,-,-,-,-,8,0.47,-,-,15,0.88
Hyogo,1443,7.25,60,,54,0.42,266,2.06,1032,8,76,0.59,71,0.55,23,0.18,41,0.32,2,0.02,2,0.02,41,0.32,-,-,10,0.29,1,0.08,1,0.08,2,0.17,-,-,2,0.17
Nara,225,4.17,19,,10,0.29,32,0.94,182,5.35,20,0.59,25,0.74,6,0.18,9,0.26,-,-,-,-,6,0.18,-,-,3,0.33,-,-,-,-,-,-,-,-,3,0.5
Wakayama,311,6.22,39,,2,0.06,41,1.32,147,4.74,16,0.52,6,0.19,1,0.03,7,0.23,-,-,-,-,8,0.26,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09
Tottori,320,11.03,2,,3,0.16,136,7.16,163,8.58,2,0.11,-,-,-,-,8,0.42,1,0.05,-,-,5,0.26,-,-,-,-,-,-,-,-,-,-,-,-,9,1.8
Shimane,237,6.24,9,,3,0.13,80,3.48,170,7.39,9,0.39,15,0.65,2,0.09,11,0.48,-,-,-,-,5,0.22,-,-,-,-,-,-,1,0.13,1,0.13,-,-,-,-
Okayama,647,7.7,14,,15,0.28,103,1.91,350,6.48,26,0.48,14,0.26,4,0.07,21,0.39,-,-,1,0.02,12,0.22,1,0.08,-,-,-,-,-,-,-,-,-,-,-,-
Hiroshima,1008,8.84,16,,31,0.44,206,2.9,712,10.03,34,0.48,13,0.18,2,0.03,35,0.49,-,-,-,-,31,0.44,-,-,5,0.26,-,-,-,-,4,0.19,-,-,1,0.05
Yamaguchi,828,12,42,,10,0.21,144,3,307,6.4,36,0.75,14,0.29,-,-,32,0.67,-,-,1,0.02,2,0.04,-,-,3,0.33,-,-,-,-,2,0.22,-,-,1,0.11
Tokushima,231,6.08,13,,8,0.35,30,1.3,160,6.96,12,0.52,8,0.35,-,-,17,0.74,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,1,0.14,-,-,1,0.14
Kagawa,209,4.35,31,,8,0.28,64,2.21,253,8.72,11,0.38,11,0.38,2,0.07,21,0.72,-,-,-,-,2,0.07,-,-,2,0.4,-,-,-,-,4,0.8,-,-,1,0.2
Ehime,568,9.31,47,,7,0.19,105,2.84,406,10.97,16,0.43,1,0.03,1,0.03,18,0.49,-,-,1,0.03,22,0.59,-,-,14,1.75,-,-,-,-,-,-,-,-,2,0.33
Kochi,826,17.21,25,,4,0.13,68,2.27,159,5.3,10,0.33,25,0.83,-,-,5,0.17,-,-,1,0.03,16,0.53,-,-,1,0.33,1,0.13,-,-,2,0.25,1,0.13,3,0.38
Fukuoka,1496,7.56,111,,62,0.52,541,4.51,1077,8.98,64,0.53,69,0.58,72,0.6,91,0.76,1,0.01,6,0.05,69,0.58,1,0.04,11,0.42,-,-,2,0.14,-,-,-,-,3,0.21
Saga,333,8.54,36,,6,0.26,55,2.39,250,10.87,16,0.7,31,1.35,8,0.35,20,0.87,-,-,1,0.04,39,1.7,-,-,-,-,-,-,-,-,-,-,-,-,5,0.83
Nagasaki,586,8.37,49,,10,0.23,99,2.25,383,8.7,9,0.2,50,1.14,9,0.2,22,0.5,-,-,1,0.02,33,0.75,1,0.13,7,0.88,-,-,-,-,4,0.33,-,-,9,0.75
Kumamoto,433,5.41,40,,15,0.3,101,2.02,481,9.62,26,0.52,39,0.78,5,0.1,41,0.82,1,0.02,7,0.14,15,0.3,-,-,5,0.56,-,-,1,0.07,-,-,-,-,3,0.2
Oita,825,14.22,33,,15,0.42,93,2.58,436,12.11,26,0.72,32,0.89,14,0.39,25,0.69,-,-,3,0.08,7,0.19,-,-,8,1.6,-,-,-,-,4,0.36,-,-,-,-
Miyazaki,592,10.03,83,,19,0.53,59,1.64,360,10,27,0.75,12,0.33,1,0.03,36,1,-,-,1,0.03,2,0.06,-,-,9,1.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,1186,12.75,42,,44,0.8,221,4.02,502,9.13,35,0.64,38,0.69,12,0.22,19,0.35,1,0.02,1,0.02,3,0.05,-,-,5,0.71,-,-,-,-,-,-,-,-,1,0.08
Okinawa,843,14.53,21,,9,0.26,63,1.85,108,3.18,49,1.44,45,1.32,2,0.06,6,0.18,2,0.06,1,0.03,112,3.29,1,0.1,5,0.5,-,-,1,0.14,1,0.14,-,-,9,1.29
