"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51th week, 2013",,,,,,"Data collected as of December 25, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,6824,1.39,4087,,2518,0.8,7460,2.38,56611,18.07,6256,2,1129,0.36,315,0.1,1486,0.47,29,0.01,105,0.03,919,0.29,10,0.01,484,0.71,7,0.01,20,0.04,153,0.33,16,0.03,39,0.08
Hokkaido,406,1.79,335,,135,0.94,731,5.11,845,5.91,439,3.07,45,0.31,8,0.06,44,0.31,2,0.01,6,0.04,22,0.15,-,-,12,0.41,-,-,-,-,11,0.48,1,0.04,1,0.04
Aomori,50,0.78,49,,27,0.66,58,1.41,253,6.17,143,3.49,1,0.02,4,0.1,21,0.51,1,0.02,-,-,10,0.24,-,-,8,0.73,-,-,-,-,8,1.33,-,-,-,-
Iwate,43,0.67,32,,11,0.28,94,2.35,541,13.53,118,2.95,12,0.3,17,0.43,17,0.43,1,0.03,-,-,32,0.8,-,-,11,0.79,-,-,-,-,14,0.74,-,-,2,0.11
Miyagi,23,0.25,55,,18,0.31,152,2.62,1005,17.33,106,1.83,12,0.21,50,0.86,40,0.69,-,-,2,0.03,28,0.48,-,-,2,0.17,-,-,-,-,8,0.67,-,-,1,0.08
Akita,48,0.87,18,,8,0.23,58,1.66,355,10.14,40,1.14,2,0.06,-,-,14,0.4,-,-,-,-,14,0.4,-,-,3,0.43,-,-,-,-,4,0.5,-,-,11,1.38
Yamagata,30,0.63,66,,34,1.13,196,6.53,457,15.23,78,2.6,1,0.03,2,0.07,20,0.67,-,-,-,-,8,0.27,-,-,3,0.38,-,-,-,-,4,0.4,-,-,-,-
Fukushima,84,1.11,129,,10,0.22,87,1.93,568,12.62,83,1.84,9,0.2,2,0.04,23,0.51,1,0.02,-,-,46,1.02,-,-,12,1,2,0.29,-,-,3,0.43,-,-,3,0.43
Ibaraki,125,1.04,51,,29,0.39,178,2.37,1752,23.36,122,1.63,15,0.2,2,0.03,27,0.36,-,-,1,0.01,5,0.07,1,0.06,14,0.82,-,-,-,-,1,0.08,-,-,-,-
Tochigi,109,1.43,71,,21,0.44,79,1.65,837,17.44,82,1.71,1,0.02,2,0.04,25,0.52,1,0.02,1,0.02,16,0.33,-,-,5,0.42,-,-,-,-,5,0.71,3,0.43,1,0.14
Gunma,89,0.91,53,,22,0.37,132,2.2,1801,30.02,73,1.22,5,0.08,1,0.02,24,0.4,1,0.02,-,-,10,0.17,-,-,18,1.29,-,-,-,-,2,0.25,-,-,-,-
Saitama,556,2.28,140,,110,0.71,441,2.83,5416,34.72,316,2.03,31,0.2,12,0.08,70,0.45,3,0.02,1,0.01,40,0.26,1,0.02,23,0.55,-,-,1,0.1,1,0.1,-,-,2,0.2
Chiba,283,1.35,59,,87,0.66,390,2.95,3135,23.75,290,2.2,15,0.11,9,0.07,53,0.4,1,0.01,4,0.03,47,0.36,-,-,8,0.26,-,-,-,-,1,0.13,1,0.13,-,-
Tokyo,451,1.11,178,,163,0.64,603,2.36,7535,29.43,439,1.71,41,0.16,57,0.22,130,0.51,-,-,3,0.01,60,0.23,-,-,15,0.43,-,-,4,0.16,5,0.2,-,-,5,0.2
Kanagawa,327,1.03,105,,134,0.67,322,1.62,5065,25.45,359,1.8,23,0.12,42,0.21,112,0.56,-,-,2,0.01,44,0.22,1,0.02,60,1.4,-,-,-,-,-,-,-,-,-,-
Niigata,53,0.56,117,,94,1.54,282,4.62,709,11.62,268,4.39,11,0.18,55,0.9,35,0.57,-,-,-,-,5,0.08,1,0.1,11,1.1,-,-,-,-,8,0.62,5,0.38,1,0.08
Toyama,48,1,29,,76,2.62,107,3.69,616,21.24,103,3.55,7,0.24,22,0.76,9,0.31,-,-,3,0.1,1,0.03,1,0.14,1,0.14,-,-,-,-,7,1.4,-,-,-,-
