"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2017",,,,,,"Data collected as of April 12, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,25048,5.06,619,,970,0.31,6059,1.92,17806,5.63,1101,0.35,399,0.13,244,0.08,1470,0.47,22,0.01,112,0.04,1791,0.57,12,0.02,378,0.55,9,0.02,14,0.03,89,0.19,5,0.01,367,0.77
Hokkaido,1698,7.58,42,,53,0.38,418,2.96,319,2.26,53,0.38,2,0.01,12,0.09,43,0.3,-,-,4,0.03,51,0.36,-,-,2,0.07,-,-,-,-,2,0.09,-,-,12,0.52
Aomori,330,5.08,11,,9,0.21,88,2.1,128,3.05,3,0.07,5,0.12,3,0.07,13,0.31,-,-,6,0.14,5,0.12,-,-,1,0.09,-,-,-,-,1,0.17,-,-,3,0.5
Iwate,357,5.49,6,,27,0.68,90,2.25,107,2.68,6,0.15,-,-,5,0.13,17,0.43,-,-,-,-,34,0.85,-,-,2,0.14,-,-,-,-,2,0.11,-,-,7,0.37
Miyagi,503,5.29,11,,19,0.32,105,1.78,309,5.24,22,0.37,2,0.03,2,0.03,39,0.66,-,-,1,0.02,15,0.25,-,-,4,0.33,-,-,-,-,4,0.33,-,-,7,0.58
Akita,328,6.07,7,,4,0.11,47,1.34,86,2.46,5,0.14,19,0.54,1,0.03,4,0.11,1,0.03,-,-,4,0.11,-,-,3,0.43,-,-,-,-,5,0.63,-,-,3,0.38
Yamagata,300,6.38,6,,7,0.23,151,5.03,109,3.63,12,0.4,-,-,7,0.23,24,0.8,-,-,-,-,11,0.37,-,-,4,0.5,-,-,-,-,2,0.2,-,-,4,0.4
Fukushima,734,9.53,8,,12,0.26,88,1.91,156,3.39,14,0.3,2,0.04,15,0.33,32,0.7,1,0.02,1,0.02,9,0.2,-,-,10,0.83,-,-,1,0.14,1,0.14,-,-,12,1.71
Ibaraki,525,4.34,7,,15,0.2,141,1.88,355,4.73,23,0.31,3,0.04,3,0.04,17,0.23,-,-,1,0.01,10,0.13,-,-,17,1,-,-,-,-,4,0.31,-,-,14,1.08
Tochigi,479,6.3,5,,8,0.17,43,0.9,146,3.04,28,0.58,-,-,7,0.15,15,0.31,1,0.02,-,-,19,0.4,-,-,11,0.92,-,-,-,-,-,-,-,-,13,1.86
Gunma,435,4.63,-,,10,0.17,127,2.19,475,8.19,6,0.1,4,0.07,5,0.09,19,0.33,-,-,10,0.17,31,0.53,1,0.07,12,0.86,1,0.13,-,-,5,0.63,-,-,20,2.5
Saitama,1515,5.92,16,,39,0.24,336,2.07,1127,6.96,93,0.57,5,0.03,12,0.07,98,0.6,-,-,2,0.01,73,0.45,2,0.05,23,0.59,-,-,-,-,1,0.1,-,-,8,0.8
Chiba,1209,5.62,12,,23,0.17,365,2.7,917,6.79,41,0.3,-,-,4,0.03,58,0.43,2,0.01,6,0.04,37,0.27,1,0.03,31,0.89,-,-,1,0.11,1,0.11,-,-,12,1.33
Tokyo,2101,5.1,27,,60,0.23,456,1.76,1877,7.25,83,0.32,20,0.08,30,0.12,134,0.52,2,0.01,3,0.01,73,0.28,-,-,15,0.38,1,0.04,-,-,2,0.08,1,0.04,16,0.67
Kanagawa,1670,4.93,16,,37,0.17,368,1.73,1315,6.17,112,0.53,21,0.1,13,0.06,98,0.46,1,0,1,0,75,0.35,2,0.04,57,1.14,-,-,-,-,2,0.18,-,-,21,1.91
Niigata,743,8.26,10,,22,0.39,115,2.02,194,3.4,25,0.44,3,0.05,13,0.23,15,0.26,1,0.02,1,0.02,87,1.53,-,-,7,0.7,-,-,-,-,1,0.08,-,-,7,0.54
Toyama,193,4.02,7,,5,0.17,44,1.52,113,3.9,7,0.24,4,0.14,1,0.03,13,0.45,-,-,1,0.03,38,1.31,-,-,13,1.86,-,-,-,-,-,-,-,-,-,-
Ishikawa,459,9.56,11,,7,0.24,89,3.07,307,10.59,23,0.79,-,-,-,-,11,0.38,-,-,-,-,3,0.1,-,-,2,0.29,-,-,-,-,2,0.4,-,-,6,1.2
Fukui,308,9.63,1,,10,0.45,53,2.41,162,7.36,10,0.45,1,0.05,3,0.14,11,0.5,-,-,-,-,9,0.41,-,-,1,0.33,-,-,-,-,1,0.17,-,-,6,1
Yamanashi,118,2.88,-,,3,0.13,38,1.58,81,3.38,5,0.21,1,0.04,4,0.17,8,0.33,-,-,1,0.04,10,0.42,-,-,4,0.44,-,-,-,-,4,0.4,-,-,3,0.3
Nagano,430,4.94,5,,5,0.09,71,1.31,293,5.43,15,0.28,3,0.06,3,0.06,25,0.46,-,-,-,-,141,2.61,1,0.09,-,-,-,-,-,-,3,0.27,-,-,7,0.64
Gifu,425,4.89,5,,5,0.09,31,0.58,115,2.17,13,0.25,4,0.08,1,0.02,11,0.21,-,-,-,-,31,0.58,-,-,2,0.18,-,-,1,0.2,4,0.8,-,-,1,0.2
Shizuoka,556,4,5,,32,0.36,212,2.38,586,6.58,30,0.34,3,0.03,3,0.03,37,0.42,-,-,-,-,54,0.61,1,0.05,6,0.27,-,-,1,0.1,5,0.5,2,0.2,9,0.9
Aichi,768,3.94,23,,38,0.21,214,1.18,748,4.11,39,0.21,33,0.18,8,0.04,59,0.32,-,-,5,0.03,43,0.24,1,0.03,15,0.43,-,-,2,0.13,4,0.27,-,-,16,1.07
Mie,297,4.13,14,,30,0.67,40,0.89,205,4.56,13,0.29,-,-,4,0.09,23,0.51,-,-,1,0.02,9,0.2,-,-,3,0.25,3,0.33,-,-,3,0.33,2,0.22,3,0.33
Shiga,130,2.45,2,,11,0.34,32,1,133,4.16,8,0.25,2,0.06,-,-,11,0.34,-,-,2,0.06,20,0.63,-,-,-,-,-,-,2,0.29,1,0.14,-,-,-,-
Kyoto,357,2.86,7,,24,0.32,60,0.79,349,4.59,19,0.25,25,0.33,4,0.05,20,0.26,1,0.01,1,0.01,28,0.37,-,-,3,0.17,-,-,-,-,1,0.14,-,-,-,-
Osaka,631,2.05,64,,67,0.33,350,1.74,1014,5.04,76,0.38,69,0.34,9,0.04,95,0.47,3,0.01,12,0.06,130,0.65,1,0.02,12,0.23,-,-,-,-,2,0.13,-,-,13,0.81
Hyogo,584,2.95,20,,54,0.42,161,1.26,928,7.25,46,0.36,8,0.06,8,0.06,47,0.37,2,0.02,5,0.04,95,0.74,-,-,13,0.37,-,-,-,-,-,-,-,-,13,1
Nara,111,2.06,30,,30,0.88,68,2,158,4.65,13,0.38,-,-,2,0.06,12,0.35,-,-,-,-,28,0.82,-,-,6,0.6,-,-,-,-,6,1,-,-,8,1.33
Wakayama,78,1.59,7,,6,0.2,16,0.53,119,3.97,8,0.27,-,-,1,0.03,12,0.4,-,-,-,-,52,1.73,-,-,1,0.25,1,0.09,1,0.09,-,-,-,-,7,0.64
Tottori,201,6.93,1,,7,0.37,115,6.05,114,6,19,1,-,-,1,0.05,9,0.47,1,0.05,1,0.05,47,2.47,1,0.2,2,0.4,-,-,-,-,-,-,-,-,7,1.4
Shimane,154,4.05,1,,5,0.22,60,2.61,102,4.43,7,0.3,3,0.13,11,0.48,14,0.61,1,0.04,2,0.09,47,2.04,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Okayama,263,3.13,2,,10,0.19,75,1.39,313,5.8,6,0.11,14,0.26,4,0.07,24,0.44,-,-,2,0.04,31,0.57,1,0.08,9,0.75,-,-,-,-,-,-,-,-,-,-
Hiroshima,370,3.22,12,,28,0.39,112,1.56,336,4.67,16,0.22,28,0.39,5,0.07,30,0.42,-,-,5,0.07,23,0.32,-,-,11,0.58,-,-,-,-,3,0.14,-,-,5,0.24
Yamaguchi,263,3.87,15,,27,0.56,86,1.79,190,3.96,9,0.19,3,0.06,6,0.13,43,0.9,-,-,-,-,65,1.35,-,-,10,1.11,-,-,-,-,-,-,-,-,6,0.67
Tokushima,107,2.89,11,,6,0.26,44,1.91,122,5.3,2,0.09,-,-,-,-,13,0.57,-,-,-,-,22,0.96,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
