"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2014",,,,,,"Data collected as of February 26, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,1604,21.11,7,,7,0.15,45,0.94,188,3.92,32,0.67,-,-,2,0.04,13,0.27,-,-,-,-,6,0.13,-,-,7,0.58,-,-,-,-,6,0.86,-,-,-,-
Gunma,2270,23.16,6,,10,0.17,113,1.88,220,3.67,58,0.97,1,0.02,3,0.05,19,0.32,1,0.02,4,0.07,9,0.15,-,-,16,1.14,-,-,1,0.13,1,0.13,-,-,1,0.13
Saitama,7360,29.44,26,,38,0.24,432,2.72,890,5.6,191,1.2,1,0.01,11,0.07,72,0.45,1,0.01,-,-,34,0.21,-,-,14,0.35,1,0.1,-,-,3,0.3,-,-,-,-
Chiba,5846,27.32,15,,21,0.16,343,2.56,759,5.66,175,1.31,2,0.01,18,0.13,45,0.34,-,-,-,-,45,0.34,1,0.03,20,0.61,-,-,-,-,-,-,-,-,3,0.33
Tokyo,11911,28.5,39,,34,0.13,541,2.06,1528,5.81,192,0.73,9,0.03,59,0.22,123,0.47,2,0.01,3,0.01,33,0.13,-,-,11,0.3,-,-,-,-,3,0.12,1,0.04,2,0.08
Kanagawa,10018,29.64,45,,22,0.11,286,1.37,1138,5.44,196,0.94,14,0.07,48,0.23,80,0.38,1,0,2,0.01,34,0.16,-,-,34,0.79,-,-,-,-,1,0.1,-,-,-,-
Niigata,3288,34.25,28,,31,0.51,341,5.59,543,8.9,120,1.97,1,0.02,65,1.07,22,0.36,-,-,-,-,6,0.1,-,-,5,0.5,-,-,-,-,-,-,3,0.23,-,-
Toyama,916,19.08,13,,36,1.24,135,4.66,317,10.93,53,1.83,-,-,26,0.9,12,0.41,-,-,2,0.07,1,0.03,-,-,7,1,-,-,-,-,5,1,-,-,-,-
Ishikawa,1162,24.21,14,,37,1.28,89,3.07,194,6.69,105,3.62,8,0.28,1,0.03,6,0.21,-,-,-,-,10,0.34,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-
Fukui,1381,43.16,14,,23,1.05,71,3.23,239,10.86,38,1.73,2,0.09,2,0.09,3,0.14,-,-,-,-,40,1.82,-,-,1,0.33,-,-,-,-,-,-,-,-,1,0.17
Yamanashi,408,10.2,8,,-,-,15,0.63,83,3.46,10,0.42,-,-,1,0.04,4,0.17,-,-,-,-,1,0.04,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
Nagano,2432,27.95,8,,9,0.17,90,1.67,313,5.8,69,1.28,2,0.04,-,-,14,0.26,1,0.02,-,-,1,0.02,-,-,4,0.36,-,-,-,-,2,0.18,-,-,1,0.09
Gifu,2168,24.92,13,,22,0.42,78,1.47,292,5.51,17,0.32,1,0.02,-,-,17,0.32,-,-,-,-,7,0.13,-,-,3,0.27,-,-,-,-,1,0.2,-,-,2,0.4
Shizuoka,3216,23.14,28,,14,0.16,99,1.11,581,6.53,80,0.9,1,0.01,2,0.02,44,0.49,-,-,1,0.01,8,0.09,-,-,11,0.5,-,-,-,-,4,0.4,-,-,1,0.1
Aichi,6103,31.3,58,,65,0.36,309,1.71,1075,5.94,107,0.59,10,0.06,1,0.01,65,0.36,2,0.01,1,0.01,64,0.35,-,-,7,0.21,-,-,-,-,4,0.29,-,-,4,0.29
Mie,2555,35.49,6,,12,0.27,43,0.96,279,6.2,60,1.33,-,-,-,-,21,0.47,-,-,-,-,1,0.02,-,-,3,0.25,-,-,-,-,3,0.33,-,-,-,-
Shiga,1428,26.94,10,,5,0.16,42,1.31,200,6.25,41,1.28,5,0.16,-,-,8,0.25,-,-,-,-,3,0.09,-,-,2,0.25,-,-,1,0.14,1,0.14,-,-,2,0.29
Kyoto,2901,23.59,11,,12,0.16,107,1.45,337,4.55,49,0.66,3,0.04,1,0.01,18,0.24,-,-,-,-,4,0.05,-,-,8,0.47,-,-,2,0.29,-,-,-,-,1,0.14
Osaka,5944,19.24,112,,63,0.32,373,1.87,1210,6.05,226,1.13,8,0.04,10,0.05,78,0.39,3,0.02,5,0.03,21,0.11,-,-,9,0.17,-,-,-,-,2,0.12,-,-,5,0.29
Hyogo,4225,21.45,39,,38,0.3,147,1.15,849,6.63,119,0.93,6,0.05,7,0.05,43,0.34,-,-,1,0.01,29,0.23,1,0.03,12,0.34,-,-,-,-,2,0.18,-,-,1,0.09
Nara,981,18.17,19,,11,0.32,33,0.97,112,3.29,26,0.76,-,-,1,0.03,8,0.24,-,-,-,-,5,0.15,-,-,4,0.44,-,-,-,-,-,-,-,-,3,0.5
Wakayama,686,13.72,8,,3,0.1,32,1.03,151,4.87,38,1.23,1,0.03,-,-,12,0.39,-,-,-,-,1,0.03,1,0.25,-,-,-,-,1,0.09,2,0.18,1,0.09,2,0.18
Tottori,531,18.31,3,,17,0.89,76,4,106,5.58,10,0.53,-,-,-,-,9,0.47,-,-,-,-,3,0.16,-,-,2,0.67,-,-,-,-,-,-,-,-,1,0.2
Shimane,797,20.97,7,,52,2.26,46,2,135,5.87,40,1.74,-,-,-,-,14,0.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,0.5,-,-,1,0.13
Okayama,1821,21.94,11,,29,0.55,86,1.62,387,7.3,51,0.96,-,-,1,0.02,17,0.32,-,-,-,-,2,0.04,-,-,6,0.5,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,1760,15.3,34,,80,1.11,110,1.53,628,8.72,57,0.79,1,0.01,1,0.01,27,0.38,-,-,-,-,29,0.4,-,-,15,0.79,-,-,-,-,1,0.05,-,-,1,0.05
Yamaguchi,1730,25.07,75,,25,0.52,181,3.77,441,9.19,22,0.46,2,0.04,3,0.06,35,0.73,-,-,1,0.02,10,0.21,-,-,4,0.5,-,-,-,-,-,-,-,-,-,-
Tokushima,769,20.24,12,,4,0.17,22,0.96,148,6.43,18,0.78,-,-,-,-,17,0.74,-,-,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,1049,21.41,12,,17,0.57,49,1.63,207,6.9,35,1.17,-,-,-,-,15,0.5,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-,-,-,-,-,3,0.6
Ehime,1693,27.75,17,,25,0.68,61,1.65,380,10.27,65,1.76,1,0.03,1,0.03,30,0.81,-,-,1,0.03,18,0.49,-,-,19,2.38,-,-,-,-,-,-,-,-,-,-
Kochi,859,17.9,11,,5,0.17,28,0.93,243,8.1,36,1.2,6,0.2,1,0.03,9,0.3,-,-,-,-,45,1.5,-,-,-,-,-,-,-,-,4,0.5,-,-,1,0.13
Fukuoka,8497,42.91,107,,46,0.38,409,3.41,935,7.79,216,1.8,38,0.32,2,0.02,88,0.73,2,0.02,5,0.04,86,0.72,1,0.04,17,0.65,1,0.08,1,0.08,2,0.15,-,-,1,0.08
Saga,1195,30.64,15,,8,0.35,38,1.65,134,5.83,48,2.09,1,0.04,1,0.04,15,0.65,1,0.04,3,0.13,12,0.52,-,-,2,0.5,-,-,-,-,-,-,-,-,-,-
Nagasaki,2680,38.29,24,,26,0.59,100,2.27,252,5.73,67,1.52,3,0.07,1,0.02,11,0.25,4,0.09,-,-,21,0.48,-,-,5,0.63,-,-,-,-,2,0.17,-,-,-,-
Kumamoto,2504,31.3,29,,31,0.62,103,2.06,582,11.64,67,1.34,49,0.98,2,0.04,30,0.6,1,0.02,7,0.14,1,0.02,-,-,26,2.89,-,-,-,-,-,-,1,0.07,3,0.2
Oita,2861,49.33,9,,8,0.22,49,1.36,578,16.06,68,1.89,1,0.03,-,-,18,0.5,1,0.03,1,0.03,7,0.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Miyazaki,2048,34.71,47,,55,1.53,65,1.81,490,13.61,73,2.03,28,0.78,-,-,33,0.92,-,-,1,0.03,5,0.14,-,-,16,2.67,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,2060,22.15,49,,59,1.07,183,3.33,736,13.38,99,1.8,10,0.18,3,0.05,29,0.53,-,-,1,0.02,13,0.24,-,-,2,0.29,-,-,1,0.08,-,-,-,-,1,0.08
Okinawa,1650,28.45,32,,3,0.09,73,2.15,149,4.38,80,2.35,1,0.03,4,0.12,4,0.12,4,0.12,-,-,13,0.38,-,-,6,0.6,-,-,1,0.14,8,1.14,-,-,1,0.14
