"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2016",,,,,,"Data collected as of July 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,86,0.02,632,,1503,0.48,5484,1.74,11089,3.51,1002,0.32,2249,0.71,870,0.28,1489,0.47,75,0.02,11134,3.52,3840,1.22,5,0.01,530,0.77,10,0.02,41,0.09,372,0.79,3,0.01,6,0.01
Hokkaido,-,-,74,,101,0.71,355,2.5,252,1.77,74,0.52,22,0.15,33,0.23,55,0.39,3,0.02,96,0.68,274,1.93,-,-,12,0.43,1,0.04,-,-,29,1.26,-,-,1,0.04
Aomori,-,-,6,,15,0.36,47,1.12,94,2.24,14,0.33,8,0.19,20,0.48,19,0.45,-,-,12,0.29,11,0.26,-,-,6,0.55,-,-,2,0.33,4,0.67,-,-,-,-
Iwate,-,-,-,,19,0.48,62,1.55,110,2.75,7,0.18,4,0.1,10,0.25,14,0.35,-,-,20,0.5,21,0.53,-,-,3,0.21,-,-,-,-,6,0.32,-,-,1,0.05
Miyagi,1,0.01,7,,27,0.46,127,2.15,193,3.27,25,0.42,54,0.92,6,0.1,28,0.47,2,0.03,146,2.47,24,0.41,-,-,5,0.42,1,0.08,-,-,5,0.42,-,-,-,-
Akita,3,0.06,-,,14,0.4,55,1.57,70,2,12,0.34,8,0.23,15,0.43,11,0.31,1,0.03,2,0.06,16,0.46,-,-,-,-,-,-,-,-,6,0.75,-,-,-,-
Yamagata,-,-,5,,18,0.6,92,3.07,101,3.37,18,0.6,8,0.27,14,0.47,21,0.7,2,0.07,89,2.97,64,2.13,-,-,1,0.13,-,-,-,-,2,0.2,-,-,1,0.1
Fukushima,-,-,7,,19,0.41,62,1.35,88,1.91,21,0.46,8,0.17,22,0.48,29,0.63,-,-,100,2.17,15,0.33,-,-,12,1,-,-,-,-,5,0.71,-,-,1,0.14
Ibaraki,-,-,4,,29,0.39,109,1.45,252,3.36,21,0.28,82,1.09,12,0.16,20,0.27,1,0.01,242,3.23,77,1.03,-,-,21,1.24,-,-,-,-,10,0.77,-,-,-,-
Tochigi,-,-,2,,19,0.4,53,1.1,57,1.19,14,0.29,59,1.23,41,0.85,33,0.69,-,-,293,6.1,30,0.63,-,-,6,0.5,-,-,2,0.29,3,0.43,-,-,-,-
