"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41st week, 2016",,,,,,"Data collected as of October 19, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,16,0.21,133,,2,0.04,34,0.71,79,1.65,4,0.08,44,0.92,5,0.1,17,0.35,-,-,13,0.27,13,0.27,-,-,13,1.08,-,-,-,-,9,1.29,-,-,-,-
Gunma,8,0.08,95,,3,0.05,117,2.02,147,2.53,8,0.14,56,0.97,12,0.21,28,0.48,1,0.02,56,0.97,52,0.9,-,-,16,1.14,-,-,-,-,27,3.38,-,-,1,0.13
Saitama,35,0.14,341,,25,0.16,177,1.11,505,3.16,47,0.29,253,1.58,6,0.04,64,0.4,1,0.01,78,0.49,104,0.65,1,0.02,19,0.46,-,-,2,0.2,28,2.8,3,0.3,1,0.1
Chiba,47,0.22,201,,18,0.13,278,2.06,331,2.45,43,0.32,320,2.37,12,0.09,45,0.33,6,0.04,80,0.59,52,0.39,-,-,11,0.32,-,-,2,0.22,15,1.67,-,-,-,-
Tokyo,98,0.24,527,,48,0.19,323,1.25,1051,4.06,72,0.28,423,1.63,19,0.07,123,0.47,4,0.02,206,0.8,214,0.83,2,0.05,23,0.59,3,0.12,4,0.16,37,1.48,1,0.04,-,-
Kanagawa,87,0.27,294,,24,0.11,212,1.01,791,3.78,63,0.3,296,1.42,7,0.03,97,0.46,-,-,124,0.59,204,0.98,1,0.02,62,1.24,-,-,-,-,17,1.89,-,-,-,-
Niigata,2,0.02,241,,14,0.24,64,1.1,110,1.9,13,0.22,25,0.43,13,0.22,25,0.43,6,0.1,43,0.74,161,2.78,-,-,4,0.4,-,-,-,-,13,1,2,0.15,-,-
Toyama,2,0.04,87,,1,0.03,23,0.79,102,3.52,5,0.17,3,0.1,4,0.14,9,0.31,-,-,10,0.34,110,3.79,-,-,-,-,-,-,-,-,11,2.2,-,-,-,-
Ishikawa,11,0.23,108,,7,0.24,52,1.79,101,3.48,4,0.14,35,1.21,-,-,14,0.48,-,-,8,0.28,19,0.66,-,-,2,0.29,-,-,-,-,16,3.2,-,-,-,-
Fukui,1,0.03,69,,10,0.45,13,0.59,77,3.5,2,0.09,2,0.09,1,0.05,6,0.27,2,0.09,6,0.27,23,1.05,-,-,-,-,1,0.17,-,-,7,1.17,-,-,-,-
Yamanashi,2,0.05,49,,2,0.08,28,1.17,54,2.25,3,0.13,26,1.08,4,0.17,7,0.29,1,0.04,15,0.63,15,0.63,-,-,5,0.56,-,-,-,-,9,0.9,-,-,-,-
Nagano,6,0.07,63,,3,0.06,50,0.93,132,2.44,9,0.17,51,0.94,12,0.22,14,0.26,7,0.13,60,1.11,60,1.11,1,0.09,13,1.18,-,-,-,-,7,0.64,-,-,-,-
Gifu,21,0.24,85,,14,0.26,23,0.43,93,1.75,6,0.11,36,0.68,4,0.08,8,0.15,1,0.02,14,0.26,36,0.68,-,-,16,1.45,-,-,-,-,27,5.4,-,-,-,-
Shizuoka,16,0.12,168,,14,0.16,241,2.71,267,3,16,0.18,88,0.99,4,0.04,18,0.2,1,0.01,24,0.27,65,0.73,-,-,11,0.52,-,-,-,-,13,1.3,-,-,-,-
Aichi,25,0.13,319,,28,0.15,192,1.06,442,2.44,33,0.18,172,0.95,14,0.08,68,0.38,-,-,114,0.63,130,0.72,-,-,35,1.03,1,0.07,1,0.07,27,1.93,-,-,-,-
Mie,4,0.06,97,,11,0.24,27,0.6,160,3.56,7,0.16,13,0.29,14,0.31,18,0.4,1,0.02,13,0.29,17,0.38,-,-,3,0.25,-,-,-,-,7,0.78,-,-,-,-
Shiga,10,0.19,11,,6,0.19,32,1,118,3.69,10,0.31,32,1,1,0.03,9,0.28,-,-,14,0.44,33,1.03,-,-,2,0.25,-,-,-,-,1,0.14,-,-,-,-
Kyoto,5,0.04,91,,17,0.22,55,0.72,298,3.92,21,0.28,57,0.75,1,0.01,25,0.33,1,0.01,21,0.28,72,0.95,-,-,3,0.18,-,-,1,0.14,7,1,-,-,-,-
Osaka,44,0.14,553,,64,0.32,232,1.16,707,3.54,54,0.27,152,0.76,15,0.08,73,0.37,3,0.02,55,0.28,357,1.79,-,-,48,0.92,1,0.06,5,0.29,19,1.12,-,-,-,-
Hyogo,16,0.08,188,,20,0.16,87,0.69,517,4.1,42,0.33,56,0.44,8,0.06,56,0.44,-,-,46,0.37,187,1.48,-,-,15,0.43,-,-,-,-,10,0.91,-,-,-,-
Nara,1,0.02,81,,4,0.12,36,1.06,95,2.79,11,0.32,25,0.74,1,0.03,19,0.56,-,-,10,0.29,34,1,1,0.1,14,1.4,1,0.17,-,-,13,2.17,-,-,-,-
Wakayama,10,0.2,59,,7,0.23,11,0.35,59,1.9,5,0.16,4,0.13,1,0.03,10,0.32,-,-,7,0.23,33,1.06,-,-,4,1,-,-,-,-,6,0.55,-,-,-,-
Tottori,-,-,50,,6,0.32,57,3,66,3.47,2,0.11,5,0.26,3,0.16,12,0.63,-,-,1,0.05,19,1,-,-,9,1.8,1,0.2,-,-,7,1.4,-,-,-,-
Shimane,3,0.08,78,,12,0.52,28,1.22,187,8.13,7,0.3,33,1.43,3,0.13,17,0.74,-,-,4,0.17,42,1.83,-,-,1,0.33,-,-,-,-,6,0.75,-,-,-,-
Okayama,4,0.05,127,,17,0.31,33,0.61,239,4.43,18,0.33,24,0.44,5,0.09,17,0.31,1,0.02,10,0.19,52,0.96,-,-,9,0.75,-,-,-,-,-,-,-,-,-,-
Hiroshima,50,0.43,117,,34,0.47,81,1.13,432,6,21,0.29,54,0.75,14,0.19,35,0.49,1,0.01,26,0.36,39,0.54,-,-,21,1.11,-,-,1,0.05,16,0.76,-,-,-,-
Yamaguchi,17,0.25,142,,14,0.29,78,1.63,191,3.98,11,0.23,9,0.19,9,0.19,18,0.38,1,0.02,40,0.83,40,0.83,-,-,6,0.67,-,-,-,-,11,1.22,-,-,-,-
Tokushima,1,0.03,109,,-,-,21,0.91,109,4.74,1,0.04,14,0.61,2,0.09,15,0.65,2,0.09,4,0.17,34,1.48,-,-,-,-,-,-,-,-,2,0.29,-,-,-,-
Kagawa,8,0.17,55,,3,0.11,29,1.04,116,4.14,5,0.18,15,0.54,1,0.04,12,0.43,-,-,7,0.25,29,1.04,1,0.2,-,-,-,-,-,-,7,1.4,-,-,-,-
Ehime,4,0.07,102,,3,0.08,79,2.14,216,5.84,17,0.46,66,1.78,12,0.32,19,0.51,3,0.08,32,0.86,27,0.73,-,-,28,3.5,-,-,-,-,2,0.33,-,-,-,-
Kochi,-,-,45,,28,0.93,22,0.73,103,3.43,8,0.27,12,0.4,2,0.07,12,0.4,-,-,2,0.07,13,0.43,-,-,-,-,-,-,-,-,8,1,-,-,-,-
Fukuoka,60,0.3,212,,41,0.34,271,2.26,638,5.32,57,0.48,265,2.21,8,0.07,83,0.69,3,0.03,99,0.83,120,1,1,0.04,18,0.69,-,-,-,-,29,1.93,-,-,-,-
Saga,2,0.05,32,,13,0.57,10,0.43,45,1.96,2,0.09,11,0.48,-,-,14,0.61,-,-,19,0.83,29,1.26,-,-,5,1.25,-,-,-,-,3,0.5,-,-,-,-
Nagasaki,4,0.06,47,,11,0.25,42,0.95,129,2.93,10,0.23,32,0.73,4,0.09,18,0.41,-,-,21,0.48,53,1.2,-,-,19,2.38,-,-,-,-,6,0.5,-,-,-,-
Kumamoto,8,0.1,97,,15,0.3,42,0.84,378,7.56,12,0.24,104,2.08,5,0.1,30,0.6,1,0.02,29,0.58,103,2.06,-,-,19,2.11,-,-,2,0.13,5,0.33,-,-,-,-
Oita,6,0.1,71,,6,0.17,63,1.75,268,7.44,10,0.28,26,0.72,-,-,23,0.64,1,0.03,29,0.81,28,0.78,-,-,-,-,-,-,1,0.09,4,0.36,-,-,-,-
Miyazaki,-,-,104,,22,0.61,29,0.81,210,5.83,10,0.28,128,3.56,26,0.72,17,0.47,-,-,31,0.86,37,1.03,-,-,14,2.8,-,-,1,0.14,5,0.71,-,-,1,0.14
Kagoshima,34,0.37,32,,16,0.29,83,1.51,323,5.87,7,0.13,134,2.44,5,0.09,19,0.35,1,0.02,48,0.87,121,2.2,-,-,8,1.14,-,-,1,0.08,6,0.5,-,-,-,-
Okinawa,408,7.03,6,,25,0.74,19,0.56,112,3.29,12,0.35,31,0.91,-,-,12,0.35,2,0.06,2,0.06,7,0.21,-,-,15,1.67,1,0.14,-,-,8,1.14,-,-,1,0.14
