"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2015",,,,,,"Data collected as of September 2, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,310,0.06,1689,,1181,0.38,3889,1.24,9611,3.07,740,0.24,17736,5.66,1702,0.54,1913,0.61,70,0.02,4547,1.45,1600,0.51,20,0.03,750,1.09,15,0.03,32,0.07,220,0.47,12,0.03,3,0.01
Hokkaido,6,0.03,59,,48,0.34,327,2.3,175,1.23,17,0.12,1163,8.19,84,0.59,57,0.4,4,0.03,380,2.68,73,0.51,-,-,18,0.64,1,0.04,2,0.09,13,0.57,-,-,1,0.04
Aomori,-,-,9,,7,0.17,28,0.67,61,1.45,9,0.21,564,13.43,8,0.19,13,0.31,1,0.02,96,2.29,5,0.12,-,-,6,0.55,-,-,-,-,2,0.33,-,-,-,-
Iwate,1,0.02,40,,6,0.15,72,1.8,129,3.23,7,0.18,469,11.73,15,0.38,20,0.5,-,-,79,1.98,3,0.08,-,-,5,0.36,1,0.05,2,0.11,8,0.42,-,-,-,-
Miyagi,-,-,37,,10,0.17,66,1.12,135,2.29,26,0.44,643,10.9,10,0.17,39,0.66,-,-,131,2.22,6,0.1,-,-,6,0.5,-,-,-,-,5,0.42,-,-,-,-
Akita,-,-,4,,27,0.77,32,0.91,69,1.97,3,0.09,329,9.4,11,0.31,4,0.11,-,-,51,1.46,3,0.09,-,-,6,0.86,-,-,-,-,3,0.38,-,-,-,-
Yamagata,-,-,12,,7,0.23,51,1.7,91,3.03,7,0.23,386,12.87,19,0.63,20,0.67,-,-,147,4.9,36,1.2,-,-,2,0.25,-,-,1,0.1,2,0.2,-,-,1,0.1
Fukushima,4,0.05,49,,25,0.54,56,1.22,73,1.59,22,0.48,296,6.43,31,0.67,32,0.7,-,-,61,1.33,16,0.35,-,-,11,0.92,-,-,-,-,3,0.43,-,-,-,-
Ibaraki,10,0.08,13,,13,0.17,71,0.95,204,2.72,11,0.15,410,5.47,36,0.48,23,0.31,1,0.01,75,1,48,0.64,-,-,36,2.12,1,0.08,-,-,2,0.15,-,-,-,-
Tochigi,-,-,5,,-,-,29,0.6,55,1.15,7,0.15,191,3.98,28,0.58,31,0.65,1,0.02,14,0.29,23,0.48,-,-,5,0.42,-,-,-,-,3,0.43,-,-,-,-
Gunma,-,-,2,,8,0.14,79,1.34,198,3.36,28,0.47,327,5.54,27,0.46,38,0.64,1,0.02,77,1.31,40,0.68,-,-,26,1.86,-,-,-,-,3,0.38,-,-,-,-
Saitama,4,0.02,30,,70,0.45,210,1.34,549,3.5,31,0.2,871,5.55,141,0.9,122,0.78,5,0.03,207,1.32,144,0.92,1,0.02,49,1.2,-,-,-,-,6,0.6,-,-,-,-
Chiba,10,0.05,51,,36,0.27,166,1.25,259,1.95,25,0.19,732,5.5,73,0.55,72,0.54,7,0.05,223,1.68,91,0.68,1,0.03,43,1.3,-,-,3,0.33,-,-,-,-,-,-
Tokyo,2,0,106,,96,0.38,288,1.13,839,3.28,56,0.22,1404,5.48,107,0.42,178,0.7,3,0.01,319,1.25,106,0.41,-,-,26,0.67,2,0.08,1,0.04,14,0.56,3,0.12,-,-
Kanagawa,1,0,50,,68,0.34,178,0.89,544,2.73,49,0.25,1273,6.4,56,0.28,138,0.69,1,0.01,258,1.3,67,0.34,3,0.07,54,1.17,1,0.1,2,0.2,6,0.6,-,-,-,-
Niigata,3,0.03,49,,31,0.53,69,1.17,172,2.92,23,0.39,918,15.56,20,0.34,35,0.59,2,0.03,191,3.24,24,0.41,-,-,9,0.9,-,-,-,-,-,-,6,0.46,-,-
Toyama,1,0.02,-,,7,0.24,34,1.17,94,3.24,9,0.31,204,7.03,4,0.14,17,0.59,2,0.07,74,2.55,12,0.41,-,-,1,0.14,-,-,-,-,7,1.4,-,-,-,-
Ishikawa,3,0.06,16,,8,0.28,32,1.1,65,2.24,6,0.21,74,2.55,9,0.31,16,0.55,1,0.03,13,0.45,54,1.86,-,-,4,0.57,-,-,-,-,9,1.8,-,-,-,-
Fukui,-,-,-,,12,0.55,43,1.95,85,3.86,4,0.18,51,2.32,5,0.23,12,0.55,-,-,31,1.41,12,0.55,-,-,1,0.33,1,0.17,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,,-,-,24,1,42,1.75,4,0.17,72,3,20,0.83,16,0.67,-,-,46,1.92,4,0.17,-,-,8,0.89,-,-,3,0.3,4,0.4,-,-,-,-
Nagano,1,0.01,1,,17,0.31,86,1.59,158,2.93,3,0.06,786,14.56,43,0.8,23,0.43,-,-,259,4.8,9,0.17,-,-,5,0.45,1,0.09,-,-,5,0.45,-,-,-,-
Gifu,8,0.09,2,,13,0.25,27,0.51,106,2,11,0.21,194,3.66,48,0.91,31,0.58,1,0.02,48,0.91,4,0.08,-,-,2,0.18,-,-,-,-,13,2.6,-,-,-,-
Shizuoka,15,0.11,46,,33,0.37,207,2.33,316,3.55,10,0.11,294,3.3,43,0.48,48,0.54,2,0.02,76,0.85,46,0.52,2,0.09,11,0.5,-,-,1,0.1,5,0.5,-,-,-,-
Aichi,5,0.03,17,,44,0.24,147,0.81,438,2.42,67,0.37,593,3.28,102,0.56,101,0.56,1,0.01,125,0.69,65,0.36,-,-,9,0.26,2,0.14,1,0.07,10,0.71,-,-,-,-
Mie,4,0.06,12,,19,0.42,35,0.78,143,3.18,11,0.24,157,3.49,15,0.33,34,0.76,1,0.02,71,1.58,4,0.09,-,-,4,0.33,-,-,-,-,2,0.22,-,-,-,-
Shiga,3,0.06,5,,15,0.47,32,1,95,2.97,12,0.38,134,4.19,30,0.94,17,0.53,5,0.16,54,1.69,8,0.25,-,-,3,0.38,-,-,-,-,4,0.57,-,-,-,-
Kyoto,4,0.03,8,,23,0.31,58,0.78,179,2.42,18,0.24,132,1.78,39,0.53,30,0.41,1,0.01,24,0.32,21,0.28,-,-,9,0.5,-,-,-,-,3,0.43,1,0.14,1,0.14
Osaka,7,0.02,70,,108,0.54,232,1.16,655,3.28,58,0.29,912,4.56,120,0.6,131,0.66,4,0.02,228,1.14,78,0.39,-,-,35,0.67,-,-,-,-,21,1.24,-,-,-,-
Hyogo,4,0.02,19,,61,0.47,155,1.2,517,4.01,27,0.21,686,5.32,53,0.41,83,0.64,9,0.07,162,1.26,54,0.42,1,0.03,42,1.2,-,-,3,0.27,2,0.18,-,-,-,-
Nara,-,-,3,,20,0.59,11,0.32,51,1.5,3,0.09,80,2.35,14,0.41,21,0.62,-,-,33,0.97,2,0.06,-,-,2,0.22,-,-,-,-,1,0.17,-,-,-,-
Wakayama,2,0.04,5,,11,0.37,10,0.33,40,1.33,3,0.1,164,5.47,9,0.3,15,0.5,-,-,86,2.87,5,0.17,-,-,3,0.75,-,-,-,-,-,-,-,-,-,-
Tottori,-,-,-,,7,0.37,75,3.95,79,4.16,5,0.26,43,2.26,2,0.11,7,0.37,-,-,31,1.63,10,0.53,-,-,14,4.67,-,-,-,-,3,0.6,-,-,-,-
Shimane,-,-,38,,27,1.17,36,1.57,110,4.78,3,0.13,67,2.91,3,0.13,22,0.96,-,-,27,1.17,2,0.09,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-
Okayama,1,0.01,21,,15,0.28,30,0.56,239,4.43,12,0.22,244,4.52,17,0.31,26,0.48,-,-,53,0.98,40,0.74,-,-,14,1.17,-,-,1,0.2,-,-,-,-,-,-
