"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2016",,,,,,"Data collected as of May 11, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamaguchi,43,0.63,6,,8,0.17,54,1.13,187,3.9,16,0.33,4,0.08,18,0.38,16,0.33,-,-,11,0.23,39,0.81,-,-,5,0.56,-,-,-,-,6,0.67,-,-,2,0.22
Tokushima,15,0.41,-,,11,0.48,20,0.87,102,4.43,4,0.17,1,0.04,6,0.26,14,0.61,-,-,-,-,13,0.57,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,28,0.6,-,,14,0.5,43,1.54,138,4.93,9,0.32,6,0.21,17,0.61,16,0.57,-,-,17,0.61,19,0.68,-,-,3,0.6,-,-,-,-,-,-,-,-,1,0.2
Ehime,30,0.54,1,,15,0.41,60,1.62,173,4.68,15,0.41,3,0.08,12,0.32,18,0.49,1,0.03,1,0.03,4,0.11,-,-,4,0.5,-,-,-,-,-,-,-,-,3,0.5
Kochi,33,0.69,5,,2,0.07,44,1.47,104,3.47,15,0.5,-,-,3,0.1,5,0.17,-,-,1,0.03,21,0.7,-,-,1,0.33,-,-,1,0.13,5,0.63,-,-,3,0.38
Fukuoka,207,1.05,62,,66,0.55,215,1.79,659,5.49,59,0.49,9,0.08,43,0.36,79,0.66,4,0.03,17,0.14,97,0.81,-,-,11,0.42,-,-,2,0.13,14,0.93,-,-,3,0.2
Saga,39,1,5,,26,1.13,30,1.3,76,3.3,5,0.22,1,0.04,11,0.48,14,0.61,-,-,4,0.17,44,1.91,-,-,1,0.25,-,-,-,-,2,0.33,-,-,2,0.33
Nagasaki,153,2.19,9,,13,0.3,68,1.55,125,2.84,21,0.48,7,0.16,6,0.14,19,0.43,-,-,4,0.09,33,0.75,-,-,15,1.88,-,-,-,-,4,0.33,-,-,1,0.08
Kumamoto,65,0.82,1,,17,0.35,40,0.82,197,4.02,13,0.27,2,0.04,26,0.53,33,0.67,-,-,8,0.16,51,1.04,-,-,14,1.56,-,-,-,-,3,0.2,-,-,3,0.2
Oita,89,1.53,7,,14,0.39,80,2.22,292,8.11,22,0.61,9,0.25,8,0.22,26,0.72,4,0.11,2,0.06,11,0.31,-,-,1,0.2,-,-,-,-,6,0.55,-,-,-,-
Miyazaki,76,1.29,11,,32,0.89,75,2.08,312,8.67,17,0.47,1,0.03,26,0.72,31,0.86,-,-,1,0.03,118,3.28,-,-,12,2,-,-,-,-,5,0.71,-,-,3,0.43
Kagoshima,251,2.7,22,,55,1,98,1.78,356,6.47,35,0.64,6,0.11,16,0.29,23,0.42,-,-,1,0.02,87,1.58,-,-,3,0.43,-,-,-,-,3,0.25,-,-,3,0.25
Okinawa,276,4.76,82,,18,0.53,22,0.65,124,3.65,14,0.41,34,1,1,0.03,10,0.29,5,0.15,6,0.18,49,1.44,-,-,13,1.44,2,0.29,5,0.71,14,2,-,-,4,0.57
