"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1st week, 2014",,,,,,"Data collected as of January 9, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,86,1.13,16,,9,0.19,18,0.38,230,4.79,55,1.15,-,-,-,-,4,0.08,-,-,1,0.02,3,0.06,-,-,8,0.67,-,-,-,-,-,-,-,-,-,-
Gunma,110,1.49,16,,5,0.12,44,1.02,295,6.86,52,1.21,-,-,2,0.05,10,0.23,-,-,-,-,10,0.23,-,-,3,0.38,-,-,-,-,1,0.13,-,-,1,0.13
Saitama,316,1.61,70,,20,0.17,62,0.52,454,3.82,134,1.13,3,0.03,3,0.03,19,0.16,-,-,-,-,23,0.19,-,-,4,0.11,1,0.1,-,-,-,-,-,-,2,0.2
Chiba,283,1.41,17,,28,0.22,63,0.5,372,2.98,89,0.71,4,0.03,-,-,8,0.06,-,-,-,-,27,0.22,-,-,4,0.13,-,-,-,-,-,-,-,-,-,-
Tokyo,282,0.98,28,,31,0.19,78,0.48,512,3.12,99,0.6,2,0.01,11,0.07,13,0.08,-,-,1,0.01,9,0.05,-,-,3,0.12,-,-,1,0.04,-,-,-,-,2,0.08
Kanagawa,146,0.72,17,,11,0.09,25,0.21,313,2.61,78,0.65,5,0.04,12,0.1,20,0.17,-,-,-,-,8,0.07,-,-,9,0.45,-,-,1,0.09,-,-,-,-,-,-
Niigata,68,0.71,22,,20,0.33,61,1,199,3.26,123,2.02,2,0.03,12,0.2,11,0.18,-,-,1,0.02,4,0.07,-,-,5,0.5,-,-,-,-,1,0.08,-,-,-,-
Toyama,30,0.63,8,,19,0.66,27,0.93,111,3.83,39,1.34,1,0.03,3,0.1,-,-,-,-,1,0.03,2,0.07,-,-,6,0.86,-,-,1,0.2,1,0.2,-,-,-,-
Ishikawa,48,1,20,,13,0.45,20,0.69,135,4.66,62,2.14,2,0.07,1,0.03,3,0.1,-,-,-,-,3,0.1,-,-,5,0.71,-,-,-,-,-,-,-,-,-,-
Fukui,47,1.47,8,,7,0.32,19,0.86,188,8.55,36,1.64,6,0.27,-,-,3,0.14,-,-,-,-,26,1.18,-,-,-,-,2,0.33,-,-,-,-,-,-,-,-
Yamanashi,36,0.9,5,,3,0.13,14,0.58,75,3.13,18,0.75,-,-,-,-,6,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nagano,200,2.33,40,,6,0.11,28,0.53,334,6.3,60,1.13,1,0.02,-,-,4,0.08,-,-,-,-,2,0.04,-,-,6,0.55,1,0.09,-,-,3,0.27,-,-,1,0.09
Gifu,711,8.17,25,,12,0.23,13,0.25,234,4.42,47,0.89,7,0.13,1,0.02,7,0.13,1,0.02,-,-,6,0.11,-,-,-,-,-,-,1,0.2,3,0.6,-,-,-,-
Shizuoka,251,1.81,71,,4,0.04,26,0.29,350,3.93,105,1.18,2,0.02,-,-,12,0.13,-,-,3,0.03,7,0.08,-,-,6,0.27,-,-,1,0.1,1,0.1,-,-,-,-
Aichi,794,4.07,106,,26,0.14,43,0.24,442,2.44,122,0.67,9,0.05,2,0.01,16,0.09,-,-,2,0.01,29,0.16,-,-,1,0.03,-,-,-,-,1,0.07,-,-,1,0.07
Mie,84,1.17,48,,9,0.2,8,0.18,175,3.89,64,1.42,-,-,-,-,8,0.18,-,-,1,0.02,4,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shiga,165,3.11,24,,1,0.03,4,0.13,125,3.91,70,2.19,1,0.03,-,-,1,0.03,-,-,-,-,1,0.03,-,-,1,0.13,-,-,-,-,1,0.14,-,-,1,0.14
Kyoto,192,1.6,13,,3,0.04,9,0.13,113,1.57,41,0.57,8,0.11,-,-,7,0.1,-,-,-,-,3,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Osaka,512,1.66,110,,23,0.12,84,0.42,561,2.82,203,1.02,4,0.02,-,-,24,0.12,-,-,2,0.01,5,0.03,-,-,1,0.02,1,0.06,-,-,2,0.12,-,-,-,-
Hyogo,165,0.83,51,,9,0.07,13,0.1,281,2.2,97,0.76,2,0.02,1,0.01,7,0.05,-,-,-,-,2,0.02,-,-,7,0.2,3,0.25,-,-,2,0.17,-,-,-,-
Nara,41,0.76,24,,5,0.15,3,0.09,45,1.32,8,0.24,-,-,-,-,2,0.06,-,-,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wakayama,33,0.66,33,,8,0.26,11,0.35,66,2.13,30,0.97,2,0.06,-,-,3,0.1,-,-,-,-,1,0.03,-,-,-,-,-,-,-,-,2,0.18,-,-,1,0.09
Tottori,38,1.31,16,,8,0.42,20,1.05,63,3.32,20,1.05,1,0.05,-,-,4,0.21,-,-,-,-,-,-,-,-,1,0.33,-,-,1,0.2,-,-,-,-,-,-
Shimane,55,1.45,15,,22,0.96,8,0.35,135,5.87,32,1.39,2,0.09,1,0.04,2,0.09,-,-,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,155,1.87,30,,16,0.3,15,0.28,484,9.13,94,1.77,3,0.06,-,-,7,0.13,-,-,2,0.04,3,0.06,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-
Hiroshima,135,1.21,55,,38,0.55,37,0.54,366,5.3,83,1.2,7,0.1,-,-,8,0.12,-,-,-,-,15,0.22,-,-,6,0.33,-,-,2,0.1,-,-,-,-,4,0.2
Yamaguchi,142,2.09,45,,10,0.21,57,1.21,281,5.98,47,1,3,0.06,2,0.04,14,0.3,-,-,-,-,2,0.04,-,-,1,0.13,-,-,-,-,1,0.11,-,-,1,0.11
Tokushima,104,2.74,60,,4,0.17,9,0.39,277,12.04,36,1.57,4,0.17,-,-,10,0.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,74,1.51,66,,10,0.33,6,0.2,297,9.9,43,1.43,2,0.07,2,0.07,5,0.17,-,-,-,-,4,0.13,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2
Ehime,87,1.43,30,,22,0.59,35,0.95,197,5.32,38,1.03,2,0.05,-,-,12,0.32,-,-,2,0.05,5,0.14,-,-,9,1.13,-,-,-,-,-,-,-,-,1,0.17
Kochi,312,6.5,31,,1,0.03,30,1,241,8.03,36,1.2,-,-,-,-,5,0.17,-,-,-,-,32,1.07,-,-,-,-,-,-,-,-,1,0.13,-,-,2,0.25
Fukuoka,644,3.25,81,,32,0.27,108,0.9,382,3.18,208,1.73,39,0.33,-,-,27,0.23,-,-,2,0.02,72,0.6,-,-,6,0.23,2,0.15,-,-,-,-,-,-,-,-
Saga,89,2.28,17,,5,0.22,23,1,58,2.52,50,2.17,4,0.17,-,-,9,0.39,-,-,-,-,6,0.26,-,-,-,-,-,-,-,-,2,0.33,-,-,1,0.17
Nagasaki,271,3.87,42,,30,0.68,28,0.64,151,3.43,93,2.11,10,0.23,-,-,6,0.14,-,-,-,-,17,0.39,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
Kumamoto,390,4.88,31,,26,0.52,51,1.02,382,7.64,87,1.74,19,0.38,2,0.04,14,0.28,-,-,1,0.02,1,0.02,-,-,13,1.44,-,-,-,-,-,-,-,-,1,0.07
Oita,202,3.42,25,,24,0.67,38,1.06,355,9.86,73,2.03,8,0.22,2,0.06,11,0.31,-,-,1,0.03,8,0.22,-,-,3,0.6,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,208,3.53,36,,26,0.72,25,0.69,266,7.39,102,2.83,13,0.36,-,-,25,0.69,-,-,-,-,3,0.08,-,-,10,1.67,-,-,-,-,-,-,-,-,4,0.57
Kagoshima,392,4.22,28,,57,1.04,52,0.95,448,8.15,123,2.24,44,0.8,-,-,11,0.2,-,-,2,0.04,6,0.11,-,-,-,-,-,-,-,-,1,0.08,-,-,1,0.08
Okinawa,760,13.1,3,,2,0.06,33,0.97,77,2.26,75,2.21,10,0.29,1,0.03,10,0.29,1,0.03,5,0.15,10,0.29,-,-,2,0.2,-,-,-,-,3,0.43,-,-,-,-
