"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2017",,,,,,"Data collected as of July 12, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,902,0.18,1179,,2925,0.93,8467,2.68,16614,5.26,1249,0.4,18151,5.74,373,0.12,1808,0.57,38,0.01,4754,1.5,1654,0.52,15,0.02,572,0.82,9,0.02,23,0.05,118,0.25,4,0.01,32,0.07
Hokkaido,30,0.13,196,,388,2.77,440,3.14,261,1.86,73,0.52,410,2.93,3,0.02,49,0.35,1,0.01,84,0.6,34,0.24,-,-,9,0.31,-,-,-,-,4,0.17,-,-,8,0.35
Aomori,3,0.05,21,,25,0.6,60,1.43,214,5.1,9,0.21,71,1.69,5,0.12,17,0.4,-,-,16,0.38,27,0.64,-,-,2,0.18,-,-,-,-,7,1.17,-,-,1,0.17
Iwate,18,0.28,28,,49,1.23,99,2.48,182,4.55,14,0.35,13,0.33,9,0.23,20,0.5,-,-,7,0.18,56,1.4,-,-,4,0.29,-,-,-,-,6,0.32,-,-,1,0.05
Miyagi,6,0.06,56,,92,1.56,208,3.53,399,6.76,33,0.56,129,2.19,8,0.14,53,0.9,-,-,21,0.36,21,0.36,-,-,6,0.5,-,-,-,-,5,0.42,-,-,-,-
Akita,1,0.02,-,,13,0.37,38,1.09,86,2.46,9,0.26,81,2.31,2,0.06,9,0.26,1,0.03,7,0.2,3,0.09,-,-,1,0.14,-,-,-,-,9,1.13,-,-,-,-
Yamagata,2,0.04,4,,39,1.3,141,4.7,192,6.4,9,0.3,99,3.3,52,1.73,18,0.6,-,-,17,0.57,5,0.17,-,-,2,0.25,1,0.1,-,-,2,0.2,-,-,3,0.3
Fukushima,-,-,50,,33,0.72,128,2.78,155,3.37,17,0.37,7,0.15,8,0.17,36,0.78,-,-,12,0.26,48,1.04,-,-,10,0.83,-,-,-,-,2,0.29,-,-,-,-
Ibaraki,4,0.03,19,,66,0.88,226,3.01,317,4.23,37,0.49,42,0.56,5,0.07,24,0.32,1,0.01,32,0.43,17,0.23,-,-,23,1.35,-,-,-,-,1,0.08,-,-,-,-
Tochigi,1,0.01,3,,47,0.98,65,1.35,104,2.17,15,0.31,48,1,4,0.08,36,0.75,-,-,14,0.29,14,0.29,-,-,15,1.25,-,-,-,-,3,0.43,-,-,-,-
Gunma,3,0.03,5,,24,0.41,207,3.57,275,4.74,22,0.38,101,1.74,9,0.16,44,0.76,-,-,58,1,61,1.05,-,-,7,0.5,-,-,-,-,5,0.63,-,-,1,0.13
Saitama,18,0.07,60,,192,1.19,614,3.79,1015,6.27,74,0.46,478,2.95,35,0.22,108,0.67,-,-,152,0.94,60,0.37,1,0.03,39,0.98,-,-,-,-,2,0.2,-,-,-,-
Chiba,11,0.05,23,,188,1.39,495,3.67,604,4.47,44,0.33,367,2.72,7,0.05,76,0.56,1,0.01,233,1.73,45,0.33,-,-,34,0.97,-,-,1,0.11,3,0.33,-,-,-,-
Tokyo,45,0.11,116,,255,0.98,768,2.94,1404,5.38,108,0.41,1090,4.18,33,0.13,168,0.64,4,0.02,314,1.2,91,0.35,-,-,30,0.77,2,0.08,-,-,6,0.24,1,0.04,-,-
Kanagawa,20,0.06,125,,195,0.9,677,3.13,1190,5.51,95,0.44,908,4.2,31,0.14,137,0.63,1,0,270,1.25,103,0.48,3,0.06,89,1.82,-,-,1,0.11,2,0.22,-,-,-,-
Niigata,4,0.04,52,,67,1.18,110,1.93,314,5.51,30,0.53,238,4.18,6,0.11,34,0.6,1,0.02,32,0.56,93,1.63,-,-,6,0.6,-,-,-,-,3,0.23,1,0.08,1,0.08
Toyama,1,0.02,7,,26,0.9,39,1.34,139,4.79,9,0.31,163,5.62,4,0.14,9,0.31,-,-,16,0.55,21,0.72,-,-,3,0.43,1,0.2,1,0.2,3,0.6,-,-,-,-
Ishikawa,1,0.02,-,,35,1.21,68,2.34,103,3.55,2,0.07,186,6.41,3,0.1,15,0.52,-,-,31,1.07,12,0.41,-,-,6,0.86,-,-,-,-,2,0.4,-,-,-,-
Fukui,-,-,1,,10,0.45,70,3.18,157,7.14,-,-,158,7.18,-,-,14,0.64,1,0.05,22,1,8,0.36,-,-,-,-,-,-,-,-,-,-,1,0.17,-,-
Yamanashi,-,-,-,,33,1.38,51,2.13,113,4.71,5,0.21,148,6.17,3,0.13,8,0.33,-,-,19,0.79,14,0.58,-,-,14,1.56,-,-,1,0.1,-,-,-,-,-,-
Nagano,4,0.05,5,,23,0.43,143,2.65,277,5.13,18,0.33,41,0.76,3,0.06,20,0.37,1,0.02,43,0.8,99,1.83,-,-,1,0.09,-,-,1,0.09,2,0.18,-,-,-,-
Gifu,6,0.07,5,,37,0.74,79,1.58,194,3.88,11,0.22,117,2.34,6,0.12,15,0.3,-,-,19,0.38,23,0.46,-,-,4,0.36,-,-,-,-,2,0.4,-,-,1,0.2
