"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7th week, 2017",,,,,,"Data collected as of February 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,118696,23.92,827,,1136,0.36,7918,2.5,17140,5.42,1046,0.33,459,0.15,246,0.08,1232,0.39,16,0.01,75,0.02,2037,0.64,9,0.01,303,0.44,6,0.01,16,0.03,182,0.38,5,0.01,83,0.17
Hokkaido,3540,15.66,65,,59,0.42,630,4.44,462,3.25,69,0.49,6,0.04,9,0.06,32,0.23,1,0.01,2,0.01,100,0.7,-,-,18,0.64,-,-,1,0.04,9,0.39,-,-,6,0.26
Aomori,1502,23.11,4,,17,0.4,88,2.1,202,4.81,8,0.19,7,0.17,-,-,16,0.38,1,0.02,4,0.1,9,0.21,-,-,1,0.09,1,0.17,-,-,7,1.17,-,-,-,-
Iwate,1125,17.31,3,,22,0.55,139,3.48,236,5.9,4,0.1,2,0.05,3,0.08,22,0.55,-,-,-,-,15,0.38,-,-,4,0.29,-,-,-,-,9,0.47,-,-,-,-
Miyagi,2284,24.04,10,,8,0.14,193,3.27,151,2.56,26,0.44,1,0.02,2,0.03,29,0.49,-,-,-,-,17,0.29,-,-,-,-,-,-,-,-,6,0.5,-,-,-,-
Akita,929,17.2,2,,7,0.2,61,1.74,81,2.31,11,0.31,6,0.17,2,0.06,7,0.2,1,0.03,1,0.03,3,0.09,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Yamagata,845,17.6,2,,6,0.2,207,6.9,81,2.7,12,0.4,1,0.03,1,0.03,18,0.6,-,-,1,0.03,20,0.67,-,-,-,-,-,-,-,-,5,0.5,-,-,-,-
Fukushima,1803,23.42,6,,12,0.26,152,3.3,202,4.39,12,0.26,-,-,11,0.24,22,0.48,-,-,-,-,15,0.33,-,-,10,0.83,-,-,-,-,4,0.57,-,-,17,2.43
Ibaraki,2632,21.93,6,,20,0.27,229,3.05,357,4.76,15,0.2,11,0.15,5,0.07,14,0.19,-,-,-,-,20,0.27,1,0.06,14,0.82,-,-,-,-,2,0.15,-,-,1,0.08
