"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2018",,,,,,"Data collected as of July 25, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,-,-,21,0.44,7,0.15,42,0.88,65,1.35,13,0.27,20,0.42,20,0.42,25,0.52,125,2.6,8,0.17,-,-,1,0.08,-,-,-,-,1,0.14,-,-,-,-
Gunma,-,-,9,0.17,21,0.4,82,1.55,206,3.89,18,0.34,290,5.47,2,0.04,31,0.58,90,1.7,8,0.15,-,-,11,0.73,-,-,-,-,-,-,-,-,1,0.11
Saitama,14,0.05,87,0.53,154,0.94,420,2.56,805,4.91,58,0.35,255,1.55,58,0.35,97,0.59,536,3.27,22,0.13,-,-,78,1.9,1,0.09,5,0.45,1,0.09,-,-,-,-
Chiba,5,0.02,100,0.74,139,1.03,268,1.99,383,2.84,40,0.3,163,1.21,43,0.32,46,0.34,448,3.32,18,0.13,-,-,45,1.29,-,-,3,0.33,-,-,-,-,-,-
Tokyo,6,0.01,179,0.69,135,0.52,465,1.8,1063,4.12,75,0.29,297,1.15,199,0.77,123,0.48,811,3.14,49,0.19,1,0.03,26,0.68,1,0.04,3,0.12,-,-,-,-,1,0.04
Kanagawa,4,0.01,119,0.56,109,0.51,298,1.41,758,3.58,74,0.35,202,0.95,208,0.98,107,0.5,459,2.17,38,0.18,1,0.02,86,1.72,1,0.1,-,-,-,-,-,-,-,-
Niigata,-,-,95,1.67,57,1,83,1.46,161,2.82,16,0.28,55,0.96,18,0.32,17,0.3,378,6.63,8,0.14,-,-,15,1.5,1,0.08,-,-,-,-,1,0.08,-,-
Toyama,5,0.1,5,0.17,19,0.66,32,1.1,114,3.93,2,0.07,8,0.28,3,0.1,6,0.21,21,0.72,3,0.1,1,0.14,-,-,-,-,-,-,1,0.2,-,-,-,-
Ishikawa,-,-,23,0.79,6,0.21,44,1.52,136,4.69,9,0.31,22,0.76,8,0.28,12,0.41,40,1.38,2,0.07,-,-,2,0.29,-,-,-,-,2,0.4,-,-,-,-
Fukui,-,-,7,0.32,8,0.36,48,2.18,77,3.5,7,0.32,21,0.95,-,-,16,0.73,20,0.91,8,0.36,-,-,-,-,1,0.17,-,-,2,0.33,-,-,-,-
Yamanashi,-,-,2,0.08,6,0.25,21,0.88,66,2.75,-,-,44,1.83,10,0.42,10,0.42,66,2.75,4,0.17,-,-,13,1.44,-,-,-,-,1,0.1,-,-,-,-
Nagano,1,0.01,5,0.09,24,0.44,80,1.48,196,3.63,8,0.15,47,0.87,10,0.19,23,0.43,264,4.89,9,0.17,-,-,4,0.36,-,-,1,0.09,2,0.18,-,-,-,-
Gifu,2,0.02,17,0.32,23,0.43,33,0.62,147,2.77,2,0.04,23,0.43,-,-,14,0.26,87,1.64,4,0.08,-,-,2,0.18,-,-,-,-,-,-,-,-,-,-
Shizuoka,2,0.01,42,0.47,31,0.35,117,1.31,324,3.64,23,0.26,141,1.58,29,0.33,33,0.37,666,7.48,28,0.31,-,-,9,0.41,-,-,2,0.2,-,-,-,-,-,-
Aichi,6,0.03,79,0.43,62,0.34,243,1.34,562,3.09,60,0.33,217,1.19,18,0.1,76,0.42,593,3.26,21,0.12,-,-,10,0.29,-,-,-,-,5,0.33,-,-,-,-
Mie,1,0.01,45,1,26,0.58,57,1.27,159,3.53,12,0.27,48,1.07,5,0.11,33,0.73,174,3.87,5,0.11,1,0.08,2,0.17,-,-,-,-,2,0.22,-,-,-,-
Shiga,-,-,3,0.09,21,0.66,23,0.72,119,3.72,11,0.34,88,2.75,5,0.16,11,0.34,116,3.63,6,0.19,-,-,1,0.13,-,-,1,0.14,1,0.14,-,-,-,-
Kyoto,6,0.05,21,0.27,26,0.34,91,1.18,313,4.06,19,0.25,149,1.94,4,0.05,28,0.36,120,1.56,11,0.14,-,-,5,0.29,-,-,-,-,1,0.14,-,-,-,-
Osaka,5,0.02,230,1.16,106,0.54,369,1.86,812,4.1,58,0.29,217,1.1,21,0.11,119,0.6,390,1.97,23,0.12,-,-,6,0.12,1,0.06,1,0.06,3,0.18,-,-,-,-
Hyogo,-,-,60,0.47,32,0.25,119,0.93,562,4.39,34,0.27,150,1.17,5,0.04,56,0.44,230,1.8,11,0.09,-,-,7,0.2,-,-,1,0.07,1,0.07,-,-,-,-
Nara,1,0.02,12,0.35,3,0.09,39,1.15,104,3.06,9,0.26,60,1.76,5,0.15,14,0.41,70,2.06,9,0.26,-,-,9,0.9,-,-,-,-,-,-,-,-,-,-
Wakayama,-,-,18,0.6,9,0.3,13,0.43,79,2.63,4,0.13,12,0.4,4,0.13,18,0.6,46,1.53,4,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tottori,1,0.03,4,0.21,8,0.42,68,3.58,112,5.89,1,0.05,7,0.37,-,-,10,0.53,29,1.53,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-,-,-
Shimane,2,0.05,8,0.35,11,0.48,22,0.96,77,3.35,3,0.13,35,1.52,1,0.04,7,0.3,34,1.48,6,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,-,-,13,0.24,12,0.22,68,1.26,330,6.11,11,0.2,38,0.7,6,0.11,12,0.22,44,0.81,7,0.13,-,-,6,0.5,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,4,0.04,49,0.69,33,0.46,107,1.51,251,3.54,23,0.32,139,1.96,-,-,16,0.23,142,2,3,0.04,-,-,18,0.95,-,-,1,0.05,4,0.19,-,-,-,-
Yamaguchi,-,-,56,1.19,13,0.28,87,1.85,130,2.77,19,0.4,224,4.77,3,0.06,33,0.7,109,2.32,4,0.09,-,-,1,0.11,-,-,-,-,1,0.11,-,-,-,-
Tokushima,-,-,43,1.87,14,0.61,21,0.91,135,5.87,3,0.13,152,6.61,7,0.3,20,0.87,94,4.09,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,11,0.39,10,0.36,50,1.79,117,4.18,5,0.18,24,0.86,-,-,12,0.43,87,3.11,7,0.25,-,-,1,0.2,-,-,1,0.2,3,0.6,-,-,-,-
Ehime,-,-,27,0.73,8,0.22,44,1.19,177,4.78,4,0.11,171,4.62,1,0.03,30,0.81,77,2.08,5,0.14,-,-,16,2.29,-,-,-,-,3,0.5,-,-,-,-
Kochi,-,-,3,0.1,19,0.63,26,0.87,77,2.57,4,0.13,58,1.93,10,0.33,15,0.5,5,0.17,1,0.03,-,-,3,1,-,-,-,-,-,-,-,-,-,-
Fukuoka,6,0.03,216,1.8,89,0.74,330,2.75,662,5.52,61,0.51,597,4.98,3,0.03,95,0.79,217,1.81,51,0.43,-,-,39,1.5,-,-,2,0.13,-,-,-,-,-,-
Saga,13,0.34,22,0.96,8,0.35,26,1.13,27,1.17,5,0.22,49,2.13,2,0.09,19,0.83,100,4.35,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nagasaki,7,0.1,59,1.34,9,0.2,47,1.07,77,1.75,3,0.07,85,1.93,-,-,10,0.23,68,1.55,1,0.02,-,-,8,1,-,-,-,-,2,0.17,-,-,-,-
Kumamoto,-,-,23,0.46,13,0.26,44,0.88,250,5,7,0.14,222,4.44,3,0.06,32,0.64,71,1.42,5,0.1,-,-,23,2.56,-,-,2,0.13,-,-,-,-,-,-
Oita,-,-,46,1.28,4,0.11,45,1.25,327,9.08,8,0.22,279,7.75,-,-,14,0.39,55,1.53,17,0.47,-,-,2,0.4,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,6,0.1,71,2.03,24,0.69,57,1.63,232,6.63,21,0.6,244,6.97,2,0.06,24,0.69,28,0.8,26,0.74,1,0.17,12,2,-,-,-,-,-,-,-,-,-,-
Kagoshima,38,0.41,89,1.65,74,1.37,118,2.19,331,6.13,10,0.19,167,3.09,4,0.07,29,0.54,16,0.3,29,0.54,-,-,5,0.71,-,-,2,0.17,1,0.08,-,-,-,-
Okinawa,116,2.04,109,3.21,35,1.03,36,1.06,103,3.03,7,0.21,78,2.29,5,0.15,15,0.44,21,0.62,5,0.15,-,-,27,3,-,-,-,-,1,0.14,-,-,-,-
