"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2017",,,,,,"Data collected as of September 6, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,40,0.83,169,,10,0.34,51,1.76,69,2.38,4,0.14,100,3.45,7,0.24,15,0.52,-,-,25,0.86,-,-,-,-,7,1,-,-,-,-,5,1,-,-,-,-
Fukui,-,-,137,,4,0.18,40,1.82,80,3.64,2,0.09,81,3.68,-,-,9,0.41,-,-,12,0.55,4,0.18,-,-,-,-,1,0.17,-,-,-,-,1,0.17,-,-
Yamanashi,13,0.32,77,,26,1.08,43,1.79,82,3.42,3,0.13,108,4.5,2,0.08,10,0.42,-,-,14,0.58,12,0.5,-,-,10,1.11,-,-,-,-,4,0.4,-,-,-,-
Nagano,-,-,87,,10,0.19,57,1.06,146,2.7,4,0.07,868,16.07,3,0.06,18,0.33,-,-,127,2.35,77,1.43,-,-,3,0.27,-,-,-,-,4,0.36,-,-,-,-
Gifu,4,0.05,148,,14,0.26,32,0.6,99,1.87,6,0.11,247,4.66,3,0.06,8,0.15,1,0.02,27,0.51,16,0.3,-,-,7,0.64,-,-,-,-,2,0.4,-,-,-,-
Shizuoka,15,0.11,246,,45,0.51,113,1.27,340,3.82,10,0.11,468,5.26,2,0.02,25,0.28,-,-,79,0.89,23,0.26,-,-,30,1.36,-,-,2,0.2,6,0.6,-,-,-,-
Aichi,13,0.07,387,,50,0.27,150,0.82,454,2.49,31,0.17,738,4.05,12,0.07,64,0.35,2,0.01,125,0.69,47,0.26,-,-,20,0.57,-,-,-,-,5,0.33,-,-,1,0.07
Mie,27,0.38,150,,23,0.51,29,0.64,135,3,8,0.18,139,3.09,1,0.02,22,0.49,-,-,20,0.44,20,0.44,-,-,-,-,-,-,-,-,3,0.33,-,-,-,-
Shiga,1,0.02,37,,7,0.22,29,0.91,95,2.97,10,0.31,68,2.13,1,0.03,8,0.25,-,-,28,0.88,8,0.25,-,-,2,0.25,-,-,-,-,1,0.14,-,-,-,-
Kyoto,8,0.06,140,,23,0.31,81,1.08,219,2.92,9,0.12,87,1.16,1,0.01,26,0.35,1,0.01,46,0.61,20,0.27,-,-,10,0.59,-,-,-,-,2,0.29,-,-,-,-
Osaka,53,0.17,782,,124,0.62,249,1.25,745,3.73,49,0.25,369,1.85,3,0.02,87,0.44,2,0.01,182,0.91,59,0.3,1,0.02,28,0.54,-,-,1,0.06,4,0.24,-,-,-,-
Hyogo,23,0.12,392,,57,0.45,93,0.73,531,4.15,32,0.25,234,1.83,11,0.09,55,0.43,-,-,126,0.98,35,0.27,-,-,17,0.49,-,-,2,0.14,3,0.21,1,0.07,1,0.07
Nara,-,-,97,,21,0.62,45,1.32,99,2.91,5,0.15,76,2.24,1,0.03,20,0.59,-,-,23,0.68,11,0.32,-,-,8,0.8,-,-,-,-,2,0.33,-,-,-,-
Wakayama,1,0.02,57,,7,0.23,9,0.3,68,2.27,5,0.17,42,1.4,-,-,11,0.37,-,-,19,0.63,19,0.63,-,-,4,1,-,-,-,-,3,0.27,-,-,-,-
Tottori,9,0.31,61,,32,1.68,58,3.05,72,3.79,1,0.05,52,2.74,-,-,11,0.58,-,-,12,0.63,4,0.21,-,-,2,0.4,1,0.2,1,0.2,1,0.2,-,-,-,-
Shimane,30,0.79,95,,2,0.09,46,2,135,5.87,8,0.35,64,2.78,1,0.04,12,0.52,-,-,15,0.65,29,1.26,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-
Okayama,3,0.04,92,,11,0.2,46,0.85,275,5.09,20,0.37,111,2.06,2,0.04,19,0.35,2,0.04,23,0.43,13,0.24,-,-,9,0.75,-,-,-,-,-,-,-,-,-,-
Hiroshima,42,0.37,199,,26,0.36,111,1.54,281,3.9,16,0.22,144,2,3,0.04,27,0.38,1,0.01,55,0.76,10,0.14,1,0.05,14,0.74,-,-,1,0.05,2,0.1,-,-,-,-
Yamaguchi,10,0.15,143,,24,0.5,65,1.35,147,3.06,12,0.25,97,2.02,1,0.02,29,0.6,1,0.02,53,1.1,18,0.38,-,-,25,2.78,-,-,-,-,3,0.33,-,-,-,-
Tokushima,19,0.51,184,,30,1.3,26,1.13,107,4.65,8,0.35,61,2.65,3,0.13,13,0.57,-,-,26,1.13,6,0.26,-,-,3,0.75,-,-,-,-,1,0.14,-,-,-,-
Kagawa,-,-,86,,12,0.43,24,0.86,96,3.43,7,0.25,64,2.29,-,-,13,0.46,-,-,17,0.61,21,0.75,-,-,6,1.2,-,-,-,-,4,0.8,-,-,-,-
Ehime,4,0.07,216,,10,0.27,59,1.59,221,5.97,10,0.27,154,4.16,-,-,24,0.65,-,-,17,0.46,54,1.46,-,-,31,3.88,-,-,-,-,-,-,-,-,-,-
Kochi,1,0.02,111,,8,0.27,26,0.87,66,2.2,7,0.23,17,0.57,-,-,5,0.17,-,-,18,0.6,1,0.03,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Fukuoka,24,0.12,635,,62,0.52,221,1.84,640,5.33,38,0.32,324,2.7,9,0.08,73,0.61,3,0.03,112,0.93,41,0.34,-,-,30,1.15,5,0.33,-,-,7,0.47,-,-,-,-
Saga,3,0.08,38,,7,0.3,17,0.74,47,2.04,7,0.3,54,2.35,-,-,26,1.13,-,-,39,1.7,4,0.17,-,-,9,2.25,-,-,1,0.17,-,-,-,-,-,-
Nagasaki,12,0.17,318,,11,0.25,39,0.89,102,2.32,12,0.27,49,1.11,-,-,14,0.32,-,-,38,0.86,12,0.27,-,-,2,0.25,-,-,1,0.08,1,0.08,-,-,-,-
Kumamoto,7,0.09,256,,41,0.82,63,1.26,227,4.54,18,0.36,185,3.7,2,0.04,27,0.54,-,-,123,2.46,18,0.36,-,-,20,2.22,-,-,-,-,-,-,-,-,-,-
Oita,41,0.71,104,,13,0.36,61,1.69,309,8.58,10,0.28,107,2.97,-,-,35,0.97,1,0.03,55,1.53,40,1.11,-,-,6,1.2,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,2,0.03,207,,49,1.36,48,1.33,275,7.64,10,0.28,93,2.58,1,0.03,31,0.86,-,-,143,3.97,9,0.25,-,-,22,3.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,19,0.21,267,,114,2.11,67,1.24,254,4.7,15,0.28,197,3.65,1,0.02,15,0.28,-,-,104,1.93,74,1.37,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
Okinawa,190,3.28,25,,57,1.68,32,0.94,159,4.68,12,0.35,168,4.94,1,0.03,21,0.62,4,0.12,8,0.24,2,0.06,-,-,55,6.11,1,0.14,3,0.43,3,0.43,-,-,-,-
