"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23rd week, 2017",,,,,,"Data collected as of June 14, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,68,0.27,39,,208,1.28,792,4.89,1190,7.35,64,0.4,81,0.5,30,0.19,126,0.78,-,-,31,0.19,73,0.45,1,0.03,61,1.53,1,0.1,-,-,2,0.2,1,0.1,1,0.1
Chiba,52,0.24,20,,138,1.02,556,4.12,747,5.53,66,0.49,79,0.59,10,0.07,92,0.68,1,0.01,53,0.39,42,0.31,1,0.03,36,1.06,-,-,-,-,3,0.33,-,-,1,0.11
Tokyo,26,0.06,59,,303,1.16,879,3.35,1841,7.03,104,0.4,267,1.02,33,0.13,168,0.64,3,0.01,70,0.27,59,0.23,-,-,44,1.13,-,-,1,0.04,-,-,2,0.08,5,0.2
Kanagawa,39,0.12,44,,181,0.85,800,3.76,1368,6.42,151,0.71,131,0.62,10,0.05,147,0.69,-,-,29,0.14,94,0.44,1,0.02,96,1.88,-,-,1,0.09,2,0.18,-,-,1,0.09
Niigata,39,0.43,25,,90,1.58,212,3.72,402,7.05,16,0.28,44,0.77,3,0.05,28,0.49,-,-,1,0.02,71,1.25,1,0.1,16,1.6,-,-,-,-,1,0.08,-,-,3,0.23
Toyama,2,0.04,8,,33,1.14,73,2.52,270,9.31,4,0.14,27,0.93,-,-,12,0.41,-,-,10,0.34,22,0.76,-,-,2,0.29,-,-,-,-,1,0.2,-,-,1,0.2
Ishikawa,-,-,2,,34,1.17,71,2.45,199,6.86,23,0.79,35,1.21,11,0.38,14,0.48,-,-,3,0.1,1,0.03,-,-,13,1.86,-,-,1,0.2,3,0.6,-,-,2,0.4
Fukui,35,1.09,-,,17,0.77,86,3.91,252,11.45,8,0.36,11,0.5,-,-,11,0.5,-,-,4,0.18,4,0.18,-,-,-,-,1,0.17,-,-,-,-,-,-,2,0.33
Yamanashi,-,-,-,,49,2.04,112,4.67,103,4.29,5,0.21,11,0.46,-,-,13,0.54,-,-,1,0.04,16,0.67,-,-,16,1.78,1,0.1,-,-,3,0.3,-,-,-,-
Nagano,6,0.07,5,,25,0.46,197,3.65,391,7.24,36,0.67,5,0.09,7,0.13,15,0.28,4,0.07,9,0.17,100,1.85,-,-,2,0.18,-,-,-,-,7,0.64,-,-,5,0.45
Gifu,9,0.11,4,,33,0.65,103,2.02,244,4.78,14,0.27,18,0.35,1,0.02,15,0.29,-,-,6,0.12,42,0.82,-,-,5,0.45,-,-,2,0.4,2,0.4,-,-,-,-
Shizuoka,54,0.39,5,,67,0.75,345,3.88,673,7.56,20,0.22,53,0.6,7,0.08,43,0.48,-,-,7,0.08,35,0.39,-,-,14,0.64,-,-,1,0.1,2,0.2,1,0.1,2,0.2
Aichi,22,0.11,39,,131,0.72,439,2.41,1047,5.75,91,0.5,247,1.36,9,0.05,64,0.35,1,0.01,33,0.18,56,0.31,-,-,14,0.4,-,-,-,-,6,0.4,1,0.07,4,0.27
Mie,17,0.24,3,,44,0.98,113,2.51,357,7.93,9,0.2,85,1.89,-,-,24,0.53,-,-,14,0.31,23,0.51,1,0.08,1,0.08,-,-,-,-,2,0.22,-,-,1,0.11
Shiga,2,0.04,-,,25,0.78,50,1.56,214,6.69,17,0.53,112,3.5,1,0.03,14,0.44,-,-,26,0.81,9,0.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kyoto,12,0.1,3,,89,1.17,197,2.59,561,7.38,4,0.05,286,3.76,1,0.01,31,0.41,2,0.03,21,0.28,31,0.41,-,-,5,0.28,-,-,-,-,-,-,-,-,-,-
Osaka,43,0.14,36,,189,0.95,703,3.52,1501,7.51,97,0.49,741,3.71,8,0.04,91,0.46,6,0.03,140,0.7,85,0.43,-,-,28,0.54,1,0.06,2,0.12,3,0.18,-,-,4,0.24
Hyogo,35,0.18,24,,148,1.16,316,2.47,1064,8.31,55,0.43,345,2.7,10,0.08,57,0.45,2,0.02,55,0.43,73,0.57,-,-,23,0.66,-,-,-,-,1,0.07,-,-,2,0.14
Nara,4,0.07,7,,57,1.68,110,3.24,246,7.24,21,0.62,59,1.74,4,0.12,18,0.53,-,-,9,0.26,24,0.71,-,-,8,0.8,-,-,-,-,-,-,-,-,1,0.17
Wakayama,1,0.02,5,,19,0.63,41,1.37,148,4.93,21,0.7,53,1.77,-,-,17,0.57,-,-,10,0.33,34,1.13,-,-,2,0.5,-,-,1,0.09,1,0.09,-,-,3,0.27
Tottori,2,0.07,3,,19,1,160,8.42,99,5.21,4,0.21,51,2.68,1,0.05,9,0.47,1,0.05,38,2,15,0.79,-,-,4,0.8,-,-,1,0.2,-,-,-,-,2,0.4
Shimane,4,0.11,-,,15,0.65,97,4.22,115,5,5,0.22,15,0.65,3,0.13,15,0.65,-,-,1,0.04,20,0.87,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Okayama,24,0.29,3,,37,0.69,74,1.37,386,7.15,21,0.39,81,1.5,2,0.04,21,0.39,-,-,39,0.72,24,0.44,1,0.08,16,1.33,-,-,-,-,-,-,-,-,5,1
Hiroshima,7,0.06,5,,52,0.72,294,4.08,561,7.79,18,0.25,289,4.01,6,0.08,27,0.38,3,0.04,18,0.25,27,0.38,1,0.05,18,0.95,-,-,-,-,2,0.1,-,-,3,0.14
Yamaguchi,14,0.21,11,,28,0.58,143,2.98,303,6.31,10,0.21,89,1.85,4,0.08,19,0.4,-,-,19,0.4,54,1.13,-,-,11,1.22,-,-,-,-,1,0.11,-,-,2,0.22
Tokushima,2,0.05,3,,20,0.87,99,4.3,154,6.7,5,0.22,22,0.96,-,-,25,1.09,1,0.04,19,0.83,13,0.57,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-
Kagawa,4,0.09,8,,23,0.82,65,2.32,220,7.86,9,0.32,201,7.18,2,0.07,16,0.57,-,-,44,1.57,9,0.32,-,-,3,0.6,-,-,-,-,-,-,-,-,-,-
Ehime,3,0.05,1,,27,0.73,137,3.7,321,8.68,6,0.16,99,2.68,3,0.08,30,0.81,-,-,21,0.57,39,1.05,-,-,17,2.13,-,-,-,-,2,0.33,-,-,1,0.17
Kochi,1,0.02,-,,11,0.37,77,2.57,87,2.9,8,0.27,120,4,2,0.07,14,0.47,-,-,14,0.47,4,0.13,-,-,-,-,-,-,-,-,1,0.13,-,-,8,1
Fukuoka,73,0.37,25,,110,0.92,630,5.25,915,7.63,79,0.66,371,3.09,10,0.08,73,0.61,3,0.03,364,3.03,86,0.72,-,-,17,0.65,-,-,-,-,7,0.47,-,-,-,-
Saga,9,0.23,3,,33,1.43,55,2.39,109,4.74,3,0.13,102,4.43,-,-,26,1.13,-,-,20,0.87,4,0.17,-,-,-,-,-,-,-,-,1,0.17,-,-,2,0.33
Nagasaki,24,0.34,2,,17,0.39,187,4.25,177,4.02,15,0.34,107,2.43,2,0.05,19,0.43,-,-,9,0.2,28,0.64,1,0.13,2,0.25,-,-,1,0.08,3,0.25,-,-,13,1.08
Kumamoto,53,0.66,-,,33,0.66,229,4.58,412,8.24,18,0.36,152,3.04,2,0.04,46,0.92,-,-,48,0.96,16,0.32,-,-,11,1.22,-,-,2,0.13,1,0.07,-,-,4,0.27
Oita,39,0.67,1,,33,0.92,230,6.39,384,10.67,14,0.39,95,2.64,2,0.06,24,0.67,1,0.03,30,0.83,16,0.44,-,-,1,0.2,-,-,-,-,3,0.27,-,-,1,0.09
Miyazaki,22,0.37,4,,34,0.94,122,3.39,256,7.11,17,0.47,190,5.28,2,0.06,45,1.25,-,-,29,0.81,9,0.25,-,-,9,1.5,-,-,-,-,1,0.14,-,-,-,-
Kagoshima,115,1.24,20,,89,1.62,146,2.65,495,9,13,0.24,107,1.95,1,0.02,26,0.47,-,-,30,0.55,75,1.36,-,-,14,2,-,-,-,-,-,-,-,-,1,0.08
Okinawa,334,5.76,109,,36,1.06,27,0.79,105,3.09,6,0.18,26,0.76,2,0.06,12,0.35,3,0.09,24,0.71,11,0.32,-,-,10,1.11,1,0.14,1,0.14,2,0.29,-,-,1,0.14
