"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4th week, 2016",,,,,,"Data collected as of February 3, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,111738,22.57,1941,,1281,0.41,10595,3.36,24515,7.77,1222,0.39,168,0.05,2396,0.76,1208,0.38,35,0.01,43,0.01,2698,0.85,3,0,464,0.68,6,0.01,19,0.04,247,0.52,10,0.02,129,0.27
Hokkaido,6135,27.15,77,,52,0.37,877,6.18,465,3.27,56,0.39,11,0.08,238,1.68,45,0.32,-,-,2,0.01,202,1.42,-,-,12,0.43,-,-,1,0.04,3,0.13,-,-,12,0.52
Aomori,1368,21.05,12,,9,0.21,82,1.95,140,3.33,8,0.19,4,0.1,22,0.52,13,0.31,-,-,1,0.02,32,0.76,-,-,5,0.45,-,-,2,0.33,4,0.67,-,-,1,0.17
Iwate,1239,19.06,10,,11,0.28,228,5.7,313,7.83,6,0.15,-,-,16,0.4,9,0.23,-,-,-,-,9,0.23,-,-,7,0.5,-,-,1,0.05,7,0.37,-,-,-,-
Miyagi,1562,16.44,32,,25,0.42,360,6.1,476,8.07,26,0.44,-,-,14,0.24,17,0.29,-,-,-,-,32,0.54,-,-,2,0.17,-,-,-,-,9,0.75,-,-,-,-
Akita,732,13.56,7,,2,0.06,49,1.4,182,5.2,4,0.11,-,-,122,3.49,2,0.06,-,-,-,-,13,0.37,-,-,-,-,-,-,-,-,3,0.38,-,-,6,0.75
Yamagata,680,14.17,2,,16,0.53,266,8.87,364,12.13,9,0.3,5,0.17,72,2.4,21,0.7,-,-,-,-,51,1.7,-,-,1,0.13,-,-,-,-,8,0.8,1,0.1,-,-
Fukushima,1212,15.74,19,,19,0.41,102,2.22,319,6.93,20,0.43,-,-,31,0.67,20,0.43,-,-,-,-,13,0.28,-,-,10,0.83,-,-,-,-,-,-,-,-,-,-
Ibaraki,3208,26.73,16,,22,0.29,191,2.55,669,8.92,28,0.37,4,0.05,45,0.6,17,0.23,1,0.01,2,0.03,64,0.85,-,-,17,1,-,-,-,-,7,0.54,-,-,-,-
Tochigi,1542,20.29,12,,4,0.08,122,2.54,322,6.71,9,0.19,5,0.1,46,0.96,23,0.48,-,-,-,-,21,0.44,-,-,9,0.75,-,-,1,0.14,5,0.71,1,0.14,-,-
Gunma,1951,20.76,17,,22,0.39,250,4.39,419,7.35,22,0.39,1,0.02,28,0.49,30,0.53,1,0.02,2,0.04,18,0.32,-,-,5,0.36,-,-,-,-,7,0.88,-,-,3,0.38
Saitama,7605,30.3,58,,55,0.34,634,3.96,1591,9.94,81,0.51,9,0.06,134,0.84,73,0.46,1,0.01,1,0.01,153,0.96,-,-,18,0.44,-,-,-,-,1,0.1,-,-,-,-
Chiba,6240,29.16,43,,27,0.2,506,3.78,1066,7.96,76,0.57,6,0.04,95,0.71,41,0.31,1,0.01,1,0.01,137,1.02,-,-,19,0.58,-,-,-,-,6,0.67,-,-,1,0.11
