"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2017",,,,,,"Data collected as of July 5, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1012,0.2,853,,2925,0.93,9559,3.03,19109,6.05,1430,0.45,11159,3.53,351,0.11,1788,0.57,47,0.01,2948,0.93,1683,0.53,9,0.01,550,0.79,7,0.01,20,0.04,104,0.22,6,0.01,52,0.11
Hokkaido,77,0.35,136,,335,2.39,514,3.67,407,2.91,47,0.34,209,1.49,1,0.01,38,0.27,2,0.01,48,0.34,29,0.21,-,-,13,0.45,-,-,1,0.04,5,0.22,-,-,4,0.17
Aomori,21,0.32,7,,25,0.6,64,1.52,273,6.5,13,0.31,35,0.83,3,0.07,22,0.52,-,-,10,0.24,27,0.64,-,-,3,0.27,-,-,-,-,9,1.5,-,-,4,0.67
Iwate,25,0.4,11,,44,1.16,122,3.21,199,5.24,9,0.24,1,0.03,10,0.26,20,0.53,-,-,8,0.21,48,1.26,-,-,7,0.5,-,-,-,-,9,0.47,2,0.11,-,-
Miyagi,5,0.05,57,,87,1.47,259,4.39,533,9.03,32,0.54,67,1.14,8,0.14,51,0.86,2,0.03,20,0.34,21,0.36,-,-,5,0.42,-,-,-,-,1,0.08,-,-,-,-
Akita,2,0.04,-,,14,0.4,41,1.17,107,3.06,33,0.94,80,2.29,6,0.17,11,0.31,1,0.03,6,0.17,4,0.11,-,-,1,0.14,-,-,-,-,3,0.38,1,0.13,-,-
Yamagata,1,0.02,1,,31,1.03,145,4.83,243,8.1,20,0.67,44,1.47,41,1.37,18,0.6,-,-,8,0.27,7,0.23,-,-,-,-,-,-,-,-,5,0.5,-,-,-,-
Fukushima,11,0.14,42,,30,0.65,133,2.89,202,4.39,56,1.22,6,0.13,7,0.15,31,0.67,-,-,7,0.15,22,0.48,-,-,13,1.08,-,-,1,0.14,3,0.43,-,-,-,-
Ibaraki,8,0.07,14,,76,1.01,260,3.47,320,4.27,37,0.49,23,0.31,5,0.07,31,0.41,1,0.01,25,0.33,21,0.28,1,0.06,23,1.35,-,-,-,-,3,0.23,-,-,-,-
Tochigi,3,0.04,10,,51,1.06,90,1.88,109,2.27,11,0.23,20,0.42,5,0.1,30,0.63,-,-,5,0.1,16,0.33,-,-,18,1.5,-,-,-,-,1,0.14,-,-,-,-
Gunma,3,0.03,10,,33,0.57,218,3.76,339,5.84,24,0.41,80,1.38,21,0.36,43,0.74,-,-,23,0.4,57,0.98,-,-,8,0.57,-,-,-,-,3,0.38,-,-,-,-
Saitama,19,0.07,38,,197,1.22,636,3.95,1029,6.39,93,0.58,185,1.15,34,0.21,110,0.68,2,0.01,81,0.5,78,0.48,2,0.05,44,1.1,1,0.1,-,-,1,0.1,-,-,-,-
Chiba,28,0.13,27,,150,1.12,507,3.78,682,5.09,76,0.57,220,1.64,3,0.02,73,0.54,3,0.02,122,0.91,54,0.4,-,-,42,1.2,-,-,-,-,4,0.44,-,-,1,0.11
Tokyo,17,0.04,76,,288,1.1,826,3.15,1633,6.23,132,0.5,620,2.37,29,0.11,176,0.67,-,-,131,0.5,82,0.31,-,-,31,0.79,2,0.08,2,0.08,1,0.04,2,0.08,-,-
Kanagawa,14,0.04,69,,201,0.93,779,3.61,1308,6.06,110,0.51,529,2.45,26,0.12,130,0.6,1,0,131,0.61,115,0.53,-,-,84,1.65,-,-,1,0.1,1,0.1,-,-,1,0.1
Niigata,5,0.06,29,,71,1.25,148,2.6,392,6.88,31,0.54,125,2.19,4,0.07,31,0.54,5,0.09,9,0.16,85,1.49,1,0.1,10,1,-,-,-,-,4,0.31,-,-,-,-
Toyama,5,0.1,9,,34,1.17,60,2.07,117,4.03,7,0.24,65,2.24,-,-,11,0.38,-,-,9,0.31,26,0.9,-,-,3,0.43,-,-,-,-,-,-,-,-,2,0.4
Ishikawa,2,0.04,-,,35,1.21,87,3,107,3.69,6,0.21,143,4.93,13,0.45,16,0.55,-,-,16,0.55,12,0.41,-,-,8,1.14,-,-,1,0.2,3,0.6,-,-,1,0.2
Fukui,-,-,-,,16,0.73,84,3.82,165,7.5,5,0.23,82,3.73,1,0.05,5,0.23,-,-,12,0.55,6,0.27,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
Yamanashi,-,-,2,,52,2.17,52,2.17,147,6.13,4,0.17,47,1.96,3,0.13,10,0.42,-,-,10,0.42,13,0.54,-,-,13,1.44,-,-,-,-,-,-,-,-,3,0.3
Nagano,3,0.03,6,,21,0.39,196,3.63,434,8.04,42,0.78,24,0.44,3,0.06,11,0.2,-,-,32,0.59,97,1.8,1,0.09,-,-,-,-,-,-,3,0.27,-,-,3,0.27
Gifu,3,0.04,3,,41,0.8,70,1.37,233,4.57,6,0.12,70,1.37,4,0.08,17,0.33,2,0.04,11,0.22,34,0.67,-,-,7,0.64,-,-,-,-,1,0.2,-,-,-,-
Shizuoka,8,0.06,10,,52,0.58,295,3.31,575,6.46,28,0.31,147,1.65,15,0.17,57,0.64,1,0.01,22,0.25,39,0.44,-,-,15,0.68,-,-,-,-,3,0.3,1,0.1,-,-
Aichi,9,0.05,15,,135,0.74,418,2.3,958,5.26,65,0.36,523,2.87,17,0.09,82,0.45,-,-,60,0.33,50,0.27,-,-,25,0.71,1,0.07,-,-,1,0.07,-,-,3,0.2
Mie,5,0.07,3,,52,1.16,122,2.71,346,7.69,14,0.31,281,6.24,10,0.22,27,0.6,1,0.02,94,2.09,33,0.73,-,-,3,0.25,-,-,-,-,2,0.22,-,-,1,0.11
Shiga,-,-,-,,12,0.38,57,1.78,211,6.59,52,1.63,292,9.13,-,-,17,0.53,-,-,62,1.94,17,0.53,-,-,3,0.38,1,0.14,-,-,1,0.14,-,-,-,-
Kyoto,5,0.04,7,,52,0.68,184,2.42,459,6.04,10,0.13,364,4.79,3,0.04,31,0.41,-,-,43,0.57,38,0.5,1,0.06,8,0.44,-,-,-,-,1,0.14,-,-,1,0.14
Osaka,15,0.05,45,,152,0.76,610,3.05,1356,6.78,108,0.54,1310,6.55,10,0.05,110,0.55,2,0.01,226,1.13,117,0.59,1,0.02,23,0.44,-,-,1,0.06,6,0.35,-,-,4,0.24
Hyogo,6,0.03,5,,107,0.84,247,1.93,987,7.71,39,0.3,926,7.23,21,0.16,54,0.42,1,0.01,163,1.27,72,0.56,-,-,19,0.54,-,-,2,0.14,2,0.14,-,-,1,0.07
