"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2014",,,,,,"Data collected as of July 16, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamaguchi,4,0.06,3,,31,0.65,135,2.81,248,5.17,27,0.56,87,1.81,2,0.04,32,0.67,-,-,189,3.94,7,0.15,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
Tokushima,-,-,-,,17,0.74,18,0.78,112,4.87,5,0.22,4,0.17,2,0.09,19,0.83,-,-,108,4.7,4,0.17,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,-,-,-,,20,0.67,62,2.07,135,4.5,26,0.87,2,0.07,-,-,19,0.63,-,-,81,2.7,2,0.07,-,-,-,-,-,-,-,-,2,0.4,-,-,2,0.4
Ehime,1,0.02,-,,25,0.68,94,2.54,242,6.54,61,1.65,10,0.27,-,-,31,0.84,2,0.05,123,3.32,8,0.22,-,-,19,2.38,-,-,-,-,1,0.17,-,-,-,-
Kochi,-,-,-,,17,0.57,21,0.7,78,2.6,23,0.77,6,0.2,-,-,17,0.57,1,0.03,60,2,22,0.73,-,-,-,-,-,-,-,-,7,0.88,-,-,2,0.25
Fukuoka,3,0.02,18,,60,0.5,368,3.07,530,4.42,134,1.12,471,3.93,4,0.03,102,0.85,2,0.02,404,3.37,149,1.24,-,-,15,0.58,-,-,1,0.07,4,0.29,-,-,-,-
Saga,-,-,-,,8,0.35,67,2.91,40,1.74,26,1.13,9,0.39,4,0.17,27,1.17,-,-,53,2.3,21,0.91,-,-,2,0.5,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,-,-,11,,3,0.07,79,1.8,105,2.39,54,1.23,43,0.98,1,0.02,17,0.39,1,0.02,74,1.68,16,0.36,-,-,2,0.25,1,0.08,3,0.25,6,0.5,-,-,-,-
Kumamoto,2,0.03,-,,16,0.32,91,1.82,238,4.76,53,1.06,100,2,-,-,42,0.84,2,0.04,195,3.9,8,0.16,-,-,12,1.33,-,-,2,0.13,-,-,-,-,-,-
Oita,-,-,4,,24,0.67,73,2.03,312,8.67,39,1.08,124,3.44,-,-,35,0.97,9,0.25,137,3.81,46,1.28,-,-,4,0.8,-,-,-,-,4,0.36,-,-,-,-
Miyazaki,1,0.02,1,,23,0.64,52,1.44,254,7.06,29,0.81,142,3.94,2,0.06,29,0.81,2,0.06,188,5.22,10,0.28,-,-,9,1.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,9,0.1,4,,51,0.93,158,2.87,288,5.24,83,1.51,91,1.65,1,0.02,29,0.53,3,0.05,171,3.11,26,0.47,-,-,10,1.43,-,-,1,0.08,-,-,-,-,-,-
Okinawa,136,2.34,50,,8,0.24,29,0.85,97,2.85,34,1,33,0.97,1,0.03,10,0.29,3,0.09,9,0.26,19,0.56,-,-,13,1.3,1,0.14,-,-,7,1,1,0.14,-,-
