"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2018",,,,,,"Data collected as of April 18, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,137,0.65,30,0.23,37,0.28,324,2.44,432,3.25,49,0.37,5,0.04,12,0.09,60,0.45,5,0.04,15,0.11,-,-,14,0.4,2,0.22,-,-,2,0.22,-,-,5,0.56
Tokyo,358,0.86,90,0.34,58,0.22,617,2.36,1368,5.24,74,0.28,15,0.06,66,0.25,140,0.54,3,0.01,19,0.07,-,-,21,0.55,-,-,-,-,-,-,-,-,7,0.28
Kanagawa,172,0.5,45,0.21,36,0.17,419,1.94,910,4.21,76,0.35,15,0.07,64,0.3,119,0.55,2,0.01,23,0.11,1,0.02,95,1.83,-,-,-,-,-,-,-,-,2,0.22
Niigata,624,6.93,67,1.18,25,0.44,213,3.74,239,4.19,13,0.23,5,0.09,4,0.07,30,0.53,-,-,24,0.42,-,-,16,1.6,-,-,-,-,1,0.08,1,0.08,2,0.15
Toyama,130,2.71,28,0.97,28,0.97,64,2.21,175,6.03,8,0.28,-,-,5,0.17,8,0.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2
Ishikawa,167,3.48,12,0.41,8,0.28,98,3.38,132,4.55,10,0.34,-,-,4,0.14,14,0.48,-,-,1,0.03,-,-,3,0.43,-,-,-,-,1,0.2,-,-,1,0.2
Fukui,98,2.8,11,0.5,6,0.27,101,4.59,148,6.73,3,0.14,2,0.09,2,0.09,10,0.45,-,-,4,0.18,-,-,1,0.33,1,0.17,-,-,-,-,-,-,7,1.17
Yamanashi,80,1.95,-,-,5,0.21,62,2.58,80,3.33,2,0.08,1,0.04,2,0.08,12,0.5,-,-,1,0.04,-,-,6,0.67,-,-,-,-,1,0.1,-,-,-,-
Nagano,278,3.2,14,0.26,4,0.07,139,2.57,244,4.52,10,0.19,3,0.06,1,0.02,17,0.31,2,0.04,8,0.15,1,0.09,3,0.27,1,0.09,-,-,2,0.18,1,0.09,3,0.27
Gifu,109,1.25,10,0.19,7,0.13,61,1.15,233,4.4,2,0.04,-,-,-,-,23,0.43,-,-,3,0.06,-,-,4,0.36,-,-,-,-,1,0.2,-,-,8,1.6
Shizuoka,105,0.76,21,0.24,19,0.21,156,1.75,315,3.54,14,0.16,3,0.03,11,0.12,37,0.42,5,0.06,28,0.31,-,-,8,0.36,-,-,1,0.1,-,-,-,-,6,0.6
Aichi,233,1.21,30,0.16,26,0.14,265,1.46,725,3.98,45,0.25,1,0.01,5,0.03,73,0.4,1,0.01,14,0.08,-,-,13,0.37,-,-,1,0.07,2,0.13,-,-,9,0.6
Mie,40,0.56,10,0.22,13,0.29,121,2.69,221,4.91,11,0.24,6,0.13,-,-,19,0.42,-,-,9,0.2,1,0.08,2,0.17,-,-,-,-,-,-,-,-,1,0.11
Shiga,27,0.51,6,0.19,4,0.13,29,0.91,120,3.75,15,0.47,6,0.19,8,0.25,13,0.41,1,0.03,15,0.47,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
Kyoto,96,0.76,7,0.09,10,0.13,101,1.31,353,4.58,8,0.1,7,0.09,2,0.03,28,0.36,1,0.01,3,0.04,-,-,8,0.44,-,-,-,-,-,-,-,-,4,0.57
Osaka,219,0.73,108,0.55,41,0.21,344,1.76,1330,6.79,62,0.32,9,0.05,17,0.09,95,0.48,1,0.01,29,0.15,2,0.04,25,0.48,-,-,1,0.06,2,0.12,-,-,14,0.82
Hyogo,131,0.66,22,0.17,18,0.14,139,1.09,590,4.61,37,0.29,6,0.05,1,0.01,56,0.44,1,0.01,10,0.08,2,0.06,15,0.43,-,-,-,-,2,0.14,-,-,6,0.43
Nara,48,0.89,3,0.09,5,0.15,55,1.62,134,3.94,7,0.21,1,0.03,2,0.06,11,0.32,2,0.06,1,0.03,-,-,9,0.9,1,0.17,-,-,-,-,-,-,4,0.67
Wakayama,14,0.29,1,0.03,5,0.17,30,1,81,2.7,12,0.4,-,-,-,-,17,0.57,1,0.03,2,0.07,5,1.25,-,-,-,-,1,0.09,1,0.09,-,-,2,0.18
Tottori,97,3.34,3,0.16,3,0.16,87,4.58,187,9.84,3,0.16,-,-,2,0.11,7,0.37,-,-,1,0.05,-,-,-,-,-,-,-,-,-,-,-,-,7,1.4
Shimane,24,0.63,10,0.43,3,0.13,54,2.35,199,8.65,3,0.13,2,0.09,-,-,19,0.83,-,-,3,0.13,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Okayama,67,0.8,4,0.07,11,0.2,78,1.44,349,6.46,20,0.37,1,0.02,1,0.02,29,0.54,-,-,4,0.07,-,-,6,0.5,-,-,-,-,-,-,-,-,2,0.4
Hiroshima,123,1.07,24,0.33,25,0.35,131,1.82,597,8.29,13,0.18,3,0.04,-,-,27,0.38,11,0.15,3,0.04,2,0.11,21,1.11,2,0.1,1,0.05,-,-,-,-,18,0.86
Yamaguchi,114,1.7,20,0.43,8,0.17,150,3.19,240,5.11,10,0.21,6,0.13,-,-,40,0.85,2,0.04,15,0.32,-,-,2,0.22,-,-,-,-,-,-,-,-,12,1.33
Tokushima,23,0.62,11,0.48,4,0.17,43,1.87,98,4.26,2,0.09,4,0.17,4,0.17,18,0.78,-,-,3,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,81,1.72,-,-,7,0.25,54,1.93,156,5.57,10,0.36,-,-,-,-,11,0.39,-,-,3,0.11,-,-,5,1,-,-,-,-,1,0.2,-,-,1,0.2
Ehime,67,1.1,36,0.97,12,0.32,100,2.7,320,8.65,8,0.22,1,0.03,1,0.03,27,0.73,-,-,4,0.11,-,-,9,1.13,-,-,-,-,1,0.17,-,-,4,0.67
Kochi,32,0.67,10,0.33,5,0.17,33,1.1,157,5.23,1,0.03,8,0.27,1,0.03,7,0.23,-,-,1,0.03,-,-,-,-,-,-,-,-,2,0.25,-,-,4,0.5
Fukuoka,150,0.76,100,0.83,43,0.36,357,2.98,918,7.65,33,0.28,121,1.01,2,0.02,97,0.81,7,0.06,43,0.36,-,-,32,1.23,-,-,-,-,6,0.4,-,-,2,0.13
Saga,47,1.21,9,0.39,14,0.61,36,1.57,138,6,6,0.26,24,1.04,-,-,25,1.09,-,-,1,0.04,1,0.25,1,0.25,-,-,1,0.17,-,-,-,-,5,0.83
Nagasaki,102,1.46,18,0.41,7,0.16,123,2.8,240,5.45,11,0.25,70,1.59,3,0.07,14,0.32,2,0.05,4,0.09,1,0.13,2,0.25,-,-,1,0.08,2,0.17,-,-,7,0.58
Kumamoto,46,0.58,22,0.44,11,0.22,57,1.14,315,6.3,2,0.04,39,0.78,3,0.06,32,0.64,15,0.3,6,0.12,-,-,4,0.44,-,-,1,0.07,-,-,-,-,4,0.27
Oita,62,1.07,5,0.14,8,0.22,50,1.39,337,9.36,13,0.36,29,0.81,-,-,35,0.97,-,-,10,0.28,-,-,5,1,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,78,1.32,40,1.11,13,0.36,72,2,403,11.19,15,0.42,138,3.83,-,-,33,0.92,1,0.03,24,0.67,-,-,15,2.5,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,62,0.67,36,0.67,36,0.67,142,2.63,369,6.83,15,0.28,108,2,-,-,20,0.37,1,0.02,35,0.65,-,-,12,1.71,-,-,1,0.08,-,-,-,-,-,-
Okinawa,270,4.74,60,1.76,10,0.29,67,1.97,129,3.79,21,0.62,14,0.41,2,0.06,28,0.82,3,0.09,2,0.06,-,-,5,0.56,-,-,2,0.29,1,0.14,-,-,1,0.14
