"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2014",,,,,,"Data collected as of July 2, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,4,0.02,3,,130,0.84,445,2.87,976,6.3,201,1.3,97,0.63,47,0.3,135,0.87,1,0.01,217,1.4,62,0.4,2,0.05,16,0.39,-,-,1,0.1,3,0.3,1,0.1,-,-
Chiba,5,0.02,8,,100,0.75,305,2.28,619,4.62,126,0.94,90,0.67,54,0.4,101,0.75,-,-,177,1.32,73,0.54,-,-,19,0.56,1,0.13,2,0.25,-,-,1,0.13,-,-
Tokyo,7,0.02,30,,243,0.92,760,2.88,1524,5.77,247,0.94,154,0.58,138,0.52,217,0.82,4,0.02,702,2.66,79,0.3,-,-,22,0.56,1,0.04,1,0.04,2,0.08,-,-,2,0.08
Kanagawa,5,0.02,1,,129,0.62,360,1.72,1068,5.11,202,0.97,129,0.62,277,1.33,175,0.84,2,0.01,310,1.48,72,0.34,-,-,37,0.86,-,-,-,-,3,0.27,-,-,2,0.18
Niigata,1,0.01,15,,72,1.18,242,3.97,274,4.49,102,1.67,18,0.3,136,2.23,40,0.66,-,-,20,0.33,9,0.15,-,-,1,0.1,-,-,-,-,4,0.31,3,0.23,-,-
Toyama,-,-,-,,49,1.69,66,2.28,171,5.9,33,1.14,11,0.38,28,0.97,17,0.59,-,-,32,1.1,2,0.07,-,-,2,0.29,-,-,-,-,6,1.2,-,-,1,0.2
Ishikawa,-,-,-,,23,0.79,77,2.66,130,4.48,25,0.86,48,1.66,20,0.69,18,0.62,-,-,14,0.48,17,0.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fukui,-,-,8,,19,0.86,81,3.68,122,5.55,41,1.86,8,0.36,3,0.14,13,0.59,2,0.09,40,1.82,26,1.18,-,-,1,0.33,-,-,-,-,1,0.17,-,-,-,-
Yamanashi,-,-,-,,19,0.79,35,1.46,92,3.83,22,0.92,2,0.08,-,-,8,0.33,-,-,24,1,1,0.04,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
Nagano,1,0.01,-,,49,0.91,151,2.8,310,5.74,99,1.83,15,0.28,10,0.19,22,0.41,-,-,20,0.37,3,0.06,-,-,20,1.82,-,-,-,-,4,0.36,-,-,1,0.09
Gifu,9,0.1,-,,43,0.81,67,1.26,166,3.13,29,0.55,51,0.96,1,0.02,33,0.62,-,-,66,1.25,22,0.42,-,-,3,0.27,-,-,1,0.2,1,0.2,-,-,2,0.4
Shizuoka,1,0.01,3,,91,1.02,199,2.24,435,4.89,75,0.84,13,0.15,39,0.44,39,0.44,1,0.01,15,0.17,28,0.31,-,-,17,0.77,-,-,-,-,1,0.1,1,0.1,-,-
Aichi,5,0.03,7,,128,0.71,421,2.33,771,4.26,113,0.62,107,0.59,12,0.07,98,0.54,4,0.02,137,0.76,60,0.33,-,-,24,0.71,1,0.07,-,-,4,0.29,-,-,2,0.14
Mie,-,-,-,,28,0.62,69,1.53,211,4.69,56,1.24,45,1,11,0.24,34,0.76,-,-,156,3.47,13,0.29,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-
Shiga,2,0.04,-,,22,0.69,74,2.31,163,5.09,28,0.88,5,0.16,-,-,22,0.69,-,-,58,1.81,8,0.25,-,-,2,0.25,-,-,1,0.14,1,0.14,-,-,-,-
Kyoto,-,-,-,,52,0.7,102,1.38,338,4.57,44,0.59,7,0.09,12,0.16,47,0.64,-,-,157,2.12,9,0.12,-,-,10,0.56,-,-,-,-,-,-,-,-,1,0.14
Osaka,7,0.02,30,,212,1.07,546,2.76,1024,5.17,213,1.08,82,0.41,21,0.11,136,0.69,6,0.03,613,3.1,63,0.32,-,-,24,0.46,-,-,3,0.18,2,0.12,-,-,1,0.06
Hyogo,2,0.01,4,,115,0.89,231,1.79,769,5.96,165,1.28,43,0.33,30,0.23,88,0.68,2,0.02,273,2.12,40,0.31,-,-,30,0.86,1,0.08,-,-,-,-,-,-,2,0.17
Nara,-,-,-,,33,0.97,44,1.29,124,3.65,21,0.62,10,0.29,-,-,13,0.38,-,-,98,2.88,1,0.03,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
Wakayama,-,-,3,,13,0.42,31,1,131,4.23,32,1.03,9,0.29,-,-,19,0.61,1,0.03,46,1.48,4,0.13,-,-,8,2,-,-,-,-,6,0.55,-,-,3,0.27
Tottori,-,-,-,,12,0.63,56,2.95,80,4.21,31,1.63,5,0.26,1,0.05,11,0.58,1,0.05,122,6.42,8,0.42,-,-,2,0.67,-,-,-,-,-,-,-,-,2,0.4
Shimane,1,0.03,-,,10,0.43,75,3.26,177,7.7,25,1.09,6,0.26,-,-,10,0.43,1,0.04,71,3.09,3,0.13,-,-,-,-,-,-,2,0.25,5,0.63,-,-,1,0.13
Okayama,-,-,-,,35,0.65,61,1.13,294,5.44,47,0.87,11,0.2,-,-,29,0.54,2,0.04,36,0.67,15,0.28,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-
Hiroshima,3,0.03,-,,59,0.83,134,1.89,347,4.89,77,1.08,16,0.23,-,-,50,0.7,1,0.01,122,1.72,80,1.13,-,-,13,0.68,-,-,1,0.05,1,0.05,-,-,-,-
Yamaguchi,4,0.06,2,,26,0.54,131,2.73,317,6.6,22,0.46,53,1.1,2,0.04,36,0.75,-,-,204,4.25,10,0.21,-,-,4,0.44,-,-,-,-,1,0.11,-,-,4,0.44
Tokushima,1,0.03,-,,11,0.48,20,0.87,138,6,10,0.43,3,0.13,1,0.04,18,0.78,1,0.04,81,3.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,-,-,-,,15,0.5,71,2.37,156,5.2,35,1.17,3,0.1,1,0.03,15,0.5,-,-,102,3.4,1,0.03,-,-,1,0.2,-,-,1,0.2,1,0.2,-,-,3,0.6
Ehime,3,0.05,2,,35,0.95,87,2.35,327,8.84,59,1.59,11,0.3,-,-,30,0.81,-,-,41,1.11,11,0.3,-,-,21,2.63,-,-,-,-,-,-,-,-,-,-
Kochi,-,-,-,,6,0.2,25,0.83,86,2.87,37,1.23,4,0.13,-,-,8,0.27,-,-,51,1.7,26,0.87,-,-,1,0.33,1,0.13,1,0.13,8,1,1,0.13,4,0.5
Fukuoka,9,0.05,7,,63,0.53,502,4.18,691,5.76,167,1.39,275,2.29,2,0.02,128,1.07,9,0.08,345,2.88,131,1.09,-,-,11,0.42,-,-,1,0.07,-,-,-,-,1,0.07
Saga,-,-,-,,11,0.48,56,2.43,74,3.22,18,0.78,13,0.57,3,0.13,32,1.39,-,-,47,2.04,36,1.57,-,-,2,0.5,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,-,-,1,,10,0.23,100,2.27,171,3.89,36,0.82,29,0.66,1,0.02,22,0.5,2,0.05,114,2.59,27,0.61,-,-,1,0.13,-,-,-,-,9,0.75,-,-,1,0.08
Kumamoto,5,0.06,-,,28,0.56,84,1.68,317,6.34,39,0.78,99,1.98,1,0.02,53,1.06,-,-,209,4.18,7,0.14,-,-,12,1.33,2,0.13,-,-,3,0.2,-,-,-,-
Oita,-,-,2,,32,0.89,68,1.89,319,8.86,43,1.19,146,4.06,4,0.11,18,0.5,-,-,112,3.11,34,0.94,-,-,3,0.6,-,-,-,-,6,0.55,-,-,2,0.18
Miyazaki,7,0.12,2,,51,1.42,95,2.64,288,8,43,1.19,178,4.94,7,0.19,37,1.03,1,0.03,161,4.47,11,0.31,-,-,11,1.83,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,45,0.48,9,,73,1.33,156,2.84,270,4.91,85,1.55,120,2.18,-,-,37,0.67,3,0.05,156,2.84,17,0.31,-,-,6,0.86,-,-,1,0.08,1,0.08,-,-,2,0.17
Okinawa,193,3.33,50,,8,0.24,36,1.06,77,2.26,29,0.85,33,0.97,3,0.09,6,0.18,4,0.12,12,0.35,22,0.65,-,-,12,1.2,-,-,3,0.43,4,0.57,-,-,2,0.29
