"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2017",,,,,,"Data collected as of September 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,17739,233.41,974,20.29,690,14.38,2324,48.42,4575,95.31,629,13.1,3707,77.23,78,1.63,886,18.46,2,0.04,493,10.27,499,10.4,-,-,404,33.67,4,0.57,8,1.14,98,14,2,0.29,89,12.71
Gunma,23708,252.21,1269,22.26,888,15.58,5846,102.56,12139,212.96,550,9.65,3911,68.61,341,5.98,1038,18.21,4,0.07,1595,27.98,1525,26.75,2,0.15,427,32.85,2,0.25,5,0.63,213,26.63,-,-,316,39.5
Saitama,85073,338.94,4302,27.06,3784,23.8,16748,105.33,36157,227.4,2560,16.1,16656,104.75,601,3.78,3209,20.18,37,0.23,3679,23.14,2531,15.92,52,1.33,1369,35.1,12,1.2,27,2.7,98,9.8,10,1,111,11.1
Chiba,68806,323.03,2327,17.37,2610,19.48,14981,111.8,24595,183.54,1789,13.35,10151,75.75,319,2.38,2284,17.04,42,0.31,4664,34.81,1332,9.94,26,0.76,1094,32.18,19,2.11,27,3,146,16.22,1,0.11,103,11.44
Tokyo,107964,262.69,6897,26.63,5265,20.33,20748,80.11,58713,226.69,3315,12.8,27035,104.38,991,3.83,5271,20.35,74,0.29,5666,21.88,2386,9.21,10,0.26,838,22.05,30,1.2,28,1.12,165,6.6,34,1.36,232,9.28
Kanagawa,98000,287.39,4961,23.18,3022,14.12,17813,83.24,42478,198.5,3264,15.25,21845,102.08,692,3.23,4134,19.32,33,0.15,5126,23.95,3441,16.08,31,0.62,2795,55.9,7,0.7,25,2.5,95,9.5,-,-,213,21.3
Niigata,26131,290.34,2834,49.72,1504,26.39,4986,87.47,12266,215.19,714,12.53,7500,131.58,249,4.37,921,16.16,44,0.77,1244,21.82,3695,64.82,13,1.3,318,31.8,10,0.77,14,1.08,187,14.38,28,2.15,79,6.08
Toyama,10679,222.48,1175,40.52,564,19.45,1769,61,6767,233.34,271,9.34,2750,94.83,26,0.9,408,14.07,2,0.07,509,17.55,1074,37.03,5,0.71,253,36.14,2,0.4,4,0.8,54,10.8,6,1.2,58,11.6
Ishikawa,16041,334.19,1114,38.41,723,24.93,2586,89.17,7944,273.93,414,14.28,3323,114.59,109,3.76,476,16.41,7,0.24,479,16.52,169,5.83,-,-,168,24,1,0.2,8,1.6,127,25.4,-,-,87,17.4
Fukui,11701,365.66,877,39.86,379,17.23,2018,91.73,6532,296.91,293,13.32,3121,141.86,18,0.82,285,12.95,22,1,400,18.18,287,13.05,1,0.33,11,3.67,16,2.67,6,1,56,9.33,5,0.83,70,11.67
Yamanashi,10653,259.83,339,14.13,854,35.58,2147,89.46,4459,185.79,198,8.25,2038,84.92,51,2.13,268,11.17,2,0.08,290,12.08,572,23.83,1,0.11,287,31.89,5,0.5,8,0.8,119,11.9,3,0.3,56,5.6
Nagano,27804,323.3,729,13.75,331,6.25,4309,81.3,12340,232.83,660,12.45,5855,110.47,151,2.85,649,12.25,27,0.51,1101,20.77,3714,70.08,11,1.1,141,14.1,2,0.18,2,0.18,160,14.55,-,-,141,12.82
Gifu,22552,262.23,1106,21.27,747,14.37,1933,37.17,6620,127.31,412,7.92,3821,73.48,64,1.23,560,10.77,15,0.29,544,10.46,1335,25.67,-,-,182,16.55,1,0.2,11,2.2,146,29.2,-,-,90,18
Shizuoka,38819,279.27,2220,24.94,1557,17.49,8339,93.7,18497,207.83,831,9.34,8231,92.48,254,2.85,1200,13.48,19,0.21,1110,12.47,1348,15.15,10,0.48,496,23.62,10,1,34,3.4,155,15.5,41,4.1,75,7.5
Aichi,66036,338.65,3742,20.56,2657,14.6,11163,61.34,29332,161.16,1998,10.98,16474,90.52,311,1.71,2361,12.97,37,0.2,2401,13.19,2006,11.02,6,0.17,599,17.11,12,0.8,26,1.73,260,17.33,6,0.4,198,13.2
Mie,19308,268.17,1552,34.49,1248,27.73,2517,55.93,8721,193.8,499,11.09,5024,111.64,101,2.24,842,18.71,18,0.4,1254,27.87,583,12.96,8,0.67,44,3.67,18,2,25,2.78,94,10.44,11,1.22,19,2.11
Shiga,12091,232.52,457,14.74,489,15.77,1294,41.74,6150,198.39,542,17.48,3497,112.81,20,0.65,485,15.65,6,0.19,856,27.61,641,20.68,1,0.13,58,7.25,5,0.71,13,1.86,42,6,1,0.14,16,2.29
Kyoto,27879,224.83,1133,15.11,1364,18.19,4234,56.45,13872,184.96,556,7.41,5289,70.52,72,0.96,981,13.08,22,0.29,1007,13.43,1055,14.07,5,0.29,253,14.88,3,0.43,5,0.71,58,8.29,-,-,67,9.57
Osaka,67496,219.86,7347,36.92,4140,20.8,15769,79.24,40089,201.45,2720,13.67,20562,103.33,308,1.55,3497,17.57,76,0.38,4230,21.26,4332,21.77,31,0.6,795,15.29,14,0.88,38,2.38,241,15.06,3,0.19,230,14.38
Hyogo,45130,227.93,3158,24.67,3035,23.71,6936,54.19,31249,244.13,1519,11.87,14167,110.68,503,3.93,1935,15.12,39,0.3,2971,23.21,2982,23.3,15,0.43,624,17.83,21,1.62,39,3,137,10.54,9,0.69,161,12.38
Nara,10275,190.28,1137,33.44,956,28.12,2618,77,5618,165.24,444,13.06,2662,78.29,80,2.35,622,18.29,8,0.24,542,15.94,761,22.38,1,0.1,212,21.2,16,2.67,24,4,103,17.17,1,0.17,52,8.67
Wakayama,8431,172.06,799,26.63,411,13.7,823,27.43,4621,154.03,341,11.37,2287,76.23,31,1.03,482,16.07,10,0.33,500,16.67,1719,57.3,13,3.25,90,22.5,4,0.36,19,1.73,76,6.91,6,0.55,68,6.18
Tottori,6026,207.79,601,31.63,449,23.63,4016,211.37,3545,186.58,353,18.58,1815,95.53,29,1.53,289,15.21,22,1.16,568,29.89,817,43,2,0.4,156,31.2,9,1.8,22,4.4,52,10.4,-,-,74,14.8
Shimane,7441,201.11,654,29.73,329,14.95,2225,101.14,4520,205.45,202,9.18,1556,70.73,217,9.86,530,24.09,11,0.5,401,18.23,1156,52.55,-,-,6,2,2,0.25,13,1.63,61,7.63,-,-,47,5.88
Okayama,22095,263.04,749,13.87,839,15.54,2123,39.31,11970,221.67,520,9.63,4543,84.13,86,1.59,833,15.43,17,0.31,1034,19.15,703,13.02,10,0.83,333,27.75,2,0.4,4,0.8,47,9.4,1,0.2,36,7.2
Hiroshima,27204,238.63,1877,26.44,1564,22.03,6038,85.04,13407,188.83,827,11.65,6750,95.07,216,3.04,1054,14.85,41,0.58,979,13.79,902,12.7,9,0.47,602,31.68,6,0.3,8,0.4,128,6.4,1,0.05,109,5.45
Yamaguchi,19696,289.65,1801,37.52,892,18.58,3866,80.54,7615,158.65,480,10,4362,90.88,137,2.85,959,19.98,31,0.65,2096,43.67,2596,54.08,-,-,341,37.89,5,0.56,2,0.22,113,12.56,1,0.11,89,9.89
Tokushima,8512,230.05,1264,54.96,533,23.17,1644,71.48,4780,207.83,191,8.3,1597,69.43,82,3.57,608,26.43,8,0.35,654,28.43,614,26.7,1,0.25,31,7.75,-,-,2,0.33,11,1.83,-,-,12,2
Kagawa,9077,193.13,709,25.32,548,19.57,2230,79.64,7673,274.04,221,7.89,2957,105.61,65,2.32,528,18.86,16,0.57,693,24.75,946,33.79,2,0.4,125,25,3,0.6,5,1,80,16,-,-,154,30.8
Ehime,16531,271,1689,45.65,582,15.73,3807,102.89,10721,289.76,408,11.03,4208,113.73,257,6.95,899,24.3,9,0.24,598,16.16,2234,60.38,-,-,637,79.63,3,0.5,1,0.17,63,10.5,-,-,32,5.33
Kochi,14649,305.19,1029,34.3,327,10.9,1976,65.87,4403,146.77,445,14.83,3073,102.43,109,3.63,405,13.5,21,0.7,496,16.53,176,5.87,-,-,12,4,2,0.25,7,0.88,73,9.13,9,1.13,86,10.75
Fukuoka,72213,364.71,5564,46.37,2502,20.85,15715,130.96,34847,290.39,2298,19.15,11485,95.71,302,2.52,2984,24.87,98,0.82,6608,55.07,2793,23.28,1,0.04,693,26.65,49,3.27,29,1.93,352,23.47,-,-,52,3.47
Saga,12768,336,513,23.32,596,27.09,1583,71.95,3942,179.18,386,17.55,2679,121.77,42,1.91,624,28.36,8,0.36,1083,49.23,187,8.5,-,-,89,29.67,6,1,11,1.83,34,5.67,1,0.17,124,20.67
Nagasaki,22526,321.8,1794,40.77,422,9.59,4607,104.7,6745,153.3,415,9.43,3101,70.48,29,0.66,740,16.82,17,0.39,1071,24.34,784,17.82,8,1,87,10.88,1,0.08,28,2.33,99,8.25,-,-,127,10.58
Kumamoto,24216,302.7,1778,35.56,1092,21.84,3786,75.72,14141,282.82,739,14.78,5320,106.4,95,1.9,1277,25.54,10,0.2,2746,54.92,1035,20.7,5,0.56,490,54.44,15,1,33,2.2,90,6,-,-,124,8.27
Oita,20201,348.29,782,21.72,572,15.89,4406,122.39,15988,444.11,591,16.42,4587,127.42,36,1,966,26.83,20,0.56,1789,49.69,899,24.97,-,-,122,24.4,1,0.09,2,0.18,97,8.82,1,0.09,44,4
Miyazaki,23090,398.1,1560,44.57,1093,31.23,3022,86.34,12117,346.2,747,21.34,5227,149.34,303,8.66,1160,33.14,9,0.26,2055,58.71,360,10.29,4,0.8,453,90.6,-,-,1,0.14,25,3.57,1,0.14,114,16.29
Kagoshima,27662,300.67,2589,47.94,2804,51.93,3684,68.22,16578,307,777,14.39,4489,83.13,89,1.65,841,15.57,13,0.24,1902,35.22,3593,66.54,1,0.14,325,46.43,8,0.67,11,0.92,29,2.42,-,-,109,9.08
Okinawa,27305,479.04,2154,63.35,1049,30.85,1301,38.26,5612,165.06,598,17.59,1382,40.65,48,1.41,413,12.15,103,3.03,333,9.79,177,5.21,10,1.11,642,71.33,18,2.57,64,9.14,140,20,1,0.14,86,12.29
